year,avait_VERB été_VERB,avait_VERB eté_VERB,avait_VERB fêté_VERB
1951,0.00010395079880254343,4.051332780363737e-08,1.2793682557799002e-08
1952,9.8211137810722e-05,4.428817490520487e-08,4.74516177462192e-08
1953,0.00010076761100208387,4.201792691560513e-08,2.2625037843226892e-08
1954,0.00010163144179387018,3.8112890621277984e-08,3.0294863506696856e-08
1955,9.700588998384774e-05,6.288357212724804e-08,3.378819002364253e-08
1956,9.68439198913984e-05,4.360570926564833e-08,4.0117249966442614e-08
1957,0.00010084312089020386,3.975766915687018e-08,2.297109880089465e-08
1958,9.645849786465988e-05,4.4670112941957996e-08,2.3162280982091943e-08
1959,9.838256664806977e-05,4.650448559573306e-08,2.7902691712711203e-08
1960,9.525143104838207e-05,3.3220000972278285e-08,3.0451666077624395e-08
1961,9.571715054335073e-05,5.072156383789661e-08,1.528595028332802e-08
1962,9.899793803924695e-05,4.058852098864918e-08,3.361236977639237e-08
1963,9.916533599607646e-05,3.297687101166957e-08,1.8104948651398445e-08
1964,9.787097224034369e-05,4.1979379972190145e-08,3.1636634645337836e-08
1965,9.643491648603231e-05,7.004215518691126e-08,2.0246559984116175e-08
1966,9.440965368412435e-05,4.0989153404780154e-08,2.6033651678858405e-08
1967,9.245069668395445e-05,3.3526280418527676e-08,2.6130779318123132e-08
1968,0.0001011929489322938,3.4134760795723196e-08,2.1558795637588446e-08
1969,9.595417213859037e-05,7.72098829315837e-08,2.2708789515490935e-08
1970,9.172387217404321e-05,4.2768142805016396e-08,2.345349692234322e-08
1971,8.67479684529826e-05,3.9051819555879774e-08,2.4150468291850302e-08
1972,8.763419464230537e-05,3.642404422521395e-08,3.437198259348406e-08
1973,8.850677113514394e-05,4.3554308604143444e-08,2.4809416743210022e-08
1974,8.641777822049335e-05,7.031964344150765e-08,2.025205780853412e-08
1975,8.705552318133414e-05,3.255543745694922e-08,3.0270843609514486e-08
1976,8.55657781357877e-05,3.25671045686704e-08,2.0568696967870892e-08
1977,8.248180529335514e-05,5.7004783116099134e-08,2.056873604772136e-08
1978,8.545481250621378e-05,3.9207904478644195e-08,2.4356424432880885e-08
1979,8.702352351974696e-05,3.3356247541860284e-08,1.9896710057309974e-08
1980,8.075699588516727e-05,3.865902442612423e-08,1.819248218737357e-08
1981,8.111695206025615e-05,3.226030287351023e-08,1.771153890217647e-08
1982,8.33226804388687e-05,5.5867520387664626e-08,3.41412622617554e-08
1983,8.156546391546726e-05,3.599730291625747e-08,2.084054351314535e-08
1984,8.153173985192552e-05,2.609553817478627e-08,2.8415142239168745e-08
1985,8.365295070689172e-05,3.9101127669027846e-08,3.66949031160857e-08
1986,8.428666478721425e-05,6.174320077434459e-08,2.45773907892044e-08
1987,8.084977162070572e-05,4.949761489569937e-08,3.360949207831254e-08
1988,8.240403985837474e-05,3.358070088665954e-08,4.017691068725071e-08
1989,8.437109499936923e-05,2.9635859988275115e-08,3.018467253923518e-08
1990,8.007010910660028e-05,4.6858399826987807e-08,3.2691904294779306e-08
1991,8.068658644333482e-05,2.4618154625954958e-08,3.751337729340776e-08
1992,8.136038377415389e-05,1.983579878128694e-08,3.361066092111287e-08
1993,8.420814265264198e-05,2.6034275180109034e-08,4.09901339537555e-08
1994,8.27794210636057e-05,1.9517228722065738e-08,3.164955941770131e-08
1995,8.142623119056225e-05,2.331653803366862e-08,3.7957157417167764e-08
1996,7.970626029418781e-05,2.3487604750016544e-08,3.736664666575962e-08
1997,8.138470002450049e-05,1.6782131240233866e-08,3.83591540753514e-08
1998,8.052702469285578e-05,2.1456582288692516e-08,3.57609692969163e-08
1999,7.897810428403318e-05,1.7823785114501334e-08,4.6159030375747534e-08
2000,7.683972944505513e-05,1.4137700787841823e-08,2.4299172451947015e-08
2001,7.96521853771992e-05,1.9277331730904734e-08,4.162151157061089e-08
2002,7.933209417387843e-05,1.0076809608960957e-08,3.548789351270898e-08
2003,8.416933997068554e-05,9.58392298855415e-09,3.500215228768866e-08
2004,8.26241957838647e-05,1.0131019578807354e-08,4.0083598662477016e-08
2005,8.163721940945834e-05,5.854874363109275e-09,3.963299732845371e-08
2006,8.135303505696356e-05,2.182481573242967e-08,3.953174143589422e-08
2007,8.752623398322612e-05,9.98619853476157e-09,5.312657691547429e-08
2008,8.805662218946964e-05,9.79211112195344e-09,7.02477578329308e-08
2009,9.408454207004979e-05,8.582746957586096e-09,6.103286409597786e-08
2010,0.00010180671233683825,6.613310343794865e-09,7.794258749527216e-08
2011,0.00010166755964746699,4.206369030868018e-09,8.68041638568684e-08
2012,0.00011758697655750439,6.468080293586809e-09,1.0995736232644049e-07
2013,0.0001292285305680707,3.0680376017500066e-09,1.0738131095422432e-07
2014,0.0001376283325953409,1.0827225782605865e-09,1.184498543693735e-07
2015,0.00013297834084369242,1.7732603163622684e-09,1.02184124273208e-07
2016,0.00013762149319518358,4.556948152156792e-09,9.507450471346601e-08
2017,0.0001256864779861644,2.264050280587071e-09,1.1747904693493183e-07
2018,0.0001342463365290314,2.323319980845895e-09,1.326873899643033e-07
2019,0.00013023124483879656,1.7856913725466939e-09,1.1428424784298841e-07
