year,en_ADP ânes_NOUN,en_ADP anes_NOUN,en_ADP panne_NOUN
1880,1.6044616302224313e-08,0.0,2.0537107858764614e-07
1881,7.669758161910067e-09,6.972507571312292e-10,1.9313846166824078e-07
1882,3.3276925659464496e-09,0.0,1.5174278344964875e-07
1883,6.319338941018771e-10,0.0,2.4076681981455295e-07
1884,0.0,0.0,2.5680600401756237e-07
1885,6.445635691854079e-10,6.445635691854079e-10,2.2882007227886803e-07
1886,8.38950331427668e-09,1.2906927748801422e-09,2.2587123588158065e-07
1887,3.264462256069578e-09,1.9586773869484375e-09,3.1861151228440576e-07
1888,6.340614699951175e-09,0.0,4.0389716104982654e-07
1889,4.385595886446936e-09,0.0,2.2679794975388745e-07
1890,6.554386366985909e-09,0.0,1.9597616179867217e-07
1891,5.736798147637501e-09,0.0,2.2437254676432872e-07
1892,1.191017329205124e-08,6.268512375839919e-10,1.911896267969837e-07
1893,4.926733243593162e-09,0.0,2.130812078449118e-07
1894,3.150769645188234e-09,0.0,2.583630993591157e-07
1895,9.027921521465032e-09,0.0,2.2930921472763544e-07
1896,1.7691086373616827e-09,0.0,2.004989831383419e-07
1897,5.826713556089658e-10,1.1653427112179315e-09,1.8878551211187755e-07
1898,2.8291773368493978e-09,0.0,2.0822746193971398e-07
1899,3.3165470370022376e-09,0.0,2.896451061218386e-07
1900,4.671947717582725e-09,0.0,2.88622544530881e-07
1901,2.235495566438317e-09,0.0,3.431485713356608e-07
1902,2.9461704187383475e-09,0.0,3.2456977061556813e-07
1903,8.100330184390714e-09,5.400220270956879e-10,2.9917220034647585e-07
1904,4.299700151477737e-09,5.374625189347171e-10,2.7034364968869795e-07
1905,6.192911072844254e-09,5.160759042333041e-10,2.497807443102573e-07
1906,7.201858220895474e-09,1.5432553568395235e-09,2.772715519405722e-07
1907,1.0285686968813934e-08,5.142843373384665e-10,3.322276800332702e-07
1908,0.0,4.911389073214423e-10,3.4035927498621277e-07
1909,4.950885035270858e-09,0.0,2.9705311499483855e-07
1910,2.67207544979442e-09,0.0,2.736205231279598e-07
1911,2.128149656499545e-09,0.0,3.921115658833685e-07
1912,1.0418842455450772e-09,1.0418842455450772e-09,2.870391173637188e-07
1913,2.6514948014977335e-09,5.30298971401777e-10,3.7067897240561365e-07
1914,8.036092680185902e-09,1.3393487430235496e-09,3.7568731114934195e-07
1915,8.246533234057551e-09,0.0,3.3103941632361966e-07
1916,7.69122365795738e-09,0.0,4.153260728667618e-07
1917,5.483212106582869e-09,1.0966424435210342e-09,4.4743012495018775e-07
1918,1.033773866510046e-08,0.0,6.799934935131091e-07
1919,2.762354567309444e-09,0.0,5.478669908853817e-07
1920,3.786115865267448e-09,0.0,3.4453654507160536e-07
1921,9.844571380313027e-09,0.0,4.3391842929896285e-07
1922,7.377935595798135e-09,7.377935484775833e-10,3.784880791002365e-07
1923,3.1847844361720945e-09,1.0615948120573648e-09,3.566958564071854e-07
1924,3.867487219366694e-09,0.0,3.042423307730857e-07
1925,2.1996355847875293e-09,0.0,4.0583276472716534e-07
1926,2.229227691330493e-09,0.0,4.101779034204611e-07
1927,3.3447675740205796e-09,0.0,4.214406996716491e-07
1928,2.2852082448565625e-09,0.0,4.399025916868027e-07
1929,5.570202965543558e-09,0.0,4.333618000007533e-07
1930,8.402882833991043e-09,1.0503603542488804e-09,3.739282951054079e-07
1931,4.5621426636444085e-09,0.0,5.155221485253492e-07
1932,2.1919073223131136e-09,0.0,4.876993728863965e-07
1933,2.2941324395731044e-09,0.0,4.370322304048102e-07
1934,3.5944740517379614e-09,2.3963160344919743e-09,4.505074127081343e-07
1935,4.787313656606784e-09,0.0,4.5240113877298427e-07
1936,8.487299751891442e-09,0.0,3.831409856047685e-07
1937,1.2591118148108649e-09,0.0,5.326043071018915e-07
1938,3.8895642262559704e-09,0.0,4.965677127266588e-07
1939,1.5294050470515685e-09,0.0,5.215271396963317e-07
1940,0.0,0.0,6.161952756933431e-07
1941,8.854508237732261e-09,0.0,7.290211536670199e-07
1942,9.102635090130207e-09,0.0,9.527424822408648e-07
1943,5.806470415592457e-09,0.0,7.606476390975558e-07
1944,3.2131861615880553e-09,0.0,8.836262210820678e-07
1945,2.178504132643866e-08,0.0,9.672557976792007e-07
1946,0.0,0.0,6.877025722218377e-07
1947,1.1920870957027319e-09,1.1920870957027319e-09,7.879695704815504e-07
1948,9.784699273041042e-09,0.0,6.925392419532272e-07
1949,1.9634016634739737e-09,0.0,7.12714782746815e-07
1950,8.508289184305795e-09,0.0,7.997791913183505e-07
1951,5.330700769690111e-09,1.0661401761424827e-09,7.804146298084902e-07
1952,3.1634410646574906e-09,0.0,7.423541932283229e-07
1953,7.54167928107563e-09,0.0,8.134239930512877e-07
1954,7.818028890937967e-09,9.772536113672459e-10,8.120977303960331e-07
1955,2.815682353940474e-09,0.0,7.057976958435574e-07
1956,4.360570571293465e-09,1.744228317335228e-09,8.599045795421034e-07
1957,6.184526224473075e-09,0.0,7.45677190217009e-07
1958,3.3088973783179654e-09,0.0,7.875175804805679e-07
1959,7.750747821333448e-10,0.0,8.022023720855032e-07
1960,2.7683333403416555e-09,0.0,8.69948758364103e-07
1961,4.16889545107324e-09,6.948159270159238e-10,9.275792831608953e-07
1962,1.2683912808952869e-09,6.341956404476434e-10,9.589038283408513e-07
1963,1.2932106496776896e-09,6.466053248388448e-10,9.582690747578226e-07
1964,3.041984220075733e-09,0.0,1.0020296246082694e-06
1965,7.1136563306595235e-09,0.0,9.050759697259991e-07
1966,3.3234448526542337e-09,0.0,8.790511518697031e-07
1967,1.9721342336964653e-09,0.0,9.890252732347449e-07
1968,8.982831367632116e-09,0.0,9.481379041886839e-07
1969,4.995933444718048e-09,4.5417578031781147e-10,9.310603532597383e-07
1970,1.8394900047624674e-09,4.5987250119061684e-10,9.243437242290042e-07
1971,2.569198631618974e-09,1.0276794970565106e-09,9.547142800769848e-07
1972,7.69522046084603e-09,5.130146862875051e-10,9.244524559193223e-07
1973,3.3079223804577396e-09,5.513203782392395e-10,1.024904551449879e-06
1974,5.06301445213353e-09,0.0,1.112175538331428e-06
1975,3.4268881066168433e-09,1.1422960355389478e-09,1.1331576459383541e-06
1976,6.8562320265641574e-09,0.0,1.0370050729235913e-06
1977,2.938390863960194e-09,0.0,1.0648728991924372e-06
1978,1.1881182704343018e-09,0.0,1.1851479921887176e-06
1979,5.851973128301324e-09,0.0,1.2616854352387463e-06
1980,2.2740602734216964e-09,2.2740602734216964e-09,1.321797535425162e-06
1981,5.060439622894819e-09,6.325549528618524e-10,1.3966813714461068e-06
1982,9.311253101884631e-09,0.0,1.3159905183357523e-06
1983,6.315316269933646e-09,0.0,1.4929406972896686e-06
1984,6.958810416790584e-09,0.0,1.4932446852355952e-06
1985,3.609334831011779e-09,6.015558051686298e-10,1.5189283679717391e-06
1986,5.994485352545098e-09,0.0,1.6299006340148026e-06
1987,3.6664902225425067e-09,0.0,1.644420819957304e-06
1988,5.396898483667201e-09,0.0,1.6454544002897364e-06
1989,4.939309850016116e-09,5.488122178931576e-10,1.7304048682831308e-06
1990,6.538381391862913e-09,3.814055737905164e-09,1.789337034097116e-06
1991,9.37834432335194e-09,1.7584396161396398e-09,1.7596118766505242e-06
1992,8.815910668147353e-09,0.0,1.8755849922058587e-06
1993,7.754890063438324e-09,0.0,1.8999481561365883e-06
1994,7.384897138251745e-09,5.274926606624319e-10,1.9037210243766367e-06
1995,1.0302656505700725e-08,0.0,2.0838478747009503e-06
1996,3.736664311304594e-09,1.6014276571496566e-09,1.990040750854405e-06
1997,5.274384040632185e-09,0.0,2.0263223028393895e-06
1998,3.814503379828693e-09,1.9072516899143466e-09,2.106559389147833e-06
1999,1.1425503210205079e-08,0.0,1.8650991222557423e-06
2000,3.97622823555821e-09,0.0,1.9700002695799412e-06
2001,6.571817756650944e-09,0.0,1.9180945614039047e-06
2002,6.133709984368352e-09,0.0,1.9408810985055425e-06
2003,9.167230530238157e-09,1.2500769308587678e-09,2.0651270880023276e-06
2004,4.404791198453495e-09,4.404791253964646e-10,1.976870315445467e-06
2005,1.1259373877692269e-08,0.0,2.1343270226736877e-06
2006,1.1941880373456115e-08,8.235779835885637e-10,2.3644923956567254e-06
2007,4.7933754743212376e-09,0.0,2.347955078363384e-06
2008,1.0217855006544596e-08,0.0,2.5297707466620523e-06
2009,9.059565542202108e-09,0.0,2.6854460237757394e-06
2010,1.2281861749841028e-08,4.723793023408973e-10,2.873483225585005e-06
2011,1.2236710311697152e-08,0.0,3.1681607417510804e-06
2012,9.19148224198807e-09,0.0,3.5145504888589585e-06
2013,7.80955033974351e-09,0.0,3.416120449628579e-06
2014,8.445236510112863e-09,0.0,3.387189394743473e-06
2015,7.314698624583116e-09,0.0,3.138892356702172e-06
2016,8.078226088059637e-09,2.0713400439298368e-10,2.9375744396986647e-06
2017,7.2952728302766445e-09,0.0,3.360605219882018e-06
2018,5.937373259712331e-09,0.0,3.207472403232714e-06
2019,7.397864543179367e-09,0.0,2.9032792312477795e-06
