year,en_ADP âges_NOUN,en_ADP ages_NOUN,en_ADP pages_NOUN
1982,2.2347007799794483e-08,0.0,1.0614829085708877e-06
1983,1.9577479193344516e-08,5.052252838311233e-09,1.0319226588784147e-06
1984,1.3917620833581168e-08,5.799008495621649e-10,8.918875153973715e-07
1985,1.4437339324047116e-08,6.015558051686298e-10,8.481936673021551e-07
1986,1.7983456501724504e-08,5.994485463567401e-10,9.501259294886211e-07
1987,2.749867533680117e-08,1.2221633705067347e-09,8.71402458635373e-07
1988,2.6384837426007834e-08,5.396898261622596e-09,8.449144477395976e-07
1989,1.7013178421620978e-08,2.7440609784434855e-09,9.445058137824702e-07
1990,1.5256222951620657e-08,3.269190584909154e-09,8.20566827375302e-07
1991,1.4653663171770859e-08,2.344586080837985e-09,8.956319033082139e-07
1992,1.4325855168806356e-08,1.1019888335184191e-09,8.545923300129488e-07
1993,1.827938511667071e-08,1.661762283333701e-09,8.569154088533537e-07
1994,1.4242301560329906e-08,0.0,8.218335838527935e-07
1995,1.4640617607142303e-08,5.422450821690461e-10,9.033803065605639e-07
1996,1.4412848692302305e-08,6.4057106285986265e-09,9.57653750077725e-07
1997,2.157702461147437e-08,5.27438381858758e-09,1.2145467529478537e-06
1998,2.0026142522056034e-08,4.768129224785866e-10,1.0427898606835129e-06
1999,2.102292562256025e-08,4.570201161957499e-10,9.839643280162846e-07
2000,1.590491294223284e-08,1.3254094488601709e-09,9.542947889684683e-07
2001,1.8839211080035057e-08,0.0,1.001983133241957e-06
2002,1.7086764003693133e-08,0.0,1.1728529565324664e-06
2003,2.0001230893740285e-08,8.333845835650777e-10,1.1663217622803757e-06
2004,1.5857247959161214e-08,0.0,1.306020664781915e-06
2005,2.522099862289906e-08,9.007499190971657e-10,1.2367296017279372e-06
2006,1.8942293067425453e-08,8.235779835885637e-10,1.1381847673241907e-06
2007,1.677681460421354e-08,0.0,1.149611237094561e-06
2008,1.9158479247494142e-08,0.0,1.0750035499551558e-06
2009,2.4317781566196572e-08,0.0,1.1429357700265541e-06
2010,1.8895171649546683e-08,4.723793023408973e-10,1.0434858530583568e-06
2011,1.5295887223487625e-08,3.82397197240536e-10,1.394984985692016e-06
2012,1.2936160587173617e-08,0.0,1.1039991752448408e-06
2013,1.1435412616833673e-08,0.0,9.78425018338669e-07
2014,1.2126492698882885e-08,0.0,6.606773449435721e-07
2015,1.1304534197620342e-08,0.0,6.040167688237119e-07
2016,1.2428039930512114e-08,0.0,5.414482951993094e-07
2017,1.3081178806828575e-08,0.0,7.40344411220839e-07
2018,8.26069346260283e-09,0.0,7.388157877707968e-07
2019,1.3775333762566788e-08,5.1019755087367e-10,7.744798867781455e-07
