year,autres_ADJ aises_NOUN,autres_ADJ chaises_NOUN
1963,1.2932106496776896e-09,9.69907976156037e-09
1964,0.0,1.3384730657151067e-08
1965,5.472043373977442e-10,7.1136563306595235e-09
1966,0.0,9.416426749453422e-09
1967,0.0,1.3311906243984595e-08
1968,0.0,1.392338955241712e-08
1969,0.0,9.991866889436096e-09
1970,0.0,7.817832603507213e-09
1971,0.0,8.221435976452085e-09
1972,0.0,6.669190977248718e-09
1973,0.0,2.3706776985932265e-08
1974,0.0,9.563471792262135e-09
1975,0.0,7.996072248772634e-09
1976,0.0,1.1427053969725876e-08
1977,0.0,1.1165885105413054e-08
1978,0.0,1.3069301196821925e-08
1979,5.851973350345929e-10,8.192762912528906e-09
1980,0.0,3.411090521154847e-09
1981,0.0,8.223214109648325e-09
1982,0.0,6.828252629986764e-09
1983,0.0,1.0104505676622466e-08
1984,0.0,1.5077421977593986e-08
1985,0.0,9.02333674446254e-09
1986,0.0,7.792831269171074e-09
1987,0.0,6.110816741511371e-09
1988,0.0,1.3192418713003917e-08
1989,0.0,9.878619700032232e-09
1990,5.44865097484859e-10,1.3076762783725826e-08
1991,5.861465202094962e-10,1.641210189973208e-08
1992,0.0,1.1019888113139586e-08
1993,0.0,1.1632335983335906e-08
1994,0.0,1.635227242502424e-08
1995,0.0,1.3556126887692699e-08
1996,5.338092190498855e-10,6.939520069693117e-09
1997,9.58978896292706e-10,9.110299181713799e-09
1998,0.0,1.0489884516573511e-08
1999,0.0,1.1425503210205079e-08
2000,4.4180314962005696e-10,8.83606254831193e-09
2001,0.0,8.762423675534592e-09
2002,0.0,9.63868718173444e-09
2003,0.0,9.167230530238157e-09
2004,0.0,8.369103632333008e-09
2005,0.0,8.557123898356167e-09
2006,4.1178899179428186e-10,1.6471560115860484e-08
2007,0.0,1.5977917655618512e-08
2008,0.0,1.5326783397995314e-08
2009,0.0,1.5258216023994464e-08
2010,0.0,1.842279218067233e-08
2011,0.0,2.829739287335542e-08
2012,0.0,2.5872321174347235e-08
2013,0.0,3.625862632361532e-08
2014,0.0,3.074932308777534e-08
2015,0.0,3.147536986602972e-08
2016,2.0713400439298368e-10,3.7491254545329866e-08
2017,0.0,4.3771638758016707e-08
2018,0.0,3.8205708818850326e-08
2019,0.0,3.3417940414892655e-08
