year,mes_DET âmes_NOUN,mes_DET ames_NOUN,mes_DET lames_NOUN
1947,9.536696765621855e-09,1.4305045148432782e-08,8.344609447874518e-09
1948,1.0871887834440486e-08,0.0,3.2615663503321457e-09
1949,8.83530737461058e-09,1.9634016634739737e-09,7.853606653895895e-09
1950,2.9779011256891863e-08,1.0635361480382244e-09,7.444752814222966e-09
1951,8.529121409139861e-09,1.0661401761424827e-09,1.8124383327489113e-08
1952,1.7926166107073982e-08,2.1089607837865287e-09,0.0
1953,1.185120990232491e-08,0.0,5.386913581872932e-09
1954,2.3454086006680086e-08,9.772536113672459e-10,6.840775057526116e-09
1955,4.6928039232341234e-09,0.0,6.569925492527773e-09
1956,2.180285396669035e-08,0.0,1.744228317335228e-09
1957,6.184526224473075e-09,0.0,1.9437083775830644e-08
1958,1.2408365446248126e-08,8.272243445794913e-10,4.1361216673863055e-09
1959,7.750748043378053e-09,3.100299128533379e-09,1.007597205671118e-08
1960,1.3149583255600561e-08,0.0,1.522583353841256e-08
1961,8.337791235213388e-09,0.0,5.55852741612739e-09
1962,2.0928455413127267e-08,6.341956404476434e-10,6.341956293454132e-09
1963,1.422531736849919e-08,0.0,6.466053470433053e-09
1964,8.517555494247375e-09,6.083968329129164e-10,4.258777774879263e-09
1965,8.755269398363907e-09,2.188817349590977e-09,3.2832261354087677e-09
1966,8.862519940144864e-09,1.1078149508847446e-09,8.30861190959098e-09
1967,5.916402479044791e-09,1.4791006197611978e-09,6.902469706915326e-09
1968,9.881114482190867e-09,0.0,5.838840522187638e-09
1969,8.175163990209455e-09,1.3625273409534344e-09,5.45010922503586e-09
1970,9.657322774803134e-09,0.0,2.2993624781975086e-09
1971,1.747055189404989e-08,5.138397485282553e-10,4.624557625731995e-09
1972,8.208234758555477e-09,1.5390440588625154e-09,3.5911027485013847e-09
1973,1.0475087020012097e-08,1.6539611347177186e-09,6.615844760915479e-09
1974,1.237625746330906e-08,0.0,5.0630146741781346e-09
1975,3.4268881066168433e-09,0.0,5.711480177694739e-09
1976,1.0855701004786056e-08,0.0,6.8562320265641574e-09
1977,4.11374712072643e-09,0.0,3.526069214387917e-09
1978,1.5445537515645924e-08,0.0,6.534650598410963e-09
1979,5.851973128301324e-09,0.0,3.5111840102075575e-09
1980,2.2740602734216964e-09,0.0,1.1370301367108482e-09
1981,1.2018543993352893e-08,6.325549528618524e-10,8.855769451088236e-09
1982,6.2075020679230875e-09,0.0,1.2415004579935385e-09
1983,5.052252727288931e-09,6.315316047889041e-10,3.157658134966823e-09
1984,4.059305780401701e-09,0.0,4.059305780401701e-09
1985,1.1429560631270874e-08,0.0,6.015558051686298e-10
1986,6.593933843390687e-09,0.0,2.9972427872948515e-09
1987,4.888653315493485e-09,1.2221633705067347e-09,1.8332450557601021e-09
1988,1.0194141530917022e-08,0.0,4.1975875553212916e-09
1989,9.329807704183679e-09,0.0,2.1952488715726304e-09
1990,9.807571754727462e-09,1.089730194969718e-09,2.724325431913144e-09
1991,5.861465202094962e-10,0.0,3.5168791212569772e-09
1992,5.5099441120809445e-09,5.509944167592096e-10,4.958949695321735e-09
1993,1.2186256448387667e-08,5.539207426075166e-10,1.661762283333701e-09
1994,6.857404422078162e-09,0.0,3.6924485691258724e-09
1995,7.591431205877797e-09,0.0,5.9646960148818096e-09
1996,4.270473752399084e-09,2.135236876199542e-09,4.270473752399084e-09
1997,7.192341833217597e-09,0.0,1.438468344439059e-09
1998,3.814503490850996e-09,9.536258449571733e-10,2.8608774238492174e-09
1999,4.570201023179621e-09,4.570201161957499e-10,2.2851005809787495e-09
2000,7.068850615965516e-09,0.0,2.6508188977203417e-09
2001,4.2935874411398345e-08,8.762423564512289e-10,2.6287270138425356e-09
2002,3.066854992184176e-09,1.7524885431718928e-09,3.504977197366088e-09
2003,5.8336921959778465e-09,0.0,3.7502307925763034e-09
2004,9.690540814233373e-09,1.1011977996133737e-08,2.642874807889939e-09
2005,8.106749382896794e-09,0.0,2.702249757291497e-09
2006,5.765045940631097e-09,4.1178899179428186e-10,2.8825229980711242e-09
2007,6.391167262087549e-09,0.0,3.994479552682506e-09
2008,4.6831836186811415e-09,0.0,2.554463751636149e-09
2009,4.768192729542875e-09,0.0,5.245011536203492e-09
2010,1.2281861749841028e-08,0.0,1.1809482836078189e-08
2011,1.4531093439629217e-08,0.0,1.6825476983894916e-08
2012,1.906381574823257e-08,3.404252713057332e-10,2.587232006412421e-08
2013,1.617692513278257e-08,0.0,2.8449075428760295e-08
2014,1.5591205215770287e-08,6.496335691608124e-10,2.5119164304143737e-08
2015,1.3299452539250467e-08,4.433150790905671e-10,2.4160672351669632e-08
2016,1.9470596246407013e-08,0.0,2.9205895479833544e-08
2017,2.5659236513320138e-08,1.2578056929335446e-09,4.024978150773961e-08
2018,2.6072813019695218e-08,2.5814667070633845e-10,3.846385343564407e-08
2019,2.2958889456248244e-08,0.0,6.071350977521206e-08
