year,heures_NOUN égales_ADJ,heures_NOUN egales_ADJ,heures_NOUN légales_ADJ
1910,1.4963621453034648e-08,0.0,3.366815093386322e-08
1911,9.576673676292558e-09,0.0,3.0858168353908866e-08
1912,1.0418842677495377e-08,5.209421227725386e-10,3.959160171929099e-08
1913,2.4393752795504042e-08,0.0,5.833288541090553e-08
1914,2.4108278040557707e-08,0.0,5.2904277070275896e-08
1915,2.238344798399794e-08,0.0,5.183535356501068e-08
1916,1.2086208478478966e-08,0.0,1.4283700444650549e-08
1917,8.773139548168274e-09,0.0,3.289927263949721e-08
1918,3.44591288836682e-09,0.0,9.303965153861782e-08
1919,7.366278698128781e-09,0.0,5.524708912574283e-08
1920,8.329454459499175e-09,1.514446346106979e-09,9.389567434681112e-08
1921,2.0446417892117097e-08,0.0,6.512563022198492e-08
1922,2.2871599725249325e-08,0.0,3.836526507594584e-08
1923,4.246379248229459e-09,0.0,5.307973927060061e-08
1924,2.3204924204378585e-08,0.0,6.57472827292338e-08
1925,1.8696901804560184e-08,0.0,4.7292164850887275e-08
1926,2.452150393850161e-08,0.0,6.799144225411169e-08
1927,6.689534925996554e-09,0.0,3.121782932158368e-08
1928,5.713020723163709e-09,0.0,6.855624645751845e-08
1929,5.570202965543558e-09,0.0,4.3447585529321486e-08
1930,5.2518016602221e-09,0.0,5.2518017046310206e-08
1931,5.7026783295555106e-09,0.0,6.615106684648708e-08
1932,2.1919073223131136e-09,0.0,5.589363860636354e-08
1933,2.2941324395731044e-09,1.1470662197865522e-09,6.079451253526713e-08
1934,1.1981580172459871e-08,0.0,9.345632889790068e-08
1935,7.180970484910176e-09,0.0,5.146362358487977e-08
1936,2.0612015205756506e-08,0.0,2.5461900587941955e-08
1937,3.777335444432595e-09,0.0,6.043736699989921e-08
1938,3.8895642262559704e-09,0.0,1.2187301523525207e-07
1939,9.176430282309411e-09,0.0,1.407052687696364e-07
1940,5.0715658339584024e-09,0.0,1.343964957101207e-07
1941,0.0,0.0,1.0920559656568685e-07
1942,1.2136847082899749e-08,0.0,5.158159899210091e-08
1943,8.709705623388686e-09,0.0,5.806470415592457e-09
1944,6.4263723231761105e-09,0.0,4.177142010064472e-08
1945,8.714016175304096e-09,0.0,7.406914015462007e-08
1946,8.352662561605939e-09,0.0,5.15080875729268e-08
1947,1.5020297539081184e-07,0.0,4.649139628831733e-08
1948,8.697510267552389e-09,0.0,7.719040540088429e-08
1949,2.1597417965146803e-08,0.0,6.577395539331121e-08
1950,5.317680518146517e-09,2.1270722960764488e-09,6.16850956980386e-08
1951,9.595261474260042e-09,8.529121409139861e-09,7.676209445861559e-08
1952,6.326882129314981e-09,0.0,5.166954042401528e-08
1953,6.464296653518886e-09,1.0773827385790469e-09,4.094054362191457e-08
1954,3.9090144454689835e-09,0.0,2.9317607452838956e-08
1955,6.569925492527773e-09,0.0,3.0972504561077585e-08
1956,3.488456634670456e-09,0.0,4.186147961604547e-08
1957,6.184526224473075e-09,0.0,4.0641173648658935e-08
1958,8.272243334772611e-09,0.0,1.9853384713997002e-08
1959,4.650448914844674e-09,0.0,2.7127618040800883e-08
1960,6.920833239831836e-09,0.0,2.5607082676515347e-08
1961,1.7370398230909245e-08,0.0,2.501337270643944e-08
1962,3.805173953708163e-09,0.0,2.09284568564172e-08
1963,2.392439668597035e-08,0.0,2.4571003010009917e-08
1964,1.8251904876365188e-08,0.0,1.7035111044005902e-08
1965,3.83043037288644e-08,0.0,2.2982581726616047e-08
1966,7.200797291773142e-09,0.0,2.3264113413468124e-08
1967,5.916402479044791e-09,0.0,1.528404003359185e-08
1968,1.3474247495537384e-08,4.4914158503495116e-10,1.9313088434058656e-08
1969,6.358460868938209e-09,0.0,1.0900218921916505e-08
1970,6.438214850135182e-09,0.0,1.609553734738256e-08
1971,2.0553589163974095e-08,0.0,8.73527572498034e-09
1972,1.6416469517110954e-08,0.0,2.0520587451500205e-08
1973,1.1026407342740185e-08,0.0,1.543697081274331e-08
1974,4.500457340128605e-09,0.0,3.037808854466917e-08
1975,1.599214449754527e-08,0.0,1.6563292959403952e-08
1976,6.8562320265641574e-09,5.713526873840635e-10,1.8283285996290033e-08
1977,8.815172591880582e-09,0.0,2.056873604772136e-08
1978,3.5643548113029055e-09,0.0,2.5544543480471305e-08
1979,1.1118749365657266e-08,0.0,3.2185852205657284e-08
1980,1.8760998088396263e-08,0.0,1.762396723004045e-08
1981,1.2018544381930951e-08,0.0,2.7199863250615408e-08
1982,4.966001831974154e-09,0.0,2.5450760166023656e-08
1983,1.1999100379966876e-08,0.0,4.231261629961125e-08
1984,1.2177918229383522e-08,1.739702604197646e-09,1.9716628330002095e-08
1985,1.3835783740923091e-08,0.0,3.368712597762169e-08
1986,1.9182353483415682e-08,0.0,2.2179596825822046e-08
1987,2.13878585952898e-08,0.0,1.8943532964499354e-08
1988,1.5591039570495013e-08,1.798966087207532e-09,3.537966669631132e-08
1989,1.3720305780395847e-08,0.0,2.140367705294466e-08
1990,1.47113579651581e-08,1.089730194969718e-09,2.942271493111548e-08
1991,5.2753188484189195e-09,0.0,2.05151273746651e-08
1992,4.958949695321735e-09,0.0,1.652983172562017e-08
1993,2.7142116110212555e-08,0.0,2.8803878393546256e-08
1994,1.2132331583813993e-08,0.0,2.2682184908084935e-08
1995,4.880205572987961e-09,0.0,2.0605312456289937e-08
1996,1.2277611816102763e-08,1.067618438099771e-09,3.096093337262573e-08
1997,2.109753616252874e-08,1.438468344439059e-09,3.452324137676044e-08
1998,7.199875151631119e-08,0.0,3.337690301918883e-08
1999,6.398281726660571e-08,0.0,4.6159032957016066e-08
2000,5.87598201207129e-08,4.4180314962005696e-10,4.594752889275355e-08
2001,1.4019877703219663e-08,0.0,2.0153574586956324e-08
2002,1.752488643091965e-08,0.0,4.2497848795619575e-08
2003,2.2918075992528486e-08,0.0,2.1667998950647416e-08
2004,6.166707589017051e-09,8.809582507929292e-10,2.81906647470187e-08
2005,1.3961623857028371e-08,9.007499190971657e-10,4.0533746248350155e-08
2006,2.6766285188273287e-08,0.0,2.800165077587735e-08
2007,1.4779574231127413e-08,7.988958938831558e-10,3.2754730483475214e-08
2008,7.2376473703172906e-09,0.0,1.6178271167177627e-08
2009,9.059565542202108e-09,0.0,1.4781396329155427e-08
2010,7.085689368580006e-09,0.0,3.4011311100812236e-08
2011,8.795135286732148e-09,1.1471915639660324e-09,1.606068167347985e-08
2012,3.744677901096338e-09,0.0,2.6893596682953103e-08
2013,4.741512515948898e-09,0.0,2.1755175050319764e-08
2014,5.630157673408576e-09,0.0,4.049382362758536e-08
2015,2.438232948875907e-09,0.0,3.081039745556069e-08
2016,7.042556010583567e-09,0.0,3.086296651577669e-08
2017,4.779661388898404e-09,0.0,3.723104718966752e-08
2018,1.3423626932240751e-08,2.323319980845895e-09,2.736354720589418e-08
2019,3.3162841361900064e-09,0.0,3.290774119868445e-08
