year,parts_NOUN égales_ADJ,parts_NOUN egales_ADJ,parts_NOUN légales_ADJ
1968,5.690623652299109e-07,3.5931326802796093e-09,1.122853987567396e-08
1969,5.713531550100015e-07,1.8167031212712459e-09,4.5417578031781147e-10
1970,7.679871032451047e-07,5.058597540852361e-09,4.5987250119061684e-10
1971,5.960541216154525e-07,1.0276794970565106e-09,2.569198631618974e-09
1972,5.925319896959991e-07,1.5390440033513642e-09,5.130146862875051e-10
1973,6.240946959223947e-07,1.6539611902288698e-09,3.307922213924286e-09
1974,6.109370929152647e-07,2.2502286700643026e-09,0.0
1975,6.676720545328862e-07,2.2845920710778955e-09,1.7134440533084216e-09
1976,6.176322813189472e-07,5.713526873840635e-10,1.7140580066410394e-09
1977,6.423322815862775e-07,1.1753563677885381e-09,3.526069214387917e-09
1978,5.780195238003216e-07,2.3762365408686037e-09,1.1881182704343018e-09
1979,6.366947218339192e-07,2.3407893401383717e-09,5.851973350345929e-10
1980,5.713576456400915e-07,3.411090521154847e-09,1.7055452605774235e-09
1981,5.93969105011638e-07,1.8976649140967083e-09,0.0
1982,6.182672223076224e-07,4.966001831974154e-09,1.8622506869903077e-09
1983,5.993234708512318e-07,1.89459470334441e-09,0.0
1984,6.564477530446311e-07,5.799008495621649e-10,5.799008495621649e-10
1985,7.11038978806755e-07,1.2031116103372597e-09,1.8046674155058895e-09
1986,6.228270308383799e-07,1.1988970927134801e-09,5.994485463567401e-10
1987,6.813560844420863e-07,1.8332451112712533e-09,0.0
1988,6.740126536897151e-07,1.1993107618124554e-09,2.398621523624911e-09
1989,7.194928457465721e-07,1.0976244357863152e-09,3.2928733073589456e-09
1990,6.974273105697648e-07,1.6345953479657283e-09,0.0
1991,6.471057645285327e-07,1.1722930404189924e-09,1.1722930404189924e-09
1992,6.573363293682633e-07,2.7549720282848966e-09,1.6529832502776287e-09
1993,6.586117820006621e-07,2.2156829704300662e-09,5.539207426075166e-10
1994,6.989277494540147e-07,1.0549853213248639e-09,1.0549853213248639e-09
1995,7.266083912327304e-07,1.0844901643380922e-09,1.0844901643380922e-09
1996,7.094324701029109e-07,1.067618438099771e-09,2.135236876199542e-09
1997,6.38679921394214e-07,2.876936688878118e-09,2.3974471297094624e-09
1998,6.632467943745723e-07,1.43043876743576e-09,9.536258449571733e-10
1999,6.174341820042173e-07,4.570201161957499e-10,0.0
2000,6.582866944881971e-07,1.3254094488601709e-09,4.4180314962005696e-10
2001,6.392187970050145e-07,4.3812117822561447e-10,2.190605918883648e-09
2002,7.145772542571649e-07,1.3143663935011318e-09,4.38122149670761e-10
2003,7.142106142055127e-07,1.2500769308587678e-09,0.0
2004,6.765759508198244e-07,1.7619165015858584e-09,4.404791253964646e-10
2005,6.859210657239601e-07,2.702249757291497e-09,9.007499190971657e-10
2006,7.613978709741787e-07,1.2353669198716943e-09,1.2353669198716943e-09
2007,7.55755536374636e-07,1.997239706952314e-09,7.988958938831558e-10
2008,7.190815836111142e-07,4.257439678578834e-10,4.257439678578834e-10
2009,6.551496767315257e-07,0.0,0.0
2010,7.397459853564214e-07,4.723793023408973e-10,0.0
2011,8.366850465790776e-07,3.82397197240536e-10,0.0
2012,7.59148349516181e-07,6.808505426114664e-10,0.0
2013,9.435610195396293e-07,2.789125042035323e-10,0.0
2014,7.293219255188887e-07,0.0,4.330890368553497e-10
2015,7.656051366211614e-07,0.0,6.649726325136385e-10
2016,8.09686810043786e-07,0.0,2.0713400439298368e-10
2017,8.769421242504905e-07,0.0,1.2578056374223934e-09
2018,8.598865406383993e-07,7.744400121190154e-10,2.5814667070633845e-10
2019,8.538156066606462e-07,0.0,1.02039510174734e-09
