year,jours_NOUN égaux_ADJ,jours_NOUN egaux_ADJ,jours_NOUN légaux_ADJ
1989,4.939309850016116e-09,0.0,6.585746614717891e-09
1990,3.2691906959314565e-09,0.0,4.358920779878872e-09
1991,4.10302547493302e-09,0.0,1.1722930404189924e-09
1992,1.1019888335184191e-09,5.509944167592096e-10,1.1019888335184191e-09
1993,6.093128224193833e-09,5.539207426075166e-10,1.1078414852150331e-09
1994,3.6924485691258724e-09,0.0,2.1099706426497278e-09
1995,2.1689803286761844e-09,0.0,4.337960657352369e-09
1996,3.2028553142993132e-09,0.0,2.6690460952494277e-09
1997,3.835915585170824e-09,0.0,2.876936688878118e-09
1998,6.198567881199324e-09,0.0,1.43043876743576e-09
1999,1.3710603763428253e-09,0.0,2.285100553223174e-09
2000,3.092622158362701e-09,0.0,4.859834756842929e-09
2001,1.7524847129024579e-09,0.0,2.190605918883648e-09
2002,3.504977197366088e-09,0.0,1.752488598683044e-09
2003,7.500461585152607e-09,0.0,4.166922806803086e-09
2004,2.642874807889939e-09,0.0,0.0
2005,3.1526248278623825e-09,0.0,3.602999676388663e-09
2006,1.2353669198716943e-09,0.0,4.1178899179428186e-10
2007,3.595031605740928e-09,0.0,1.1983438685803094e-09
2008,1.7029758714315335e-09,8.514879357157668e-10,3.8316958494988285e-09
2009,1.430457752249481e-09,0.0,9.53638501499654e-10
2010,1.4171379625338432e-09,0.0,3.3066551718974324e-09
2011,7.64794394481072e-10,0.0,5.353560705856353e-09
2012,2.382976926895708e-09,0.0,2.7234021704458655e-09
2013,1.9523875849358774e-09,0.0,6.136075203500013e-09
2014,2.5985342766432495e-09,0.0,4.547434873103384e-09
2015,3.546520632724537e-09,0.0,3.546520632724537e-09
2016,4.142679976837371e-09,0.0,2.4856081637381067e-09
2017,1.0314006537726073e-08,0.0,2.7671724911471074e-09
2018,1.5488800242380307e-09,0.0,1.290733298020541e-09
2019,2.2958890344426663e-09,5.1019755087367e-10,3.826481798085979e-09
