year,étions_VERB à_ADP,étions_VERB a_ADP,étions_VERB là_ADV,etions_VERB à_ADP,etions_VERB a_ADP,etions_VERB là_ADV
1950,6.551382512043347e-07,5.317680740191122e-09,2.1589784182651783e-07,0.0,0.0,0.0
1951,8.145311198859417e-07,1.0661401761424827e-09,2.6653503937268397e-07,0.0,0.0,0.0
1952,5.905090461055806e-07,2.1089607837865287e-09,2.6151113274863746e-07,1.0544803918932644e-09,2.1089607837865287e-09,0.0
1953,6.507391958621156e-07,3.232148326759443e-09,2.0793487465198268e-07,0.0,0.0,0.0
1954,6.703959911646962e-07,0.0,1.94473471992751e-07,0.0,0.0,2.9317608341017376e-09
1955,6.354056267809938e-07,0.0,2.3182451514003333e-07,0.0,0.0,0.0
1956,6.706557655888901e-07,0.0,2.4244772589554486e-07,8.72114158667614e-10,0.0,0.0
1957,6.166856110212393e-07,0.0,2.049728777819837e-07,0.0,0.0,0.0
1958,7.17203533895372e-07,4.9633461784992505e-09,1.8860714590118732e-07,0.0,0.0,0.0
1959,5.286009923111123e-07,1.5501495642666896e-09,1.8369271970186674e-07,7.750747821333448e-10,0.0,0.0
1960,6.60939576846431e-07,0.0,2.3946083160808485e-07,6.920833350854139e-10,0.0,0.0
1961,6.572958568540344e-07,6.948159270159238e-10,2.2859444470668677e-07,6.948159270159238e-10,0.0,6.948159270159238e-10
1962,7.489850304409629e-07,1.9025869768540815e-09,2.87924819986074e-07,0.0,0.0,0.0
1963,5.994031084810558e-07,3.233026624194224e-09,2.43770216457051e-07,1.939815863494232e-09,0.0,0.0
1964,6.917471750966797e-07,1.2167936658258327e-09,2.1902286562180961e-07,0.0,6.083968329129164e-10,0.0
1965,5.887918632652145e-07,5.472043373977442e-10,2.2599539306611405e-07,0.0,2.188817349590977e-09,1.0944086747954884e-09
1966,6.320084366961964e-07,1.1078149508847446e-09,2.3541068117083341e-07,1.1078149508847446e-09,1.6617224263271169e-09,0.0
1967,6.651022772530268e-07,1.972134178185314e-09,2.4799587095003517e-07,9.860671168482327e-10,0.0,0.0
1968,8.044125934247859e-07,2.24570789741918e-09,2.631969664435019e-07,0.0,1.7965663401398047e-09,0.0
1969,7.239561909955228e-07,1.8167030935156703e-09,2.052874492619594e-07,2.7250546263957176e-09,4.5417578031781147e-10,4.5417578031781147e-10
1970,6.875093845337688e-07,3.678979926258208e-09,1.9268658491000679e-07,0.0,0.0,0.0
1971,6.505211445073655e-07,3.083038491169532e-09,2.1272965966545598e-07,5.138397485282553e-10,5.138397485282553e-10,0.0
1972,6.571718245140801e-07,4.617132176587546e-09,1.8263322942857485e-07,5.130146862875051e-10,0.0,0.0
1973,5.959773261565715e-07,2.7566018911961976e-09,1.7476855873610475e-07,1.6539611902288698e-09,0.0,0.0
1974,5.524311177396157e-07,2.250228725575454e-09,1.8001829005243053e-07,0.0,5.625571675160757e-10,0.0
1975,5.437329377855349e-07,1.1422960355389478e-09,1.667752229650432e-07,0.0,5.711480177694739e-10,0.0
1976,5.696386438103218e-07,2.285410749536254e-09,1.845469199679428e-07,0.0,5.713526873840635e-10,0.0
1977,6.029578116795165e-07,2.938390863960194e-09,2.0098593722650548e-07,0.0,0.0,0.0
1978,6.362373596857651e-07,3.5643548113029055e-09,2.2396029919491411e-07,1.7821774056514528e-09,0.0,1.7821774056514528e-09
1979,6.636137754867377e-07,4.681578680276743e-09,2.0423387070422905e-07,3.5111840102075575e-09,5.851973350345929e-10,2.925986564150662e-09
1980,7.521454108427861e-07,1.7055452605774235e-09,1.927266026768848e-07,5.685150683554241e-10,0.0,5.685150683554241e-10
1981,6.21168965153629e-07,6.325549528618524e-10,2.3214766997625702e-07,0.0,0.0,1.8976649140967083e-09
1982,6.362689646266517e-07,1.2415004579935385e-09,2.222285786501743e-07,2.483000915987077e-09,6.207502289967692e-10,6.207502289967692e-10
1983,6.858433039269585e-07,1.89459470334441e-09,2.2040453018234984e-07,0.0,2.5261264191556165e-09,0.0
1984,6.860227017568832e-07,1.739702604197646e-09,2.3196034248940123e-07,1.739702604197646e-09,5.799008495621649e-10,0.0
1985,7.405151905004459e-07,3.0077789148208467e-09,2.075367575571363e-07,3.0077789148208467e-09,3.0077789148208467e-09,1.2031116103372597e-09
1986,7.235344128275756e-07,2.9972427317837003e-09,1.9841746734527987e-07,0.0,0.0,0.0
1987,6.59357112908765e-07,2.4443267965246207e-09,1.9554613572836388e-07,6.110816852533674e-10,6.110816852533674e-10,6.110816852533674e-10
1988,6.458288339672436e-07,1.7989661427186832e-09,2.0927973309881054e-07,0.0,0.0,0.0
1989,7.99619385816186e-07,2.1952488715726304e-09,2.014140818573651e-07,1.6464366536794728e-09,0.0,0.0
1990,6.94158131864242e-07,3.269190584909154e-09,2.0813847356748738e-07,1.6345953479657283e-09,0.0,0.0
1991,7.303385700652143e-07,5.861465202094962e-10,2.5614602350287896e-07,1.1722930404189924e-09,0.0,0.0
1992,6.870900506328326e-07,2.2039776670368383e-09,1.9339904611115344e-07,5.509944167592096e-10,2.2039776670368383e-09,0.0
1993,7.527783054683823e-07,2.7696036575264316e-09,2.470486606398481e-07,0.0,3.877445031719162e-09,1.1078414852150331e-09
1994,7.675018309782899e-07,5.274926606624319e-10,2.2734933224910492e-07,1.5824779264761446e-09,0.0,0.0
1995,8.117409038277401e-07,2.1689803286761844e-09,2.396723175479565e-07,2.1689803286761844e-09,0.0,0.0
1996,6.827419838373316e-07,5.338092190498855e-10,2.0391512123296707e-07,0.0,5.338092190498855e-10,0.0
1997,7.187546771092457e-07,2.8769365778558154e-09,2.11934334970465e-07,0.0,2.3974471297094624e-09,4.79489448146353e-10
1998,7.881717465352267e-07,2.3840646123929332e-09,2.5318766461168707e-07,9.536258449571733e-10,4.768129224785866e-10,0.0
1999,7.819614324944268e-07,2.7421207526856506e-09,2.079441543401117e-07,9.140402323914998e-10,0.0,0.0
2000,7.877350185481191e-07,8.836062992401139e-10,2.0808928979931807e-07,4.4180314962005696e-10,0.0,0.0
2001,7.833606900931045e-07,8.762423564512289e-10,2.225655606480359e-07,4.3812117822561447e-10,0.0,0.0
2002,8.600337650932488e-07,1.3143663935011318e-09,2.4315778546224465e-07,4.38122149670761e-10,1.3143663935011318e-09,0.0
2003,7.996325166459428e-07,3.7502307925763034e-09,1.82927919922804e-07,0.0,1.6667691671301554e-09,0.0
2004,9.192799552693032e-07,1.761916529341434e-09,2.369777689636976e-07,3.0833537945085254e-09,1.7619165015858584e-09,0.0
2005,8.822845529721235e-07,3.1526248278623825e-09,2.3059197928887443e-07,4.503749373441224e-09,0.0,0.0
2006,9.19113006148109e-07,3.2943118788431036e-09,2.610742342312733e-07,4.1178899179428186e-10,0.0,0.0
2007,9.786474493012065e-07,3.994479469415779e-10,2.9319480177036894e-07,3.994479469415779e-10,0.0,0.0
2008,1.0630826636770507e-06,1.2772319035736501e-09,2.767335729458864e-07,0.0,1.2772318758180745e-09,0.0
2009,1.132445731855114e-06,4.76819250749827e-10,3.2662117632753507e-07,4.76819250749827e-10,0.0,0.0
2010,1.2518052017185255e-06,1.8895172648747405e-09,3.8073773112046183e-07,0.0,4.723793023408973e-10,0.0
2011,1.3540684449253604e-06,3.0591775501687124e-09,3.770436478589545e-07,3.82397197240536e-10,2.6767803529281764e-09,0.0
2012,1.603403006811277e-06,1.3617010852229328e-09,4.949783374286199e-07,0.0,0.0,0.0
2013,1.811536662899016e-06,1.6734750252211938e-09,5.452739628708514e-07,8.367375126105969e-10,5.578250084070646e-10,0.0
2014,1.8958472765007173e-06,0.0,5.686459303433367e-07,0.0,4.330890368553497e-10,0.0
2015,1.8271231283506495e-06,6.649726186358507e-10,5.703248575628095e-07,6.649726325136385e-10,8.866301581811342e-10,0.0
2016,2.05311221179727e-06,8.285360453275104e-10,5.880534104107937e-07,0.0,2.0713400439298368e-10,0.0
2017,1.8363962226430885e-06,0.0,5.302908903104253e-07,2.515611330355938e-10,0.0,0.0
2018,1.9910853552573826e-06,0.0,6.092261628509732e-07,0.0,2.0651733656507076e-09,0.0
2019,1.7851812117442023e-06,0.0,5.757579515375255e-07,0.0,0.0,2.55098775436835e-10
