year,hommes_NOUN égaux_ADJ,hommes_NOUN egaux_ADJ,hommes_NOUN légaux_ADJ
1948,5.0010683594337024e-08,0.0,0.0
1949,5.5956945743673714e-08,0.0,0.0
1950,7.551106762093696e-08,0.0,0.0
1951,6.716683031982029e-08,0.0,0.0
1952,4.112473561690422e-08,0.0,0.0
1953,3.44762476345295e-08,0.0,0.0
1954,4.29991580119804e-08,0.0,0.0
1955,3.378819002364253e-08,0.0,0.0
1956,6.192010459926678e-08,0.0,0.0
1957,4.94762097957846e-08,0.0,0.0
1958,4.7979010986409776e-08,0.0,0.0
1959,7.053180439697826e-08,0.0,0.0
1960,4.6369581951921646e-08,0.0,0.0
1961,5.905935296368625e-08,0.0,0.0
1962,5.580921680348183e-08,0.0,0.0
1963,5.043521511538529e-08,0.0,0.0
1964,4.806334885643082e-08,0.0,0.0
1965,6.402290608775729e-08,0.0,1.6416130677043839e-09
1966,3.9881339120029224e-08,0.0,2.769537488234164e-09
1967,5.6205823995014725e-08,0.0,0.0
1968,6.287982046160323e-08,0.0,0.0
1969,8.49308676720284e-08,0.0,0.0
1970,6.024329479714652e-08,0.0,0.0
1971,5.0356295133724416e-08,0.0,0.0
1972,4.565830735714371e-08,0.0,1.0260293725750103e-09
1973,6.505580785187703e-08,0.0,0.0
1974,3.6566216721212186e-08,0.0,0.0
1975,4.512069295969923e-08,0.0,0.0
1976,5.370715427943651e-08,1.142705374768127e-09,1.142705374768127e-09
1977,4.2900506258547466e-08,0.0,0.0
1978,5.346532105932056e-08,0.0,2.3762365408686037e-09
1979,6.963848164787123e-08,5.851973350345929e-10,0.0
1980,3.809050852510154e-08,5.685150683554241e-10,0.0
1981,5.566483451957538e-08,0.0,1.2651099057237047e-09
1982,5.710901973543514e-08,0.0,0.0
1983,6.062703050702112e-08,0.0,0.0
1984,4.1752862500743504e-08,0.0,0.0
1985,5.173379946654677e-08,6.015558051686298e-10,0.0
1986,5.6947612847579876e-08,5.994485463567401e-10,0.0
1987,3.483165755824302e-08,0.0,0.0
1988,5.936588109989316e-08,0.0,0.0
1989,6.750390468823753e-08,0.0,0.0
1990,7.628111120538961e-08,5.44865097484859e-10,5.44865097484859e-10
1991,4.9822453718206816e-08,0.0,0.0
1992,4.958949872957419e-08,0.0,0.0
1993,5.040678630052753e-08,0.0,0.0
1994,4.8529326335255973e-08,0.0,0.0
1995,4.771756678678685e-08,0.0,0.0
1996,3.736664666575962e-08,5.338092190498855e-10,0.0
1997,4.027711497656128e-08,0.0,4.79489448146353e-10
1998,5.864798779953162e-08,0.0,0.0
1999,5.621347298756518e-08,0.0,4.570201161957499e-10
2000,5.655080315136729e-08,0.0,0.0
2001,5.476514886026962e-08,0.0,4.3812117822561447e-10
2002,6.308958688805433e-08,0.0,0.0
2003,4.291930721933568e-08,0.0,4.1669229178253886e-10
2004,5.417893333969914e-08,0.0,0.0
2005,5.6296869388461346e-08,4.5037495954858286e-10,4.5037495954858286e-10
2006,4.817931298362055e-08,8.235779835885637e-10,0.0
2007,3.914589896680809e-08,3.994479469415779e-10,0.0
2008,4.001993403335291e-08,0.0,0.0
2009,4.672828524121542e-08,4.76819250749827e-10,0.0
2010,4.345889692558558e-08,0.0,9.447586046817946e-10
2011,3.938691151006424e-08,0.0,0.0
2012,3.846805540774767e-08,0.0,0.0
2013,3.960557393156705e-08,0.0,2.789125042035323e-10
2014,4.352544991093055e-08,0.0,8.661780737106994e-10
2015,5.208952202906403e-08,0.0,2.2165753954528356e-10
2016,5.4890509915139774e-08,0.0,4.1426800878596737e-10
2017,3.471543763566842e-08,0.0,0.0
2018,4.181976009931532e-08,0.0,1.0325866828253538e-09
2019,5.30605461790401e-08,0.0,2.55098775436835e-10
