year,étais_VERB en_ADP,étais_VERB lent_ADJ,etais_VERB en_ADP
1901,7.32124831870351e-08,0.0,5.588738916095792e-10
1902,6.285163323127563e-08,0.0,0.0
1903,5.6702312178913417e-08,0.0,0.0
1904,6.71828175313749e-08,0.0,5.374625189347171e-10
1905,7.018632430799698e-08,0.0,1.5482277682110634e-09
1906,7.047533046034005e-08,0.0,1.0288369045596824e-09
1907,6.839981381290272e-08,0.0,0.0
1908,8.742272683548435e-08,0.0,4.911389073214423e-10
1909,6.986249445617432e-08,0.0,5.500983557560346e-10
1910,5.6647998292191915e-08,0.0,5.344150677544235e-10
1911,6.012022879531287e-08,0.0,5.320374141248863e-10
1912,5.4177981212433224e-08,0.0,1.0418842455450772e-09
1913,8.219634395345565e-08,0.0,1.590896969716482e-09
1914,5.424362470307642e-08,0.0,6.696743715117748e-10
1915,4.123266705846618e-08,0.0,1.1780761921542648e-09
1916,5.383856560570166e-08,0.0,0.0
1917,6.250861872558744e-08,0.0,0.0
1918,8.155327435588333e-08,0.0,0.0
1919,6.537572261322566e-08,0.0,0.0
1920,5.982062845077962e-08,0.0,0.0
1921,1.0374664327628125e-07,0.0,2.2718242842501013e-09
1922,1.1214461892450345e-07,0.0,7.377935484775833e-10
1923,8.811237250938575e-08,0.0,0.0
1924,1.0957880647310958e-07,0.0,2.578324886925998e-09
1925,8.028669640225417e-08,0.0,0.0
1926,1.270659737429014e-07,3.343841648018042e-09,3.343841648018042e-09
1927,1.2710115981917625e-07,0.0,0.0
1928,1.1883082606800599e-07,0.0,0.0
1929,1.2031638618736906e-07,0.0,2.2280812750352652e-09
1930,8.612954616182833e-08,0.0,1.0503603542488804e-09
1931,8.097803316786667e-08,0.0,0.0
1932,8.658033578967661e-08,0.0,1.0959536611565568e-09
1933,5.735331143341682e-08,0.0,1.1470662197865522e-09
1934,8.626737724171107e-08,0.0,0.0
1935,9.694310421082264e-08,0.0,1.196828414151696e-09
1936,7.881064334469556e-08,0.0,1.2124714565686645e-09
1937,5.666003133342201e-08,0.0,0.0
1938,7.260520362706302e-08,0.0,0.0
1939,7.188203454688846e-08,0.0,1.5294050470515685e-09
1940,5.0715659227762444e-08,0.0,0.0
1941,7.083606590185809e-08,0.0,0.0
1942,7.58552971547033e-08,0.0,0.0
1943,7.258088174921795e-08,0.0,0.0
1944,9.318240046241044e-08,0.0,0.0
1945,1.1981772729541262e-07,0.0,0.0
1946,1.0023195073927127e-07,0.0,0.0
1947,1.418583650547589e-07,0.0,1.1920870957027319e-09
1948,8.697510622823756e-08,0.0,1.0871887834440486e-09
1949,7.559096104614582e-08,0.0,9.817008317369869e-10
1950,9.146410917537651e-08,0.0,1.0635361480382244e-09
1951,1.0768015812345766e-07,0.0,0.0
1952,9.173979265142407e-08,0.0,1.0544803918932644e-09
1953,8.403585383121026e-08,0.0,0.0
1954,9.7725362024903e-08,0.0,9.772536113672459e-10
1955,5.9129330765017585e-08,0.0,2.815682353940474e-09
1956,8.895564462818584e-08,0.0,1.744228317335228e-09
1957,1.095544703844098e-07,0.0,1.7670075402875796e-09
1958,9.761247099504544e-08,0.0,8.272243445794913e-10
1959,8.913360005635695e-08,7.750747821333448e-10,7.750747821333448e-10
1960,1.1280958034376454e-07,0.0,0.0
1961,1.0144312767579322e-07,0.0,6.948159270159238e-10
1962,7.673767044025226e-08,0.0,1.2683912808952869e-09
1963,1.0281024742653244e-07,0.0,0.0
1964,9.430151237665996e-08,0.0,0.0
1965,7.879742724981043e-08,0.0,1.0944086747954884e-09
1966,8.696347464365317e-08,0.0,1.1078149508847446e-09
1967,8.332266787647313e-08,0.0,9.860671168482327e-10
1968,7.77014932396014e-08,0.0,2.245707841908029e-09
1969,7.5393181475647e-08,0.0,1.8167031212712459e-09
1970,6.530189722298019e-08,0.0,1.3796175313274261e-09
1971,7.861748230197918e-08,0.0,3.5968783507200897e-09
1972,6.976999600283307e-08,0.0,2.0520587451500205e-09
1973,6.119655893144227e-08,0.0,5.513203782392395e-10
1974,6.019361364906217e-08,0.0,5.625571675160757e-10
1975,6.054168721902897e-08,0.0,5.711480177694739e-10
1976,5.5421210731765314e-08,0.0,0.0
1977,5.7592462354705276e-08,0.0,5.876781838942691e-10
1978,8.019798514169452e-08,0.0,5.940591352171509e-10
1979,6.495690740848659e-08,5.851973350345929e-10,5.851973350345929e-10
1980,7.049586514540351e-08,0.0,0.0
1981,6.958104137311238e-08,0.0,1.2651099057237047e-09
1982,8.007678076182856e-08,0.0,2.483000915987077e-09
1983,7.578379523920376e-08,0.0,3.78918940668882e-09
1984,7.190770645593147e-08,0.0,0.0
1985,5.654624501971739e-08,0.0,3.0077789148208467e-09
1986,7.792831269171074e-08,0.0,1.7983456945813714e-09
1987,7.638521282160582e-08,0.0,6.110816852533674e-10
1988,1.121355595046225e-07,0.0,0.0
1989,9.384688581803857e-08,0.0,1.0976244357863152e-09
1990,8.772327930728352e-08,0.0,5.44865097484859e-10
1991,9.378344145716255e-08,5.861465202094962e-10,1.1722930404189924e-09
1992,9.036308767917944e-08,0.0,1.65298330578878e-09
1993,9.084300245376653e-08,5.539207426075166e-10,1.661762283333701e-09
1994,7.96513930367837e-08,0.0,1.0549853213248639e-09
1995,1.106179965404408e-07,0.0,1.626735190995987e-09
1996,7.953757119594229e-08,0.0,2.135236876199542e-09
1997,9.493891184320091e-08,4.79489448146353e-10,1.438468344439059e-09
1998,1.2206410815451818e-07,0.0,3.814503379828693e-09
1999,1.0191548938109918e-07,0.0,1.3710603763428253e-09
2000,1.2061225618253957e-07,0.0,3.092622158362701e-09
2001,1.213595623994479e-07,4.3812117822561447e-10,2.6287270138425356e-09
2002,1.3932285014561785e-07,8.76244299341522e-10,2.1906108038649563e-09
2003,1.3834184642291802e-07,0.0,1.6667691671301554e-09
2004,1.5064385650020995e-07,0.0,2.642874807889939e-09
2005,1.6979136319150712e-07,0.0,9.457874483587148e-09
2006,1.5647981399524724e-07,0.0,5.353256948836815e-09
2007,1.8694163372856565e-07,7.988958938831558e-10,3.595031605740928e-09
2008,2.069115652147957e-07,0.0,3.8316958494988285e-09
2009,1.826217754796744e-07,0.0,3.337734755248789e-09
2010,2.210735203789227e-07,0.0,1.4171379625338432e-09
2011,2.389982398653956e-07,1.529588788962144e-09,3.82397197240536e-10
2012,2.8936148055436206e-07,3.404252713057332e-10,0.0
2013,3.143343860756431e-07,8.367375126105969e-10,8.367375126105969e-10
2014,3.289311223397817e-07,0.0,0.0
2015,3.315996650599118e-07,1.10828768384863e-09,2.2165753954528356e-10
2016,3.4922791769531614e-07,2.0713400439298368e-10,4.1426800878596737e-10
2017,3.9696345766060404e-07,0.0,7.54683426862357e-10
2018,3.817989124854648e-07,2.5814667070633845e-10,2.5814667070633845e-10
2019,3.826481531632453e-07,2.55098775436835e-10,2.55098775436835e-10
