year,eut_VERB également_ADV,eut_VERB egalement_ADV,eut_VERB légalement_ADV
1923,2.1338055944397638e-07,0.0,2.1231896241147297e-09
1924,2.3462756360004278e-07,0.0,1.289162443462999e-09
1925,2.0566592695558938e-07,0.0,0.0
1926,1.894843535410473e-07,0.0,0.0
1927,1.716980619903552e-07,1.1149224876660924e-09,0.0
1928,1.9424270192303084e-07,0.0,1.1426041224282812e-09
1929,1.849307409429457e-07,1.1140406375176326e-09,2.2280812750352652e-09
1930,2.3738144250273763e-07,0.0,1.0503603542488804e-09
1931,2.0073427720035397e-07,0.0,3.4216069977333063e-09
1932,2.597410286853119e-07,0.0,0.0
1933,3.0626668490185693e-07,0.0,0.0
1934,2.564058263487823e-07,1.1981580172459871e-09,0.0
1935,2.656959168234607e-07,0.0,3.590485242455088e-09
1936,2.0612014850485139e-07,1.2124714565686645e-09,0.0
1937,2.203445745863064e-07,0.0,2.5182236296217297e-09
1938,1.9188517796919768e-07,0.0,0.0
1939,2.0188146265809337e-07,1.5294050470515685e-09,0.0
1940,2.561140775014792e-07,5.0715658339584024e-09,0.0
1941,1.6233263977483148e-07,0.0,0.0
1942,2.0936060707299475e-07,0.0,0.0
1943,2.438717672248458e-07,0.0,0.0
1944,2.217098398205053e-07,0.0,9.639558484764166e-09
1945,3.049905785701412e-07,2.178504043826024e-09,0.0
1946,2.742457638760243e-07,0.0,0.0
1947,2.1099941704960656e-07,0.0,0.0
1948,2.34832782552985e-07,1.0871887834440486e-09,0.0
1949,2.7487624265631894e-07,0.0,0.0
1950,2.4142269694493734e-07,0.0,1.0635361480382244e-09
1951,2.1642645720021392e-07,0.0,0.0
1952,1.8347958530284814e-07,0.0,1.0544803918932644e-09
1953,2.3486943234729551e-07,0.0,0.0
1954,1.9838248022097105e-07,1.9545072227344917e-09,0.0
1955,2.1962321739010804e-07,0.0,0.0
1956,2.0930740163294104e-07,1.744228317335228e-09,8.72114158667614e-10
1957,1.687492243718225e-07,0.0,0.0
1958,2.3245003433203237e-07,0.0,0.0
1959,2.5189930852320686e-07,7.750747821333448e-10,0.0
1960,2.270033405693539e-07,6.920833350854139e-10,0.0
1961,2.2025665202818345e-07,2.08444772553662e-09,0.0
1962,2.1562651397744048e-07,6.341956404476434e-10,0.0
1963,2.2049241010790865e-07,6.466053248388448e-10,0.0
1964,2.2632362117747107e-07,1.2167936658258327e-09,1.2167936658258327e-09
1965,2.3256184533693158e-07,1.6416130677043839e-09,0.0
1966,2.475966311976663e-07,0.0,0.0
1967,2.5687049287625996e-07,0.0,3.451234853457663e-09
1968,2.160371082027268e-07,8.982831700699023e-10,4.4914158503495116e-10
1969,2.2118361187040136e-07,1.8167031212712459e-09,4.5417578031781147e-10
1970,2.106216072661482e-07,4.5987250119061684e-10,2.2993624781975086e-09
1971,2.1992340748511197e-07,0.0,5.138397485282553e-10
1972,2.0417984103460185e-07,5.130146862875051e-10,0.0
1973,2.4588888436483103e-07,0.0,0.0
1974,2.0927126342940028e-07,0.0,1.1251143350321513e-09
1975,2.1989198728533665e-07,5.711480177694739e-10,2.2845920710778955e-09
1976,2.096864335499049e-07,0.0,5.713526873840635e-10
1977,2.303698494188211e-07,0.0,0.0
1978,2.2633652463355247e-07,0.0,1.7821774056514528e-09
1979,2.118414386131917e-07,1.7555920051037788e-09,5.851973350345929e-10
1980,2.0750799478719273e-07,0.0,0.0
1981,2.1506868108644994e-07,1.8976649140967083e-09,0.0
1982,2.1415883111330913e-07,0.0,0.0
1983,2.2987750014635822e-07,1.2630632095778083e-09,0.0
1984,2.464578585659183e-07,5.799008495621649e-10,5.799008495621649e-10
1985,2.58067444747212e-07,6.015558051686298e-10,0.0
1986,2.3858052600189694e-07,2.997242676272549e-09,5.994485463567401e-10
1987,2.285445503957817e-07,0.0,6.110816852533674e-10
1988,2.3086731459898147e-07,5.996553809062277e-10,0.0
1989,2.3159876150202763e-07,5.488122178931576e-10,0.0
1990,2.310227955604205e-07,0.0,0.0
1991,2.801780283334665e-07,0.0,0.0
1992,2.496004753993475e-07,0.0,0.0
1993,2.3929376880005293e-07,0.0,0.0
1994,2.3367924484318792e-07,5.274926606624319e-10,0.0
1995,2.396723175479565e-07,1.0844901643380922e-09,0.0
1996,2.5516081336718344e-07,0.0,5.338092190498855e-10
1997,2.723500074353069e-07,4.79489448146353e-10,0.0
1998,2.512803973786504e-07,4.768129224785866e-10,1.43043876743576e-09
1999,2.5227510036529566e-07,9.140402323914998e-10,4.570201161957499e-10
2000,2.2929583565201028e-07,0.0,8.836062992401139e-10
2001,2.3220422917802352e-07,4.3812117822561447e-10,0.0
2002,2.4972962364699924e-07,1.3143663935011318e-09,4.38122149670761e-10
2003,2.4168153345272003e-07,8.333845835650777e-10,4.1669229178253886e-10
2004,2.53275487693827e-07,8.809582507929292e-10,1.7619165015858584e-09
2005,2.8869035872958193e-07,4.5037495954858286e-10,0.0
2006,2.6436853772793256e-07,0.0,4.1178899179428186e-10
2007,2.4286435973408516e-07,3.994479469415779e-10,0.0
2008,2.3671364601796085e-07,8.514879357157668e-10,0.0
2009,2.3840962626309192e-07,4.76819250749827e-10,0.0
2010,1.8186602801506524e-07,0.0,0.0
2011,1.8163866855047672e-07,0.0,7.64794394481072e-10
2012,1.9063814704622928e-07,0.0,3.404252713057332e-10
2013,1.804563964924455e-07,0.0,5.578250084070646e-10
2014,1.7994850054492417e-07,0.0,2.1654451842767486e-10
2015,1.7776935123947624e-07,0.0,8.866301581811342e-10
2016,1.5369343486781872e-07,0.0,1.2428040818690533e-09
2017,1.5219448812331393e-07,0.0,0.0
2018,1.7915378691668593e-07,0.0,1.290733298020541e-09
2019,1.6326322338500177e-07,0.0,0.0
