year,étant_VERB égal_ADJ,étant_VERB egal_ADJ,étant_VERB légal_ADJ,etant_VERB égal_ADJ,etant_VERB egal_ADJ
1850,2.0774328390871233e-07,0.0,2.0366988096043315e-09,0.0,0.0
1851,3.8180678529897705e-07,0.0,7.739326512989919e-09,0.0,0.0
1852,2.760471318197233e-07,0.0,6.510545436100301e-10,6.510545436100301e-10,6.510545436100301e-10
1853,2.01851293013533e-07,0.0,5.971931837933653e-10,0.0,0.0
1854,2.296483643249303e-07,0.0,0.0,0.0,0.0
1855,2.006022157274856e-07,0.0,5.306937111981824e-10,0.0,5.306937111981824e-10
1856,2.9044031180092134e-07,5.177189232874468e-10,4.141751386299575e-09,0.0,5.177189232874468e-10
1857,3.231558878269425e-07,1.4644527812635033e-09,1.9526036343364694e-09,0.0,9.763018171682347e-10
1858,3.0928032401789096e-07,4.893676019968041e-10,0.0,0.0,0.0
1859,2.6326534907639143e-07,1.018434669930457e-09,5.601390462572908e-09,5.601390462572908e-09,5.092173349652285e-10
1860,2.430484755677753e-07,0.0,1.373155145145688e-09,4.577183909670879e-10,0.0
1861,2.71167920118387e-07,0.0,4.715963730639317e-10,0.0,0.0
1862,2.3041729946271516e-07,0.0,8.132375661773494e-09,0.0,0.0
1863,3.0716918786311e-07,4.994620828036034e-10,2.9967726078439227e-09,0.0,0.0
1864,2.406953569789039e-07,0.0,0.0,0.0,4.794727948009836e-10
1865,1.9815814766843687e-07,9.41368871743009e-10,6.589582213223366e-09,9.41368871743009e-10,4.706844358715045e-10
1866,2.398747085408104e-07,0.0,5.838735717134114e-09,0.0,4.865612912574591e-10
1867,2.0042111259499507e-07,0.0,1.455843445796745e-09,0.0,0.0
1868,3.0775416348660656e-07,0.0,4.93987406535723e-10,0.0,0.0
1869,3.652872351267433e-07,0.0,0.0,0.0,0.0
1870,3.0734500455764646e-07,0.0,3.4404292748035914e-09,0.0,0.0
1871,2.74026376700931e-07,0.0,8.496941816815706e-09,0.0,0.0
1872,2.5096457534345973e-07,0.0,3.0236697590169115e-09,0.0,0.0
1873,2.8912401717207104e-07,0.0,0.0,5.986004469882289e-10,1.1972008939764578e-09
1874,2.646751795509772e-07,0.0,5.974609140757536e-10,0.0,5.974609140757536e-10
1875,3.696106603001681e-07,0.0,2.2886108563824337e-09,0.0,0.0
1876,4.534511219844717e-07,0.0,6.04601479992084e-09,0.0,0.0
1877,2.758427797289187e-07,0.0,8.658742167710898e-09,0.0,0.0
1878,3.4785151115102053e-07,0.0,6.6429977074733415e-09,6.039088673581716e-10,1.2078177347163432e-09
1879,3.0057879030209733e-07,0.0,3.665595160740054e-09,0.0,0.0
1880,2.689077689410624e-07,0.0,2.5671385017744797e-09,0.0,0.0
1881,2.851755596111616e-07,6.972507571312292e-10,0.0,0.0,0.0
1882,2.728707784172002e-07,6.655385131892899e-10,0.0,0.0,0.0
1883,3.494594409403362e-07,0.0,6.319338941018771e-10,0.0,6.319338941018771e-10
1884,3.3074502425733954e-07,0.0,3.9610181801208455e-09,0.0,0.0
1885,2.9972204629302723e-07,0.0,1.2891271383708158e-09,0.0,0.0
1886,2.7749894115913776e-07,0.0,2.5813855497602844e-09,0.0,0.0
1887,3.284048943896778e-07,6.528924623161458e-10,3.9173548849191775e-09,0.0,0.0
1888,3.075198264923529e-07,3.804368819970705e-09,0.0,0.0,0.0
1889,3.420764755901473e-07,1.2530273485467092e-09,1.2530273485467092e-09,0.0,6.265136742733546e-10
1890,2.8118319050918217e-07,6.554386478008212e-10,5.243509182406569e-09,0.0,0.0
1891,4.149617325310828e-07,0.0,0.0,1.2748440081367107e-09,0.0
1892,2.7205342689740064e-07,6.268512375839919e-10,0.0,0.0,0.0
1893,3.0730498679076845e-07,0.0,2.463366621796581e-09,0.0,0.0
1894,4.0770959230940207e-07,6.301539290376468e-10,4.411077725308132e-09,0.0,0.0
1895,2.8768977244908456e-07,0.0,4.814891596538473e-09,0.0,0.0
1896,2.9308233706615283e-07,0.0,3.5382172747233653e-09,0.0,0.0
1897,2.9191835437814007e-07,5.826713556089658e-10,5.826713556089658e-10,0.0,0.0
1898,3.230920526675618e-07,0.0,3.3950129374460403e-09,0.0,0.0
1899,2.8798683615605114e-07,0.0,1.6582735185011188e-09,0.0,0.0
1900,2.932945051270508e-07,0.0,1.5573159428683425e-09,0.0,5.191053142894475e-10
1901,2.665828446879459e-07,0.0,5.58873880507349e-09,5.588738916095792e-10,0.0
1902,3.162222697028483e-07,4.910283846193408e-10,6.874397495693074e-09,4.910283846193408e-10,0.0
1903,3.0241233162087156e-07,0.0,5.400220270956879e-09,0.0,0.0
1904,3.429010746458516e-07,5.374625189347171e-10,5.374625189347171e-10,0.0,0.0
1905,3.091294615842344e-07,1.0321518084666081e-09,2.580379465655369e-09,0.0,5.160759042333041e-10
1906,2.402334189355315e-07,0.0,2.572092316910357e-09,1.0288369045596824e-09,0.0
1907,2.4068506832009007e-07,1.5428529565042481e-09,1.0799970695529737e-08,0.0,5.142843373384665e-10
1908,2.1904794778038195e-07,4.911389073214423e-10,6.875944702500192e-09,0.0,0.0
1909,2.4424366529274266e-07,3.300590023513905e-09,4.950885035270858e-09,0.0,0.0
1910,2.885841468014405e-07,1.6032452032632705e-09,1.2825961626106164e-08,0.0,5.344150677544235e-10
1911,2.8889630243611464e-07,0.0,3.1922244847493175e-09,0.0,5.320374141248863e-10
1912,2.828715821578953e-07,5.209421227725386e-10,2.0837684910901544e-09,0.0,1.5628263128064646e-09
1913,2.6939187591779046e-07,5.30298971401777e-10,0.0,0.0,1.060597942803554e-09
1914,2.8394194373504433e-07,0.0,1.3393487430235496e-09,6.696743715117748e-10,0.0
1915,2.6035485234388034e-07,0.0,2.3561523843085297e-09,0.0,0.0
1916,3.2522888204766787e-07,0.0,0.0,0.0,0.0
1917,3.235095107356756e-07,0.0,7.676496771580332e-09,0.0,0.0
1918,3.0209170631678717e-07,0.0,0.0,0.0,1.1486376294556067e-09
1919,2.826809577527456e-07,0.0,7.366278698128781e-09,0.0,0.0
1920,3.6346710885482025e-07,0.0,9.843901693784574e-09,0.0,0.0
1921,3.04424446539997e-07,0.0,7.572747429129834e-10,0.0,0.0
1922,3.2905592206589063e-07,0.0,7.377935484775833e-10,0.0,0.0
1923,2.972465438233485e-07,0.0,2.1231896241147297e-09,0.0,0.0
1924,2.5267584646826435e-07,0.0,1.289162443462999e-09,0.0,0.0
1925,2.6505608730076347e-07,1.0998177923937646e-09,4.399271169575059e-09,0.0,0.0
1926,3.6893717947350524e-07,0.0,1.1146138456652466e-09,0.0,0.0
1927,2.9656936817445967e-07,3.3447675740205796e-09,3.3447675740205796e-09,0.0,0.0
1928,2.7879539743480564e-07,0.0,4.570416489713125e-09,0.0,0.0
1929,2.562293559549289e-07,0.0,0.0,0.0,0.0
1930,2.7729512908081233e-07,0.0,1.0503603542488804e-09,1.0503603542488804e-09,0.0
1931,2.463557109422254e-07,0.0,0.0,1.1405356659111021e-09,0.0
1932,2.980993940582266e-07,0.0,4.383814644626227e-09,0.0,0.0
1933,2.5235456746486307e-07,0.0,1.1470662197865522e-09,0.0,0.0
1934,2.5041501316991344e-07,0.0,0.0,0.0,1.1981580172459871e-09
1935,3.11175398337582e-07,0.0,3.590485242455088e-09,0.0,0.0
1936,2.9584302296825626e-07,1.2124714565686645e-09,2.424942913137329e-09,1.2124714565686645e-09,0.0
1937,2.291583456326407e-07,1.2591118148108649e-09,5.0364472592434595e-09,0.0,0.0
1938,3.772877334995428e-07,0.0,3.8895642262559704e-09,0.0,0.0
1939,2.5235183898075775e-07,0.0,3.058810094103137e-09,0.0,1.5294050470515685e-09
1940,3.04293962472002e-07,0.0,0.0,0.0,0.0
1941,2.7744124508899404e-07,0.0,0.0,0.0,0.0
1942,2.6094221539096907e-07,0.0,0.0,0.0,0.0
1943,2.4677498799974273e-07,0.0,2.9032352077962287e-09,0.0,0.0
1944,3.2774499914012267e-07,0.0,0.0,0.0,0.0
1945,3.507391568291496e-07,0.0,0.0,0.0,0.0
1946,2.631088591442676e-07,0.0,1.3921104269343232e-09,0.0,0.0
1947,2.8967716048100556e-07,0.0,5.960435700558264e-09,0.0,0.0
1948,2.6744842784864886e-07,0.0,3.2615663503321457e-09,0.0,0.0
1949,2.925468436387746e-07,0.0,0.0,0.0,0.0
1950,2.7226525389778544e-07,0.0,0.0,0.0,0.0
1951,3.1770977670930733e-07,0.0,3.1984206394497505e-09,0.0,0.0
1952,3.553599015049258e-07,1.0544803918932644e-09,2.1089607837865287e-09,0.0,1.0544803918932644e-09
1953,2.8335165325188427e-07,0.0,2.1547654771580937e-09,0.0,0.0
1954,3.4203875998173316e-07,0.0,0.0,0.0,0.0
1955,2.9283097546795034e-07,9.385607846468247e-10,0.0,0.0,0.0
1956,2.6948328013531864e-07,8.72114158667614e-10,4.360570571293465e-09,0.0,0.0
1957,2.6858515411731787e-07,0.0,3.534015080575159e-09,0.0,0.0
1958,3.126908154627017e-07,0.0,8.272243445794913e-10,0.0,0.0
1959,2.813521575717459e-07,0.0,5.425523585955716e-09,0.0,0.0
1960,2.5399458536412567e-07,0.0,4.152500121534786e-09,0.0,0.0
1961,3.078034467307589e-07,0.0,3.47407969059077e-09,0.0,0.0
1962,2.968035630601662e-07,0.0,1.0147130247162295e-08,0.0,0.0
1963,2.877393683320406e-07,6.466053248388448e-10,4.526237162849611e-09,0.0,0.0
1964,2.7803736202258733e-07,0.0,3.6503808864551957e-09,6.083968329129164e-10,0.0
1965,2.6211088766103785e-07,0.0,0.0,0.0,5.472043373977442e-10
1966,2.974483095385949e-07,0.0,3.3234448526542337e-09,0.0,0.0
1967,2.4799587095003517e-07,0.0,9.860671168482327e-10,0.0,0.0
1968,2.173845246034034e-07,0.0,8.982831700699023e-10,1.3474247273492779e-09,0.0
1969,2.052874492619594e-07,4.5417578031781147e-10,1.3625273131978588e-09,0.0,0.0
1970,2.7132477953273337e-07,0.0,9.197450023812337e-10,0.0,0.0
1971,2.9802706080772623e-07,0.0,1.0276794970565106e-09,5.138397485282553e-10,5.138397485282553e-10
1972,2.85749166550886e-07,0.0,3.0780880067027283e-09,0.0,0.0
1973,2.26041350970263e-07,0.0,5.513203782392395e-10,0.0,0.0
1974,2.0252058163805486e-07,1.6876715580593782e-09,2.2502286700643026e-09,0.0,0.0
1975,2.0389984456414822e-07,1.1422960355389478e-09,1.7134440533084216e-09,0.0,0.0
1976,1.6626363219529594e-07,5.713526873840635e-10,2.285410749536254e-09,0.0,0.0
1977,1.433934784245139e-07,0.0,1.1753563677885381e-09,0.0,5.876781838942691e-10
1978,1.467326029569449e-07,0.0,1.7821774056514528e-09,0.0,0.0
1979,1.8492235653866373e-07,0.0,1.7555920051037788e-09,0.0,5.851973350345929e-10
1980,1.1825113688246347e-07,0.0,2.8425752862659692e-09,0.0,0.0
1981,1.6383172862788342e-07,6.325549528618524e-10,1.2651099057237047e-09,0.0,1.8976649140967083e-09
1982,1.5891205862317292e-07,0.0,1.2415004579935385e-09,0.0,0.0
1983,1.1430721968963553e-07,0.0,6.315316047889041e-10,0.0,0.0
1984,1.571531242916535e-07,0.0,0.0,5.799008495621649e-10,5.799008495621649e-10
1985,1.2752983025166031e-07,0.0,1.8046674155058895e-09,0.0,0.0
1986,1.570555241414695e-07,0.0,1.7983456945813714e-09,0.0,0.0
1987,1.1977201097579382e-07,0.0,0.0,0.0,0.0
1988,1.3192418180096865e-07,5.996553809062277e-10,3.597932174415064e-09,0.0,0.0
1989,1.1799462384942672e-07,0.0,2.7440609784434855e-09,0.0,0.0
1990,1.3894060657548835e-07,0.0,2.179460389939436e-09,0.0,0.0
1991,1.0140335149344537e-07,0.0,5.861465202094962e-10,0.0,0.0
1992,9.862799998927585e-08,0.0,0.0,0.0,5.509944167592096e-10
1993,8.807339924032931e-08,0.0,0.0,0.0,0.0
1994,1.0971847075325059e-07,0.0,1.5824779264761446e-09,0.0,0.0
1995,1.1875167160724232e-07,0.0,5.422450821690461e-10,0.0,0.0
1996,9.234899778221006e-08,0.0,5.871901187504136e-09,0.0,0.0
1997,8.055422995312256e-08,0.0,3.3564262480467733e-09,0.0,0.0
1998,8.010457008822414e-08,0.0,9.536258449571733e-10,0.0,0.0
1999,7.403725987842336e-08,0.0,1.8280804647829996e-09,4.570201161957499e-10,0.0
2000,7.908276700163697e-08,0.0,1.7672125984802278e-09,0.0,8.836062992401139e-10
2001,7.842368887622797e-08,0.0,0.0,0.0,0.0
2002,8.543381824210883e-08,0.0,2.1906108038649563e-09,0.0,0.0
2003,9.917276599935576e-08,1.2500769308587678e-09,1.2500769308587678e-09,0.0,0.0
2004,7.620288755560978e-08,0.0,1.3214374039449694e-09,0.0,0.0
2005,8.647199223332791e-08,0.0,3.602999676388663e-09,0.0,0.0
2006,8.359316439054965e-08,0.0,0.0,0.0,0.0
2007,8.787854710590182e-08,0.0,2.3966877371606188e-09,0.0,0.0
2008,8.046561106311856e-08,0.0,1.7029758714315335e-09,0.0,0.0
2009,7.581426331171315e-08,0.0,1.430457752249481e-09,0.0,0.0
2010,9.069682960216596e-08,0.0,9.447586046817946e-10,0.0,0.0
2011,8.106820814646198e-08,0.0,3.4415748029203996e-09,0.0,0.0
2012,7.625526166066265e-08,0.0,1.3617010852229328e-09,3.404252713057332e-10,0.0
2013,6.889138859378363e-08,2.789125042035323e-10,4.183687618564136e-09,0.0,0.0
2014,5.305340877725939e-08,0.0,1.5158115873603606e-09,0.0,2.1654451842767486e-10
2015,5.452775297953849e-08,0.0,1.10828768384863e-09,0.0,0.0
2016,6.93898911663382e-08,0.0,3.1070099826280284e-09,0.0,0.0
2017,6.641214156388742e-08,0.0,3.773417134311785e-09,0.0,0.0
2018,5.059674634821931e-08,0.0,7.744400121190154e-10,0.0,0.0
2019,5.867271823944975e-08,0.0,2.04079020349468e-09,0.0,0.0
