year,étant_VERB égales_ADJ,étant_VERB egales_ADJ,étant_VERB légales_ADJ,etant_VERB égales_ADJ,etant_VERB egales_ADJ
1870,2.3853641550886096e-07,5.734048791339319e-10,0.0,5.734048791339319e-10,0.0
1871,2.5384613877577067e-07,0.0,0.0,0.0,0.0
1872,2.2979889990892843e-07,6.047339295989218e-10,0.0,0.0,0.0
1873,3.2144845363291097e-07,0.0,3.591602570907071e-09,5.986004469882289e-10,0.0
1874,2.6587011348055967e-07,0.0,0.0,0.0,0.0
1875,2.071192852781678e-07,5.721527140956084e-10,0.0,0.0,0.0
1876,2.255163451536646e-07,0.0,0.0,0.0,0.0
1877,2.449187093134242e-07,0.0,0.0,0.0,0.0
1878,1.998938330416422e-07,0.0,6.039088673581716e-10,0.0,0.0
1879,1.5578778800318105e-07,1.221865053580018e-09,6.10932526790009e-10,0.0,0.0
1880,1.642968641135667e-07,0.0,0.0,0.0,0.0
1881,2.440377784296288e-07,0.0,6.972507571312292e-10,0.0,0.0
1882,2.3227293866057153e-07,0.0,6.655385131892899e-10,0.0,0.0
1883,3.058559912005876e-07,6.319338941018771e-10,2.5277355764075082e-09,0.0,0.0
1884,3.2678400430086185e-07,6.601696966868076e-10,0.0,0.0,0.0
1885,2.546026109939703e-07,0.0,2.5782542767416317e-09,0.0,0.0
1886,2.67818762722527e-07,0.0,1.936039106809062e-09,0.0,0.0
1887,2.337355056170054e-07,0.0,1.9586774424595887e-09,0.0,0.0
1888,2.2128745058580535e-07,0.0,2.53624587998047e-09,0.0,0.0
1889,1.7730336310251005e-07,0.0,0.0,0.0,0.0
1890,1.7893475501296052e-07,0.0,0.0,0.0,0.0
1891,2.613430183373566e-07,0.0,0.0,0.0,6.374220040683554e-10
1892,2.1438312103327917e-07,0.0,6.268512375839919e-10,0.0,0.0
1893,1.7305150379343104e-07,0.0,0.0,6.158416554491453e-10,0.0
1894,2.911311014486273e-07,6.301539290376468e-10,6.301539290376468e-10,0.0,0.0
1895,2.262999032609514e-07,0.0,0.0,0.0,0.0
1896,2.0993422822357388e-07,0.0,5.89702897624278e-10,0.0,0.0
1897,1.981082675683865e-07,0.0,0.0,0.0,0.0
1898,1.8842321480860846e-07,0.0,5.6583548957434e-10,0.0,0.0
1899,2.067314284204258e-07,0.0,0.0,0.0,0.0
1900,2.019319680357512e-07,0.0,0.0,0.0,0.0
1901,1.7213315572917054e-07,0.0,1.676621730339889e-09,0.0,0.0
1902,2.4993343572532467e-07,0.0,1.9641135384773634e-09,0.0,4.910283846193408e-10
1903,2.0466835337629163e-07,5.400220270956879e-10,0.0,0.0,0.0
1904,2.5636961709096795e-07,1.6123875568041512e-09,0.0,0.0,0.0
1905,1.8165872006647987e-07,5.160759042333041e-10,1.0321518084666081e-09,0.0,0.0
1906,2.407478234545124e-07,0.0,1.5432553013283723e-09,0.0,0.0
1907,2.072565905564261e-07,0.0,5.142843373384665e-10,0.0,1.028568674676933e-09
1908,2.0578720238972892e-07,0.0,1.964555629285769e-09,4.911389073214423e-10,0.0
1909,1.7548137520861928e-07,0.0,3.850688656825696e-09,1.1001967115120692e-09,0.0
1910,2.0788746724065277e-07,0.0,1.6032452032632705e-09,5.344150677544235e-10,0.0
1911,2.303721942098491e-07,2.128149656499545e-09,6.916486494645824e-09,0.0,0.0
1912,2.1723286636188277e-07,0.0,0.0,5.209421227725386e-10,0.0
1913,1.8083194675000414e-07,0.0,0.0,5.30298971401777e-10,0.0
1914,2.1027774721460446e-07,6.696743715117748e-10,0.0,0.0,0.0
1915,1.9909487036784412e-07,1.1780761921542648e-09,0.0,1.1780761921542648e-09,0.0
1916,1.9228058079079346e-07,1.0987462051303964e-09,0.0,0.0,0.0
1917,1.6230308119702386e-07,0.0,0.0,0.0,0.0
1918,2.2398434396109224e-07,0.0,0.0,0.0,0.0
1919,1.3535536425024475e-07,0.0,0.0,0.0,0.0
1920,2.203519500199036e-07,1.514446346106979e-09,2.2716695191604686e-09,0.0,0.0
1921,2.1885240641950077e-07,7.572747429129834e-10,0.0,0.0,0.0
1922,2.427340746180562e-07,0.0,1.4755870969551665e-09,0.0,0.0
1923,1.8365589937729965e-07,3.1847844361720945e-09,1.0615948120573648e-09,0.0,2.1231896241147297e-09
1924,2.2947091338210157e-07,1.289162443462999e-09,0.0,0.0,0.0
1925,2.0566592695558938e-07,1.0998177923937646e-09,1.0998177923937646e-09,0.0,0.0
1926,1.9282819607724377e-07,0.0,0.0,0.0,0.0
1927,1.5608914338827162e-07,0.0,0.0,0.0,0.0
1928,1.73675829273634e-07,0.0,1.1426041224282812e-09,0.0,0.0
1929,1.7824649489739386e-07,0.0,1.1140406375176326e-09,1.1140406375176326e-09,0.0
1930,2.132231458062961e-07,0.0,0.0,0.0,0.0
1931,2.737285740295192e-07,1.1405356659111021e-09,1.1405356659111021e-09,0.0,0.0
1932,1.7316067157935322e-07,1.0959536611565568e-09,3.287861094491973e-09,0.0,0.0
1933,2.6726641522145655e-07,0.0,0.0,0.0,1.1470662197865522e-09
1934,2.9834134807060764e-07,0.0,0.0,0.0,0.0
1935,2.704832127164991e-07,0.0,0.0,0.0,0.0
1936,2.86143261973848e-07,0.0,0.0,0.0,0.0
1937,2.4804504050734977e-07,0.0,0.0,0.0,0.0
1938,2.4633908424220863e-07,0.0,1.2965214457594243e-09,0.0,1.2965214457594243e-09
1939,2.5235183898075775e-07,4.588215141154706e-09,0.0,0.0,0.0
1940,2.1807733219247893e-07,0.0,0.0,2.5357829169792012e-09,0.0
1941,2.4202321924349235e-07,0.0,0.0,0.0,2.9515025978810172e-09
1942,1.790184995797972e-07,0.0,0.0,0.0,0.0
1943,1.800005833274554e-07,0.0,0.0,0.0,0.0
1944,2.0564391434163554e-07,0.0,0.0,0.0,0.0
1945,1.8299434145774285e-07,0.0,0.0,0.0,2.178504043826024e-09
1946,2.2969821600327123e-07,0.0,0.0,0.0,1.3921104269343232e-09
1947,2.086152477431824e-07,0.0,1.1920870957027319e-09,0.0,1.1920870957027319e-09
1948,1.7503739968560694e-07,0.0,0.0,0.0,0.0
1949,1.7768785198768455e-07,0.0,2.945102384188658e-09,0.0,9.817008317369869e-10
1950,2.297238097526133e-07,0.0,1.0635361480382244e-09,2.1270722960764488e-09,0.0
1951,1.9190522948520083e-07,0.0,1.0661401761424827e-09,0.0,0.0
1952,2.4042154223025136e-07,0.0,0.0,0.0,1.0544803918932644e-09
1953,1.713038528805555e-07,0.0,0.0,1.0773827385790469e-09,0.0
1954,2.0815501500237588e-07,0.0,9.772536113672459e-10,9.772536113672459e-10,0.0
1955,3.2474201816512505e-07,0.0,0.0,9.385607846468247e-10,0.0
1956,1.7791128925637167e-07,0.0,8.72114158667614e-10,0.0,0.0
1957,1.8995331174664898e-07,0.0,0.0,0.0,0.0
1958,2.2417779632633028e-07,0.0,0.0,0.0,0.0
1959,2.7515153533386183e-07,0.0,7.750747821333448e-10,7.750747821333448e-10,0.0
1960,1.6679207703873544e-07,0.0,6.920833350854139e-10,0.0,0.0
1961,1.8273658497491851e-07,0.0,1.3896318540318475e-09,0.0,6.948159270159238e-10
1962,1.7440379451727495e-07,6.341956404476434e-10,1.9025869768540815e-09,6.341956404476434e-10,1.9025869768540815e-09
1963,1.9592141597968293e-07,0.0,6.466053248388448e-10,0.0,0.0
1964,1.7582668476734398e-07,0.0,0.0,6.083968329129164e-10,0.0
1965,1.4610355947297649e-07,0.0,1.0944086747954884e-09,0.0,0.0
1966,1.595253564801169e-07,0.0,5.539074754423723e-10,0.0,1.1078149508847446e-09
1967,1.651662415724786e-07,0.0,0.0,9.860671168482327e-10,4.930335584241163e-10
1968,1.446235842195165e-07,0.0,0.0,0.0,0.0
1969,1.2035658869535837e-07,0.0,4.5417578031781147e-10,4.5417578031781147e-10,1.3625273131978588e-09
1970,1.4302034401225683e-07,0.0,4.5987250119061684e-10,0.0,4.5987250119061684e-10
1971,1.2845993069277029e-07,0.0,5.138397485282553e-10,0.0,0.0
1972,1.1491528795204431e-07,0.0,5.130146862875051e-10,0.0,5.130146862875051e-10
1973,1.0254559157374388e-07,0.0,2.205281512956958e-09,0.0,5.513203782392395e-10
1974,1.2263745929885772e-07,5.625571675160757e-10,0.0,0.0,5.625571675160757e-10
1975,9.937975420371004e-08,0.0,5.711480177694739e-10,0.0,0.0
1976,8.741696433389734e-08,0.0,0.0,0.0,0.0
1977,1.0049296861325274e-07,0.0,1.1753563677885381e-09,0.0,0.0
1978,1.0811876194338765e-07,5.940591352171509e-10,1.1881182704343018e-09,0.0,5.940591352171509e-10
1979,1.0826150997900186e-07,5.851973350345929e-10,1.7555920051037788e-09,0.0,1.1703946700691858e-09
1980,1.0801786487490972e-07,0.0,0.0,0.0,0.0
1981,9.108791232392832e-08,0.0,0.0,0.0,0.0
1982,8.504277815291061e-08,0.0,1.2415004579935385e-09,0.0,6.207502289967692e-10
1983,6.567928778622445e-08,0.0,0.0,0.0,0.0
1984,1.1018116197192285e-07,5.799008495621649e-10,5.799008495621649e-10,0.0,5.799008495621649e-10
1985,1.0226448665662247e-07,0.0,1.2031116103372597e-09,0.0,1.8046674155058895e-09
1986,8.632058978719215e-08,0.0,0.0,0.0,0.0
1987,8.49403534175508e-08,0.0,1.8332451112712533e-09,0.0,0.0
1988,7.375761157391025e-08,0.0,1.1993107618124554e-09,0.0,1.798966087207532e-09
1989,6.915033878840404e-08,0.0,5.488122178931576e-10,0.0,0.0
1990,6.32043537507343e-08,5.44865097484859e-10,5.44865097484859e-10,0.0,0.0
1991,9.905875941740305e-08,0.0,1.1722930404189924e-09,0.0,0.0
1992,5.0691486563891885e-08,0.0,1.65298330578878e-09,0.0,0.0
1993,6.536264862688768e-08,0.0,5.539207426075166e-10,0.0,0.0
1994,7.490395859122145e-08,0.0,0.0,0.0,0.0
1995,5.53089982702204e-08,0.0,0.0,0.0,1.0844901643380922e-09
1996,5.3380922793166974e-08,0.0,5.338092190498855e-10,0.0,0.0
1997,4.5072006571444945e-08,0.0,0.0,4.79489448146353e-10,4.79489448146353e-10
1998,5.531029856342684e-08,0.0,0.0,0.0,4.768129224785866e-10
1999,5.94126134956241e-08,4.570201161957499e-10,9.140402323914998e-10,0.0,1.3710603763428253e-09
2000,6.892128823210442e-08,0.0,1.3254094488601709e-09,0.0,0.0
2001,4.600272518473503e-08,0.0,0.0,0.0,0.0
2002,6.615644565499679e-08,0.0,1.3143663935011318e-09,0.0,4.38122149670761e-10
2003,5.2086537749573836e-08,0.0,3.7502307925763034e-09,0.0,0.0
2004,5.1536058975898413e-08,0.0,0.0,0.0,0.0
2005,5.6296869388461346e-08,0.0,9.007499190971657e-10,4.5037495954858286e-10,0.0
2006,5.47679341877938e-08,0.0,0.0,0.0,0.0
2007,3.5550868915379397e-08,0.0,0.0,0.0,0.0
2008,3.9594187484226495e-08,0.0,8.514879357157668e-10,0.0,0.0
2009,3.337734710839868e-08,0.0,1.907277002999308e-09,9.53638501499654e-10,4.76819250749827e-10
2010,2.8342757474320024e-08,0.0,2.8342759250676863e-09,0.0,0.0
2011,4.7799648683621854e-08,0.0,3.059177577924288e-09,0.0,0.0
2012,4.119145913250577e-08,0.0,2.0425516833455504e-09,0.0,0.0
2013,3.179602714453722e-08,0.0,8.367375126105969e-10,0.0,2.789125042035323e-10
2014,3.529675751678951e-08,0.0,6.496335691608124e-10,0.0,0.0
2015,3.435691908748595e-08,2.2165753954528356e-10,1.10828768384863e-09,0.0,0.0
2016,3.790552227656008e-08,0.0,4.1426800878596737e-10,0.0,0.0
2017,2.5910797063488644e-08,0.0,5.031222660711876e-10,0.0,0.0
2018,3.536609227694498e-08,0.0,5.162933414126769e-10,0.0,0.0
2019,4.209129755849972e-08,0.0,1.2754939326953263e-09,0.0,0.0
