year,en_ADP aval_NOUN,en_ADP cavale_NOUN
1917,5.068681502962136e-06,1.0966424435210342e-09
1918,4.828872533835238e-06,1.1486376294556067e-09
1919,5.381987392638621e-06,0.0
1920,4.749303911921743e-06,7.572231730534895e-10
1921,4.8594320389838686e-06,1.5145494858259667e-09
1922,4.386920267052119e-06,2.2133805899215986e-09
1923,4.52770197512109e-06,7.431163684401554e-09
1924,5.7058329616666015e-06,1.289162443462999e-09
1925,4.939281609495083e-06,3.299453377181294e-09
1926,4.554312198479238e-06,2.229227691330493e-09
1927,1.2888503562180631e-05,2.2298449753321847e-09
1928,1.3880354998718758e-05,3.4278122562625413e-09
1929,4.526347083810833e-06,4.4561625500705304e-09
1930,5.275960091921661e-06,0.0
1931,5.241901959607276e-06,4.5621426636444085e-09
1932,5.178381115911179e-06,4.383814644626227e-09
1933,4.624970927125105e-06,1.1470662197865522e-09
1934,5.914107930493628e-06,1.1981580172459871e-09
1935,5.132000239882473e-06,1.196828414151696e-09
1936,5.992033948132303e-06,3.6374143697059935e-09
1937,6.6279646944167325e-06,0.0
1938,5.422052907988473e-06,2.5930428915188486e-09
1939,6.0166796345129114e-06,4.588215141154706e-09
1940,5.6497243861031166e-06,7.607348750937604e-09
1941,6.189300734149583e-06,2.9515025978810172e-09
1942,6.010773631714983e-06,0.0
1943,5.3042106742395845e-06,5.806470415592457e-09
1944,6.336403146178782e-06,3.2131861615880553e-09
1945,4.431077314848153e-06,2.178504043826024e-09
1946,4.801388797659456e-06,1.3921104269343232e-09
1947,4.140118477380383e-06,1.1920870957027319e-09
1948,5.275040052765689e-06,2.174377566888097e-09
1949,5.5338474282962125e-06,4.908504269707237e-09
1950,6.001534416100185e-06,3.190608444114673e-09
1951,5.443711614816493e-06,4.264560704569931e-09
1952,6.810888748987054e-06,3.1634410646574906e-09
1953,5.781235955737429e-06,1.1851209791302608e-08
1954,4.9058131423862505e-06,5.863521668203475e-09
1955,4.9884505983754934e-06,1.1262729415761896e-08
1956,6.011483066004075e-06,4.360570571293465e-09
1957,5.390256688997397e-06,7.951533653738352e-09
1958,5.459680494368513e-06,4.963346067476948e-09
1959,5.148046483327562e-06,5.425523585955716e-09
1960,5.3747189667774364e-06,8.305000243069571e-09
1961,5.495299035374046e-06,7.64297514166401e-09
1962,5.839673235641385e-06,9.512934440181198e-09
1963,5.231683587680891e-06,2.7804029301137234e-08
1964,5.2127440710592055e-06,2.8594651979574337e-08
1965,4.365049022680978e-06,2.5171399187229326e-08
1966,4.576937413958149e-06,3.3788354447672475e-08
1967,5.167484687262913e-06,3.451234892315469e-08
1968,4.380477918175529e-06,3.1439910230801615e-08
1969,4.661660085503172e-06,6.313043132699647e-08
1970,5.026866432444876e-06,4.460763280977886e-08
1971,4.39384356809569e-06,5.138397440873632e-08
1972,4.882360741476077e-06,4.565830646896529e-08
1973,5.616300825295184e-06,3.914374563374068e-08
1974,5.159774190133248e-06,3.4878544608041295e-08
1975,5.360224292871862e-06,3.940921455836133e-08
1976,5.151316003093598e-06,5.656391599551114e-08
1977,5.026411344033477e-06,7.404745194783402e-08
1978,4.814849120293729e-06,1.015841117890659e-07
1979,4.885227355089228e-06,9.538716638779476e-08
1980,5.265586537461786e-06,7.78865623107805e-08
1981,5.023751555199851e-06,1.3599931181218494e-07
1982,5.60847851716062e-06,1.5518756280030743e-07
1983,5.277709476558812e-06,1.5851442825010054e-07
1984,5.667951000987159e-06,1.5541342390790192e-07
1985,4.9465932931980205e-06,1.6843562056223504e-07
1986,4.835751269638422e-06,1.8702794957192737e-07
1987,5.119642565887261e-06,1.4604852793809187e-07
1988,5.287761069894259e-06,1.6610454145471465e-07
1989,5.054560517692153e-06,1.5750911330769668e-07
1990,5.148975020574653e-06,1.749016920182811e-07
1991,4.884945212779712e-06,1.9870366951835194e-07
1992,4.875749823440856e-06,1.719102635799885e-07
1993,5.2677861219763145e-06,1.9553402563765587e-07
1994,5.150965762368287e-06,1.6985263995294986e-07
1995,4.907317787683496e-06,2.082221119970029e-07
1996,4.856596149238612e-06,1.526694428655162e-07
1997,5.162663001101464e-06,1.8124700917887537e-07
1998,5.040866398076105e-06,1.802352782576122e-07
1999,5.132793035045324e-06,1.7595274037773834e-07
2000,4.977796095317899e-06,1.709778167935383e-07
2001,5.133465919016089e-06,1.8883022212534684e-07
2002,4.672134679140072e-06,1.7174387600960017e-07
2003,4.8598820683309896e-06,2.1001291905520247e-07
2004,4.8959256560010544e-06,2.2200147942186277e-07
2005,4.84513370224704e-06,2.4095060346951414e-07
2006,4.726514049480102e-06,2.2895468454464662e-07
2007,4.471819664786381e-06,2.987870608706089e-07
2008,4.854332843251541e-06,2.788623065796969e-07
2009,4.48782299145023e-06,3.8670042279420613e-07
2010,4.191893793858981e-06,3.7223487936444144e-07
2011,4.224341608960458e-06,5.292377345256227e-07
2012,4.101103343145951e-06,4.898719421220221e-07
2013,3.7298968749155392e-06,5.408113175064955e-07
2014,3.3536250612087315e-06,5.632322945814394e-07
2015,2.937405824354755e-06,4.818834984376963e-07
2016,2.864663315449434e-06,4.6335877712522233e-07
2017,2.866287630354236e-06,6.070170011085452e-07
2018,2.935643877322036e-06,5.927047812548381e-07
2019,2.622670606911015e-06,5.357074268630413e-07
