year,peut_VERB être_VERB,peut_VERB etre_VERB,peut_VERB naître_VERB
1887,0.0001392893900629133,5.673635699032786e-07,4.6224786842685717e-07
1888,0.00013100724027026445,3.950202871472186e-07,3.3605257954150147e-07
1889,0.00012795162911061198,2.3870171450557365e-07,3.9282406305574114e-07
1890,0.000139876501634717,3.899860070433192e-07,3.945740729704994e-07
1891,0.00014358313637785614,4.1687399665590874e-07,4.6404321096815693e-07
1892,0.00013624549319501966,4.243783007229496e-07,3.8237925537032424e-07
1893,0.0001435687008779496,3.787426130497096e-07,3.947544939819636e-07
1894,0.00013758025306742638,3.9069544732761585e-07,4.411077441091038e-07
1895,0.00013384314661379904,3.400517079032994e-07,4.6102587702989695e-07
1896,0.00014012107567396015,3.673848958385406e-07,4.4522568032334675e-07
1897,0.00014243867190089077,3.9912988769597035e-07,4.0379126176048885e-07
1898,0.00014037586515769362,3.2988208698014887e-07,4.0230904119198385e-07
1899,0.0001404082286171615,4.051715070119144e-07,4.239652753312839e-07
1900,0.00013895514712203294,3.8102329957823144e-07,4.4798787257605e-07
1901,0.00014417996862903237,4.929267880537935e-07,4.666597135383199e-07
1902,0.00023065567074809223,4.453627355793799e-07,4.0558944647273165e-07
1903,0.00014436463243328035,4.800795927462076e-07,4.19057101908038e-07
1904,0.00014589258353225887,3.982597140961275e-07,4.2728271409941954e-07
1905,0.0001478671038057655,3.757032644990943e-07,4.4743779881173396e-07
1906,0.00014359064516611397,3.559775609840443e-07,4.125635939544736e-07
1907,0.0001490519498474896,5.842270196509958e-07,4.088560388026963e-07
1908,0.00014256141730584204,3.3986811964759056e-07,4.15994662716912e-07
1909,0.0001433545257896185,5.148920712017002e-07,3.999215039129922e-07
1910,0.00014373734302353114,4.360827023930369e-07,4.3768594082393975e-07
1911,0.00014311008271761239,3.990280741383856e-07,4.825579367206956e-07
1912,0.0001460070488974452,5.855389257902743e-07,4.4488456296676304e-07
1913,0.00014841955271549523,4.4810261967676013e-07,3.791637652739155e-07
1914,0.00014957378152757883,4.426547688396454e-07,4.1653746052361384e-07
1915,0.00014256725262384862,3.4282017169484647e-07,2.733136739152542e-07
1916,0.00014431921590585262,4.845470682468545e-07,4.1093107938650064e-07
1917,0.00014956339146010578,4.4414018085525697e-07,3.1034980452204763e-07
1918,0.00014208302309270948,5.295219285272879e-07,4.755359839236917e-07
1919,0.00014561935677193105,4.806496838316576e-07,4.4750143501914863e-07
1920,0.00015440765128005296,4.6342059034643057e-07,5.118828880767978e-07
1921,0.0001581674296176061,4.1195746958155866e-07,5.331214083525992e-07
1922,0.0001555320486659184,4.0209747154129616e-07,5.267846177048341e-07
1923,0.0001456847821827978,5.329206169690792e-07,5.30797422015894e-07
1924,0.00014664867194369435,4.125319836845165e-07,5.156649649507017e-07
1925,0.00014254078269004822,8.754549523093402e-07,5.444098292173294e-07
1926,0.00014422991080209613,4.1575097142754203e-07,4.447309152055823e-07
1927,0.00013956376642454416,4.0025717229497104e-07,5.385075496633362e-07
1928,0.00015472687664441764,4.159078936805116e-07,5.141718588674848e-07
1929,0.00014457239012699574,3.6651936574649824e-07,4.857217277276504e-07
1930,0.00015105021884664893,5.178276647477276e-07,4.989211674910621e-07
1931,0.00014761382772121578,5.679867554064799e-07,4.6990069790808775e-07
1932,0.00014195559197105467,4.011190450903257e-07,4.098866668300616e-07
1933,0.00014467258006334305,4.290027690867504e-07,4.4735583060173667e-07
1934,0.00014581822324544191,4.361295253829667e-07,4.469129351036827e-07
1935,0.00015443515439983457,5.218172089982431e-07,4.895028382634337e-07
1936,0.00015101089957170188,5.553119528656225e-07,5.298500127537409e-07
1937,0.00015629858535248786,6.509608216909157e-07,5.338633854989894e-07
1938,0.0001619601680431515,6.741911242613696e-07,4.991607625015604e-07
1939,0.00015572707343380898,7.89173030923962e-07,5.765857054029766e-07
1940,0.00015420856652781367,7.734137970061283e-07,4.2347573980805464e-07
1941,0.00014817723422311246,9.179173137141561e-07,4.5157989347899274e-07
1942,0.00014745966473128647,8.222714034111789e-07,6.189791861288541e-07
1943,0.00014841629308648407,6.822602656164634e-07,5.806470539937436e-07
1944,0.0001460553758079186,1.2210107822596683e-06,6.522768103423005e-07
1945,0.00013957892952021211,8.365455697045832e-07,7.210848593786068e-07
1946,0.0001491590664954856,5.930390400976648e-07,7.308579483833455e-07
1947,0.00015480085858143866,7.164443476259663e-07,7.045234724500915e-07
1948,0.0001556180213810876,6.012153761503214e-07,6.860161079202953e-07
1949,0.0001652153441682458,8.108848716936734e-07,6.714833489240846e-07
1950,0.00016409724776167423,6.859808037162907e-07,6.73218380597973e-07
1951,0.0001629840407986194,1.4147680467146984e-06,6.90858826146723e-07
1952,0.00017189928621519357,1.0745154930269507e-06,6.780309149689856e-07
1953,0.00017109591863118112,7.843346363500814e-07,6.270367407523736e-07
1954,0.0001629863545531407,9.156866598303282e-07,6.156697622827778e-07
1955,0.00016843786579556763,1.4022098611121692e-06,5.359182182473887e-07
1956,0.00017133205255959183,9.479880871410273e-07,4.901281727143214e-07
1957,0.00017053831834346056,7.103370158745292e-07,5.40704320428631e-07
1958,0.00017583811131771654,1.0001142900506466e-06,5.633397677229368e-07
1959,0.00017620317521505058,9.77369284171914e-07,4.999232601221593e-07
1960,0.0001682544534560293,9.77913777511219e-07,5.50898334950034e-07
1961,0.0001705404865788296,1.031106870996723e-06,5.996261620566656e-07
1962,0.00016676174709573388,9.049972025110264e-07,6.38635015093314e-07
1963,0.00016551479347981513,9.285252664525956e-07,6.672967174381483e-07
1964,0.00016266950115095824,1.0920723640950314e-06,5.877113267160894e-07
1965,0.00016562890959903598,1.4593939923202015e-06,6.309265927484375e-07
1966,0.00016440139734186232,8.231065198316401e-07,6.164989940771193e-07
1967,0.00016405544010922313,6.74469926575938e-07,6.537625267810654e-07
1968,0.00015592220006510615,8.569621612330991e-07,6.629329618590418e-07
1969,0.00015458826965186745,7.366730940816524e-07,6.063246473786421e-07
1970,0.00016610963211860508,7.385552378558202e-07,6.16689021626371e-07
1971,0.00015778322995174676,7.615105284131118e-07,6.417858458007686e-07
1972,0.00016000877076294273,1.1014425336242084e-06,5.478996740748698e-07
1973,0.00015868930495344102,8.418662407194688e-07,6.16927479768492e-07
1974,0.00016294524539262056,9.034667978191635e-07,5.783087431154854e-07
1975,0.00016315870743710548,8.887063245310856e-07,5.231715931586223e-07
1976,0.00015856865502428263,8.895961469690405e-07,5.867792083336099e-07
1977,0.0001540604280307889,1.1389203038447704e-06,6.487967425528041e-07
1978,0.00015065280604176223,1.0609896072821812e-06,5.655442691931967e-07
1979,0.00015728172729723155,1.2008248990724724e-06,6.015828830641112e-07
1980,0.00015299821097869426,1.1438522751205937e-06,6.031945076756529e-07
1981,0.00015169932157732546,1.0728132018300585e-06,6.743035783074447e-07
1982,0.00015404910664074123,1.14590495137179e-06,6.306822228907549e-07
1983,0.00015709221770521253,9.915045993125204e-07,6.069018922971736e-07
1984,0.00015359949611593038,9.516172720935856e-07,6.523884508169431e-07
1985,0.00016020935436245054,1.1952914373836165e-06,6.015558255967335e-07
1986,0.00015110659296624362,1.092794652990392e-06,6.450066507568408e-07
1987,0.00015367176092695445,8.952346535195943e-07,6.501909410872031e-07
1988,0.00015236763283610344,8.017392572057247e-07,6.33835725238896e-07
1989,0.00014827039558440447,8.709649819138576e-07,5.910707727707631e-07
1990,0.00015508821525145322,8.755982197072854e-07,6.402165126928594e-07
1991,0.00014529575128108263,8.153297859081476e-07,6.260044642658613e-07
1992,0.00014575730892829597,5.961759699246727e-07,6.799270977353444e-07
1993,0.00014315638691186905,5.982343833643711e-07,6.71905866056477e-07
1994,0.0001446796377422288,5.027005114399685e-07,6.256062761167414e-07
1995,0.00014721357729285955,7.195592433006937e-07,6.490673740700004e-07
1996,0.0001476324105169624,6.533824903343088e-07,6.742010327798198e-07
1997,0.0001488637353759259,7.480035133511365e-07,6.58338990433549e-07
1998,0.00014981557615101337,1.2635542292471769e-06,6.246249313335284e-07
1999,0.00014979108527768403,8.980445107553692e-07,6.530817699967884e-07
2000,0.00015404217992909253,6.101301686101124e-07,6.980489501984266e-07
2001,0.00015324032574426383,4.525791665876966e-07,6.234464535737061e-07
2002,0.00015855158562771976,4.587138811018576e-07,6.747081329194771e-07
2003,0.00015829390031285584,4.487775902006774e-07,6.979595923439774e-07
2004,0.00015569175593554974,4.122884613710909e-07,6.602782036679855e-07
2005,0.0001592800545040518,6.516925603605728e-07,6.345783276628936e-07
2006,0.00015346675354521722,5.406789420625557e-07,6.403319048331468e-07
2007,0.0001476830948377028,3.511147386170421e-07,6.710725415359775e-07
2008,0.00015018373960629106,5.602790404957148e-07,6.169030370983819e-07
2009,0.00015417234681081027,4.81587447920262e-07,6.01745909989404e-07
2010,0.00015127994993235916,3.6514919443675353e-07,6.254301752051106e-07
2011,0.00015813155914656818,5.296200971116605e-07,5.973044494567148e-07
2012,0.00014055035717319697,1.7021264220318244e-07,5.181272513254953e-07
2013,0.00013770998339168727,1.2774192836850773e-07,5.78743424739514e-07
2014,0.00012261334632057697,1.0177592146831671e-07,5.48507273379073e-07
2015,0.00013242509157862514,2.101313407720795e-07,5.129155624672421e-07
2016,0.0001256385730812326,1.3774410834166417e-07,5.09756773681147e-07
2017,0.00013515826140064746,1.3508832275022087e-07,5.418626756181766e-07
2018,0.00012134416465414688,8.69954275284357e-08,4.4323783754407486e-07
2019,0.00012019412679364905,7.755002817688705e-08,4.7371841560561734e-07
