year,petit_ADJ ombre_NOUN,petit_ADJ nombre_NOUN
1911,1.0640748282497725e-09,1.6685757145751268e-05
1912,1.0418842455450772e-09,1.6238807802437805e-05
1913,5.30298971401777e-10,1.645623706281185e-05
1914,6.696743715117748e-10,1.59737428475637e-05
1915,1.1780761921542648e-09,1.6424737623310648e-05
1916,0.0,1.548792715766467e-05
1917,0.0,1.5089800399437081e-05
1918,2.2972752589112133e-09,1.5204515875666402e-05
1919,9.207848372660976e-10,1.4533668036165182e-05
1920,1.514446346106979e-09,1.5626814274583012e-05
1921,1.5145494858259667e-09,1.4186027328833006e-05
1922,7.377935484775833e-10,1.4501331861538347e-05
1923,2.1231896241147297e-09,1.4054453458811622e-05
1924,1.289162443462999e-09,1.446053556719562e-05
1925,1.0998177923937646e-09,1.414915550412843e-05
1926,1.1146138456652466e-09,1.4563544937118422e-05
1927,2.2298449753321847e-09,1.4473923329205718e-05
1928,0.0,1.3982046766614076e-05
1929,0.0,1.3664822290593293e-05
1930,2.100720708497761e-09,1.4509678294416517e-05
1931,0.0,1.4425495464820415e-05
1932,0.0,1.3722436051466502e-05
1933,1.1470662197865522e-09,1.3531940567190759e-05
1934,1.1981580172459871e-09,1.2972456715942826e-05
1935,1.196828414151696e-09,1.342003724857932e-05
1936,0.0,1.3600292732007802e-05
1937,1.2591118148108649e-09,1.2933596735820174e-05
1938,0.0,1.3774243598163594e-05
1939,0.0,1.3191118341637775e-05
1940,0.0,1.3292574294609949e-05
1941,0.0,1.3836644029652234e-05
1942,0.0,1.453084041713737e-05
1943,0.0,1.489650003350107e-05
1944,0.0,1.4150871720630676e-05
1945,2.178504043826024e-09,1.3116772606736049e-05
1946,2.7842208538686464e-09,1.328908638242865e-05
1947,1.1920870957027319e-09,1.3970068721391726e-05
1948,1.0871887834440486e-09,1.3264790140965488e-05
1949,9.817008317369869e-10,1.3328552086022682e-05
1950,1.0635361480382244e-09,1.3363332072913181e-05
1951,1.0661401761424827e-09,1.3908865184930619e-05
1952,1.0544803918932644e-09,1.3144098375050817e-05
1953,0.0,1.3433885214908514e-05
1954,1.9545072227344917e-09,1.2974019227840472e-05
1955,0.0,1.304130182688823e-05
1956,3.488456634670456e-09,1.330759005213622e-05
1957,0.0,1.2937145584146492e-05
1958,0.0,1.2898909517389257e-05
1959,2.325224457422337e-09,1.2632168363779783e-05
1960,0.0,1.2633980986720417e-05
1961,2.08444772553662e-09,1.3212619705882389e-05
1962,1.9025869768540815e-09,1.292934666707879e-05
1963,0.0,1.3132554158801213e-05
1964,0.0,1.2946684364578687e-05
1965,2.73602163147757e-09,1.317668011324713e-05
1966,1.1078149508847446e-09,1.3374095942708664e-05
1967,1.4791006197611978e-09,1.3547575690608937e-05
1968,8.982831700699023e-10,1.4293481399363372e-05
1969,9.083515606356229e-10,1.400496421410935e-05
1970,4.5987250119061684e-10,1.2741227692458779e-05
1971,2.0553589941130213e-09,1.2821843483834527e-05
1972,2.0520587451500205e-09,1.2883338058600202e-05
1973,1.102640756478479e-09,1.1818655366369057e-05
1974,2.2502286700643026e-09,1.1903709491889458e-05
1975,5.711480177694739e-10,1.0812403161253314e-05
1976,1.7140580066410394e-09,1.1023107617802452e-05
1977,0.0,1.0785070116980933e-05
1978,5.940591352171509e-10,1.1183163223904558e-05
1979,1.1703946700691858e-09,1.106315539800562e-05
1980,5.685150683554241e-10,1.0652266610122751e-05
1981,0.0,1.0413119525765069e-05
1982,0.0,1.0238653885608073e-05
1983,0.0,9.683905773272272e-06
1984,0.0,9.763790330907796e-06
1985,6.015558051686298e-10,8.939720828493591e-06
1986,0.0,9.507853064860683e-06
1987,0.0,9.284163752454333e-06
1988,1.1993107618124554e-09,9.509334631729871e-06
1989,1.0976244357863152e-09,9.326515282737091e-06
1990,5.44865097484859e-10,8.919986612454522e-06
1991,0.0,8.635110134491697e-06
1992,0.0,8.83188931766199e-06
1993,0.0,8.71594329510117e-06
1994,2.1099706426497278e-09,8.536413588444702e-06
1995,1.0844901643380922e-09,8.489931133226492e-06
1996,0.0,8.359986168215983e-06
1997,0.0,8.121592145471368e-06
1998,0.0,8.220255040214397e-06
1999,0.0,8.615285878477152e-06
2000,4.4180314962005696e-10,8.088974027486984e-06
2001,0.0,8.13591032056138e-06
2002,0.0,7.765276677673683e-06
2003,4.1669229178253886e-10,7.962989911902696e-06
2004,4.404791253964646e-10,7.830397407815326e-06
2005,0.0,8.03333841759013e-06
2006,0.0,7.562916835013311e-06
2007,7.988958938831558e-10,6.830160600657109e-06
2008,1.2772318758180745e-09,6.972408755245851e-06
2009,0.0,6.757005394320004e-06
2010,4.723793023408973e-10,6.079049398977077e-06
2011,3.82397197240536e-10,5.2025138757016975e-06
2012,6.808505426114664e-10,5.287485237204237e-06
2013,2.789125042035323e-10,4.951533810526598e-06
2014,0.0,4.72543433716055e-06
2015,2.2165753954528356e-10,5.494003744388465e-06
2016,4.1426800878596737e-10,6.791509804315865e-06
2017,0.0,4.361566880106693e-06
2018,7.744400121190154e-10,4.255289695720421e-06
2019,2.55098775436835e-10,4.890753643849166e-06
