year,en_ADP orties_NOUN,en_ADP sortie_NOUN
1952,1.0544803918932644e-09,3.9015773722894664e-08
1953,0.0,4.201792791480585e-08
1954,1.9545072227344917e-09,3.3226624340798594e-08
1955,9.385607846468247e-10,8.165478782018454e-08
1956,0.0,7.064124574185371e-08
1957,8.835037701437898e-10,5.477723385993727e-08
1958,1.6544486891589827e-09,6.452349987640105e-08
1959,3.100299128533379e-09,9.53341978693345e-08
1960,1.3841666701708277e-09,1.197304193567561e-07
1961,1.3896318540318475e-09,9.241052190134269e-08
1962,0.0,1.8328253936772398e-07
1963,0.0,1.7135041296967302e-07
1964,3.041984220075733e-09,2.6951978604472515e-07
1965,4.377634699181954e-09,1.718221671609399e-07
1966,7.200797291773142e-09,2.237786151937371e-07
1967,2.9582012395223956e-09,2.0658106425486267e-07
1968,4.940557296606585e-09,2.6813753706278476e-07
1969,4.5417578031781147e-10,3.247356783475652e-07
1970,4.5987250119061684e-10,2.9293878789360406e-07
1971,0.0,3.14469931872452e-07
1972,2.0520587451500205e-09,2.616374841224456e-07
1973,1.102640756478479e-09,3.208684642430626e-07
1974,1.1251143350321513e-09,2.638393183929111e-07
1975,2.2845920710778955e-09,3.4897145262391405e-07
1976,1.142705374768127e-09,3.045309693305853e-07
1977,0.0,4.3311881725571766e-07
1978,5.940591352171509e-10,4.342572168525294e-07
1979,2.925986564150662e-09,3.294660935182492e-07
1980,5.685150683554241e-10,4.474213533001148e-07
1981,6.325549528618524e-10,4.3519781200984653e-07
1982,1.8622506869903077e-09,4.0721214666916694e-07
1983,0.0,4.4396673004598597e-07
1984,5.799008384599347e-09,3.775154482354992e-07
1985,2.4062232206745193e-09,5.365877999707891e-07
1986,5.994485463567401e-10,4.286057198044091e-07
1987,4.888653482026939e-09,5.511956846504518e-07
1988,1.1993107618124554e-09,5.420884399143233e-07
1989,1.6464366536794728e-09,3.825221046582783e-07
1990,2.179460389939436e-09,4.1573205855627293e-07
1991,1.7584396161396398e-09,3.9975193288910305e-07
1992,2.7549720282848966e-09,4.6559029520665263e-07
1993,5.539207426075166e-10,3.960533216940121e-07
1994,0.0,3.5974998802146274e-07
1995,0.0,4.435564822102833e-07
1996,5.338092190498855e-10,3.3629981999183656e-07
1997,2.876936688878118e-09,2.953655116044729e-07
1998,9.536258449571733e-10,3.2614003764308563e-07
1999,4.570201106446348e-09,2.600444499734067e-07
2000,0.0,3.287015406527871e-07
2001,8.762423564512289e-10,3.6451682561278176e-07
2002,0.0,5.463383470072358e-07
2003,2.5001538617175356e-09,3.646057429307348e-07
2004,4.404791253964646e-10,4.1625276381296317e-07
2005,9.007499190971657e-10,5.062214682993726e-07
2006,2.0589450144825605e-09,6.831579320021319e-07
2007,3.994479469415779e-10,5.500398003732698e-07
2008,0.0,6.386159263627178e-07
2009,2.860915504498962e-09,6.947256316891526e-07
2010,5.196172381261022e-09,7.553344936184203e-07
2011,1.1471915639660324e-09,9.426090805675358e-07
2012,1.3617010852229328e-09,8.41190868072772e-07
2013,3.0680376017500066e-09,6.738526074911988e-07
2014,8.661780737106994e-10,5.716775461905854e-07
2015,6.649726325136385e-10,5.771962285905374e-07
2016,2.0713399884186856e-09,5.290202373942066e-07
2017,2.5156112748447867e-09,6.900321700697987e-07
2018,1.8070267504555204e-09,7.253921694427845e-07
2019,5.1019755087367e-10,6.905524152500675e-07
