year,en_ADP ondes_NOUN,en_ADP sonde_NOUN
1957,1.1618074911012854e-06,3.534015080575159e-09
1958,1.3128050682098547e-06,4.9633461784992505e-09
1959,1.0517765121065281e-06,3.8753737996444215e-09
1960,8.595674971800804e-07,6.920833350854139e-10
1961,8.136294669114363e-07,6.948159270159238e-10
1962,5.555553768132881e-07,0.0
1963,6.084556281038545e-07,6.466053470433053e-09
1964,8.657486834096062e-07,6.083968329129164e-10
1965,6.172464814824252e-07,4.924839203113152e-09
1966,6.292388923245795e-07,5.539074976468328e-09
1967,5.733980090738555e-07,4.930335584241163e-10
1968,5.048351265912743e-07,1.7965663401398047e-09
1969,5.409233760911292e-07,2.7250546263957176e-09
1970,6.189883827723008e-07,9.197450023812337e-10
1971,6.613117395914969e-07,1.541519245584766e-09
1972,4.894160068324993e-07,1.0260293725750103e-09
1973,5.221004260036466e-07,1.6539611902288698e-09
1974,5.445553483696131e-07,5.625571675160757e-10
1975,6.185533099056784e-07,1.1422960355389478e-09
1976,7.370449681687319e-07,1.142705374768127e-09
1977,6.587872309893328e-07,5.876781838942691e-10
1978,5.506928220100349e-07,3.5643548113029055e-09
1979,6.331835096240468e-07,3.5111840102075575e-09
1980,6.395794773794705e-07,2.8425752862659692e-09
1981,5.433647212171877e-07,3.1627747087981106e-09
1982,5.394319542162407e-07,6.207502289967692e-10
1983,5.930081741212234e-07,1.89459470334441e-09
1984,5.306092933921036e-07,1.739702604197646e-09
1985,4.4454974990060236e-07,3.0077789148208467e-09
1986,4.783599329982735e-07,4.196139880008332e-09
1987,5.438626988762962e-07,2.4443267410134695e-09
1988,4.6173465673149394e-07,3.597932174415064e-09
1989,4.132556110647556e-07,0.0
1990,4.6313533630382153e-07,0.0
1991,4.296453877117301e-07,0.0
1992,5.091188164385585e-07,0.0
1993,4.536610749283909e-07,5.539207426075166e-10
1994,4.831832676188696e-07,5.274926606624319e-10
1995,4.598238216857453e-07,1.0844901643380922e-09
1996,4.1743880352385077e-07,1.6014276571496566e-09
1997,4.2290969504144016e-07,0.0
1998,2.922863173715484e-07,4.768129224785866e-10
1999,2.641576153372682e-07,4.570201161957499e-10
2000,2.6596549940194336e-07,0.0
2001,3.040561065148495e-07,1.3143635069212678e-09
2002,2.764550881551031e-07,8.76244299341522e-10
2003,2.420982196937871e-07,2.5001538617175356e-09
2004,2.634065175977085e-07,8.809582507929292e-10
2005,4.4271858090638716e-07,0.0
2006,4.1796582195274823e-07,1.2353669198716943e-09
2007,3.211561430127574e-07,1.1983438685803094e-09
2008,1.9967392295150432e-07,4.257439678578834e-10
2009,2.0884683316069186e-07,0.0
2010,2.2626968609884557e-07,4.723793023408973e-10
2011,2.2179036807123964e-07,0.0
2012,2.774465939214821e-07,6.808505426114664e-10
2013,2.3428650308687793e-07,2.789125042035323e-10
2014,2.5357362165578934e-07,1.5158115873603606e-09
2015,2.070281416299835e-07,1.329945265027277e-09
2016,2.052697982701801e-07,1.0356699942093428e-09
2017,2.0955042789871925e-07,2.515611330355938e-10
2018,2.2381316311381738e-07,1.0325866828253538e-09
2019,2.474458100643062e-07,5.1019755087367e-10
