year,en_ADP élection_NOUN,en_ADP election_NOUN,en_ADP sélection_NOUN
1934,7.188948103475923e-09,4.7926320689839486e-09,2.995395043114968e-08
1935,2.154291145473053e-08,1.196828414151696e-08,1.795242532409702e-08
1936,8.487299751891442e-09,0.0,4.607391712596609e-08
1937,2.5182236296217297e-09,1.2591118148108649e-09,1.5109341999774983e-08
1938,3.8895642262559704e-09,0.0,4.148868637532388e-08
1939,9.176430282309411e-09,0.0,3.058810094103137e-08
1940,1.5214697057785997e-08,0.0,6.846613986866146e-08
1941,5.9030051957620344e-09,0.0,2.3612021227137348e-08
1942,1.5171058853624686e-08,3.034211770724937e-09,3.3376328811840494e-08
1943,4.3548528338988035e-08,4.645176332473966e-08,1.1612940831184915e-08
1944,0.0,0.0,4.498460803858961e-08
1945,3.485606603348401e-08,0.0,1.3071024262956144e-08
1946,4.1763312808029696e-09,0.0,7.378184996298387e-08
1947,1.4305045148432782e-08,0.0,4.1723047461417195e-08
1948,1.6307831529616124e-08,0.0,8.371353654723634e-08
1949,9.817008539414473e-09,0.0,6.577395417206588e-08
1950,1.3825969702452312e-08,0.0,1.4995859576316661e-07
1951,7.462981344019681e-09,0.0,1.012833141800229e-07
1952,5.272402070488624e-09,0.0,1.4235485412683602e-07
1953,1.6160740301529586e-08,2.1547654771580937e-09,1.0342874434687843e-07
1954,6.840775057526116e-09,0.0,1.289974784768333e-07
1955,1.0324168187025862e-08,0.0,6.663781260130008e-08
1956,6.104799332717903e-09,8.72114158667614e-10,7.761816145368527e-08
1957,1.0602045463770082e-08,0.0,6.626278192811696e-08
1958,1.8198935691771112e-08,0.0,1.0009414369571701e-07
1959,1.2401196514133517e-08,0.0,9.533419897955753e-08
1960,1.9378333604436193e-08,1.3841666701708277e-09,6.574791511226863e-08
1961,2.987708569435199e-08,1.3896318540318475e-09,6.94815893709233e-08
1962,1.8391673961559718e-08,8.244543714397423e-09,9.830032149382717e-08
1963,1.0345685197421517e-08,0.0,7.30663987091873e-08
1964,1.3384730657151067e-08,0.0,1.3080532540454826e-07
1965,1.7510538796727815e-08,7.660860834590721e-09,8.59110790840667e-08
1966,1.107814973089205e-08,1.6617224263271169e-09,5.926810042744535e-08
1967,8.874604162656397e-09,1.4791006197611978e-09,7.740626584151755e-08
1968,1.0330256650092906e-08,4.4914158503495116e-10,9.297231007288076e-08
1969,2.043791091921321e-08,1.8167031212712459e-09,4.950515830604019e-08
1970,1.74751555448438e-08,4.5987250119061684e-09,5.7024189481502674e-08
1971,1.3873672877195986e-08,5.138397485282553e-10,7.142372471236058e-08
1972,3.078088184338412e-08,0.0,7.849124683545483e-08
1973,2.1501493918663073e-08,5.513203782392395e-10,8.545466090303933e-08
1974,2.5315072704756858e-08,2.2502286700643026e-09,9.113426058249274e-08
1975,1.7134440088995007e-08,5.711480177694739e-10,9.99509062182824e-08
1976,2.0568696967870892e-08,5.713526873840635e-10,7.256179107573146e-08
1977,3.0559265784546596e-08,5.289103655048422e-09,7.228441489814941e-08
1978,2.8514837713267127e-08,2.9702956760857546e-09,6.653462170103097e-08
1979,1.580032815695631e-08,0.0,9.363157582598092e-08
1980,1.9329512213062117e-08,6.822180709242787e-09,4.661823704843471e-08
1981,3.28928564385933e-08,5.060439622894819e-09,8.096703357773904e-08
1982,2.0484757001781873e-08,1.2415004579935385e-09,1.0366528935268349e-07
1983,2.3998200759933752e-08,1.8945948143667124e-09,9.725586869180347e-08
1984,2.3196033538397387e-08,2.899504303321976e-09,8.872482948341087e-08
1985,4.331201708396293e-08,0.0,9.143648449505548e-08
1986,2.517683839187157e-08,5.994485352545098e-09,9.231507691609409e-08
1987,3.360949207831254e-08,1.2221633705067347e-09,1.0999470534400757e-07
1988,3.2381390013824785e-08,1.798966087207532e-09,1.0553934903789752e-07
1989,3.731923148286853e-08,3.841685525252103e-09,1.042743238421906e-07
1990,1.7980548605578406e-08,5.44865097484859e-10,1.3022276190710613e-07
1991,3.165191131415668e-08,0.0,1.2836608692667895e-07
1992,3.856960972825618e-08,5.509944167592096e-10,1.6089036902755538e-07
1993,5.705383543386233e-08,0.0,1.1743119820994963e-07
1994,4.0616935592652226e-08,1.0549853213248639e-09,7.384897282580738e-08
1995,4.5006341764519675e-08,1.626735190995987e-09,6.018920511996484e-08
1996,3.683283700262052e-08,5.338092190498855e-10,7.099662546750096e-08
1997,4.5072006571444945e-08,1.438468344439059e-09,9.781584964230206e-08
1998,4.052909829965756e-08,1.43043876743576e-09,1.182496011109535e-07
1999,3.2448428749498603e-08,0.0,9.231806200049597e-08
2000,2.5182780305499364e-08,0.0,1.0779996939547232e-07
2001,3.8554663989165405e-08,4.3812117822561447e-10,6.96612664219387e-08
2002,4.337409365007261e-08,1.7524885431718928e-09,1.1522612863856807e-07
2003,3.0418538632392966e-08,1.6667692226413067e-09,7.208776819922491e-08
2004,5.990516119269707e-08,0.0,9.250061583365721e-08
2005,3.873224585504431e-08,9.007499190971657e-10,1.1529599097670484e-07
2006,2.7178073125355695e-08,0.0,1.9971765663484575e-07
2007,3.914589896680809e-08,0.0,1.1623935303184396e-07
2008,6.556457066153598e-08,4.257439678578834e-10,1.0004982975431176e-07
2009,4.768192596316112e-08,9.53638501499654e-10,1.7499267102039084e-07
2010,2.739800031292816e-08,0.0,9.211396562180951e-08
2011,2.0267052036615496e-08,0.0,1.3307422241926048e-07
2012,1.5659562535574878e-08,0.0,1.0825523391599923e-07
2013,2.0360612751346707e-08,5.578250084070646e-10,1.1268065386316195e-07
2014,1.5807749775831326e-08,0.0,6.92942476732128e-08
2015,1.684597350504191e-08,0.0,1.0063252137149092e-07
2016,1.3877977877996273e-08,0.0,8.69962797356294e-08
2017,2.6413919329559832e-08,0.0,1.2603212606876468e-07
2018,1.290733386838383e-08,0.0,9.473983109131723e-08
2019,1.224474122096808e-08,0.0,7.244804878236977e-08
