year,un_DET homme_NOUN,un_DET somme_NOUN
1990,7.451411465808633e-05,9.535139500194134e-08
1991,7.477588678739266e-05,8.9680419090854e-08
1992,7.476773726011743e-05,7.989419359422101e-08
1993,7.806515759511967e-05,8.585771849034529e-08
1994,7.739794591543614e-05,8.387133454412776e-08
1995,7.59717868277221e-05,7.916778493877175e-08
1996,7.435108409481472e-05,8.914613935928628e-08
1997,7.507605687351315e-05,8.486963309906059e-08
1998,7.949806831675232e-05,7.629006759657386e-08
1999,7.784788886056049e-05,9.277508405958201e-08
2000,7.810770557625801e-05,7.775735277881779e-08
2001,7.815468507033074e-05,7.623308273529972e-08
2002,8.19489969217102e-05,1.0252058646464945e-07
2003,8.253382384282304e-05,8.333846102104303e-08
2004,8.203439392673317e-05,9.558396785180889e-08
2005,8.229837067119661e-05,9.502911657577329e-08
2006,8.712260660104221e-05,9.924114774406689e-08
2007,9.57181146077346e-05,1.1304377239840235e-07
2008,9.523892185825389e-05,1.3240637919409437e-07
2009,9.964759374270216e-05,1.401848623849844e-07
2010,0.00011189201177330688,1.6674989433695941e-07
2011,0.00011483693833724828,2.2064318794257076e-07
2012,0.0001325854309470742,2.577019371230449e-07
2013,0.00014183649727783632,3.1433439229289206e-07
2014,0.00015440036077052355,3.1290683732976277e-07
2015,0.0001516505562904058,3.657349536556609e-07
2016,0.00015077656280482188,3.2478612066455526e-07
2017,0.00014027174256625585,2.820000357672825e-07
2018,0.000146370966831455,3.229414726746427e-07
2019,0.00014896824541210663,3.3137329680243965e-07
