year,en_ADP âges_NOUN,en_ADP ages_NOUN,en_ADP sages_NOUN
1957,1.767007518083119e-08,8.835037701437898e-10,8.835037590415595e-09
1958,2.2335056470978998e-08,0.0,1.5717262158432277e-08
1959,1.705164542897819e-08,0.0,7.750747599288843e-09
1960,1.4533750203327145e-08,6.920833350854139e-10,1.038125013730351e-08
1961,1.945484662257968e-08,0.0,9.72742331128984e-09
1962,1.4586500007851555e-08,1.2683912808952869e-09,1.4586499674784648e-08
1963,2.133797494252576e-08,6.466053248388448e-10,1.0345685197421517e-08
1964,1.7035111099517053e-08,3.0419841645645818e-09,4.867174663303331e-09
1965,2.134096988015699e-08,1.0944086747954884e-09,4.924839203113152e-09
1966,2.215629990587331e-08,2.215629901769489e-09,8.862519607077957e-09
1967,1.7256175155466735e-08,0.0,1.1832804958089582e-08
1968,1.3474247495537384e-08,8.982831700699023e-10,1.661823922916028e-08
1969,1.3625273354023193e-08,1.8167030935156703e-09,8.629339798282842e-09
1970,9.197449912790034e-09,9.197450023812337e-10,1.0577067222072856e-08
1971,2.1581270104320538e-08,1.0276794970565106e-09,1.0790635052160269e-08
1972,1.3851396474251487e-08,2.0520586896388693e-09,8.208234980600082e-09
1973,1.2129047988196362e-08,0.0,1.0475087242056702e-08
1974,1.7439271360331077e-08,1.687671502548227e-09,4.500457340128605e-09
1975,1.8847885030481848e-08,0.0,6.8537762132336866e-09
1976,1.4855169538918744e-08,1.7140580621521906e-09,6.28487961673585e-09
1977,2.1744092748576804e-08,1.1753563677885381e-09,5.289103821581875e-09
1978,2.0792070287711795e-08,0.0,3.564354700280603e-09
1979,1.7555919384903973e-08,1.1703946700691858e-09,2.925986564150662e-09
1980,3.0699812469947574e-08,3.979605422976817e-09,7.95921106799824e-09
1981,2.5302197670384885e-08,0.0,8.223214109648325e-09
1982,2.2347007799794483e-08,0.0,8.069752976958e-09
1983,1.9577479193344516e-08,5.052252838311233e-09,3.157658134966823e-09
1984,1.3917620833581168e-08,5.799008495621649e-10,4.639206796497319e-09
1985,1.4437339324047116e-08,6.015558051686298e-10,6.015557829641693e-09
1986,1.7983456501724504e-08,5.994485463567401e-10,6.593933898901838e-09
1987,2.749867533680117e-08,1.2221633705067347e-09,4.888653482026939e-09
1988,2.6384837426007834e-08,5.396898261622596e-09,4.797243047249822e-09
1989,1.7013178421620978e-08,2.7440609784434855e-09,5.4881220679092735e-09
1990,1.5256222951620657e-08,3.269190584909154e-09,4.358920835390023e-09
1991,1.4653663171770859e-08,2.344586080837985e-09,4.10302547493302e-09
1992,1.4325855168806356e-08,1.1019888335184191e-09,8.264915862810085e-09
1993,1.827938511667071e-08,1.661762283333701e-09,4.985286850001103e-09
1994,1.4242301560329906e-08,0.0,4.2199412852994556e-09
1995,1.4640617607142303e-08,5.422450821690461e-10,8.133675954979935e-09
1996,1.4412848692302305e-08,6.4057106285986265e-09,8.007138063703678e-09
1997,2.157702461147437e-08,5.27438381858758e-09,9.110299625803009e-09
1998,2.0026142522056034e-08,4.768129224785866e-10,6.198567992221626e-09
1999,2.102292562256025e-08,4.570201161957499e-10,1.1425503210205079e-08
2000,1.590491294223284e-08,1.3254094488601709e-09,4.859834756842929e-09
2001,1.8839211080035057e-08,0.0,5.695575122643959e-09
2002,1.7086764003693133e-08,0.0,6.133709984368352e-09
2003,2.0001230893740285e-08,8.333845835650777e-10,6.667076501987168e-09
2004,1.5857247959161214e-08,0.0,5.726228824443069e-09
2005,2.522099862289906e-08,9.007499190971657e-10,4.503749373441224e-09
2006,1.8942293067425453e-08,8.235779835885637e-10,6.588624035241963e-09
2007,1.677681460421354e-08,0.0,3.994479552682506e-09
2008,1.9158479247494142e-08,0.0,5.960415355721338e-09
2009,2.4317781566196572e-08,0.0,7.629107789952627e-09
2010,1.8895171649546683e-08,4.723793023408973e-10,3.7790344187271785e-09
2011,1.5295887223487625e-08,3.82397197240536e-10,5.7359579308524644e-09
2012,1.2936160587173617e-08,0.0,5.446804340891731e-09
2013,1.1435412616833673e-08,0.0,5.29933741333366e-09
2014,1.2126492698882885e-08,0.0,5.630157673408576e-09
2015,1.1304534197620342e-08,0.0,8.422986932932197e-09
2016,1.2428039930512114e-08,0.0,6.8354220061905835e-09
2017,1.3081178806828575e-08,0.0,7.546833963312238e-09
2018,8.26069346260283e-09,0.0,7.486253394972664e-09
2019,1.3775333762566788e-08,5.1019755087367e-10,5.3570743396846865e-09
