year,bon_ADJ oeil_NOUN,bon_ADJ seuil_NOUN
1971,4.264870057113512e-08,0.0
1972,4.6684338173008655e-08,0.0
1973,6.670976659961525e-08,0.0
1974,6.694430254583494e-08,1.6876715580593782e-09
1975,7.99607207113695e-08,1.7134440533084216e-09
1976,8.056073141915476e-08,0.0
1977,8.109959281910051e-08,1.1753563677885381e-09
1978,8.673263351965943e-08,4.158414057542359e-09
1979,1.0240953685070053e-07,1.7555920051037788e-09
1980,1.2677885763423546e-07,1.1370301367108482e-09
1981,1.1006456190898462e-07,6.325549528618524e-10
1982,1.1297654367581345e-07,6.207502289967692e-10
1983,9.915046206288025e-08,6.315316047889041e-10
1984,1.2119927816911513e-07,1.1598016991243298e-09
1985,1.3414694421953754e-07,1.8046674155058895e-09
1986,1.570555241414695e-07,0.0
1987,1.1488335616149925e-07,1.8332451112712533e-09
1988,1.4571625683856837e-07,1.1993107618124554e-09
1989,1.4872810538690828e-07,1.0976244357863152e-09
1990,1.4711358176100475e-07,5.44865097484859e-10
1991,1.6587947015977988e-07,5.861465202094962e-10
1992,1.4270754888912052e-07,0.0
1993,1.434654706145011e-07,1.1078414852150331e-09
1994,1.6827016224851832e-07,0.0
1995,1.2905432811294304e-07,0.0
1996,1.500003889987056e-07,1.067618438099771e-09
1997,1.2562622941914015e-07,0.0
1998,1.2969312024324609e-07,1.9072516899143466e-09
1999,1.0739972822193522e-07,4.570201161957499e-10
2000,1.0117292248423837e-07,2.2090156370779823e-09
2001,1.1785459719249047e-07,0.0
2002,1.0690180118899661e-07,2.6287327870022636e-09
2003,1.1542376654460895e-07,4.1669229178253886e-10
2004,8.72148646635651e-08,4.404791253964646e-10
2005,1.0088399449159624e-07,0.0
2006,9.306431536515447e-08,4.1178899179428186e-10
2007,5.552326598490254e-08,2.7961355453243186e-09
2008,8.812899920940254e-08,2.554463751636149e-09
2009,6.29401384344419e-08,4.76819250749827e-10
2010,3.873510223684207e-08,0.0
2011,2.5238215073386527e-08,1.911985902935953e-09
2012,1.8042539906559796e-08,2.7234021704458655e-09
2013,2.4823213706781644e-08,3.6258624991347688e-09
2014,3.8978011929202694e-08,1.7323561474213989e-09
2015,1.7289288223309995e-08,1.329945265027277e-09
2016,9.735297901158901e-09,2.278474076078396e-09
2017,6.5405894034142875e-09,2.0124890642847504e-09
2018,2.0393587263356494e-08,2.8396134332808742e-09
2019,1.989770481714004e-08,1.02039510174734e-09
