year,en_ADP eaux_NOUN,en_ADP sceau_NOUN
1949,5.438622689979411e-07,0.0
1950,4.7008297099360163e-07,1.0635361480382244e-09
1951,5.458637639677022e-07,0.0
1952,6.516689001756504e-07,0.0
1953,7.175369067802251e-07,0.0
1954,7.163268911369869e-07,0.0
1955,4.814816754183937e-07,0.0
1956,8.729862583933823e-07,8.72114158667614e-10
1957,6.458412817877957e-07,0.0
1958,6.047010234766503e-07,1.6544486891589827e-09
1959,5.844063851734305e-07,2.325224457422337e-09
1960,6.637078948656949e-07,0.0
1961,7.205240937224744e-07,6.948159270159238e-10
1962,6.836629276030237e-07,6.341956404476434e-10
1963,5.72892338901454e-07,2.5864212993553792e-09
1964,5.883197442546617e-07,2.4335873316516654e-09
1965,5.198441286324851e-07,2.73602163147757e-09
1966,5.971122352121938e-07,5.539074754423723e-10
1967,7.913188326824638e-07,4.930335584241163e-10
1968,6.777546541769652e-07,8.982831700699023e-10
1969,5.250271744028367e-07,3.1792304344691047e-09
1970,5.509272362758111e-07,9.197450023812337e-10
1971,6.433273935790851e-07,1.541519245584766e-09
1972,7.284808272167709e-07,1.0260293725750103e-09
1973,6.505580549820422e-07,4.410563136936219e-09
1974,5.63682276411015e-07,2.8127858375803783e-09
1975,5.87711319610662e-07,2.2845920710778955e-09
1976,5.667818649968126e-07,1.7140580621521906e-09
1977,5.782753529359752e-07,5.876781838942691e-10
1978,5.500987743101149e-07,2.9702956760857546e-09
1979,6.636137994675551e-07,5.851973350345929e-10
1980,6.861976715732965e-07,1.7055452605774235e-09
1981,6.490014068383232e-07,1.8976649140967083e-09
1982,6.275784931730755e-07,6.207502289967692e-10
1983,6.384784345669914e-07,3.789189628733425e-09
1984,7.463324180889686e-07,4.059305780401701e-09
1985,6.719378427000322e-07,3.0077789148208467e-09
1986,5.940534943960074e-07,5.3950369172106605e-09
1987,6.99077462140707e-07,0.0
1988,6.02053999987362e-07,5.996553809062277e-10
1989,7.617513873015014e-07,2.744061089465788e-09
1990,6.631008142576889e-07,5.44865097484859e-10
1991,7.725411350634204e-07,1.1722930404189924e-09
1992,6.650502832883376e-07,1.6529832502776287e-09
1993,6.586117771156808e-07,2.7696037130375828e-09
1994,4.821282986178232e-07,3.692448680148175e-09
1995,5.341113797907582e-07,4.337960657352369e-09
1996,7.377243234074626e-07,1.067618438099771e-09
1997,7.37934247041494e-07,8.151320729510303e-09
1998,5.55010232661246e-07,1.9072516899143466e-09
1999,5.242020931217617e-07,2.7421206694189237e-09
2000,6.794932208009641e-07,3.5344251969604557e-09
2001,7.084419569869382e-07,0.0
2002,5.450239475290886e-07,2.6287327870022636e-09
2003,6.746248262246013e-07,1.6667691671301554e-09
2004,5.347416616174883e-07,4.404791253964646e-10
2005,6.38631713734128e-07,3.1526248278623825e-09
2006,5.793871101777981e-07,3.294311934354255e-09
2007,7.118162305141951e-07,3.595031605740928e-09
2008,7.625074589512337e-07,8.514879357157668e-10
2009,5.407130330148391e-07,2.384096253749135e-09
2010,5.777198657241911e-07,9.447586046817946e-10
2011,6.412800903077276e-07,2.2943831279320648e-09
2012,6.423824953083468e-07,2.7234021704458655e-09
2013,5.645189153913321e-07,1.6734750252211938e-09
2014,4.993516751206073e-07,2.598534235009886e-09
2015,5.153537759872151e-07,2.438232948875907e-09
2016,5.056141048065399e-07,1.2428039986023265e-09
2017,6.065138782318513e-07,1.2578056374223934e-09
2018,6.172287043693103e-07,2.323319980845895e-09
2019,6.140227624129579e-07,2.5509878653906526e-09
