year,en_ADP édition_NOUN,en_ADP edition_NOUN,en_ADP sédition_NOUN
2007,3.986490464402692e-07,1.9972397347078896e-09,4.7933754743212376e-09
2008,3.580506806599715e-07,4.257439595312107e-09,1.0643598891135753e-08
2009,3.218530029158728e-07,1.6688673776243945e-08,9.059565542202108e-09
2010,2.4563723588499897e-07,1.6060896168568206e-08,7.085689368580006e-09
2011,2.604124784699735e-07,2.6767803529281764e-09,8.030340836739924e-09
2012,2.1651047579784866e-07,6.808505426114664e-10,7.829781267787439e-09
2013,1.835244324843721e-07,0.0,7.2517249982695375e-09
2014,2.0095331298985997e-07,4.330890368553497e-10,1.017759210242275e-08
2015,2.0303830075563134e-07,8.86630172058922e-10,1.2634480128781433e-08
2016,1.7979231020648356e-07,4.1426800878596737e-10,9.113896304313585e-09
2017,1.7584123518377126e-07,0.0,8.804639684001359e-09
2018,2.1632691693529438e-07,7.744400121190154e-10,5.6792268665617485e-09
2019,1.6581421113937012e-07,0.0,7.90806176098613e-09
