year,bon_ADJ âge_NOUN,bon_ADJ age_NOUN,bon_ADJ sage_NOUN
1892,1.4417578242387208e-08,0.0,0.0
1893,1.9091091429945806e-08,0.0,0.0
1894,9.452309157609307e-09,6.301539290376468e-10,0.0
1895,1.8055843042930064e-08,6.018614495673091e-10,0.0
1896,1.0024949259612725e-08,0.0,0.0
1897,1.2818770045441852e-08,0.0,0.0
1898,8.4875323436151e-09,5.6583548957434e-10,0.0
1899,6.080336234504102e-09,1.6582735185011188e-09,0.0
1900,4.15284251431558e-09,0.0,0.0
1901,7.265360424391076e-09,2.794369402536745e-09,0.0
1902,3.928227132465878e-09,0.0,0.0
1903,4.320176216765503e-09,1.0800440541913758e-09,0.0
1904,4.837162670412454e-09,0.0,0.0
1905,5.676834835544042e-09,5.160759042333041e-10,5.160759042333041e-10
1906,1.4918134283448126e-08,5.144184522798412e-10,0.0
1907,1.131425531042396e-08,1.5428530120153994e-09,0.0
1908,2.9468334439286537e-09,5.893666665812702e-09,0.0
1909,1.1552065692921332e-08,2.2003934230241384e-09,0.0
1910,1.870452770447173e-08,5.344150677544235e-10,0.0
1911,1.4897047928563723e-08,1.0640748282497725e-09,0.0
1912,9.376958487461451e-09,5.209421227725386e-10,0.0
1913,5.302989602995467e-09,1.590896969716482e-09,5.30298971401777e-10
1914,5.49132970206756e-08,6.696743715117748e-10,6.696743715117748e-10
1915,9.542416989916092e-08,0.0,2.3561523843085297e-09
1916,3.4061130804730055e-08,0.0,0.0
1917,1.0966424435210342e-09,0.0,2.1932848870420685e-09
1918,5.743188147278033e-09,0.0,1.1486376294556067e-09
1919,6.4454939163738345e-09,9.207848372660976e-10,9.207848372660976e-10
1920,6.057785384427916e-09,7.572231730534895e-10,0.0
1921,1.060184651180407e-08,7.572747429129834e-10,0.0
1922,1.4018077365562931e-08,7.377935484775833e-10,7.377935484775833e-10
1923,9.554353752605493e-09,1.0615948120573648e-09,0.0
1924,3.867487219366694e-09,5.156649662829693e-09,0.0
1925,9.898359909499277e-09,2.1996355847875293e-09,1.0998177923937646e-09
1926,1.1146138789719373e-08,2.229227691330493e-09,1.1146138456652466e-09
1927,1.3379070296082318e-08,1.1149224876660924e-09,2.2298449753321847e-09
1928,3.4278122562625413e-09,2.2852082448565625e-09,0.0
1929,1.8938690837799754e-08,1.1140406375176326e-09,1.1140406375176326e-09
1930,8.402882833991043e-09,1.0503603542488804e-09,0.0
1931,1.0264820993199919e-08,2.2810713318222042e-09,0.0
1932,8.767629289252454e-09,2.1919073223131136e-09,4.383814644626227e-09
1933,1.3764794637438627e-08,2.2941324395731044e-09,3.4411986593596566e-09
1934,7.188948103475923e-09,8.38710612072191e-09,0.0
1935,1.0771455727365264e-08,2.393656828303392e-09,0.0
1936,1.2124714565686645e-08,0.0,2.7886843056990074e-08
1937,7.554670666820584e-09,0.0,1.2591118148108649e-09
1938,1.0372171566075394e-08,0.0,0.0
1939,7.647025235257843e-09,1.5294050470515685e-09,0.0
1940,5.0715658339584024e-09,2.5357829169792012e-09,2.5357829169792012e-09
1941,5.9030051957620344e-09,2.9515025978810172e-09,0.0
1942,2.7307905936524435e-08,0.0,0.0
1943,2.9032352077962287e-09,0.0,0.0
1944,0.0,0.0,0.0
1945,4.357008087652048e-09,0.0,0.0
1946,9.744772988540262e-09,0.0,1.3921104269343232e-09
1947,4.7683483828109274e-09,0.0,0.0
1948,8.697510267552389e-09,1.0871887834440486e-09,0.0
1949,2.945102384188658e-09,0.0,0.0
1950,1.0635361036293034e-08,1.0635361480382244e-09,0.0
1951,5.3307008807124134e-09,0.0,0.0
1952,4.2179215675730575e-09,1.0544803918932644e-09,0.0
1953,1.723812381726475e-08,0.0,1.0773827385790469e-09
1954,9.772536335717064e-09,0.0,9.772536113672459e-10
1955,4.6928039232341234e-09,0.0,9.385607846468247e-10
1956,5.232684952005684e-09,8.72114158667614e-10,0.0
1957,1.4136060322300636e-08,8.835037701437898e-10,0.0
1958,5.790570245522986e-09,0.0,0.0
1959,9.30089749662244e-09,7.750747821333448e-10,2.325224457422337e-09
1960,1.314958364417862e-08,0.0,0.0
1961,1.181187059273725e-08,4.168895617606694e-09,6.948159270159238e-10
1962,1.3318108227355907e-08,0.0,0.0
1963,5.819448034571906e-09,0.0,0.0
1964,1.2776333713215848e-08,0.0,0.0
1965,8.208064727899256e-09,2.188817405102128e-09,1.0944086747954884e-09
1966,8.862519385033352e-09,5.539074754423723e-10,0.0
1967,1.4297972972254769e-08,1.4791006197611978e-09,1.4791006197611978e-09
1968,7.186265360559219e-09,8.982831700699023e-10,0.0
1969,1.3171097434927503e-08,1.3625273409534344e-09,0.0
1970,9.657322941336588e-09,1.8394900047624674e-09,4.5987250119061684e-10
1971,1.3359833350712336e-08,0.0,5.138397485282553e-10
1972,1.6929483925842703e-08,0.0,0.0
1973,8.821126051827832e-09,1.102640756478479e-09,1.102640756478479e-09
1974,1.1813700240281833e-08,2.812785782069227e-09,3.937900228123681e-09
1975,6.8537762132336866e-09,0.0,0.0
1976,1.1427053969725876e-08,2.856763492431469e-09,1.7140580066410394e-09
1977,1.0578207476630297e-08,1.1753563677885381e-09,0.0
1978,1.6039596317796168e-08,1.7821774056514528e-09,1.1881182704343018e-09
1979,1.1118749476679568e-08,5.851973350345929e-10,2.3407893401383717e-09
1980,1.7055452161685025e-08,3.97960553399912e-09,1.1370301367108482e-09
1981,1.9609203150139365e-08,1.897664858585557e-09,0.0
1982,1.6760255405756652e-08,1.8622506869903077e-09,6.207502289967692e-10
1983,1.6419821946556112e-08,6.315316047889041e-10,1.2630632095778083e-09
1984,1.8556827185989277e-08,0.0,0.0
1985,1.0226449020933615e-08,6.015558051686298e-10,6.015558051686298e-10
1986,1.8582904104391673e-08,1.1988970927134801e-09,0.0
1987,9.777306964053878e-09,1.2221633705067347e-09,0.0
1988,1.679035044332977e-08,1.1993107618124554e-09,0.0
1989,2.4147737698321237e-08,1.0976244357863152e-09,0.0
1990,1.5256222951620657e-08,5.44865097484859e-10,5.44865097484859e-10
1991,2.168742041508409e-08,0.0,5.861465202094962e-10
1992,1.3774860363469088e-08,1.1019888335184191e-09,1.1019888335184191e-09
1993,1.550978012687665e-08,4.431365774326679e-09,5.539207426075166e-10
1994,1.160483886764041e-08,1.5824779819872958e-09,1.0549853213248639e-09
1995,1.680959671457316e-08,1.1387146947594573e-08,0.0
1996,1.7615704450690828e-08,1.6014276571496566e-09,0.0
1997,2.2536004284923195e-08,1.438468344439059e-09,0.0
1998,1.5734826774860267e-08,4.291316413329582e-09,9.536258449571733e-10
1999,1.553868322901053e-08,9.140402323914998e-10,9.140402323914998e-10
2000,1.8113929911578452e-08,4.4180314962005696e-10,0.0
2001,1.840108865280854e-08,8.762423564512289e-10,1.7524847129024579e-09
2002,3.329728315293323e-08,3.504977141854937e-09,4.38122149670761e-10
2003,1.7084383685528337e-08,2.083461403401543e-09,0.0
2004,2.554778913421707e-08,8.809582507929292e-10,0.0
2005,2.251874875458526e-08,1.3511248786457486e-09,0.0
2006,2.717807418006757e-08,1.2353669753828456e-09,4.1178899179428186e-10
2007,4.47381687251891e-08,3.1955835755326234e-09,7.988958938831558e-10
2008,2.171294255504108e-08,4.257439678578834e-10,0.0
2009,2.5271420511785436e-08,4.76819250749827e-10,0.0
2010,3.495606970549403e-08,0.0,9.447586046817946e-10
2011,2.982698177333987e-08,0.0,0.0
2012,4.629783559306766e-08,6.808505426114664e-10,6.808505426114664e-10
2013,5.159881372174269e-08,2.789125042035323e-10,2.2313000336282585e-09
2014,5.0021784381293344e-08,2.1654451842767486e-10,2.1654451842767486e-10
2015,5.142455067330687e-08,2.2165753954528356e-10,4.433150790905671e-10
2016,4.349814064497082e-08,2.0713400439298368e-10,2.0713400439298368e-10
2017,5.2576275777482806e-08,0.0,0.0
2018,4.7757135079873336e-08,5.162933414126769e-10,5.162933414126769e-10
2019,4.846876594521987e-08,0.0,0.0
