year,match_count,page_count,volume_count
1732,48576895,304250,1900
1733,56922060,349372,1727
1734,103505108,584813,2148
1735,55629656,354686,1872
1736,51782728,327128,1712
1737,52691645,345990,1837
1738,57616186,385859,1910
1739,51219125,342691,1856
1740,89298498,565436,2501
1741,63377357,405757,2115
1742,67490747,394565,2104
1743,51811692,355256,1905
1744,49725243,309007,1549
1745,48614305,316983,1660
1746,32537232,224269,1417
1747,47132243,326279,1774
1748,59651850,374545,1787
1749,76104787,523458,2362
1750,77030415,513284,2696
1751,77825535,530982,2565
1752,74165648,483923,2641
1753,74036812,532178,2788
1754,65926754,485751,2638
1755,95434942,623459,2721
1756,93267578,674265,3144
1757,80131392,559440,2691
1758,92360464,613965,3027
1759,68340800,426768,2350
1760,58894867,445026,2379
1761,71712391,530856,2620
1762,61107053,446351,2641
1763,60549027,460276,2715
1764,86309603,615135,3007
1765,78458341,546494,2858
1766,85887111,633896,3003
1767,105110351,748858,3289
1768,120756385,796368,3607
1769,110013254,803855,3267
1770,118133079,850120,3732
1771,134629572,903023,3566
1772,113471817,832077,3278
1773,102797979,702286,2919
1774,125128445,873691,3210
1775,128001931,877730,3545
1776,116979794,836444,3431
1777,163730327,1041906,3789
1778,164983587,975835,3802
1779,152250135,909947,3471
1780,179064628,1107738,4045
1781,162090376,1059913,3724
1782,168597717,1073297,3903
1783,141704597,946121,3520
1784,195901890,1405957,4704
1785,232772078,1647251,5119
1786,166947846,1173502,4191
1787,218918182,1509262,5463
1788,220569912,1688498,5501
1789,242863427,1897050,6603
1790,235415079,1670306,6399
1791,262649342,1834827,5907
1792,238713011,1688252,4944
1793,188865099,1248729,3972
1794,103928368,730531,2278
1795,184540399,1376584,3061
1796,176247618,1323442,3014
1797,233820686,1751222,4034
1798,312657226,2233871,4402
1799,269814469,1942237,3976
1800,318049525,2223793,4714
1801,419959400,3058443,5668
1802,446859442,3175861,6303
1803,512731331,3549482,6362
1804,404555150,2864534,5493
1805,351756259,2475526,4821
1806,347021106,2362855,4834
1807,351252468,2311242,4260
1808,441291841,2937937,5329
1809,442667778,2920472,5027
1810,427327259,2825965,5571
1811,398870901,2491310,4485
1812,374923865,2313878,4361
1813,347736377,2102348,4068
1814,317795547,2127332,5595
1815,370751612,2441440,5635
1816,431480130,2627198,5152
1817,642312962,3878328,6925
1818,838843350,5013115,8579
1819,966085526,5667885,8518
1820,842709839,5207907,8725
1821,1014045712,6295081,9481
1822,997444980,6134640,9714
1823,1011870565,6308371,9761
1824,1187491517,7425665,11229
1825,1135661177,7090587,10829
1826,1135333564,7046905,10885
1827,1084919600,6266387,9913
1828,1090238909,6442636,10156
1829,1166428873,6873278,11113
1830,958144813,5749958,9898
1831,641387202,3765212,6914
1832,739099963,4242818,7366
1833,863287364,4890630,8198
1834,1071291153,5835871,9580
1835,1322211209,6565889,10295
1836,1487929143,6954628,10637
1837,1437217105,6565921,10018
1838,1584243298,7112597,10596
1839,1430313305,6699477,10057
1840,1569935394,7270181,11576
1841,1557499289,6949110,10556
1842,1490698398,6865086,10571
1843,1692932162,7509615,11295
1844,1821971102,7968417,11852
1845,1792041462,8176216,12402
1846,1708087392,7515041,11247
1847,1854178596,7896663,11198
1848,1242973821,5253594,8592
1849,1193400726,4986420,8321
1850,1472971891,6113185,10135
1851,1550522489,6496692,9735
1852,1535969630,6384305,9883
1853,1674500076,7087095,10788
1854,1924681600,8178627,11851
1855,1884326133,8189993,12238
1856,1931549992,8411312,12590
1857,2048546770,9413662,13711
1858,2043453681,9436407,14057
1859,1963798038,9287045,14041
1860,2184749496,10243189,16316
1861,2120457255,9752306,14929
1862,2213375462,10228808,15035
1863,2002154070,9230104,13996
1864,2085624147,9839340,14425
1865,2124565728,9850896,14800
1866,2055239594,9436137,13810
1867,2060661118,9482895,14200
1868,2024343009,9365943,13817
1869,2047703597,9609736,14485
1870,1743968446,7850284,12125
1871,941515238,4364608,7822
1872,1653619836,7840370,11623
1873,1670563414,7647786,11295
1874,1673749715,7701469,11014
1875,1747785125,8076551,11630
1876,1653982050,7634529,10744
1877,1616862924,7473322,10521
1878,1655879000,7527070,10843
1879,1636841897,7503584,10413
1880,1558155058,7022220,9837
1881,1434204231,6512885,9055
1882,1502542703,6825625,9509
1883,1582444042,7272581,10219
1884,1514762009,6914923,9613
1885,1551437393,6971533,9722
1886,1549555366,6829404,9636
1887,1531645761,6897194,9677
1888,1577134086,7162622,10047
1889,1596134334,7367274,10441
1890,1525695849,6878365,9778
1891,1568819388,6980690,9748
1892,1595274862,7160630,10051
1893,1623794063,7198390,10002
1894,1586913831,7159377,10053
1895,1661511945,7413649,10231
1896,1695769239,7568757,10618
1897,1716233405,7548360,10732
1898,1767298193,7850969,10888
1899,1809110457,7952660,11239
1900,1926391447,8687837,13020
1901,1789312383,7947962,11238
1902,2036542218,8839877,12265
1903,1851776392,8268319,11755
1904,1860594794,8397853,12248
1905,1937699405,8574401,12360
1906,1943942668,8746063,12730
1907,1944449591,8762749,12955
1908,2036083960,9194881,13802
1909,1817856693,8201520,12121
1910,1871204662,8500226,12992
1911,1879567140,8360749,12647
1912,1919598991,8582195,13246
1913,1885728653,8474454,12920
1914,1493263029,6663630,10618
1915,848841561,3701883,6493
1916,910128318,4002849,6794
1917,911874215,4076001,6949
1918,870596599,3849533,6662
1919,1086030044,4871663,8378
1920,1320614666,5873367,9476
1921,1320524740,5767052,8967
1922,1355392664,6042796,9465
1923,941978956,4304378,6934
1924,775697412,3519863,5776
1925,909241497,4122024,6936
1926,897171694,4124437,6961
1927,896923363,4207017,7084
1928,875193792,4033223,7093
1929,897633314,4175202,7320
1930,952054245,4343549,7548
1931,876781041,3985867,6620
1932,912447342,4066089,6478
1933,871789225,3844080,6164
1934,834614473,3765898,6261
1935,835541695,3719714,6118
1936,824761647,3676014,6385
1937,794210608,3509798,6363
1938,771294584,3453652,6500
1939,653849008,2891703,5687
1940,394355525,1726905,3719
1941,338810482,1564355,3461
1942,329574883,1530750,3409
1943,344443321,1594973,3667
1944,311217565,1433942,3369
1945,459030593,2153390,4875
1946,718333806,3186520,6342
1947,838864858,3686753,6865
1948,919803421,3893145,7354
1949,1018640216,4101906,7393
1950,940259543,3975616,7544
1951,937962982,3916269,7316
1952,948334346,4018216,7759
1953,928175245,3880070,7791
1954,1023275797,4372741,8747
1955,1065461113,4426055,8913
1956,1146638891,4825837,10020
1957,1131857049,4843370,10218
1958,1208861913,5244107,10926
1959,1290198105,5434690,11227
1960,1444912645,6115538,12792
1961,1439230129,6257916,13095
1962,1576800457,6913129,14823
1963,1546538423,6694843,14435
1964,1643664036,7091078,14874
1965,1827470970,7904422,15806
1966,1805355757,7803017,16689
1967,2028259544,8836733,18526
1968,2226469395,9787536,20172
1969,2201790669,9450270,19749
1970,2174515781,9470075,20515
1971,1946131996,8293774,17820
1972,1949261980,8171057,18137
1973,1813827403,7716699,17503
1974,1777597049,7368724,16648
1975,1750859676,7174549,16602
1976,1750232350,7217347,16591
1977,1701611524,7092499,16757
1978,1683334028,7122712,16822
1979,1708825329,7260707,16866
1980,1758968373,7363959,17687
1981,1580890331,6673165,16341
1982,1610953933,6838911,16788
1983,1583451993,6685251,16959
1984,1724432715,7252237,17772
1985,1662356140,6948918,17312
1986,1668199870,7010959,17373
1987,1636442362,6827350,17023
1988,1667624460,7009209,17709
1989,1822116857,7575166,18447
1990,1835316683,7399211,17988
1991,1706058061,7179344,17507
1992,1814900354,7583454,18799
1993,1805312350,7616129,18568
1994,1895761050,7925024,19210
1995,1844184522,7747206,18944
1996,1873328530,7896245,19285
1997,2085551691,8817688,20925
1998,2097258485,8930897,21541
1999,2188087535,9321609,22293
2000,2263451541,9512426,22794
2001,2282473536,9513244,22500
2002,2282468522,9635733,22915
2003,2399852357,10198911,24598
2004,2270255151,9531607,23020
2005,2220372152,9274365,22296
2006,2428428158,10308806,24818
2007,2503455154,10637311,25743
2008,2348829517,10041888,24267
2009,2097230673,9051002,22054
2010,2116942868,9425069,25380
2011,2615081924,12149368,30903
2012,2937502319,13523703,36497
2013,3585353923,17203440,43904
2014,4617988120,20922638,54114
2015,4511463908,22071623,54671
2016,4827792546,24555616,57893
2017,3975176710,20271535,45972
2018,3873766957,21658896,45070
2019,3920050342,22152117,43571
