year,match_count,page_count,volume_count
1750,70294921,512989,2669
1751,71614537,530642,2530
1752,67602024,483642,2615
1753,68184400,531860,2747
1754,60511800,485458,2599
1755,87734750,623136,2679
1756,85792528,673890,3114
1757,73154070,559127,2656
1758,84498778,613615,2982
1759,62629690,426503,2333
1760,53763445,444788,2350
1761,65533701,530526,2576
1762,56012905,446080,2613
1763,55359833,459965,2665
1764,78655560,614775,2973
1765,71275311,546176,2824
1766,78622753,633585,2982
1767,96346195,748492,3235
1768,109942677,795968,3574
1769,100764006,803516,3232
1770,108050609,849671,3671
1771,122773822,902643,3523
1772,103939507,831737,3255
1773,94342265,701984,2859
1774,115025005,873397,3190
1775,117524997,877338,3517
1776,107316910,836071,3385
1777,150786782,1041495,3762
1778,151421283,975444,3771
1779,140318040,909597,3436
1780,164590425,1107376,4013
1781,148638905,1059496,3686
1782,154849745,1072919,3861
1783,129479673,945741,3484
1784,179528856,1405375,4666
1785,211763838,1646433,5072
1786,153579884,1173022,4154
1787,201700394,1508716,5420
1788,202183086,1687960,5464
1789,222185873,1896391,6579
1790,215563576,1669679,6373
1791,241057568,1834275,5891
1792,219050373,1687724,4926
1793,172811887,1248338,3961
1794,95322056,730282,2274
1795,169135013,1376206,3054
1796,161340842,1323095,3010
1797,213633082,1750785,4030
1798,285003280,2233313,4397
1799,245655557,1941770,3975
1800,290295263,2223267,4708
1801,382411668,3057868,5663
1802,405925809,3175126,6301
1803,466666976,3548772,6359
1804,367862700,2863851,5483
1805,320283373,2474888,4815
1806,316462546,2362279,4832
1807,321032585,2310683,4256
1808,401582540,2937193,5326
1809,404701140,2919825,5024
1810,389971433,2825270,5568
1811,362410315,2490824,4482
1812,342358249,2313363,4357
1813,317756342,2101830,4065
1814,290750189,2126711,5591
1815,338247216,2440814,5631
1816,394766830,2626673,5149
1817,586124020,3877594,6919
1818,767269582,5012146,8573
1819,884479032,5666934,8512
1820,772276709,5206932,8719
1821,925898368,6293906,9476
1822,912012478,6133383,9711
1823,926280001,6307278,9751
1824,1088430809,7424397,11221
1825,1040506393,7089289,10825
1826,1040518690,7045565,10872
1827,993971154,6265129,9908
1828,997694491,6441335,10150
1829,1067749321,6871708,11112
1830,876123077,5748676,9888
1831,584300464,3764332,6909
1832,674478345,4241851,7360
1833,789030568,4889448,8185
1834,977637175,5834691,9576
1835,1204876576,6564487,10283
1836,1361750413,6953023,10625
1837,1317351575,6564415,10007
1838,1453014698,7111050,10591
1839,1308458901,6697962,10046
1840,1437083266,7268533,11572
1841,1424543997,6947692,10549
1842,1363287847,6863486,10559
1843,1549383960,7508118,11284
1844,1671130220,7966919,11842
1845,1639235488,8174696,12391
1846,1560889208,7513636,11241
1847,1697620030,7895159,11189
1848,1135200499,5252575,8581
1849,1090011968,4985455,8314
1850,1345883001,6111847,10130
1851,1416717823,6495442,9729
1852,1401830085,6382855,9879
1853,1529743926,7085566,10786
1854,1759577118,8176950,11849
1855,1718866423,8188233,12231
1856,1763313884,8409425,12580
1857,1869264684,9411483,13704
1858,1865327827,9434324,14046
1859,1793959942,9285016,14034
1860,1992832964,10240769,16310
1861,1936541845,9750007,14923
1862,2019759328,10226462,15026
1863,1823947681,9227985,13990
1864,1904928883,9837140,14421
1865,1938132656,9848730,14794
1866,1872902476,9434075,13802
1867,1878522736,9480690,14192
1868,1848459175,9363595,13809
1869,1866607686,9607395,14471
1870,1591523283,7848547,12119
1871,857270773,4363465,7817
1872,1507497140,7838709,11615
1873,1524291686,7646108,11289
1874,1525514753,7699810,11002
1875,1590591287,8074792,11623
1876,1505835574,7632692,10729
1877,1468955131,7471581,10513
1878,1504474870,7525319,10838
1879,1487978033,7501728,10411
1880,1415031029,7020568,9836
1881,1301339045,6511367,9050
1882,1364697074,6823970,9507
1883,1435418489,7270850,10215
1884,1374600261,6913325,9608
1885,1408037475,6969783,9719
1886,1406180505,6827695,9631
1887,1388382940,6895374,9673
1888,1430815923,7160793,10042
1889,1446327819,7365531,10434
1890,1383322031,6876644,9772
1891,1423040418,6979045,9744
1892,1445674044,7158869,10049
1893,1472116269,7196530,9992
1894,1437027403,7157550,10047
1895,1505580183,7411848,10228
1896,1537431587,7566717,10609
1897,1552351169,7546382,10729
1898,1601898595,7849038,10887
1899,1639234041,7950654,11235
1900,1743373870,8685480,13009
1901,1621442908,7945740,11232
1902,1849402274,8837661,12257
1903,1677573130,8266007,11747
1904,1684855529,8395521,12233
1905,1755033731,8572088,12353
1906,1761910449,8743475,12724
1907,1759420515,8760187,12944
1908,1843363953,9192112,13790
1909,1648515043,8199321,12109
1910,1695387019,8497855,12980
1911,1703052247,8358154,12642
1912,1739819832,8579524,13240
1913,1709080256,8471916,12908
1914,1353804010,6661315,10609
1915,769935742,3700329,6484
1916,826899987,4001405,6784
1917,829117080,4074362,6941
1918,791283427,3848001,6654
1919,986685107,4869902,8369
1920,1198555482,5871389,9471
1921,1196607458,5764735,8956
1922,1227914893,6040564,9455
1923,852412085,4302511,6921
1924,701800880,3518476,5767
1925,820668628,4120130,6928
1926,809998429,4122681,6942
1927,810196819,4205130,7073
1928,790410704,4031438,7084
1929,810200275,4173290,7316
1930,860156353,4341615,7538
1931,791856787,3983970,6615
1932,824482516,4064253,6467
1933,788147694,3842315,6154
1934,753342426,3764182,6249
1935,753935217,3717953,6110
1936,745029139,3674253,6367
1937,716969697,3508011,6351
1938,697150178,3451624,6485
1939,590242985,2890127,5671
1940,355288378,1725380,3705
1941,304788511,1563249,3444
1942,297230222,1529686,3395
1943,311393311,1593800,3658
1944,281733752,1432920,3365
1945,416153054,2151895,4870
1946,649462028,3184774,6326
1947,759426696,3684712,6852
1948,831112511,3891033,7337
1949,924549800,4099446,7377
1950,850140299,3972820,7520
1951,847525165,3913481,7299
1952,856143696,4015461,7752
1953,839753201,3876815,7775
1954,925349891,4369334,8712
1955,962665282,4422269,8886
1956,1036603398,4821198,9992
1957,1022622751,4838705,10192
1958,1093025390,5239305,10890
1959,1166260270,5429752,11193
1960,1306614724,6109948,12761
1961,1304099118,6251799,13056
1962,1429744225,6906398,14782
1963,1402095184,6688414,14395
1964,1490021349,7084533,14849
1965,1657312910,7897633,15778
1966,1636507210,7795452,16653
1967,1840981073,8828435,18491
1968,2023908689,9778737,20133
1969,2002907868,9441144,19705
1970,1977113998,9460746,20471
1971,1764810054,8283660,17771
1972,1768970922,8161322,18092
1973,1641151787,7708192,17472
1974,1607900608,7359985,16608
1975,1583389115,7165935,16570
1976,1584442526,7208280,16556
1977,1539726282,7083602,16710
1978,1528241207,7113741,16801
1979,1552446703,7252244,16833
1980,1597018752,7355060,17651
1981,1436198530,6663818,16296
1982,1466552121,6830291,16757
1983,1440521276,6676003,16927
1984,1570319281,7243086,17734
1985,1513222371,6940006,17276
1986,1518938800,7001539,17340
1987,1489496180,6818747,16995
1988,1518415276,6999591,17665
1989,1658978303,7565672,18417
1990,1675043095,7390372,17957
1991,1555228164,7169750,17484
1992,1656990974,7573769,18769
1993,1648513344,7606685,18540
1994,1732090646,7916089,19190
1995,1686665453,7738605,18906
1996,1714227403,7887030,19250
1997,1910496932,8809491,20898
1998,1922130540,8922433,21510
1999,2005960522,9312828,22259
2000,2075829007,9503219,22759
2001,2093159582,9503639,22478
2002,2094966368,9626949,22886
2003,2203646804,10190284,24572
2004,2084786789,9523268,22989
2005,2038762904,9266710,22266
2006,2228452701,10300970,24792
2007,2291988183,10629597,25723
2008,2151075156,10034364,24238
2009,1917289314,9042694,22045
2010,1931671743,9418970,25372
2011,2382979940,12142601,30883
2012,2666976036,13517252,36487
2013,3246548196,17195978,43857
2014,4175094890,20913272,54082
2015,4079274109,22047993,54650
2016,4362072910,24534228,57863
2017,3585488952,20259761,45942
2018,3490408981,21646661,45048
2019,3530448552,22139415,43548
