ortho;lemme;lexique_tag;google_tag
boxeurs;boxeur;NOM;NOUN
boy-scouts;boy-scout;NOM;NOUN
boyards;boyard;NOM;NOUN
boyaux;boyau;NOM;NOUN
bracelets;bracelet;NOM;NOUN
braiments;braiment;NOM;NOUN
branches;branche;NOM;NOUN
branleurs;branleur;NOM;NOUN
braquages;braquage;NOM;NOUN
braqueurs;braqueur;NOM;NOUN
bras;bras;NOM;NOUN
braves;brave;NOM;NOUN
brebis;brebis;NOM;NOUN
bretelles;bretelle;NOM;NOUN
bretzels;bretzel;NOM;NOUN
brevets;brevet;NOM;NOUN
bricoles;bricole;NOM;NOUN
brigades;brigade;NOM;NOUN
brigands;brigand;NOM;NOUN
brioches;brioche;NOM;NOUN
briques;brique;NOM;NOUN
britanniques;britannique;NOM;NOUN
brochettes;brochette;NOM;NOUN
brochures;brochure;NOM;NOUN
brosses;brosse;NOM;NOUN
bruits;bruit;NOM;NOUN
brûlures;brûlure;NOM;NOUN
brutes;brute;NOM;NOUN
bûcherons;bûcheron;NOM;NOUN
buissons;buisson;NOM;NOUN
bulldozers;bulldozer;NOM;NOUN
bulles;bulle;NOM;NOUN
bulletins;bulletin;NOM;NOUN
bureaucrates;bureaucrate;NOM;NOUN
bureaux;bureau;NOM;NOUN
burnes;burne;NOM;NOUN
bus;bus;NOM;NOUN
business;business;NOM;NOUN
buts;but;NOM;NOUN
cabanes;cabane;NOM;NOUN
cabines;cabine;NOM;NOUN
cabinets;cabinet;NOM;NOUN
câbles;câble;NOM;NOUN
cacahuètes;cacahuète;NOM;NOUN
cachets;cachet;NOM;NOUN
cactus;cactus;NOM;NOUN
cadavres;cadavre;NOM;NOUN
cadeaux;cadeau;NOM;NOUN
cadenas;cadenas;NOM;NOUN
cadets;cadet;NOM;NOUN
cadres;cadre;NOM;NOUN
cafards;cafard;NOM;NOUN
cafés;café;NOM;NOUN
cages;cage;NOM;NOUN
cahiers;cahier;NOM;NOUN
cailloux;caillou;NOM;NOUN
caisses;caisse;NOM;NOUN
calculs;calcul;NOM;NOUN
caleçons;caleçon;NOM;NOUN
cales;cale;NOM;NOUN
câlins;câlin;NOM;NOUN
calmants;calmant;NOM;NOUN
calomnies;calomnie;NOM;NOUN
calories;calorie;NOM;NOUN
camarades;camarade;NOM;NOUN
cambriolages;cambriolage;NOM;NOUN
cambrioleurs;cambrioleur;NOM;NOUN
caméras;caméra;NOM;NOUN
camionneurs;camionneur;NOM;NOUN
camions;camion;NOM;NOUN
campagnes;campagne;NOM;NOUN
camps;camp;NOM;NOUN
campus;campus;NOM;NOUN
canadiens;canadien;NOM;NOUN
canards;canard;NOM;NOUN
canaris;canari;NOM;NOUN
canaux;canal;NOM;NOUN
candidats;candidat;NOM;NOUN
cannabis;cannabis;NOM;NOUN
cannibales;cannibale;NOM;NOUN
canons;canon;NOM;NOUN
canots;canot;NOM;NOUN
capacités;capacité;NOM;NOUN
capitaines;capitaine;NOM;NOUN
capitaux;capital;NOM;NOUN
capotes;capote;NOM;NOUN
caprices;caprice;NOM;NOUN
capsules;capsule;NOM;NOUN
capteurs;capteur;NOM;NOUN
carabiniers;carabinier;NOM;NOUN
caractères;caractère;NOM;NOUN
caractéristiques;caractéristique;NOM;NOUN
caramels;caramel;NOM;NOUN
carats;carat;NOM;NOUN
caravanes;caravane;NOM;NOUN
caresses;caresse;NOM;NOUN
carnets;carnet;NOM;NOUN
carottes;carotte;NOM;NOUN
carreaux;carreau;NOM;NOUN
carrières;carrière;NOM;NOUN
cartes;carte;NOM;NOUN
cartons;carton;NOM;NOUN
cartouches;cartouche;NOM;NOUN
cas;cas;NOM;NOUN
cascades;cascade;NOM;NOUN
casernes;caserne;NOM;NOUN
casiers;casier;NOM;NOUN
casinos;casino;NOM;NOUN
casques;casque;NOM;NOUN
casquettes;casquette;NOM;NOUN
casseroles;casserole;NOM;NOUN
casses;casse;NOM;NOUN
cassettes;cassette;NOM;NOUN
catacombes;catacombe;NOM;NOUN
catapultes;catapulte;NOM;NOUN
catastrophes;catastrophe;NOM;NOUN
catégories;catégorie;NOM;NOUN
cathédrales;cathédrale;NOM;NOUN
catholiques;catholique;NOM;NOUN
cauchemars;cauchemar;NOM;NOUN
cavaliers;cavalier;NOM;NOUN
cavernes;caverne;NOM;NOUN
caves;cave;NOM;NOUN
ceintures;ceinture;NOM;NOUN
célébrités;célébrité;NOM;NOUN
célibataires;célibataire;NOM;NOUN
cellules;cellule;NOM;NOUN
cendres;cendre;NOM;NOUN
centaines;centaine;NOM;NOUN
centimes;centime;NOM;NOUN
centimètres;centimètre;NOM;NOUN
centres;centre;NOM;NOUN
cercles;cercle;NOM;NOUN
céréales;céréale;NOM;NOUN
cérémonies;cérémonie;NOM;NOUN
cerfs;cerf;NOM;NOUN
cernes;cerne;NOM;NOUN
certificats;certificat;NOM;NOUN
certitudes;certitude;NOM;NOUN
cerveaux;cerveau;NOM;NOUN
chacals;chacal;NOM;NOUN
chagrins;chagrin;NOM;NOUN
chaînes;chaîne;NOM;NOUN
chairs;chair;NOM;NOUN
chambres;chambre;NOM;NOUN
chameaux;chameau;NOM;NOUN
champignons;champignon;NOM;NOUN
championnats;championnat;NOM;NOUN
champions;champion;NOM;NOUN
champs;champ;NOM;NOUN
chances;chance;NOM;NOUN
chandelles;chandelle;NOM;NOUN
changements;changement;NOM;NOUN
chansons;chanson;NOM;NOUN
chanteurs;chanteur;NOM;NOUN
chantiers;chantier;NOM;NOUN
chants;chant;NOM;NOUN
chaos;chaos;NOM;NOUN
chapeaux;chapeau;NOM;NOUN
charges;charge;NOM;NOUN
chariots;chariot;NOM;NOUN
charlatans;charlatan;NOM;NOUN
charmes;charme;NOM;NOUN
charognes;charogne;NOM;NOUN
chars;char;NOM;NOUN
chasses;chasse;NOM;NOUN
chasseurs;chasseur;NOM;NOUN
châteaux;château;NOM;NOUN
chatons;chaton;NOM;NOUN
chats;chat;NOM;NOUN
chattes;chat;NOM;NOUN
chauffeurs;chauffeur;NOM;NOUN
chaussettes;chaussette;NOM;NOUN
chaussons;chausson;NOM;NOUN
chaussures;chaussure;NOM;NOUN
chauves-souris;chauve-souris;NOM;NOUN
chaux;chaux;NOM;NOUN
chefs;chef;NOM;NOUN
cheminées;cheminée;NOM;NOUN
chemins;chemin;NOM;NOUN
chèques;chèque;NOM;NOUN
chercheurs;chercheur;NOM;NOUN
chéries;chéri;NOM;NOUN
chéris;chéri;NOM;NOUN
chevaliers;chevalier;NOM;NOUN
chevaux;cheval;NOM;NOUN
cheveux;cheveu;NOM;NOUN
chèvres;chèvre;NOM;NOUN
chiennes;chien;NOM;NOUN
chiens;chien;NOM;NOUN
chiffons;chiffon;NOM;NOUN
chiffres;chiffre;NOM;NOUN
chimères;chimère;NOM;NOUN
chiots;chiot;NOM;NOUN
chiottes;chiotte;NOM;NOUN
chips;chips;NOM;NOUN
chirurgiens;chirurgien;NOM;NOUN
chocolats;chocolat;NOM;NOUN
chocs;choc;NOM;NOUN
choix;choix;NOM;NOUN
chômeurs;chômeur;NOM;NOUN
choux;chou;NOM;NOUN
chrétiens;chrétien;NOM;NOUN
chromosomes;chromosome;NOM;NOUN
chuchotements;chuchotement;NOM;NOUN
chutes;chute;NOM;NOUN
cibles;cible;NOM;NOUN
cicatrices;cicatrice;NOM;NOUN
cierges;cierge;NOM;NOUN
cieux;cieux;NOM;NOUN
cigales;cigale;NOM;NOUN
cigares;cigare;NOM;NOUN
cigarettes;cigarette;NOM;NOUN
cigognes;cigogne;NOM;NOUN
cils;cil;NOM;NOUN
cimetières;cimetière;NOM;NOUN
cinéastes;cinéaste;NOM;NOUN
cinémas;cinéma;NOM;NOUN
cinglés;cinglé;NOM;NOUN
circonstances;circonstance;NOM;NOUN
circuits;circuit;NOM;NOUN
ciseaux;ciseau;NOM;NOUN
citations;citation;NOM;NOUN
cités;cité;NOM;NOUN
citoyens;citoyen;NOM;NOUN
citrons;citron;NOM;NOUN
civilisations;civilisation;NOM;NOUN
civils;civil;NOM;NOUN
clans;clan;NOM;NOUN
claques;claque;NOM;NOUN
claquettes;claquette;NOM;NOUN
classes;classe;NOM;NOUN
classiques;classique;NOM;NOUN
clebs;clebs;NOM;NOUN
clefs;clef;NOM;NOUN
clés;clé;NOM;NOUN
clichés;cliché;NOM;NOUN
clientes;client;NOM;NOUN
clients;client;NOM;NOUN
cliniques;clinique;NOM;NOUN
clitoris;clitoris;NOM;NOUN
cloches;cloche;NOM;NOUN
cloisons;cloison;NOM;NOUN
clones;clone;NOM;NOUN
clopes;clope;NOM;NOUN
clous;clou;NOM;NOUN
clubs;club;NOM;NOUN
cochonneries;cochonnerie;NOM;NOUN
cochons;cochon;NOM;NOUN
cocktails;cocktail;NOM;NOUN
cocos;coco;NOM;NOUN
codes;code;NOM;NOUN
coeurs;coeur;NOM;NOUN
coffres;coffre;NOM;NOUN
coïncidences;coïncidence;NOM;NOUN
coings;coing;NOM;NOUN
coins;coin;NOM;NOUN
colis;colis;NOM;NOUN
collaborateurs;collaborateur;NOM;NOUN
collants;collant;NOM;NOUN
collègues;collègue;NOM;NOUN
colliers;collier;NOM;NOUN
collines;colline;NOM;NOUN
colombes;colombe;NOM;NOUN
colonies;colonie;NOM;NOUN
colonnes;colonne;NOM;NOUN
colons;colon;NOM;NOUN
cols;col;NOM;NOUN
combats;combat;NOM;NOUN
combattants;combattant;NOM;NOUN
combinaisons;combinaison;NOM;NOUN
combines;combine;NOM;NOUN
comédiens;comédien;NOM;NOUN
comédies;comédie;NOM;NOUN
commandements;commandement;NOM;NOUN
commandes;commande;NOM;NOUN
commandos;commando;NOM;NOUN
commentaires;commentaire;NOM;NOUN
commérages;commérage;NOM;NOUN
commerçants;commerçant;NOM;NOUN
commerces;commerce;NOM;NOUN
commis;commis;NOM;NOUN
commissions;commission;NOM;NOUN
communautés;communauté;NOM;NOUN
communications;communication;NOM;NOUN
communistes;communiste;NOM;NOUN
compagnes;compagnon;NOM;NOUN
compagnies;compagnie;NOM;NOUN
compagnons;compagnon;NOM;NOUN
compartiments;compartiment;NOM;NOUN
compas;compas;NOM;NOUN
compatriotes;compatriote;NOM;NOUN
compétences;compétence;NOM;NOUN
complexes;complexe;NOM;NOUN
complications;complication;NOM;NOUN
complices;complice;NOM;NOUN
compliments;compliment;NOM;NOUN
comportements;comportement;NOM;NOUN
composants;composant;NOM;NOUN
compresses;compresse;NOM;NOUN
comprimés;comprimé;NOM;NOUN
compromis;compromis;NOM;NOUN
comptes;compte;NOM;NOUN
concepts;concept;NOM;NOUN
concerts;concert;NOM;NOUN
concessions;concession;NOM;NOUN
concitoyens;concitoyen;NOM;NOUN
conclusions;conclusion;NOM;NOUN
concours;concours;NOM;NOUN
concurrents;concurrent;NOM;NOUN
condamnations;condamnation;NOM;NOUN
condamnés;condamné;NOM;NOUN
conditions;condition;NOM;NOUN
condoléances;condoléance;NOM;NOUN
conducteurs;conducteur;NOM;NOUN
conduits;conduit;NOM;NOUN
conférences;conférence;NOM;NOUN
confessions;confession;NOM;NOUN
confettis;confetti;NOM;NOUN
confidences;confidence;NOM;NOUN
confins;confins;NOM;NOUN
conflits;conflit;NOM;NOUN
confrères;confrère;NOM;NOUN
congés;congé;NOM;NOUN
congrès;congrès;NOM;NOUN
connaissances;connaissance;NOM;NOUN
connards;connard;NOM;NOUN
conneries;connerie;NOM;NOUN
conquêtes;conquête;NOM;NOUN
cons;con;NOM;NOUN
consciences;conscience;NOM;NOUN
conseillers;conseiller;NOM;NOUN
conséquences;conséquence;NOM;NOUN
conserves;conserve;NOM;NOUN
consignes;consigne;NOM;NOUN
consommateurs;consommateur;NOM;NOUN
constantes;constante;NOM;NOUN
constructions;construction;NOM;NOUN
contacts;contact;NOM;NOUN
contes;conte;NOM;NOUN
continents;continent;NOM;NOUN
contours;contour;NOM;NOUN
contractions;contraction;NOM;NOUN
contraintes;contraint;NOM;NOUN
contrats;contrat;NOM;NOUN
contrées;contrée;NOM;NOUN
contretemps;contretemps;NOM;NOUN
contribuables;contribuable;NOM;NOUN
contrôles;contrôle;NOM;NOUN
contrôleurs;contrôleur;NOM;NOUN
contusions;contusion;NOM;NOUN
conventions;convention;NOM;NOUN
conversations;conversation;NOM;NOUN
convictions;conviction;NOM;NOUN
convois;convoi;NOM;NOUN
convulsions;convulsion;NOM;NOUN
coordonnées;coordonnée;NOM;NOUN
copains;copain;NOM;NOUN
copies;copie;NOM;NOUN
copines;copain;NOM;NOUN
coqs;coq;NOM;NOUN
coquillages;coquillage;NOM;NOUN
corbeaux;corbeau;NOM;NOUN
cordes;corde;NOM;NOUN
coréens;coréen;NOM;NOUN
cornes;corne;NOM;NOUN
cornichons;cornichon;NOM;NOUN
corps;corps;NOM;NOUN
corrections;correction;NOM;NOUN
cortex;cortex;NOM;NOUN
corvées;corvée;NOM;NOUN
cosmos;cosmos;NOM;NOUN
costumes;costume;NOM;NOUN
côtelettes;côtelette;NOM;NOUN
côtes;côte;NOM;NOUN
côtés;côté;NOM;NOUN
couches;couche;NOM;NOUN
coudes;coude;NOM;NOUN
couillons;couillon;NOM;NOUN
couleurs;couleur;NOM;NOUN
coulisses;coulisse;NOM;NOUN
couloirs;couloir;NOM;NOUN
coupables;coupable;NOM;NOUN
coupes;coupe;NOM;NOUN
couples;couple;NOM;NOUN
coupons;coupon;NOM;NOUN
coups;coup;NOM;NOUN
coupures;coupure;NOM;NOUN
courants;courant;NOM;NOUN
courbes;courbe;NOM;NOUN
coureurs;coureur;NOM;NOUN
courges;courge;NOM;NOUN
courgettes;courgette;NOM;NOUN
couronnes;couronne;NOM;NOUN
courroux;courroux;NOM;NOUN
cours;cours;NOM;NOUN
courses;course;NOM;NOUN
courtisans;courtisan;NOM;NOUN
couscous;couscous;NOM;NOUN
cousines;cousin;NOM;NOUN
cousins;cousin;NOM;NOUN
coussins;coussin;NOM;NOUN
couteaux;couteau;NOM;NOUN
coûts;coût;NOM;NOUN
coutumes;coutume;NOM;NOUN
coutures;couture;NOM;NOUN
couverts;couvert;NOM;NOUN
couvertures;couverture;NOM;NOUN
coyotes;coyote;NOM;NOUN
crabes;crabe;NOM;NOUN
crackers;cracker;NOM;NOUN
craintes;crainte;NOM;NOUN
crampes;crampe;NOM;NOUN
crânes;crâne;NOM;NOUN
crapauds;crapaud;NOM;NOUN
crapules;crapule;NOM;NOUN
craquements;craquement;NOM;NOUN
cravates;cravate;NOM;NOUN
crayons;crayon;NOM;NOUN
créateurs;créateur;NOM;NOUN
créations;création;NOM;NOUN
créatures;créature;NOM;NOUN
crédits;crédit;NOM;NOUN
crêpes;crêpe;NOM;NOUN
crétins;crétin;NOM;NOUN
creux;creux;NOM;NOUN
crevettes;crevette;NOM;NOUN
crimes;crime;NOM;NOUN
criminels;criminel;NOM;NOUN
cris;cri;NOM;NOUN
cristaux;cristal;NOM;NOUN
critères;critère;NOM;NOUN
critiques;critique;NOM;NOUN
crochets;crochet;NOM;NOUN
crocodiles;crocodile;NOM;NOUN
crocs;croc;NOM;NOUN
croissants;croissant;NOM;NOUN
croix;croix;NOM;NOUN
croquettes;croquette;NOM;NOUN
croquis;croquis;NOM;NOUN
crottes;crotte;NOM;NOUN
croyances;croyance;NOM;NOUN
croyants;croyant;NOM;NOUN
crucifix;crucifix;NOM;NOUN
cubains;cubain;NOM;NOUN
cubes;cube;NOM;NOUN
cuillères;cuillère;NOM;NOUN
cuisines;cuisine;NOM;NOUN
cuisiniers;cuisinier;NOM;NOUN
cuisses;cuisse;NOM;NOUN
cul-terreux;cul-terreux;NOM;NOUN
culottes;culotte;NOM;NOUN
culs;cul;NOM;NOUN
cultures;culture;NOM;NOUN
curés;curé;NOM;NOUN
curieux;curieux;NOM;NOUN
cycles;cycle;NOM;NOUN
cygnes;cygne;NOM;NOUN
dames;dame;NOM;NOUN
damnés;damné;NOM;NOUN
dangers;danger;NOM;NOUN
danois;danois;NOM;NOUN
danses;danse;NOM;NOUN
danseurs;danseur;NOM;NOUN
dates;date;NOM;NOUN
dauphins;dauphin;NOM;NOUN
dealers;dealer;NOM;NOUN
débarras;débarras;NOM;NOUN
débats;débat;NOM;NOUN
débiles;débile;NOM;NOUN
débris;débris;NOM;NOUN
débutants;débutant;NOM;NOUN
débuts;début;NOM;NOUN
décennies;décennie;NOM;NOUN
déceptions;déception;NOM;NOUN
décès;décès;NOM;NOUN
décharges;décharge;NOM;NOUN
déchets;déchet;NOM;NOUN
décisions;décision;NOM;NOUN
déclarations;déclaration;NOM;NOUN
décombres;décombre;NOM;NOUN
décorations;décoration;NOM;NOUN
décors;décor;NOM;NOUN
découvertes;découverte;NOM;NOUN
dedans;dedans;NOM;NOUN
déesses;déesse;NOM;NOUN
défauts;défaut;NOM;NOUN
défenses;défense;NOM;NOUN
défenseurs;défenseur;NOM;NOUN
défis;défi;NOM;NOUN
défunts;défunt;NOM;NOUN
dégâts;dégât;NOM;NOUN
degrés;degré;NOM;NOUN
déguisements;déguisement;NOM;NOUN
dehors;dehors;NOM;NOUN
déjeuners;déjeuner;NOM;NOUN
délais;délai;NOM;NOUN
délégués;délégué;NOM;NOUN
délices;délice;NOM;NOUN
délinquants;délinquant;NOM;NOUN
délires;délire;NOM;NOUN
délits;délit;NOM;NOUN
demandes;demande;NOM;NOUN
démarches;démarche;NOM;NOUN
déménageurs;déménageur;NOM;NOUN
demeures;demeure;NOM;NOUN
démocrates;démocrate;NOM;NOUN
demoiselles;damoiseau;NOM;NOUN
démons;démon;NOM;NOUN
deniers;denier;NOM;NOUN
dents;dent;NOM;NOUN
départs;départ;NOM;NOUN
dépens;dépens;NOM;NOUN
dépenses;dépense;NOM;NOUN
déplacements;déplacement;NOM;NOUN
déportés;déporté;NOM;NOUN
dépositions;déposition;NOM;NOUN
dépôts;dépôt;NOM;NOUN
députés;député;NOM;NOUN
dernières;dernier;NOM;NOUN
derniers;dernier;NOM;NOUN
dés;dé;NOM;NOUN
descendants;descendant;NOM;NOUN
descentes;descente;NOM;NOUN
déserteurs;déserteur;NOM;NOUN
déserts;désert;NOM;NOUN
désirs;désir;NOM;NOUN
désordres;désordre;NOM;NOUN
desseins;dessein;NOM;NOUN
desserts;dessert;NOM;NOUN
dessins;dessin;NOM;NOUN
dessous;dessous;NOM;NOUN
dessus;dessus;NOM;NOUN
destins;destin;NOM;NOUN
détecteurs;détecteur;NOM;NOUN
détectives;détective;NOM;NOUN
détenus;détenu;NOM;NOUN
détonateurs;détonateur;NOM;NOUN
détours;détour;NOM;NOUN
détritus;détritus;NOM;NOUN
dettes;dette;NOM;NOUN
devinettes;devinette;NOM;NOUN
devoirs;devoir;NOM;NOUN
devons;devon;NOM;NOUN
diables;diable;NOM;NOUN
dialogues;dialogue;NOM;NOUN
diamants;diamant;NOM;NOUN
diapos;diapo;NOM;NOUN
dieux;dieu;NOM;NOUN
différences;différence;NOM;NOUN
différends;différend;NOM;NOUN
difficultés;difficulté;NOM;NOUN
dimanches;dimanche;NOM;NOUN
dimensions;dimension;NOM;NOUN
dinars;dinar;NOM;NOUN
dîners;dîner;NOM;NOUN
dingues;dingue;NOM;NOUN
dinosaures;dinosaure;NOM;NOUN
diplomates;diplomate;NOM;NOUN
diplômes;diplôme;NOM;NOUN
diplômés;diplômé;NOM;NOUN
directeurs;directeur;NOM;NOUN
directions;direction;NOM;NOUN
directives;directive;NOM;NOUN
dires;dire;NOM;NOUN
dirigeants;dirigeant;NOM;NOUN
disciples;disciple;NOM;NOUN
discours;discours;NOM;NOUN
discussions;discussion;NOM;NOUN
disparitions;disparition;NOM;NOUN
disparus;disparu;NOM;NOUN
dispositions;disposition;NOM;NOUN
disputes;dispute;NOM;NOUN
disques;disque;NOM;NOUN
distances;distance;NOM;NOUN
distractions;distraction;NOM;NOUN
distributeurs;distributeur;NOM;NOUN
divisions;division;NOM;NOUN
divorces;divorce;NOM;NOUN
dizaines;dizaine;NOM;NOUN
docks;dock;NOM;NOUN
docteurs;docteur;NOM;NOUN
documents;document;NOM;NOUN
doigts;doigt;NOM;NOUN
dollars;dollar;NOM;NOUN
domaines;domaine;NOM;NOUN
domestiques;domestique;NOM;NOUN
dommages;dommage;NOM;NOUN
données;donnée;NOM;NOUN
donnes;donne;NOM;NOUN
dons;don;NOM;NOUN
dos;dos;NOM;NOUN
dossiers;dossier;NOM;NOUN
douanes;douane;NOM;NOUN
douaniers;douanier;NOM;NOUN
doubles;double;NOM;NOUN
douches;douche;NOM;NOUN
douleurs;douleur;NOM;NOUN
doutes;doute;NOM;NOUN
doux;doux;NOM;NOUN
douzaines;douzaine;NOM;NOUN
drachmes;drachme;NOM;NOUN
dragées;dragée;NOM;NOUN
dragons;dragon;NOM;NOUN
drames;drame;NOM;NOUN
drapeaux;drapeau;NOM;NOUN
draps;drap;NOM;NOUN
drogues;drogue;NOM;NOUN
drogués;drogué;NOM;NOUN
droits;droit;NOM;NOUN
drôles;drôle;NOM;NOUN
duels;duel;NOM;NOUN
dunes;dune;NOM;NOUN
durs;dur;NOM;NOUN
e-mails;e-mail;NOM;NOUN
eaux;eau;NOM;NOUN
échanges;échange;NOM;NOUN
échantillons;échantillon;NOM;NOUN
échecs;échec;NOM;NOUN
éclaboussures;éclaboussure;NOM;NOUN
éclaireurs;éclaireur;NOM;NOUN
éclairs;éclair;NOM;NOUN
éclats;éclat;NOM;NOUN
écoles;école;NOM;NOUN
écoliers;écolier;NOM;NOUN
économies;économie;NOM;NOUN
écossais;écossais;NOM;NOUN
écoutes;écoute;NOM;NOUN
écrans;écran;NOM;NOUN
écrits;écrit;NOM;NOUN
écritures;écriture;NOM;NOUN
écrivains;écrivain;NOM;NOUN
écuries;écurie;NOM;NOUN
écus;écu;NOM;NOUN
éditeurs;éditeur;NOM;NOUN
éditions;édition;NOM;NOUN
effectifs;effectif;NOM;NOUN
effets;effet;NOM;NOUN
efforts;effort;NOM;NOUN
égards;égard;NOM;NOUN
égaux;égal;NOM;NOUN
égouts;égout;NOM;NOUN
élans;élan;NOM;NOUN
électeurs;électeur;NOM;NOUN
élections;élection;NOM;NOUN
électrochocs;électrochoc;NOM;NOUN
éléments;élément;NOM;NOUN
éléphants;éléphant;NOM;NOUN
élèves;élève;NOM;NOUN
elfes;elfe;NOM;NOUN
éloges;éloge;NOM;NOUN
élus;élu;NOM;NOUN
emballages;emballage;NOM;NOUN
embarras;embarras;NOM;NOUN
embouteillages;embouteillage;NOM;NOUN
émeraudes;émeraude;NOM;NOUN
émeutes;émeute;NOM;NOUN
émissions;émission;NOM;NOUN
emmerdes;emmerde;NOM;NOUN
émotions;émotion;NOM;NOUN
empereurs;empereur;NOM;NOUN
emplois;emploi;NOM;NOUN
employées;employé;NOM;NOUN
employés;employé;NOM;NOUN
employeurs;employeur;NOM;NOUN
empreintes;empreinte;NOM;NOUN
en-cas;en-cas;NOM;NOUN
encens;encens;NOM;NOUN
enchères;enchère;NOM;NOUN
enclos;enclos;NOM;NOUN
encouragements;encouragement;NOM;NOUN
endorphines;endorphine;NOM;NOUN
endroits;endroit;NOM;NOUN
enfantillages;enfantillage;NOM;NOUN
enfants;enfant;NOM;NOUN
enfers;enfer;NOM;NOUN
enfoirés;enfoiré;NOM;NOUN
engagements;engagement;NOM;NOUN
engins;engin;NOM;NOUN
engrais;engrais;NOM;NOUN
énigmes;énigme;NOM;NOUN
enjeux;enjeu;NOM;NOUN
enlèvements;enlèvement;NOM;NOUN
ennemis;ennemi;NOM;NOUN
ennuis;ennui;NOM;NOUN
enquêtes;enquête;NOM;NOUN
enquêteurs;enquêteur;NOM;NOUN
enregistrements;enregistrement;NOM;NOUN
enseignants;enseignant;NOM;NOUN
ensembles;ensemble;NOM;NOUN
enterrements;enterrement;NOM;NOUN
entrées;entrée;NOM;NOUN
entrepôts;entrepôt;NOM;NOUN
entrepreneurs;entrepreneur;NOM;NOUN
entretiens;entretien;NOM;NOUN
envahisseurs;envahisseur;NOM;NOUN
enveloppes;enveloppe;NOM;NOUN
envers;envers;NOM;NOUN
envies;envie;NOM;NOUN
environs;environ;NOM;NOUN
envois;envoi;NOM;NOUN
envoyés;envoyé;NOM;NOUN
épaules;épaule;NOM;NOUN
épées;épée;NOM;NOUN
épices;épice;NOM;NOUN
épidémies;épidémie;NOM;NOUN
épinards;épinard;NOM;NOUN
épines;épine;NOM;NOUN
épingles;épingle;NOM;NOUN
épisodes;épisode;NOM;NOUN
époques;époque;NOM;NOUN
époux;époux;NOM;NOUN
épreuves;épreuve;NOM;NOUN
équations;équation;NOM;NOUN
équipages;équipage;NOM;NOUN
équipements;équipement;NOM;NOUN
équipes;équipe;NOM;NOUN
erreurs;erreur;NOM;NOUN
escadrons;escadron;NOM;NOUN
escaliers;escalier;NOM;NOUN
escargots;escargot;NOM;NOUN
esclaves;esclave;NOM;NOUN
escrocs;escroc;NOM;NOUN
escudos;escudo;NOM;NOUN
espace-temps;espace-temps;NOM;NOUN
espaces;espace;NOM;NOUN
espagnols;espagnol;NOM;NOUN
espèces;espèce;NOM;NOUN
espérances;espérance;NOM;NOUN
espionnes;espion;NOM;NOUN
espions;espion;NOM;NOUN
espoirs;espoir;NOM;NOUN
esprits;esprit;NOM;NOUN
essais;essai;NOM;NOUN
estimations;estimation;NOM;NOUN
établissements;établissement;NOM;NOUN
étagères;étagère;NOM;NOUN
étages;étage;NOM;NOUN
étalons;étalon;NOM;NOUN
étapes;étape;NOM;NOUN
états;état;NOM;NOUN
étés;été;NOM;NOUN
étincelles;étincelle;NOM;NOUN
étiquettes;étiquette;NOM;NOUN
étoiles;étoile;NOM;NOUN
étrangers;étranger;NOM;NOUN
êtres;être;NOM;NOUN
études;étude;NOM;NOUN
étudiantes;étudiant;NOM;NOUN
étudiants;étudiant;NOM;NOUN
européens;européen;NOM;NOUN
euros;euro;NOM;NOUN
événements;événement;NOM;NOUN
évènements;évènement;NOM;NOUN
évêques;évêque;NOM;NOUN
examens;examen;NOM;NOUN
exams;exam;NOM;NOUN
exceptions;exception;NOM;NOUN
excès;excès;NOM;NOUN
excréments;excrément;NOM;NOUN
exécutions;exécution;NOM;NOUN
exemplaires;exemplaire;NOM;NOUN
exemples;exemple;NOM;NOUN
exercices;exercice;NOM;NOUN
exigences;exigence;NOM;NOUN
exilés;exilé;NOM;NOUN
expéditions;expédition;NOM;NOUN
expériences;expérience;NOM;NOUN
experts;expert;NOM;NOUN
explications;explication;NOM;NOUN
exploits;exploit;NOM;NOUN
explosifs;explosif;NOM;NOUN
explosions;explosion;NOM;NOUN
expositions;exposition;NOM;NOUN
express;express;NOM;NOUN
expressions;expression;NOM;NOUN
extra-terrestres;extra-terrestre;NOM;NOUN
extraits;extrait;NOM;NOUN
extras;extra;NOM;NOUN
extraterrestres;extraterrestre;NOM;NOUN
fabricants;fabricant;NOM;NOUN
façons;façon;NOM;NOUN
facteurs;facteur;NOM;NOUN
factures;facture;NOM;NOUN
facultés;faculté;NOM;NOUN
faibles;faible;NOM;NOUN
faiblesses;faiblesse;NOM;NOUN
fainéants;fainéant;NOM;NOUN
faits;fait;NOM;NOUN
fanatiques;fanatique;NOM;NOUN
fans;fan;NOM;NOUN
fantaisies;fantaisie;NOM;NOUN
fantasmes;fantasme;NOM;NOUN
fantômes;fantôme;NOM;NOUN
farces;farce;NOM;NOUN
fascistes;fasciste;NOM;NOUN
faubourgs;faubourg;NOM;NOUN
faucons;faucon;NOM;NOUN
fautes;faute;NOM;NOUN
fauves;fauve;NOM;NOUN
faux;faux;NOM;NOUN
faveurs;faveur;NOM;NOUN
favoris;favori;NOM;NOUN
fax;fax;NOM;NOUN
fédéraux;fédéral;NOM;NOUN
fées;fée;NOM;NOUN
félicitations;félicitation;NOM;NOUN
femelles;femelle;NOM;NOUN
femmes;femme;NOM;NOUN
fenêtres;fenêtre;NOM;NOUN
