year,deux_DET ondes_NOUN,deux_DET rondes_ADJ
1948,2.2396088339426967e-07,4.348755133776194e-09
1949,1.8161465753507855e-07,0.0
1950,2.105801515384087e-07,2.1270722960764488e-09
1951,1.5032577183049511e-07,2.1322803522849654e-09
1952,2.119505526643195e-07,0.0
1953,2.0793486532610927e-07,0.0
1954,2.736310102946504e-07,0.0
1955,2.684283901821516e-07,1.8771215692936494e-09
1956,2.947745745274233e-07,0.0
1957,2.6681813453111047e-07,8.835037701437898e-10
1958,4.103032784641414e-07,0.0
1959,1.7361675475058291e-07,7.750747821333448e-10
1960,2.2838749402787073e-07,0.0
1961,1.8829511316820202e-07,6.948159270159238e-10
1962,2.1245554604476524e-07,0.0
1963,1.9786122962273112e-07,0.0
1964,1.837358367673403e-07,0.0
1965,1.5759484606192586e-07,5.472043373977442e-10
1966,2.453810008518076e-07,0.0
1967,1.8192937867311798e-07,0.0
1968,1.7606349611565264e-07,0.0
1969,1.7031592380867266e-07,9.083515606356229e-10
1970,1.747515505634567e-07,0.0
1971,1.7367784099775463e-07,0.0
1972,1.6057359741861177e-07,0.0
1973,1.2073916544341756e-07,0.0
1974,1.1757444728921485e-07,0.0
1975,1.473561863640782e-07,0.0
1976,1.4398087516687141e-07,1.142705374768127e-09
1977,1.181233133529247e-07,0.0
1978,7.782174549220144e-08,5.940591352171509e-10
1979,1.0709111419870965e-07,5.851973350345929e-10
1980,9.892161978442005e-08,0.0
1981,7.653914618765967e-08,1.2651099057237047e-09
1982,7.573152993600729e-08,6.207502289967692e-10
1983,7.19945999483329e-08,0.0
1984,9.510373755183821e-08,0.0
1985,5.8350912768290186e-08,0.0
1986,5.934540597829496e-08,0.0
1987,7.088547215872154e-08,0.0
1988,9.954279489576834e-08,0.0
1989,5.158834748275609e-08,5.488122178931576e-10
1990,1.1660113319322818e-07,0.0
1991,5.978694367358983e-08,0.0
1992,1.0028098529346607e-07,1.1019888335184191e-09
1993,6.31469649903238e-08,0.0
1994,5.644171341412374e-08,0.0
1995,4.500634120940816e-08,0.0
1996,4.270473730194624e-08,5.338092190498855e-10
1997,2.15770258327197e-08,0.0
1998,5.67407373308626e-08,0.0
1999,5.0272211282731405e-08,0.0
2000,8.526800643338106e-08,4.4180314962005696e-10
2001,3.6802177832973015e-08,0.0
2002,6.265146668127386e-08,0.0
2003,3.000184545243201e-08,0.0
2004,5.241701672709098e-08,0.0
2005,4.458712254962194e-08,9.007499190971657e-10
2006,7.412201763479231e-08,1.2353669198716943e-09
2007,4.713485646234972e-08,3.994479469415779e-10
2008,5.108927458863377e-08,0.0
2009,5.1019658720008465e-08,0.0
2010,1.2895955414649052e-07,0.0
2011,5.391800328435892e-08,3.823971805871906e-09
2012,1.2017012185339127e-07,0.0
2013,6.693900189702617e-08,0.0
2014,7.79560287433867e-08,2.1654451842767486e-10
2015,7.669351198558161e-08,2.2165753954528356e-10
2016,7.622531050799353e-08,0.0
2017,6.238716032669345e-08,2.515611330355938e-10
2018,9.706314774149405e-08,5.162933414126769e-10
2019,6.173390443287019e-08,0.0
