year,six_DET âmes_NOUN,six_DET ames_NOUN,six_DET rames_NOUN
1907,1.028568674676933e-09,0.0,8.228549397415463e-09
1908,2.4556945366072114e-09,0.0,6.875944702500192e-09
1909,0.0,0.0,6.60118004702781e-09
1910,1.6032452032632705e-09,0.0,2.67207544979442e-09
1911,6.384448969498635e-09,0.0,4.25629931299909e-09
1912,1.5628263128064646e-09,0.0,9.897900277167082e-09
1913,6.363587878865928e-09,5.30298971401777e-10,1.590896969716482e-09
1914,2.678697486047099e-09,0.0,1.4063162190325329e-08
1915,0.0,0.0,0.0
1916,0.0,0.0,2.197492410260793e-09
1917,0.0,0.0,0.0
1918,1.1486376294556067e-09,0.0,3.44591288836682e-09
1919,2.762354567309444e-09,0.0,9.207848372660976e-10
1920,0.0,7.572231730534895e-10,3.786115865267448e-09
1921,2.2718242842501013e-09,0.0,3.7863738810983705e-09
1922,2.951174193910333e-09,0.0,1.1804696775641332e-08
1923,2.1231896241147297e-09,0.0,6.369568872344189e-09
1924,2.578324886925998e-09,0.0,1.5469948877466777e-08
1925,0.0,0.0,0.0
1926,2.229227691330493e-09,0.0,1.4489980104670508e-08
1927,1.1149224876660924e-09,0.0,1.2264147031260109e-08
1928,0.0,0.0,7.998228745975666e-09
1929,0.0,0.0,4.4561625500705304e-09
1930,4.201441416995522e-09,0.0,1.05036033204442e-08
1931,3.4216069977333063e-09,0.0,0.0
1932,1.0959536611565568e-09,0.0,0.0
1933,1.1470662197865522e-09,0.0,3.4411986593596566e-09
1934,0.0,0.0,2.3963160344919743e-09
1935,3.590485242455088e-09,0.0,9.574627313213568e-09
1936,0.0,0.0,7.274828739411987e-09
1937,0.0,0.0,2.5182236296217297e-09
1938,1.6854778905894818e-08,0.0,3.8895642262559704e-09
1939,1.5294050470515685e-09,0.0,0.0
1940,1.0143131667916805e-08,0.0,5.0715658339584024e-09
1941,0.0,0.0,8.854508237732261e-09
1942,0.0,0.0,3.034211770724937e-09
1943,0.0,0.0,1.1612940831184915e-08
1944,0.0,0.0,1.6065930807940276e-08
1945,4.357008087652048e-09,0.0,0.0
1946,0.0,0.0,2.7842208538686464e-09
1947,7.152522574216391e-09,0.0,5.960435700558264e-09
1948,0.0,0.0,4.348755133776194e-09
1949,1.9634016634739737e-09,0.0,2.945102384188658e-09
1950,0.0,0.0,7.444753258312176e-09
1951,0.0,0.0,3.1984206394497505e-09
1952,2.1089607837865287e-09,0.0,2.1089607837865287e-09
1953,5.386913581872932e-09,0.0,3.232148326759443e-09
1954,1.9545072227344917e-09,0.0,2.9317608341017376e-09
1955,9.385607846468247e-10,0.0,1.8771215692936494e-09
1956,0.0,0.0,0.0
1957,8.835037701437898e-10,0.0,7.951533653738352e-09
1958,1.6544486891589827e-09,0.0,5.790570245522986e-09
1959,4.650448914844674e-09,0.0,9.300897829689347e-09
1960,2.076250060767393e-09,0.0,8.305000243069571e-09
1961,6.948159270159238e-10,0.0,6.94815938118154e-09
1962,2.5367825617905737e-09,0.0,3.170978146727066e-09
1963,3.879631726988464e-09,0.0,6.466053248388448e-10
1964,1.8251904432275978e-09,0.0,6.083968440151466e-09
1965,2.73602163147757e-09,0.0,6.5664522708175355e-09
1966,3.8773522170743036e-09,0.0,6.092982118843793e-09
1967,9.860671168482327e-10,4.930335584241163e-10,6.4094360374689074e-09
1968,3.1439910674890825e-09,0.0,1.1677681044375277e-08
1969,3.1792304344691047e-09,0.0,2.2708789015890574e-09
1970,4.5987250119061684e-10,0.0,2.7592350626548523e-09
1971,0.0,5.138397485282553e-10,1.541519245584766e-09
1972,5.130146862875051e-10,0.0,2.565073486948677e-09
1973,1.102640756478479e-09,0.0,4.410563081425067e-09
1974,0.0,0.0,6.750686232237513e-09
1975,5.140332159925265e-09,0.0,2.8557400888473694e-09
1976,0.0,0.0,1.142705374768127e-09
1977,0.0,0.0,1.1753563677885381e-09
1978,1.1881182704343018e-09,0.0,2.3762365408686037e-09
1979,1.7555920051037788e-09,0.0,4.096381456264453e-09
1980,0.0,0.0,1.1370301367108482e-09
1981,6.325549528618524e-10,0.0,1.2651099057237047e-09
1982,1.2415004579935385e-09,0.0,6.207502289967692e-10
1983,2.5261264191556165e-09,0.0,2.5261264191556165e-09
1984,6.958810416790584e-09,0.0,5.219107812592938e-09
1985,6.015558051686298e-10,0.0,3.0077789148208467e-09
1986,1.1988970927134801e-09,0.0,2.3977941854269602e-09
1987,1.2221633705067347e-09,0.0,3.0554083707556856e-09
1988,1.798966087207532e-09,0.0,4.7972429917386705e-09
1989,0.0,0.0,2.1952488715726304e-09
1990,2.724325431913144e-09,0.0,5.448650863826288e-09
1991,0.0,0.0,3.5168792322792797e-09
1992,5.509944167592096e-10,0.0,3.856960972825618e-09
1993,1.661762283333701e-09,0.0,8.308810806045841e-09
1994,0.0,0.0,3.164955852952289e-09
1995,2.1689803286761844e-09,0.0,5.4224509327127635e-09
1996,5.338092190498855e-10,0.0,4.270473752399084e-09
1997,1.438468344439059e-09,0.0,3.835915585170824e-09
1998,1.43043876743576e-09,0.0,5.2449422582867555e-09
1999,2.7421207526856506e-09,0.0,3.6561608462992723e-09
2000,2.6508188977203417e-09,4.4180314962005696e-10,3.092622158362701e-09
2001,2.6287270138425356e-09,0.0,1.270551397425379e-08
2002,2.6287327870022636e-09,0.0,1.752488598683044e-09
2003,8.333845835650777e-10,0.0,4.583615265119079e-09
2004,1.3214374039449694e-09,4.404791253964646e-10,3.523833003171717e-09
2005,4.5037495954858286e-10,0.0,1.3511248786457486e-09
2006,1.6471559671771274e-09,0.0,2.8825228870488218e-09
2007,0.0,0.0,2.7961355453243186e-09
2008,4.257439678578834e-10,0.0,3.8316958494988285e-09
2009,4.76819250749827e-10,0.0,2.860915504498962e-09
2010,2.3618964561933353e-09,0.0,3.77903447423833e-09
2011,2.6767803529281764e-09,0.0,7.265546830836911e-09
2012,1.3617010852229328e-09,0.0,5.4468044519140335e-09
2013,2.7891249310130206e-09,0.0,7.2517249982695375e-09
2014,1.9489005964601347e-09,0.0,3.0316233551319627e-09
2015,2.21657536769726e-09,0.0,1.994917786518613e-09
2016,2.6927420293532123e-09,0.0,5.592618063099408e-09
2017,2.0124890642847504e-09,0.0,4.528100561174142e-09
2018,1.8070267504555204e-09,0.0,4.904786798931582e-09
2019,1.02039510174734e-09,0.0,2.5509878653906526e-09
