year,était_VERB en_PRON,était_VERB sans_ADP,etait_VERB en_PRON,etait_VERB sans_ADP
1933,9.291236580111217e-08,3.7795832668052753e-06,0.0,4.588264879146209e-09
1934,4.7926320689839486e-08,3.4015706660284195e-06,0.0,4.7926320689839486e-09
1935,5.984141893122796e-08,3.4360944027866935e-06,0.0,7.180970484910176e-09
1936,7.63857030960935e-08,3.2348739296139684e-06,0.0,8.487299751891442e-09
1937,1.0702450481403503e-07,3.4776667234837078e-06,0.0,8.813782481631449e-09
1938,8.557041297763135e-08,3.4915321975859115e-06,0.0,1.1668692678767911e-08
1939,8.258787431714154e-08,3.5298669445182895e-06,0.0,3.058810094103137e-09
1940,1.572185368559076e-07,3.4714867069851607e-06,2.5357829169792012e-09,1.0143131667916805e-08
1941,1.0625409174735978e-07,3.538851615303429e-06,0.0,8.854507793643052e-09
1942,7.888950648293758e-08,3.5014804780075792e-06,0.0,3.034211770724937e-09
1943,9.290352664947932e-08,4.0761424315860495e-06,0.0,2.0322646676618206e-08
1944,9.318240046241044e-08,3.932939762307797e-06,0.0,0.0
1945,1.3071024795863195e-07,4.165299742453499e-06,2.178504043826024e-09,4.357008087652048e-09
1946,1.2111360092603718e-07,3.751737494894769e-06,0.0,8.352662561605939e-09
1947,1.3232167361820757e-07,3.8778593989263754e-06,0.0,2.3841741914054637e-09
1948,1.2937546500779717e-07,3.6051180813956307e-06,0.0,4.348755133776194e-09
1949,1.6198063690353592e-07,3.4673673781071557e-06,0.0,4.908504047662632e-09
1950,1.4570444761830004e-07,3.4043791856674943e-06,0.0,4.2541445921528975e-09
1951,1.5565646549475787e-07,4.159012860327493e-06,0.0,1.3859821956785368e-08
1952,1.2021077111512568e-07,3.5483265037328238e-06,0.0,1.0544804140977249e-08
1953,1.1635733443426943e-07,3.6350893424241804e-06,0.0,1.4005975490505307e-08
1954,1.5538331865627697e-07,3.384229330549715e-06,0.0,3.9090144454689835e-09
1955,1.2858282616434735e-07,3.675404059322318e-06,0.0,6.569925492527773e-09
1956,1.5610842751812015e-07,3.572179593902547e-06,8.72114158667614e-10,7.849027428008526e-09
1957,1.5726367053048307e-07,3.575539722078247e-06,0.0,6.184526224473075e-09
1958,1.546909516036976e-07,3.6066981010662857e-06,8.272243445794913e-10,1.0753916646066841e-08
1959,1.875680908369759e-07,3.47698551195208e-06,0.0,1.2401196736178122e-08
1960,1.8201791363026132e-07,3.5337775443622377e-06,0.0,4.152500121534786e-09
1961,2.0636032616039302e-07,3.5386974559514783e-06,0.0,4.863711378089164e-09
1962,1.934296705030647e-07,3.608573251767666e-06,1.2683912808952869e-09,6.341956293454132e-09
1963,2.0109425236114475e-07,3.588012987165712e-06,0.0,5.1728425987107585e-09
1964,2.2206484118214576e-07,3.556079491318087e-06,0.0,4.867174552281028e-09
1965,2.2216495665361435e-07,3.683779596030945e-06,5.472043373977442e-10,8.755269398363907e-09
1966,2.3374894908556598e-07,3.6447111142479116e-06,0.0,7.754704878237817e-09
1967,2.3123273251712817e-07,3.5251898680144222e-06,4.930335584241163e-10,3.4512349644799656e-09
1968,3.0361971425918455e-07,3.8087207485659746e-06,4.4914158503495116e-10,8.98283178396575e-09
1969,2.2799623877745034e-07,3.4217603115394013e-06,0.0,9.08351560635623e-09
1970,2.7500374244482373e-07,3.2664743230270687e-06,0.0,6.438214850135182e-09
1971,2.7387659429223277e-07,3.1703912100056186e-06,0.0,8.22143619849669e-09
1972,2.9293138936736796e-07,3.3740975595719647e-06,5.130146862875051e-10,7.695220183290274e-09
1973,3.192145072716812e-07,3.165130237903213e-06,2.7566018356850464e-09,1.2129048099218664e-08
1974,3.1221921403812303e-07,3.0102432901912834e-06,5.625571675160757e-10,4.500457340128605e-09
1975,3.169871547470393e-07,3.0590688311349368e-06,5.711480177694739e-10,7.4249242310031605e-09
1976,3.153866714455944e-07,3.2418552109447774e-06,0.0,5.7135269293517865e-09
1977,3.3438888635828334e-07,3.085898242716212e-06,0.0,9.990529126202574e-09
1978,3.790097196088027e-07,3.2340578854928026e-06,5.940591352171509e-10,1.0099005631758473e-08
1979,3.4117005043299287e-07,3.2057109820016194e-06,0.0,9.948354917632685e-09
1980,3.774940182665887e-07,3.158101208100561e-06,0.0,5.685150794576543e-09
1981,4.320350228681491e-07,3.24374173032993e-06,1.2651099057237047e-09,3.1627747087981106e-09
1982,3.892103848102124e-07,3.2216937597695505e-06,6.207502289967692e-10,1.2415004135846175e-08
1983,4.086009539605584e-07,3.260597623011563e-06,0.0,8.841442245000053e-09
1984,3.8795366208432824e-07,3.2178697892959462e-06,2.8995041922996734e-09,8.698512410365566e-09
1985,4.2349529394414276e-07,3.3031428756657988e-06,1.2031116103372597e-09,4.812446441349039e-09
1986,4.513847500220436e-07,3.4102627068932634e-06,5.994485463567401e-10,9.591176963752446e-09
1987,4.53422615009913e-07,3.4434453937137732e-06,1.2221633705067347e-09,6.110816741511371e-09
1988,4.119632421861752e-07,3.406042651477037e-06,1.798966087207532e-09,5.3968984281560495e-09
1989,4.3081757894469774e-07,3.450382337177871e-06,1.0976244357863152e-09,7.683371272548811e-09
1990,4.587764124153182e-07,3.3803430596890394e-06,5.44865097484859e-10,8.172976573295188e-09
1991,4.982245513929229e-07,3.3855822039186023e-06,0.0,7.619904818234602e-09
1992,4.744061925521237e-07,3.5572199976741103e-06,0.0,6.060938473329003e-09
1993,5.079453444523097e-07,3.568911324691726e-06,1.1078414852150331e-09,9.41665256881663e-09
1994,4.92150661557389e-07,3.5283983379486017e-06,0.0,7.38489736029635e-09
1995,5.059146701569261e-07,3.2312384519173065e-06,1.626735190995987e-09,1.3556126665648094e-08
1996,5.151259188096446e-07,3.442001798248384e-06,5.338092190498855e-10,1.0142375606037035e-08
1997,5.049024025538529e-07,3.31998489855323e-06,1.917957792585412e-09,1.102825741838842e-08
1998,5.46904402654036e-07,3.4654763112484943e-06,2.86087753487152e-09,8.582632382569955e-09
1999,5.100344537822821e-07,3.405713869142346e-06,2.285100553223174e-09,6.398281460207045e-09
2000,5.235367552813841e-07,3.323243390696007e-06,1.7672125984802278e-09,4.418031385178267e-09
2001,5.266216476229602e-07,3.591279210013454e-06,4.3812117822561447e-10,4.381211921034023e-09
2002,5.371377369556285e-07,3.3801122754084645e-06,0.0,8.762442937904069e-09
2003,5.300325938151218e-07,3.6568915220414056e-06,4.1669229178253886e-10,6.250384210204629e-09
2004,5.439917458716081e-07,3.5048924473812804e-06,4.404791253964646e-10,4.404791115186768e-09
2005,5.134274374540837e-07,3.4458187201380497e-06,4.5037495954858286e-10,6.305249655724765e-09
2006,5.295606229083205e-07,3.6538037875288865e-06,4.1178899179428186e-10,9.882935525507008e-09
2007,5.788000976281182e-07,3.839493729174137e-06,3.994479469415779e-10,5.192823504529542e-09
2008,5.555958750846912e-07,3.7657052871509222e-06,8.514879357157668e-10,3.8316958494988285e-09
2009,5.955472488494706e-07,4.128301043238025e-06,9.53638501499654e-10,0.0
2010,6.362949420690711e-07,4.6751379159104545e-06,4.723793023408973e-10,1.417137907022692e-09
2011,6.355441541927576e-07,4.702720616478473e-06,1.911985902935953e-09,3.4415747474092484e-09
2012,7.217015536298277e-07,5.476761543832254e-06,6.808505426114664e-10,3.4042526575461807e-09
2013,7.639413297511055e-07,6.051564469089499e-06,2.789125042035323e-10,2.5102125378317908e-09
2014,7.832415462871722e-07,6.5407270994910505e-06,2.1654451842767486e-10,8.661780737106994e-10
2015,6.86916735048726e-07,6.119964837125735e-06,8.866301581811342e-10,1.10828768384863e-09
2016,6.727712502652139e-07,6.1564369389088824e-06,1.0356699942093428e-09,6.21402013178951e-10
2017,7.657520768589166e-07,5.566544587054523e-06,2.515611330355938e-10,2.515611330355938e-10
2018,8.312322847814357e-07,5.980225978419185e-06,2.5814667070633845e-10,3.872199894061623e-09
2019,7.933571737339662e-07,5.898393737879815e-06,0.0,0.0
