year,traitant_VERB en_ADP,traitant_VERB cent_DET
1950,6.487570813895616e-08,0.0
1951,7.889436970387464e-08,0.0
1952,6.115986428412157e-08,0.0
1953,4.955960719588148e-08,0.0
1954,4.788542695699505e-08,0.0
1955,6.100644966977598e-08,0.0
1956,6.88970183126969e-08,0.0
1957,4.8592707635464194e-08,0.0
1958,7.610464047846932e-08,0.0
1959,8.68083747107562e-08,0.0
1960,7.820541725322983e-08,0.0
1961,7.295567128196012e-08,0.0
1962,7.610347996234168e-08,0.0
1963,6.207411340497515e-08,0.0
1964,8.760914393945995e-08,0.0
1965,7.715580885303552e-08,0.0
1966,8.308612464702492e-08,0.0
1967,9.466244055289508e-08,0.0
1968,8.982831634085642e-08,0.0
1969,6.540130925714038e-08,0.0
1970,7.955794389946647e-08,0.0
1971,6.885452630278621e-08,0.0
1972,7.592617645713062e-08,0.0
1973,1.0419954943330367e-07,0.0
1974,9.338448969664626e-08,1.1251143350321513e-09
1975,1.336486326053432e-07,0.0
1976,8.341749491158623e-08,0.0
1977,8.051191136004832e-08,0.0
1978,8.673263129921338e-08,0.0
1979,6.846808586757902e-08,0.0
1980,7.618101927064913e-08,0.0
1981,6.95810422612908e-08,0.0
1982,8.752577995707611e-08,0.0
1983,7.578379523920376e-08,0.0
1984,6.262929430622677e-08,5.799008495621649e-10
1985,6.256180418162671e-08,0.0
1986,6.054430157220736e-08,0.0
1987,5.2553025486901106e-08,0.0
1988,5.45686409392232e-08,0.0
1989,5.6527658998106745e-08,0.0
1990,6.320435286255588e-08,0.0
1991,4.982245482842984e-08,0.0
1992,7.052728534517883e-08,0.0
1993,6.480872838388052e-08,0.0
1994,7.64864365176976e-08,0.0
1995,7.537206592189705e-08,0.0
1996,7.153043490859545e-08,0.0
1997,7.52798428038659e-08,0.0
1998,6.913787387041737e-08,0.0
1999,5.5756454120370336e-08,0.0
2000,6.980490008245965e-08,0.0
2001,7.009938607360766e-08,0.0
2002,5.651775825121774e-08,0.0
2003,7.042099847698324e-08,0.0
2004,5.6821806648788e-08,0.0
2005,5.4495370438445434e-08,0.0
2006,6.712160560695679e-08,0.0
2007,6.910449390495899e-08,0.0
2008,5.364374056071597e-08,0.0
2009,6.580105349485166e-08,0.0
2010,6.188168555354423e-08,0.0
2011,5.162362259891751e-08,0.0
2012,4.289358546127886e-08,0.0
2013,4.490491140041186e-08,0.0
2014,4.8505972405354925e-08,0.0
2015,4.632642502944151e-08,0.0
2016,4.432667610743124e-08,0.0
2017,4.3016954720531686e-08,0.0
2018,3.923829317020733e-08,0.0
2019,4.2091296448276694e-08,0.0
