year,comptant_VERB en_ADP,comptant_VERB cents_ADJ
1976,5.484985793335895e-08,0.0
1977,6.170621241752272e-08,0.0
1978,4.930690877813504e-08,0.0
1979,4.740098524802505e-08,0.0
1980,5.62829902683859e-08,0.0
1981,4.933928604566873e-08,0.0
1982,4.531476704983106e-08,0.0
1983,3.03135170298674e-08,0.0
1984,3.827345551599137e-08,0.0
1985,4.932757746711758e-08,0.0
1986,3.2370220282018636e-08,0.0
1987,5.010869941202145e-08,6.110816852533674e-10
1988,4.8572086686071714e-08,0.0
1989,4.061210356898215e-08,0.0
1990,3.814055804518546e-08,0.0
1991,4.6891723393116536e-08,0.0
1992,4.2426569146769566e-08,0.0
1993,3.822053012969562e-08,0.0
1994,4.2726906235301954e-08,0.0
1995,3.1992459681440266e-08,0.0
1996,5.0178065480466216e-08,0.0
1997,3.4043750929413363e-08,0.0
1998,3.814503379828693e-08,0.0
1999,3.838968964942069e-08,0.0
2000,4.8156544085742325e-08,5.3016377954406835e-09
2001,7.009938896018753e-08,1.9715452381774412e-08
2002,5.432714589304055e-08,1.0953053575235572e-08
2003,4.2502613872841266e-08,1.583430631058036e-08
2004,4.184551771757583e-08,1.8500124099318782e-08
2005,5.3594619853214454e-08,2.8823997411109303e-08
2006,4.776752460244893e-08,1.4824403926638752e-08
2007,4.47381687251891e-08,1.3581230362547103e-08
2008,5.2366508684897894e-08,5.108927503272298e-09
2009,3.9099179893753444e-08,0.0
2010,3.306655199653008e-08,0.0
2011,3.441574913942702e-08,0.0
2012,3.64255028362237e-08,0.0
2013,3.486406385810881e-08,0.0
2014,3.096586564943493e-08,0.0
2015,3.54652060635674e-08,0.0
2016,3.396997616533781e-08,0.0
2017,3.370919188228072e-08,0.0
2018,3.355906780244666e-08,0.0
2019,3.265264192364725e-08,0.0
