year,écrivant_VERB en_ADP,écrivant_VERB cent_DET,ecrivant_VERB en_ADP
1945,2.0042236847928052e-07,0.0,1.742803235060819e-08
1946,2.129928979854867e-07,4.1763312808029696e-09,1.9489545977080525e-08
1947,2.2649654862760826e-07,0.0,2.3841742802233057e-08
1948,2.34832782552985e-07,0.0,1.6307831529616124e-08
1949,2.2382778741558695e-07,0.0,1.668891336237266e-08
1950,1.903729769381357e-07,0.0,3.190608444114673e-09
1951,2.0150048829492562e-07,0.0,8.529121409139861e-09
1952,2.0140575740512645e-07,0.0,1.3708244650523227e-08
1953,1.9500627423951755e-07,0.0,1.508335856215126e-08
1954,1.89587205490227e-07,0.0,6.840775057526116e-09
1955,2.1399186067583287e-07,0.0,2.815682265122632e-08
1956,2.3459871201225724e-07,0.0,4.360570571293465e-09
1957,2.235264506822432e-07,0.0,1.3252556385623393e-08
1958,1.8695269776713985e-07,0.0,2.3162282425381875e-08
1959,2.2632183460657984e-07,0.0,2.7127618040800883e-08
1960,1.8617041597224215e-07,0.0,6.920833239831836e-09
1961,2.0080180584969298e-07,0.0,1.5285950061283415e-08
1962,2.1879750278230858e-07,0.0,1.6489086374082973e-08
1963,2.3795076131705173e-07,0.0,2.5864213659687607e-08
1964,2.2267324251146192e-07,0.0,1.520992043424485e-08
1965,2.0465442407413548e-07,5.472043373977442e-10,1.1491291473930687e-08
1966,1.933137028231613e-07,0.0,7.754704656193212e-09
1967,2.0806015843533032e-07,9.860671168482327e-10,7.395503320850594e-09
1968,2.5151927829369924e-07,0.0,2.1558795526566144e-08
1969,1.9438723164455496e-07,1.3625273131978588e-09,1.4079449134341004e-08
1970,2.4649164842571736e-07,9.197450023812337e-10,1.7475154490131928e-08
1971,2.0861893235135653e-07,5.138397485282553e-10,1.233215407570043e-08
1972,2.2623947515398868e-07,5.130146862875051e-10,1.539044092169206e-08
1973,2.2604134830572775e-07,0.0,8.821126051827832e-09
1974,2.1545939787870338e-07,0.0,1.4626486799507177e-08
1975,2.1932083305031824e-07,5.711480177694739e-10,2.227477224892027e-08
1976,1.8740367613290232e-07,0.0,2.7424929827102318e-08
1977,2.1861628729524796e-07,0.0,1.3516598340590491e-08
1978,2.1089099266902167e-07,0.0,2.2574247693363247e-08
1979,2.1886380663360683e-07,0.0,8.192762579461998e-09
1980,2.239949328242119e-07,0.0,1.6486937204351904e-08
1981,2.1506868197462836e-07,0.0,1.4548763582755697e-08
1982,2.377473409254094e-07,6.207502289967692e-10,2.110550845202397e-08
1983,2.2671984822864033e-07,0.0,1.7682884490000106e-08
1984,2.2964073309594824e-07,0.0,1.681712546997005e-08
1985,2.1656008453163622e-07,6.015558051686298e-10,2.6468455871508922e-08
1986,2.7874358110580033e-07,0.0,1.8582905048081244e-08
1987,2.456548342522069e-07,6.110816852533674e-10,1.2221633483022742e-08
1988,2.440597466346617e-07,0.0,1.199310784016916e-08
1989,2.4586786739888566e-07,0.0,1.6464367313950845e-08
1990,2.539071317642083e-07,0.0,1.8525414091641323e-08
1991,2.186326462094712e-07,5.861465202094962e-10,1.1722930182145319e-08
1992,2.710892434976131e-07,1.65298330578878e-09,1.3223866057732181e-08
1993,2.7751430131672805e-07,5.539207426075166e-10,1.994114740000441e-08
1994,2.669112841857668e-07,0.0,1.5824779708850656e-08
1995,2.5702417350004225e-07,1.626735190995987e-09,1.843633334885908e-08
1996,2.6156651955488996e-07,0.0,7.473328622609188e-09
1997,2.5604736464401867e-07,9.58978896292706e-10,2.061804682540469e-08
1998,2.5080359655760276e-07,4.768129224785866e-10,1.1920323284009271e-08
1999,2.84723539856202e-07,0.0,1.4624643274174787e-08
2000,2.571294217545983e-07,1.7672125984802278e-09,1.0161472552283612e-08
2001,3.031798492258986e-07,4.3812117822561447e-10,1.7086725256909574e-08
2002,2.8171254484732344e-07,0.0,1.0514931148009055e-08
2003,2.6834983302137516e-07,8.333845835650777e-10,1.6251000212186284e-08
2004,2.775018455025702e-07,0.0,7.488145131739898e-09
2005,2.68423466565082e-07,4.5037495954858286e-10,1.170974917030776e-08
2006,2.5077949317164894e-07,0.0,9.471146866779634e-09
2007,2.5444833173793313e-07,0.0,3.1955834922658966e-09
2008,2.3841662510903916e-07,0.0,9.792111205220166e-09
2009,2.336414404169318e-07,0.0,7.1522885392028e-09
2010,2.4422010369562486e-07,0.0,3.30665506087513e-09
2011,1.529588828930173e-07,3.82397197240536e-10,3.059177577924288e-09
2012,1.283403259222382e-07,3.404252713057332e-10,6.808505426114664e-10
2013,1.3527256470524662e-07,2.789125042035323e-10,2.7891249310130206e-09
2014,1.634911068748579e-07,4.330890368553497e-10,3.897801192920269e-09
2015,1.1725683801699915e-07,0.0,1.3299452233939135e-09
2016,1.3049441616175272e-07,2.0713400439298368e-10,2.4856081637381067e-09
2017,1.1898841734137022e-07,0.0,2.264050280587071e-09
2018,1.0558198759724746e-07,0.0,1.0325866828253538e-09
2019,1.4617159127539026e-07,2.55098775436835e-10,1.02039510174734e-09
