year,grand_ADJ aide_NOUN,grand_ADJ raid_NOUN
1990,5.44865097484859e-10,1.9615144064566437e-08
1991,0.0,1.2895223555631219e-08
1992,1.65298330578878e-09,1.8733809670212764e-08
1993,4.4313659408601325e-09,2.049506786505617e-08
1994,1.0549853213248639e-09,1.7934750407011535e-08
1995,1.0844901643380922e-09,1.6267353131205198e-08
1996,4.270473752399084e-09,8.540947060708959e-09
1997,7.192341833217597e-09,1.53436625627279e-08
1998,2.86087753487152e-09,1.764207835375231e-08
1999,4.570201161957499e-09,2.5593127117584658e-08
2000,4.4180314962005696e-10,1.0161472774328217e-08
2001,3.066848330846028e-09,1.1829271867602742e-08
2002,4.38122149670761e-10,9.638686959689835e-09
2003,4.1669229178253886e-10,2.166799917269202e-08
2004,4.404791253964646e-10,1.2773895052831108e-08
2005,4.053374524914943e-09,1.3511248453390579e-08
2006,2.0589449589714093e-09,1.7295137377804082e-08
2007,2.3966876816494675e-09,1.4380126200919108e-08
2008,2.1287198670449925e-09,1.9584222077373425e-08
2009,4.76819250749827e-10,2.6701878041990312e-08
2010,1.8895172093635892e-09,1.511613795246447e-08
2011,3.82397197240536e-10,2.1796640159443825e-08
2012,1.3617010852229328e-09,1.906381524863221e-08
2013,1.1156500168141292e-09,2.036061286236901e-08
2014,4.7639794331644225e-09,2.338680771263313e-08
2015,2.438232948875907e-09,1.8397576240225533e-08
2016,3.935546111222266e-09,1.5120782737021443e-08
2017,6.037467414898856e-09,2.2892062911950006e-08
2018,3.872199894061623e-09,1.9102853521246743e-08
2019,1.02039510174734e-09,2.0152803981154932e-08
