year,eut_VERB établi_VERB,eut_VERB etabli_VERB,eut_VERB rétabli_VERB
1934,4.553000465534751e-08,0.0,1.0783422155213884e-08
1935,4.6676309040094566e-08,0.0,2.2739740757060645e-08
1936,2.9099314957647948e-08,0.0,1.6974599503782883e-08
1937,5.414180748175568e-08,0.0,2.7700460591972842e-08
1938,3.8895642262559704e-08,0.0,2.463390735840676e-08
1939,2.7529290846928234e-08,0.0,7.647025235257843e-09
1940,3.550096039361961e-08,0.0,1.2678914806940611e-08
1941,4.7224041566096275e-08,0.0,1.1806010391524069e-08
1942,6.371844563091145e-08,0.0,1.8205270180260413e-08
1943,4.064529335323641e-08,0.0,2.9032351633873077e-08
1944,5.1410978585408884e-08,0.0,1.2852744646352221e-08
1945,5.446259976338297e-08,2.178504043826024e-09,1.742803235060819e-08
1946,3.6194869323935563e-08,0.0,2.227376683094917e-08
1947,4.172304812755101e-08,0.0,2.1457568166738383e-08
1948,3.152847583010043e-08,0.0,1.9569398546082084e-08
1949,4.515823803785679e-08,0.0,1.7670615193310368e-08
1950,4.3604980959344175e-08,0.0,1.808011518278363e-08
1951,4.371174711081949e-08,1.0661401761424827e-09,1.7058242818279723e-08
1952,3.9015773722894664e-08,0.0,2.1089608281954497e-08
1953,3.44762476345295e-08,0.0,2.0470272588113403e-08
1954,1.9545073115523337e-08,0.0,9.772536557761669e-09
1955,3.472674947602172e-08,0.0,2.3464020060259827e-08
1956,2.9651880950609666e-08,0.0,1.9186511934776718e-08
1957,3.180613461495341e-08,0.0,4.417518795207798e-09
1958,3.22617488279775e-08,0.0,1.1581140491045971e-08
1959,2.712761748568937e-08,0.0,1.1626121398933265e-08
1960,3.460416664324839e-08,0.0,1.7994166157109248e-08
1961,2.223410966450956e-08,0.0,2.36237411854745e-08
1962,2.4099433559854333e-08,0.0,2.5367825617905737e-09
1963,3.0390449268224984e-08,0.0,2.133797494252576e-08
1964,2.6161064425878067e-08,0.0,7.300761772910391e-09
1965,3.228505462971043e-08,0.0,6.5664522708175355e-09
1966,2.658755882123387e-08,0.0,1.38476865529924e-08
1967,4.881032111825334e-08,0.0,2.070740912074598e-08
1968,3.1439910230801615e-08,0.0,1.8414805680322388e-08
1969,2.952142530432411e-08,0.0,2.3162964879475112e-08
1970,2.7592349738370103e-08,0.0,1.103694025061941e-08
1971,2.6719666479380066e-08,5.138397485282553e-10,1.3873672877195986e-08
1972,2.924183739594355e-08,0.0,1.2825367434743384e-08
1973,3.252790392593852e-08,0.0,1.3231689521830958e-08
1974,2.81278591529599e-08,0.0,1.1251143128276908e-08
1975,2.2845920710778955e-08,0.0,1.0851811893530794e-08
1976,2.3425460682346966e-08,0.0,9.712995741040231e-09
1977,2.8208553715103335e-08,0.0,5.289103821581875e-09
1978,2.613860239364385e-08,0.0,1.1881182260253809e-08
1979,2.3407892513205297e-08,0.0,4.096381456264453e-09
1980,1.4781392110307934e-08,0.0,6.822181042309694e-09
1981,1.644642821929665e-08,0.0,6.958104314946922e-09
1982,1.9864007327896616e-08,0.0,8.069752865935698e-09
1983,1.3893695083311286e-08,0.0,1.3893695083311286e-08
1984,2.0296528902008504e-08,0.0,8.118611560803402e-09
1985,2.1656008541981464e-08,0.0,4.812446441349039e-09
1986,1.3187867686781374e-08,0.0,1.1389522214244607e-08
1987,2.261002229886344e-08,0.0,8.555143260480236e-09
1988,2.1587593934668803e-08,0.0,7.195864348830128e-09
1989,1.4817929994137558e-08,0.0,6.585746614717891e-09
1990,1.1442167213715493e-08,0.0,5.993515905799995e-09
1991,1.1722930182145319e-08,0.0,4.68917216167597e-09
1992,1.7080827419135858e-08,5.509944167592096e-10,4.4079553340736766e-09
1993,1.2186256448387667e-08,0.0,7.754890063438324e-09
1994,8.439882570598911e-09,0.0,7.384897138251745e-09
1995,1.572510655023507e-08,0.0,7.0491861237087505e-09
1996,1.1209993822092201e-08,5.338092190498855e-10,1.1743802375008272e-08
1997,1.3905194329311144e-08,4.79489448146353e-10,3.3564262480467733e-09
1998,1.2873949017944142e-08,0.0,3.337690568372409e-09
1999,1.7366764026860437e-08,0.0,9.140402212892695e-09
2000,9.719669513685858e-09,0.0,4.418031274155965e-09
2001,1.9715452381774412e-08,0.0,3.066848330846028e-09
2002,1.8401129509015846e-08,0.0,1.1391176002462089e-08
2003,1.2500768420409258e-08,0.0,6.667076668520622e-09
2004,1.1011977996133737e-08,0.0,2.642874807889939e-09
2005,1.3511249008502091e-08,0.0,6.7556245042510454e-09
2006,1.6059770402421236e-08,0.0,4.529678854225949e-09
2007,1.1583990655594789e-08,0.0,4.393927444112933e-09
2008,1.2346575317678798e-08,4.257439678578834e-10,5.960415716543821e-09
2009,1.907277002999308e-08,0.0,8.105927484791664e-09
2010,1.1337103700270745e-08,0.0,5.668551850135373e-09
2011,1.414869643667771e-08,0.0,5.353560705856353e-09
2012,1.463828702696901e-08,0.0,5.446804340891731e-09
2013,1.561910067948702e-08,0.0,1.2551062411603198e-08
2014,1.3209215943277286e-08,0.0,1.9705550968751595e-08
2015,1.6402658786773827e-08,0.0,1.0196246513771712e-08
2016,2.4856079861024227e-08,0.0,1.491364898242864e-08
2017,3.6979486139898654e-08,0.0,5.7859059765519305e-09
2018,1.3681773936013997e-08,2.5814667070633845e-10,8.002547069452248e-09
2019,1.4540630033366142e-08,0.0,2.448948244193616e-08
