year,mêmes_ADJ archers_NOUN,mêmes_ADJ marchés_NOUN
1977,0.0,3.114694280270669e-08
1978,1.1881182704343018e-09,4.930690877813504e-08
1979,0.0,3.5111838769807946e-08
1980,0.0,3.6953480275769834e-08
1981,0.0,3.985096341807548e-08
1982,1.2415004579935385e-09,3.3520510811513304e-08
1983,0.0,5.431171956615799e-08
1984,0.0,4.233276129639307e-08
1985,0.0,5.353846788125338e-08
1986,0.0,4.435919365164409e-08
1987,0.0,5.255302326645506e-08
1988,1.1993107618124554e-09,3.47800117594943e-08
1989,0.0,5.927171997655023e-08
1990,0.0,3.7595690116631886e-08
1991,0.0,4.396098773895574e-08
1992,0.0,2.589673719910479e-08
1993,5.539207426075166e-10,5.483815357365529e-08
1994,0.0,4.641935547056164e-08
1995,0.0,4.0668382439434936e-08
1996,1.067618438099771e-09,4.697520950003309e-08
1997,0.0,4.411302967355368e-08
1998,0.0,4.148272481074855e-08
1999,9.140402323914998e-10,5.895559596069688e-08
2000,1.3254094488601709e-09,4.8156543641653116e-08
2001,0.0,4.337399772680328e-08
2002,0.0,4.7317193718754424e-08
2003,0.0,4.8752998083045895e-08
2004,2.2023955992267474e-09,4.0083598662477016e-08
2005,1.3511248786457486e-09,4.1434496722558833e-08
2006,0.0,4.200247616381603e-08
2007,0.0,4.074368931128447e-08
2008,4.257439678578834e-10,4.257439556454301e-08
2009,0.0,4.291373301157364e-08
2010,0.0,4.156937905008817e-08
2011,3.82397197240536e-10,3.594533737327765e-08
2012,0.0,4.391485930455019e-08
2013,0.0,3.402732673407627e-08
2014,0.0,2.815078659068604e-08
2015,4.433150790905671e-10,2.1944096317838557e-08
2016,4.1426800878596737e-10,2.1749070100440804e-08
2017,0.0,2.7420163917213358e-08
2018,0.0,2.1426172835958823e-08
2019,7.65296326310505e-10,2.448948244193616e-08
