year,seuls_ADJ êtres_NOUN,seuls_ADJ etres_NOUN,seuls_ADJ mètres_NOUN
1912,6.772247473918469e-08,0.0,0.0
1913,6.151468312509678e-08,0.0,0.0
1914,5.960101745472457e-08,0.0,0.0
1915,4.476689596799588e-08,0.0,0.0
1916,6.372727767711694e-08,0.0,1.0987462051303964e-09
1917,8.444146715191891e-08,0.0,3.289927441585405e-09
1918,7.236417332023848e-08,0.0,0.0
1919,6.077179648400488e-08,0.0,0.0
1920,6.057785384427916e-08,0.0,0.0
1921,4.543648302046677e-08,0.0,0.0
1922,6.935259477813815e-08,0.0,0.0
1923,6.581888101209188e-08,0.0,0.0
1924,5.543398629015428e-08,1.289162443462999e-09,0.0
1925,5.389107116116065e-08,4.399271169575059e-09,0.0
1926,6.464760105018286e-08,0.0,0.0
1927,9.811317625008087e-08,0.0,0.0
1928,5.484499610020066e-08,0.0,0.0
1929,7.241263944024467e-08,0.0,0.0
1930,6.722306267192835e-08,0.0,0.0
1931,6.272946251328904e-08,0.0,0.0
1932,5.8085543486186e-08,0.0,0.0
1933,5.850037609889114e-08,0.0,0.0
1934,7.06913212411564e-08,0.0,0.0
1935,5.984141893122796e-08,0.0,0.0
1936,8.00231134689966e-08,0.0,0.0
1937,4.280980192561401e-08,2.5182236296217297e-09,0.0
1938,3.759912203804561e-08,0.0,2.5930428915188486e-09
1939,6.72938256229827e-08,0.0,0.0
1940,6.846613587185857e-08,0.0,2.5357829169792012e-09
1941,5.9030050181263505e-08,0.0,0.0
1942,8.799214157306778e-08,3.034211770724937e-09,0.0
1943,9.00002916637277e-08,0.0,0.0
1944,7.069009200222354e-08,3.2131861615880553e-09,0.0
1945,6.535512397931598e-08,0.0,0.0
1946,7.65660743695662e-08,0.0,0.0
1947,6.556479092978407e-08,0.0,0.0
1948,8.806229345736938e-08,0.0,0.0
1949,5.4975245689092844e-08,1.9634016634739737e-09,9.817008317369869e-10
1950,9.146410917537651e-08,0.0,0.0
1951,5.863770979885885e-08,0.0,0.0
1952,5.5887461769543734e-08,0.0,0.0
1953,6.141081598798337e-08,0.0,0.0
1954,6.743049851820615e-08,0.0,0.0
1955,6.194500912215517e-08,0.0,0.0
1956,9.418833002428073e-08,0.0,0.0
1957,5.6544241289202546e-08,0.0,0.0
1958,7.445019178931034e-08,0.0,0.0
1959,7.363210130506559e-08,7.750747821333448e-10,1.5501495642666896e-09
1960,5.259833457671448e-08,0.0,1.3841666701708277e-09
1961,6.183861955832981e-08,0.0,2.779263708063695e-09
1962,6.151697817813329e-08,0.0,0.0
1963,6.078089853644997e-08,0.0,0.0
1964,6.144807684904663e-08,0.0,0.0
1965,7.496699083731073e-08,5.472043373977442e-10,0.0
1966,7.92087675449693e-08,0.0,0.0
1967,6.45873967641819e-08,0.0,0.0
1968,7.231179210975824e-08,0.0,3.5931326802796093e-09
1969,5.450109341609277e-08,0.0,1.3625273131978588e-09
1970,7.174011074084774e-08,9.197450023812337e-10,9.197450023812337e-10
1971,5.5494691508783944e-08,0.0,1.541519245584766e-09
1972,6.10487447261221e-08,5.130146862875051e-10,3.0780880067027283e-09
1973,5.017015425323734e-08,5.513203782392395e-10,0.0
1974,4.219178606490459e-08,0.0,0.0
1975,5.9399393848025284e-08,0.0,5.711480177694739e-10
1976,5.4278505245974884e-08,0.0,2.285410749536254e-09
1977,4.58388988988645e-08,5.876781838942691e-10,5.876781838942691e-10
1978,4.455443658457625e-08,5.940591352171509e-10,0.0
1979,4.564539324292127e-08,5.851973350345929e-10,5.851973350345929e-10
1980,6.026260024327712e-08,0.0,0.0
1981,4.933928465788995e-08,0.0,1.2651099057237047e-09
1982,5.2143018791639406e-08,0.0,6.207502289967692e-10
1983,4.925946583966834e-08,0.0,6.315316047889041e-10
1984,5.5090580985961424e-08,1.7397025486864948e-09,0.0
1985,5.233535560478231e-08,1.2031116103372597e-09,0.0
1986,5.7547062226603884e-08,5.994485463567401e-10,0.0
1987,5.8052759044358027e-08,6.110816852533674e-10,0.0
1988,5.097070854276353e-08,1.1993107618124554e-09,0.0
1989,5.6527657221749905e-08,0.0,0.0
1990,5.285191306825254e-08,0.0,5.44865097484859e-10
1991,6.62345556179389e-08,0.0,0.0
1992,6.06093877308922e-08,5.509944167592096e-10,1.1019888335184191e-09
1993,6.14852027069901e-08,5.539207426075166e-10,1.661762283333701e-09
1994,6.910153871331204e-08,0.0,5.274926606624319e-10
1995,5.042879180905402e-08,0.0,0.0
1996,6.779377059729086e-08,0.0,5.338092190498855e-10
1997,5.945669201423698e-08,0.0,0.0
1998,6.436974331336387e-08,0.0,0.0
1999,6.763897886230552e-08,4.570201161957499e-10,0.0
2000,5.522539225921719e-08,0.0,0.0
2001,6.265133123406486e-08,4.3812117822561447e-10,4.3812117822561447e-10
2002,7.579512839583913e-08,0.0,4.38122149670761e-10
2003,6.167046251448483e-08,0.0,0.0
2004,7.444096894460017e-08,1.3214374039449694e-09,4.404791253964646e-10
2005,6.440362199100491e-08,0.0,0.0
2006,7.165128579345037e-08,0.0,0.0
2007,6.670780550166455e-08,3.994479469415779e-10,3.994479469415779e-10
2008,5.236650935103171e-08,0.0,2.554463751636149e-09
2009,9.011883861376191e-08,0.0,0.0
2010,8.927968764282923e-08,0.0,2.3618964561933353e-09
2011,9.368731213044157e-08,0.0,0.0
2012,9.361694708331925e-08,0.0,3.404252713057332e-10
2013,9.98506735072624e-08,0.0,8.367375126105969e-10
2014,1.1043770342666903e-07,0.0,0.0
2015,1.1082877193757668e-07,0.0,2.2165753954528356e-10
2016,1.2096626278434996e-07,0.0,0.0
2017,8.930420136721295e-08,2.515611330355938e-10,1.0062445321423752e-09
2018,1.2055448905812227e-07,0.0,2.5814667070633845e-10
2019,1.0101911840365574e-07,0.0,5.1019755087367e-10
