year,seuls_ADJ arbres_NOUN,seuls_ADJ marbres_NOUN
1958,1.9853384713997002e-08,0.0
1959,2.1702094343822864e-08,0.0
1960,1.868625076895114e-08,1.3841666701708277e-09
1961,1.528595028332802e-08,0.0
1962,1.4586500007851555e-08,0.0
1963,1.4225316924409981e-08,0.0
1964,2.068549243006146e-08,6.083968329129164e-10
1965,8.20806533852192e-09,0.0
1966,1.8278946356531378e-08,0.0
1967,1.627010703941778e-08,1.9721342336964653e-09
1968,2.0660513300185812e-08,4.4914158503495116e-10
1969,1.9075383050903838e-08,0.0
1970,1.609553734738256e-08,0.0
1971,1.284599360218408e-08,1.0276794970565106e-09
1972,1.3851396474251487e-08,1.0260293725750103e-09
1973,2.205281468548037e-08,1.6539611902288698e-09
1974,6.750686232237513e-09,0.0
1975,1.4849848462006321e-08,0.0
1976,1.656922776760439e-08,0.0
1977,2.056873604772136e-08,0.0
1978,1.6039596317796168e-08,5.940591352171509e-10
1979,1.521513048885481e-08,0.0
1980,1.6486936260662333e-08,0.0
1981,1.2651098835192442e-08,0.0
1982,1.4898005495922462e-08,0.0
1983,2.2103606056589342e-08,0.0
1984,1.6237223121606803e-08,0.0
1985,1.6242006850575308e-08,0.0
1986,1.978180286243969e-08,0.0
1987,1.0388388815840699e-08,0.0
1988,1.4391728697660255e-08,0.0
1989,2.0854864501984594e-08,0.0
1990,2.397406362319998e-08,0.0
1991,1.75843961613964e-08,0.0
1992,1.597883780846132e-08,1.1019888335184191e-09
1993,1.4955860550003308e-08,0.0
1994,1.3714808844156323e-08,0.0
1995,1.0844901865425527e-08,0.0
1996,1.014237493990322e-08,2.6690460952494277e-09
1997,1.3425704992187093e-08,4.79489448146353e-10
1998,8.582632382569955e-09,1.9072516899143466e-09
1999,1.0968483010742602e-08,4.570201161957499e-10
2000,1.4579503826439577e-08,0.0
2001,1.7086726700199506e-08,0.0
2002,1.3581786362237835e-08,0.0
2003,1.2500768420409258e-08,4.1669229178253886e-10
2004,5.285749615779878e-09,0.0
2005,1.4862373554080932e-08,0.0
2006,1.2765458912156191e-08,0.0
2007,7.589511241690161e-09,1.1983438685803094e-09
2008,1.575252639440805e-08,8.514879357157668e-10
2009,1.43045770784056e-08,4.76819250749827e-10
2010,1.6060896612657416e-08,9.447586046817946e-10
2011,2.141424282342541e-08,3.82397197240536e-10
2012,1.7021264397953928e-08,2.0425516833455504e-09
2013,1.7013663367038134e-08,2.789125042035323e-10
2014,1.9489005964601347e-08,2.1654451842767486e-10
2015,1.906254887273917e-08,0.0
2016,2.278474120487317e-08,0.0
2017,1.2326495379966218e-08,2.515611330355938e-10
2018,1.8328414341794996e-08,0.0
2019,1.3775333762566788e-08,0.0
