year,mais_CONJ il_PRON,mais_CONJ mille_DET
2008,0.00017684936028672382,4.257439778498906e-08
2009,0.0001824005230446346,5.435739325321265e-08
2010,0.00019954294111812487,4.865506841866818e-08
2011,0.00020745889196405187,5.0094032033598523e-08
2012,0.00023089037131285295,5.1063790529326525e-08
2013,0.00024212199787143618,5.968727645466743e-08
2014,0.0002566502880654298,6.864461177258363e-08
2015,0.00024677177862031385,6.38373727213093e-08
2016,0.00025690395705169067,7.063269436002884e-08
2017,0.000246520598011557,6.3896528956775e-08
2018,0.00025525724049657583,7.176477367920597e-08
2019,0.0002455601206747815,7.117255940158884e-08
