year,on_PRON a_VERB,on_PRON bat_VERB
1886,0.00024251600552815944,3.2331853816458533e-07
1887,0.000240899040363729,3.8194207974129313e-07
1888,0.0002449721869197674,2.7708485816901884e-07
1889,0.0002465287470840849,3.383173847737453e-07
1890,0.0002490627593942918,3.598358198075857e-07
1891,0.00025314004597021267,3.231729479580281e-07
1892,0.00024429019686067477,3.021422969595733e-07
1893,0.00024470221978845075,2.6973864208912346e-07
1894,0.0002442148979753256,3.648591260230205e-07
1895,0.00024073856911854818,3.286163376969853e-07
1896,0.00024113128165481612,2.665457117245751e-07
1897,0.00024180162290576845,2.7502088073561026e-07
1898,0.000240984809352085,2.687718527738525e-07
1899,0.0002398344367975369,3.277853863892233e-07
1900,0.00023701413738308474,2.195815440586557e-07
1901,0.00023755996517138556,2.6099409922153427e-07
1902,0.0002422026955173351,2.366756817195892e-07
1903,0.0002346071705687791,2.43549941103538e-07
1904,0.00023855058680055663,1.8757441822003784e-07
1905,0.00023114472423912957,2.96227575802277e-07
1906,0.00023680739104747772,2.9424735004113245e-07
1907,0.00023296771541936323,2.4994218605911556e-07
1908,0.00023381748178508133,2.273973152000508e-07
1909,0.00022943116346141323,2.54695535772953e-07
1910,0.00023626223264727741,2.816367370428452e-07
1911,0.00023288022202905267,2.7825556969673926e-07
1912,0.0002323006046935916,2.7662026269581474e-07
1913,0.0002342054867767729,2.667403791178913e-07
1914,0.00023217008128995076,2.2568026025737709e-07
1915,0.0002325569439562969,2.1087564050503715e-07
1916,0.00022416401043301448,2.66995321851482e-07
1917,0.00022707516473019496,2.708706858811638e-07
1918,0.00021709940483560786,2.2628160678550557e-07
1919,0.00020822996884817258,2.0349344609371656e-07
1920,0.0002178046415792778,2.468547464218318e-07
1921,0.00021921210282016546,2.0825055635498302e-07
1922,0.00021150179236428812,1.8739955720548096e-07
1923,0.0002036722653429024,1.8790227684917227e-07
1924,0.0002121316865668632,2.38495047710785e-07
1925,0.00020134804071858525,1.9906701709260233e-07
1926,0.00020719556778203696,1.7610898339626146e-07
1927,0.000200669324840419,2.1518004444942562e-07
1928,0.0002045261353487149,2.05668740704823e-07
1929,0.00020637602574424818,1.9272902562761374e-07
1930,0.00021727334387833253,1.6805765667982087e-07
1931,0.00020835190662182868,2.4749623861453074e-07
1932,0.0002053115822491236,1.86312128391819e-07
1933,0.00021235981694189832,1.5370687123095195e-07
1934,0.00021503221796592698,1.8092186593321458e-07
1935,0.00020974178187316284,1.998703389460843e-07
1936,0.00020899491210002452,1.8308319127413597e-07
1937,0.00020838930504396558,1.825712132585977e-07
1938,0.00021020113490521908,1.7373387706243193e-07
1939,0.00020993072394048795,1.5599931657561683e-07
1940,0.00021945172193227336,1.445396229371454e-07
1941,0.00019833211990771815,1.741386572717829e-07
1942,0.00020544041763059795,2.1542903638760436e-07
1943,0.00020958454842912033,2.0322646676618206e-07
1944,0.0001999565793084912,1.7351204739668447e-07
1945,0.00019387161592021585,1.8299434501045653e-07
1946,0.00019057991448789835,1.8515068234137289e-07
1947,0.00019353533571120352,1.7881306391132057e-07
1948,0.0001989196753129363,2.0439148684658903e-07
1949,0.00019041755876969546,1.119138950400611e-07
1950,0.00019486960809445009,1.478315247993578e-07
1951,0.00019162057287758216,1.8230997156365447e-07
1952,0.00019792386592598632,1.5500861394457388e-07
1953,0.00019677318778121844,1.7776815219860964e-07
1954,0.00019105797400698066,1.95450724049806e-07
1955,0.00020149679767200723,1.4172267981393816e-07
1956,0.00020351132843643427,1.6134111291421505e-07
1957,0.00019815930136246607,1.3959359534965188e-07
1958,0.00020223981118761003,1.3483756511334377e-07
1959,0.00019629854068625718,1.3951346389262653e-07
1960,0.0001969233198906295,1.4256916358590388e-07
1961,0.00019190467719454318,1.528595028332802e-07
1962,0.00019302886357763782,1.7567219501302134e-07
1963,0.00019555284234229475,1.6423775406337882e-07
1964,0.0001987237046705559,1.6183355810994726e-07
1965,0.00019018634338863194,1.5267001174379402e-07
1966,0.00019930588314309716,1.706034993276262e-07
1967,0.00019938918558182195,2.0362285368946687e-07
1968,0.0001934883912326768,1.9941886364449601e-07
1969,0.0001898913542390801,1.7758273074264253e-07
1970,0.00018040752183878794,1.8762797537874576e-07
1971,0.00018517654098104686,1.8806534285431553e-07
1972,0.00018632334104040638,1.9032844988942088e-07
1973,0.00017968137399293482,1.9241081616883093e-07
1974,0.00017378178381477483,1.783306160518805e-07
1975,0.00016847096048877575,1.9533262474169533e-07
1976,0.00016773258175817318,1.508371063607683e-07
1977,0.0001692971563898027,1.7042667010969126e-07
1978,0.00016529695494682528,1.8356426778609602e-07
1979,0.00016853566557983868,1.8375196120246073e-07
1980,0.00016832025357871316,1.7339709756925004e-07
1981,0.00016461609993712045,1.8091071396497682e-07
1982,0.00017023889085976407,2.1167582886505443e-07
1983,0.00016174724078155123,1.938802043355281e-07
1984,0.0001637755958654452,2.000657914891235e-07
1985,0.00015561647160211578,1.5099050898470523e-07
1986,0.0001602889460627921,1.8762738918098876e-07
1987,0.0001550888664496597,1.973793928300438e-07
1988,0.00015480823276448064,1.7629868054314102e-07
1989,0.00015484188043046743,1.728758469710101e-07
1990,0.00015362580234068446,1.7980547539764302e-07
1991,0.00014962386194383726,1.3188297032229457e-07
1992,0.00014643117174273357,1.80175170783059e-07
1993,0.00014552993525285274,1.6396054292044937e-07
1994,0.0001483087835367769,1.4295050831947265e-07
1995,0.0001419331929355394,1.6267352975773974e-07
1996,0.00013958043200545944,1.6334562147335419e-07
1997,0.00013740776921622455,1.5103917405667744e-07
1998,0.00013725346070714295,1.9215561053442798e-07
1999,0.0001369538440485485,1.6726935925248654e-07
2000,0.00013520192442229018,1.7716306288662054e-07
2001,0.00013424515054794028,1.226739279047706e-07
2002,0.00013309099085745402,1.5860022628544357e-07
2003,0.0001342299219686538,1.4875914899903364e-07
2004,0.00013168211808078922,1.387509271921772e-07
2005,0.00012655806858674623,1.1709748903854234e-07
2006,0.00013137427959009074,1.2930174619896206e-07
2007,0.00012346057701506652,1.2942113514213816e-07
2008,0.00012521513053798117,1.3794104347653047e-07
2009,0.0001223637373186648,1.4542987258892026e-07
2010,0.00012151390546932817,1.4643758206034363e-07
2011,0.00011850603550556116,1.414869643667771e-07
2012,0.0001228012661158573,1.759998617956171e-07
2013,0.00011975247616646811,1.4670797554572346e-07
2014,0.00012429439084371552,1.6782200162879235e-07
2015,0.00012130630420870148,1.6890304266325984e-07
2016,0.00012640642671613023,1.7751383651898323e-07
2017,0.00011881735190399922,1.607475681453252e-07
2018,0.0001229322842846159,1.231359583186986e-07
2019,0.00012416856770869344,1.344370588185484e-07
