year,toits_NOUN ouverts_ADJ,toits_NOUN couverts_ADJ
1956,0.0,3.9245136917998025e-08
1957,0.0,3.0922631566454584e-08
1958,3.3088973783179654e-09,2.4816730004317833e-08
1959,1.5501495642666896e-09,1.6276571201956358e-08
1960,2.076250060767393e-09,2.629916728835724e-08
1961,0.0,1.80652133252579e-08
1962,0.0,1.7123282347597524e-08
1963,6.466053248388448e-10,2.5217607557692645e-08
1964,6.083968329129164e-10,2.007709554163739e-08
1965,1.0944086747954884e-09,1.4774516721161035e-08
1966,0.0,3.212663202134536e-08
1967,0.0,2.662381248796919e-08
1968,4.4914158503495116e-10,2.380450325745187e-08
1969,0.0,2.361714024345929e-08
1970,4.5987250119061684e-10,2.713247759800197e-08
1971,2.0553589941130213e-09,1.4387513402880359e-08
1972,0.0,1.898154344814884e-08
1973,2.7566018356850464e-09,2.0398854161385316e-08
1974,0.0,1.7439271360331077e-08
1975,5.711480177694739e-10,1.1422960355389478e-08
1976,0.0,1.1427053969725876e-08
1977,0.0,1.8218024422367307e-08
1978,5.940591352171509e-10,1.2475242172627077e-08
1979,0.0,2.1652301285257636e-08
1980,0.0,1.819248218737357e-08
1981,6.325549528618524e-10,1.5181319312773667e-08
1982,6.207502289967692e-10,1.8001756529884005e-08
1983,1.2630632095778083e-09,1.7682884490000106e-08
1984,0.0,1.3917620833581168e-08
1985,6.015558051686298e-10,1.4437339324047116e-08
1986,5.994485463567401e-10,2.3378493807513223e-08
1987,0.0,2.13878585952898e-08
1988,2.99827696004229e-09,3.957725525083333e-08
1989,5.488122178931576e-10,2.7440611560791695e-08
1990,0.0,2.0704874259536155e-08
1991,4.68917216167597e-09,1.4067516929117119e-08
1992,1.65298330578878e-09,2.4794749364787094e-08
1993,5.539207426075166e-10,2.9911721100006616e-08
1994,5.274926606624319e-10,1.8989736005892155e-08
1995,5.422450821690461e-10,1.3556126887692699e-08
1996,1.6014276571496566e-09,1.3879040139386234e-08
1997,4.79489448146353e-10,2.061804593722627e-08
1998,4.768129224785866e-10,1.5734826774860267e-08
1999,4.570201161957499e-10,1.416762351880152e-08
2000,4.4180314962005696e-10,1.7230322058026104e-08
2001,4.3812117822561447e-10,1.7086726700199506e-08
2002,3.066854992184176e-09,2.541108479192644e-08
2003,8.333845835650777e-10,1.7084383685528337e-08
2004,4.404791253964646e-10,1.7178685141061578e-08
2005,0.0,2.0266872624574717e-08
2006,4.1178899179428186e-10,1.4000825387938676e-08
2007,0.0,2.3966876483427768e-08
2008,1.2772318758180745e-09,2.2138685551453818e-08
2009,0.0,3.337734710839868e-08
2010,0.0,2.5036102968556406e-08
2011,0.0,3.3650952246944144e-08
2012,1.7021263287730903e-09,3.43829533733242e-08
2013,2.2313000336282585e-09,2.8170163091090217e-08
2014,1.7323561474213989e-09,3.334785603215096e-08
2015,4.433150790905671e-10,3.923338454114855e-08
2016,4.1426800878596737e-10,3.4798514292333493e-08
2017,1.2578056374223934e-09,3.2954506679061524e-08
2018,5.162933414126769e-10,3.278462656908232e-08
2019,7.65296326310505e-10,3.086695343768042e-08
