year,leurs_DET ados_NOUN,leurs_DET cadeaux_NOUN
1990,0.0,5.503137345819198e-08
1991,5.861465202094962e-10,5.099474675862581e-08
1992,5.509944167592096e-10,4.297756461824065e-08
1993,0.0,4.54215006162606e-08
1994,0.0,4.800183350806009e-08
1995,0.0,5.0971036891223065e-08
1996,5.338092190498855e-10,4.644140294551846e-08
1997,4.79489448146353e-10,5.9456691459125466e-08
1998,4.768129224785866e-10,5.8171176320342965e-08
1999,1.8280804647829996e-09,5.621347298756518e-08
2000,1.1045078629479121e-08,4.5063922815558044e-08
2001,8.762423564512289e-10,5.082205800643891e-08
2002,3.066854992184176e-09,7.579513283673123e-08
2003,2.9168460979889232e-09,5.792022794715024e-08
2004,5.726228824443069e-09,5.8143243109043397e-08
2005,7.205999352777326e-09,5.5396121467765624e-08
2006,4.529678854225949e-09,5.435614580662218e-08
2007,6.391167151065247e-09,8.548185737033975e-08
2008,8.089135583588813e-09,8.600027906480179e-08
2009,5.245011536203492e-09,1.3112529995140676e-07
2010,8.97520635589899e-09,1.4974423834246409e-07
2011,1.2236710311697152e-08,1.3039744473086756e-07
2012,9.872333173177594e-09,1.5421264398796097e-07
2013,1.4224537991935904e-08,1.745992221913184e-07
2014,1.4941571535587173e-08,1.4660064451277321e-07
2015,8.644644111654998e-09,1.451856859180367e-07
2016,1.4706514228635115e-08,1.5887177640117045e-07
2017,1.5596789637584152e-08,1.456538925026507e-07
2018,1.858655984676716e-08,1.7399085638913903e-07
2019,1.5561024468979667e-08,1.6708969141632224e-07
