year,vieux_ADJ os_NOUN,vieux_ADJ gosses_NOUN
1956,8.895564462818584e-08,2.616342476002842e-09
1957,9.453490434907508e-08,0.0
1958,1.1994752924238128e-07,1.6544486891589827e-09
1959,9.920957211306813e-08,0.0
1960,9.204708106835824e-08,0.0
1961,1.1186536602592057e-07,0.0
1962,1.090816468263256e-07,0.0
1963,9.311116855315049e-08,0.0
1964,1.0646944303971395e-07,1.2167936658258327e-09
1965,1.0123279992058087e-07,5.472043373977442e-10
1966,1.2906043878047058e-07,0.0
1967,1.0550918005947096e-07,0.0
1968,1.1453110460024618e-07,4.4914158503495116e-10
1969,8.856427768932917e-08,0.0
1970,9.289424696135029e-08,1.3796175313274261e-09
1971,9.762955244241311e-08,0.0
1972,1.046549940042496e-07,0.0
1973,8.159541664554126e-08,5.513203782392395e-10
1974,9.732239192317138e-08,5.625571675160757e-10
1975,7.13935008889166e-08,5.711480177694739e-10
1976,7.199044205208338e-08,0.0
1977,7.639816601567873e-08,5.876781838942691e-10
1978,9.326728189762434e-08,5.940591352171509e-10
1979,9.070558348867053e-08,0.0
1980,7.276992874949428e-08,1.1370301367108482e-09
1981,8.79251373930856e-08,6.325549528618524e-10
1982,7.511077626531915e-08,0.0
1983,9.346667440013334e-08,6.315316047889041e-10
1984,8.292582265312376e-08,1.1598016991243298e-09
1985,1.0346759893309354e-07,6.015558051686298e-10
1986,9.83095631568176e-08,0.0
1987,8.55514343811592e-08,0.0
1988,1.037403833947792e-07,0.0
1989,1.0262788663339961e-07,0.0
1990,1.0788328808075676e-07,1.089730194969718e-09
1991,8.030207254705601e-08,2.344586080837985e-09
1992,1.1846380232327647e-07,2.7549720282848966e-09
1993,1.1023022494782708e-07,5.539207426075166e-10
1994,1.0971847075325059e-07,1.0549853213248639e-09
1995,1.2525860881851258e-07,0.0
1996,9.661946576144942e-08,1.6014276571496566e-09
1997,1.0932359373327927e-07,4.79489448146353e-10
1998,1.277858672210641e-07,4.768129224785866e-10
1999,1.2111033065309584e-07,0.0
2000,1.396097957240272e-07,3.5344251969604557e-09
2001,1.0208223349961187e-07,4.3812117822561447e-10
2002,1.3362726081211918e-07,0.0
2003,1.312580728551893e-07,0.0
2004,1.0703642772114108e-07,4.404791253964646e-10
2005,1.5042523848762812e-07,4.5037495954858286e-10
2006,1.214777571867387e-07,8.235779835885637e-10
2007,1.7775433569511279e-07,1.5977917877663117e-09
2008,1.5454505852829925e-07,1.2772318758180745e-09
2009,1.7403903029844514e-07,4.76819250749827e-10
2010,2.4894389749618995e-07,0.0
2011,2.5658851571241925e-07,0.0
2012,3.312337923944142e-07,6.808505426114664e-10
2013,4.07770084365211e-07,5.578250084070646e-10
2014,3.7310621597841376e-07,2.5985342766432495e-09
2015,2.9746441598810236e-07,6.649726325136385e-10
2016,3.2996446519550915e-07,2.0713400439298368e-10
2017,3.1545766887575155e-07,0.0
2018,3.737963668593025e-07,1.8070267504555204e-09
2019,2.9616968705292734e-07,7.65296326310505e-10
