year,peux_VERB être_VERB,peux_VERB etre_VERB,peux_VERB naître_VERB
1969,2.284504176941482e-07,0.0,9.083515606356229e-10
1970,2.4833116185618564e-07,0.0,4.5987250119061684e-10
1971,2.286586919808542e-07,0.0,0.0
1972,2.0366682917938306e-07,0.0,0.0
1973,2.3596511766754702e-07,0.0,0.0
1974,2.002703496373215e-07,5.625571675160757e-10,0.0
1975,2.0275754764043086e-07,5.711480177694739e-10,1.7134440533084216e-09
1976,2.4168218715203693e-07,1.142705374768127e-09,0.0
1977,2.49763218107546e-07,0.0,1.1753563677885381e-09
1978,2.5069294906643336e-07,0.0,5.940591352171509e-10
1979,2.674351833320543e-07,1.1703946700691858e-09,1.1703946700691858e-09
1980,2.825519800353504e-07,1.1370301367108482e-09,5.685150683554241e-10
1981,2.6440795863891253e-07,6.958104314946922e-09,6.325549528618524e-10
1982,2.706470922930748e-07,6.207502289967692e-10,1.2415004579935385e-09
1983,2.8734689294651616e-07,1.2630632095778083e-09,1.89459470334441e-09
1984,2.6327498403588834e-07,3.479405208395292e-09,0.0
1985,2.430285519494646e-07,5.414002135495366e-09,2.4062232206745193e-09
1986,3.2490112289451645e-07,1.1988970927134801e-09,1.1988970927134801e-09
1987,2.7315351758261386e-07,0.0,0.0
1988,2.9443080507007835e-07,5.996553809062277e-10,0.0
1989,2.908704743731505e-07,2.1952488715726304e-09,0.0
1990,2.740671334322542e-07,5.44865097484859e-10,0.0
1991,3.2355288226426637e-07,1.1722930404189924e-09,5.861465202094962e-10
1992,2.8376211957947817e-07,2.7549720282848966e-09,0.0
1993,3.550632072801818e-07,0.0,0.0
1994,3.5078261362286867e-07,2.637463358823311e-09,5.274926606624319e-10
1995,3.248048017212568e-07,0.0,1.0844901643380922e-09
1996,3.1387980925501324e-07,2.6690460952494277e-09,0.0
1997,3.366016017025686e-07,1.917957792585412e-09,4.79489448146353e-10
1998,3.576096787583083e-07,4.768129224785866e-10,4.768129224785866e-10
1999,3.404799997497321e-07,1.3710603763428253e-09,9.140402323914998e-10
2000,4.1529494865244487e-07,4.4180314962005696e-10,0.0
2001,3.925565863482916e-07,8.762423564512289e-10,4.3812117822561447e-10
2002,4.03948632765605e-07,3.066854992184176e-09,0.0
2003,4.129420574372489e-07,1.6667691671301554e-09,4.1669229178253886e-10
2004,4.695507413998712e-07,1.7619165015858584e-09,1.3214374039449694e-09
2005,4.3776447000709595e-07,4.5037495954858286e-10,2.251874686720612e-09
2006,4.58321153473662e-07,8.235779835885637e-10,4.1178899179428186e-10
2007,6.49901835458877e-07,0.0,3.1955835755326234e-09
2008,7.041805361041042e-07,1.7029758714315335e-09,8.514879357157668e-10
2009,8.05347724508465e-07,2.384096253749135e-09,3.337734755248789e-09
2010,1.0576573004072998e-06,1.4171379625338432e-09,9.447586046817946e-10
2011,1.1930792425118852e-06,7.64794394481072e-10,3.059177577924288e-09
2012,1.34127560613706e-06,3.404252713057332e-10,1.0212758416727752e-09
2013,1.4623382185163791e-06,5.578250084070646e-10,1.9523875849358774e-09
2014,1.656998620092054e-06,0.0,1.7323561474213989e-09
2015,1.609898731658177e-06,2.2165753954528356e-10,8.866301581811342e-10
2016,1.7080269572034013e-06,4.1426800878596737e-10,2.0713399884186856e-09
2017,2.0225515982019715e-06,5.031222660711876e-10,1.509366853724714e-09
2018,2.1893420125707053e-06,2.5814667070633845e-10,1.0325866828253538e-09
2019,2.146911356248893e-06,2.55098775436835e-10,2.2958890344426663e-09
