year,pouvais_VERB être_VERB,pouvais_VERB etre_VERB,pouvais_VERB naître_VERB
1953,2.3163728712916054e-07,0.0,0.0
1954,2.1108678538439563e-07,0.0,0.0
1955,2.1493042368092574e-07,9.385607846468247e-10,2.815682353940474e-09
1956,2.0581893522830796e-07,0.0,0.0
1957,1.8465229345565604e-07,2.6505113659425206e-09,8.835037701437898e-10
1958,2.1094220414852316e-07,0.0,0.0
1959,2.0074436690720177e-07,7.750747821333448e-10,0.0
1960,2.982879152568785e-07,0.0,0.0
1961,2.424907563636225e-07,0.0,3.47407969059077e-09
1962,2.606544171612768e-07,6.341956404476434e-10,0.0
1963,2.1402635752565402e-07,0.0,0.0
1964,2.2145644607007853e-07,0.0,6.083968329129164e-10
1965,1.9863517763951677e-07,1.6416130677043839e-09,1.6416130677043839e-09
1966,1.8611291352499393e-07,0.0,1.1078149508847446e-09
1967,2.248232959800589e-07,0.0,2.465167847631733e-09
1968,2.2187593629041658e-07,1.3474247273492779e-09,2.245707841908029e-09
1969,2.1391679183579981e-07,9.083515606356229e-10,9.083515606356229e-10
1970,1.8164963933031686e-07,4.5987250119061684e-10,1.3796175313274261e-09
1971,1.8755150676952326e-07,5.138397485282553e-10,0.0
1972,1.7493800896772882e-07,1.5390440033513642e-09,1.5390440033513642e-09
1973,1.797304491901741e-07,0.0,0.0
1974,1.6426669446900632e-07,5.625571675160757e-10,5.625571675160757e-10
1975,1.570656991134456e-07,0.0,0.0
1976,1.6512092315679183e-07,0.0,1.142705374768127e-09
1977,1.76303458943039e-07,5.876781838942691e-10,0.0
1978,1.9603950818236626e-07,0.0,0.0
1979,1.8726314010564238e-07,5.851973350345929e-10,1.7555920051037788e-09
1980,2.0750799478719273e-07,5.685150683554241e-10,1.1370301367108482e-09
1981,1.8154327108277357e-07,1.2651099057237047e-09,0.0
1982,1.9615707458342513e-07,0.0,0.0
1983,1.9009101492883929e-07,0.0,0.0
1984,2.1398341232270468e-07,0.0,5.799008495621649e-10
1985,1.8347452623856952e-07,1.2031116103372597e-09,0.0
1986,2.3678217075939756e-07,1.1988970927134801e-09,5.994485463567401e-10
1987,1.7660261164564872e-07,6.110816852533674e-10,1.8332451112712533e-09
1988,1.733004069137678e-07,0.0,1.1993107618124554e-09
1989,2.2391537868315936e-07,1.0976244357863152e-09,0.0
1990,1.9233738157709013e-07,0.0,1.089730194969718e-09
1991,1.9460064493159734e-07,1.7584396161396398e-09,0.0
1992,1.9174605370153586e-07,0.0,1.1019888335184191e-09
1993,2.287692666413932e-07,2.7696036575264316e-09,1.1078414852150331e-09
1994,2.0097471065128047e-07,0.0,1.5824779264761446e-09
1995,2.331653803366862e-07,1.0844901643380922e-09,4.337960657352369e-09
1996,2.0338131889729993e-07,0.0,1.6014276571496566e-09
1997,2.0042658377406042e-07,0.0,1.438468344439059e-09
1998,2.1551943518716143e-07,0.0,9.536258449571733e-10
1999,2.084011754277526e-07,0.0,1.3710603763428253e-09
2000,2.1206551537034102e-07,8.836062992401139e-10,8.836062992401139e-10
2001,1.940876757089427e-07,8.762423564512289e-10,1.7524847129024579e-09
2002,2.1380360237799323e-07,0.0,2.1906108038649563e-09
2003,2.595992896203825e-07,0.0,0.0
2004,2.6869227554016106e-07,8.809582507929292e-10,4.404791253964646e-10
2005,2.445536040340812e-07,0.0,4.5037495954858286e-10
2006,2.6272138597960293e-07,0.0,2.4707338397433887e-09
2007,3.1955835311237024e-07,0.0,7.988958938831558e-10
2008,3.384664637451351e-07,4.257439678578834e-10,0.0
2009,3.29958908196204e-07,0.0,0.0
2010,4.3458896925585577e-07,0.0,1.4171379625338432e-09
2011,4.5696464212596766e-07,7.64794394481072e-10,0.0
2012,6.015314397700422e-07,6.808505426114664e-10,1.0212758416727752e-09
2013,6.992336238909047e-07,0.0,1.6734750252211938e-09
2014,7.40365692308842e-07,0.0,1.7323561474213989e-09
2015,7.452126737916842e-07,2.2165753954528356e-10,1.10828768384863e-09
2016,7.568676778646477e-07,0.0,1.2428040818690533e-09
2017,7.461302971023542e-07,0.0,1.0062445321423752e-09
2018,8.601447234468651e-07,7.744400121190154e-10,1.0325866828253538e-09
2019,8.581523047723749e-07,0.0,5.1019755087367e-10
