year,anciennes_ADJ îles_NOUN,anciennes_ADJ iles_NOUN,anciennes_ADJ villes_NOUN
1921,2.0446417892117097e-08,7.572747429129834e-10,9.541661682987979e-08
1922,2.5822775029382683e-08,4.426761179843197e-09,1.2542490424038988e-07
1923,1.1677542488541803e-08,0.0,1.0085150847771729e-07
1924,1.0313299547703991e-08,6.4458122173149945e-09,1.3278372534841765e-07
1925,8.798542339150117e-09,2.1996355847875293e-09,1.4517594593144167e-07
1926,1.2260752413340015e-08,0.0,1.3598288717275864e-07
1927,1.1149224654616319e-08,2.2298449753321847e-09,1.4493991784547688e-07
1928,1.2568645679778001e-08,1.1426041224282812e-09,1.428255131941114e-07
1929,1.0026365515614089e-08,4.4561625500705304e-09,1.515095249260412e-07
1930,1.470504518152893e-08,0.0,8.928063266466779e-08
1931,2.2810713318222042e-09,1.1405356659111021e-09,1.3914535657022498e-07
1932,1.753525857850491e-08,1.0959536611565568e-09,1.4685778637613112e-07
1933,1.0323596200123575e-08,0.0,9.635355979753513e-08
1934,2.036868629318178e-08,2.3963160344919743e-09,1.5336422620748635e-07
1935,1.555876849579363e-08,0.0,1.3763526851562347e-07
1936,1.33371855781661e-08,1.2124714565686645e-09,1.1639725983059179e-07
1937,2.392312481447334e-08,1.2591118148108649e-09,1.057653946645587e-07
1938,3.630260181353151e-08,0.0,9.07565009811151e-08
1939,1.5294050470515685e-08,1.5294050470515685e-09,1.3611705185212486e-07
1940,1.2678914806940611e-08,0.0,1.6736167651743017e-07
1941,2.066051862925633e-08,0.0,1.4167213180371618e-07
1942,1.517105907566929e-08,3.034211770724937e-09,7.282108072104165e-08
1943,2.9032352077962287e-09,2.9032352077962287e-09,6.67744117777147e-08
1944,1.6065930807940276e-08,0.0,8.032965581605822e-08
1945,1.5249527862692958e-08,2.178504043826024e-09,1.7428033061150927e-07
1946,1.1136883415474585e-08,0.0,1.0997672461598995e-07
1947,3.5762612871081956e-09,0.0,1.2755332079450454e-07
1948,1.4133454406817236e-08,0.0,1.2611390332040173e-07
1949,8.835307596655184e-09,1.9634016634739737e-09,1.0700539121444308e-07
1950,1.0635361036293034e-08,1.0635361480382244e-09,8.614642865722999e-08
1951,2.6653504292539765e-08,2.1322803522849654e-09,1.0021717855579482e-07
1952,2.2144087452602434e-08,1.0544803918932644e-09,1.0755699975106836e-07
1953,9.69644453618912e-09,1.0773827385790469e-09,1.465240586639993e-07
1954,1.07497895029951e-08,4.886268056836229e-09,1.2313395814089745e-07
1955,8.447047505910632e-09,9.385607846468247e-10,1.1075017170014689e-07
1956,1.1337483840634377e-08,7.849027205963921e-09,9.593255612116991e-08
1957,1.1485549400447326e-08,0.0,1.0160293584249303e-07
1958,2.1507833736222892e-08,8.272243445794913e-10,1.0753916512840078e-07
1959,2.9452841943111707e-08,2.325224457422337e-09,1.1781136777244683e-07
1960,4.844583401109048e-09,4.152500121534786e-09,1.7440500243992574e-07
1961,1.111705483225478e-08,3.47407969059077e-09,1.299305836255371e-07
1962,1.1415521861124489e-08,1.2683912808952869e-09,9.132417488899591e-08
1963,1.0345685197421517e-08,1.2932106496776896e-09,1.3772692852853652e-07
1964,6.6923653285755336e-09,6.083968329129164e-10,9.734349504242346e-08
1965,1.2038495533772675e-08,0.0,1.2914021851884172e-07
1966,8.862519607077957e-09,2.7695373772118614e-09,1.3127606734997244e-07
1967,9.367637332502454e-09,0.0,1.1783502174012028e-07
1968,1.7067380397861598e-08,4.4914158503495116e-10,1.693263840252257e-07
1969,5.904285060864822e-09,0.0,8.49308676720284e-08
1970,1.1496812390987543e-08,9.197450023812337e-10,1.1174901715094165e-07
1971,6.679916619845017e-09,0.0,1.0174026954246074e-07
1972,8.721249500354133e-09,2.0520587451500205e-09,1.4518315083478228e-07
1973,5.513203671370093e-09,5.513203782392395e-10,9.70323839055709e-08
1974,1.0688586016271984e-08,1.1251143350321513e-09,1.1869956040300167e-07
1975,9.709516746170266e-09,1.1422960355389478e-09,1.2051222597619926e-07
1976,1.428381679602353e-08,0.0,1.0227213209645925e-07
1977,8.22749424145286e-09,1.7630345516828072e-09,9.579154180983096e-08
1978,8.910887139279566e-09,5.940591352171509e-10,8.198016132610064e-08
1979,7.607565244427406e-09,0.0,9.363157005282119e-08
1980,1.193881615790815e-08,1.7055452050662723e-09,7.788656120055748e-08
1981,8.223214109648325e-09,6.325549528618524e-10,8.349725533207675e-08
1982,2.483000915987077e-09,6.207502289967692e-10,1.0118228743749569e-07
1983,1.1999100379966876e-08,1.89459470334441e-09,6.69423485533116e-08
1984,1.1018116197192285e-08,1.1598016991243298e-09,7.248760880429472e-08
1985,7.218669662023558e-09,3.0077789148208467e-09,8.060847989099784e-08
1986,1.2588419195935785e-08,5.994485463567401e-10,7.073492724885e-08
1987,1.588812459374367e-08,0.0,6.905222704745029e-08
1988,8.395175221664886e-09,0.0,8.994830835717949e-08
1989,9.329808037250586e-09,0.0,8.396826700618476e-08
1990,9.262707045820662e-09,0.0,9.262706868184978e-08
1991,5.2753188484189195e-09,0.0,8.792197547791147e-08
1992,6.61193322315512e-09,0.0,9.201606587794231e-08
1993,9.416652346772025e-09,0.0,1.0413710072043614e-07
1994,6.857404422078162e-09,5.274926606624319e-10,8.59813056308667e-08
1995,6.506940763983948e-09,0.0,1.0628003366264238e-07
1996,5.871901187504136e-09,5.338092190498855e-10,9.341661666439904e-08
1997,1.054876808126437e-08,9.58978896292706e-10,1.0117227589034883e-07
1998,8.582632382569955e-09,0.0,9.250170762697962e-08
1999,8.226361813967742e-09,0.0,8.50057446655228e-08
2000,1.192868470667463e-08,0.0,9.675488854554715e-08
2001,1.4019877703219663e-08,1.3143635069212678e-09,1.1128278032401795e-07
2002,8.324320788233308e-09,0.0,1.0646368053812694e-07
2003,5.8336921959778465e-09,8.333845835650777e-10,1.1834060842375038e-07
2004,3.9643119897903034e-09,4.404791253964646e-10,1.281794226315469e-07
2005,1.6663873836364473e-08,0.0,9.007499102153815e-08
2006,1.317724773741702e-08,4.1178899179428186e-10,1.0624155777350097e-07
2007,6.7906151812735516e-09,0.0,9.107413490028193e-08
2008,1.4049550856043425e-08,0.0,1.1111917785910919e-07
2009,3.814554005998616e-09,4.76819250749827e-10,1.1777435560134109e-07
2010,5.668551850135373e-09,0.0,9.164158143448731e-08
2011,6.883149605840799e-09,0.0,9.980566773037935e-08
2012,1.05531832161887e-08,0.0,1.2697861961896706e-07
2013,6.136075203500013e-09,0.0,7.586420025518237e-08
2014,6.063246349441442e-09,0.0,1.0524063753791779e-07
2015,7.75801378694041e-09,0.0,9.863760652706333e-08
2016,9.528164035543796e-09,2.0713400439298368e-10,1.1060955529273997e-07
2017,9.056201122348284e-09,0.0,7.496521448047133e-08
2018,6.453666934191915e-09,0.0,8.570469134383529e-08
2019,7.90806176098613e-09,0.0,9.183555960134981e-08
