year,en_ADP ombres_NOUN,en_ADP nombre_NOUN
1931,6.386999729102172e-08,9.597607458999846e-06
1932,3.507051715700982e-08,1.0577048669802025e-05
1933,7.685343916818965e-08,9.857886652753223e-06
1934,6.589869272488613e-08,9.939918527379632e-06
1935,4.4282650435434334e-08,1.007370519801043e-05
1936,4.849885826274658e-08,1.0383605513197836e-05
1937,6.29555889641864e-08,1.0042675967270043e-05
1938,9.07565009811151e-08,1.0048041076515801e-05
1939,6.882322622914216e-08,1.0670659321476705e-05
1940,1.2678914806940611e-08,1.1766032912419178e-05
1941,1.0330258959356797e-07,1.222512401000131e-05
1942,6.675266206457309e-08,1.0786622624436859e-05
1943,1.1612940742367073e-07,9.73745045484975e-06
1944,6.7476911169706e-08,1.1528912182257045e-05
1945,8.714015953259491e-08,1.0994909644068684e-05
1946,6.682130049284751e-08,1.005382182484027e-05
1947,8.344609625510202e-08,1.0162542821490206e-05
1948,7.827759573864057e-08,1.0535946785239503e-05
1949,6.381055328574803e-08,1.0729990208346862e-05
1950,6.381216910433807e-08,1.012273696687771e-05
1951,6.183613265875465e-08,9.963079719454981e-06
1952,6.221434034614504e-08,1.0516332622501068e-05
1953,6.8952495269059e-08,1.0406440196675248e-05
1954,8.697557118964028e-08,9.891760782920755e-06
1955,6.94535016165787e-08,9.383730684930924e-06
1956,1.0552581386491511e-07,9.503428373136558e-06
1957,7.244730682032241e-08,9.515335477772169e-06
1958,8.851300831169695e-08,9.508116818324197e-06
1959,6.045583234026708e-08,9.533419870422222e-06
1960,1.058887473259773e-07,9.331359251518734e-06
1961,7.990383421585534e-08,9.631537977838889e-06
1962,7.673767116189723e-08,9.627724466554355e-06
1963,7.629942766484987e-08,9.291072274209e-06
1964,7.787479805454467e-08,9.20200182008557e-06
1965,7.332537887982937e-08,9.539413440506905e-06
1966,6.536108365651216e-08,9.65239178185584e-06
1967,1.0353704404941766e-07,9.229588613379747e-06
1968,7.725235290356736e-08,9.678103197074961e-06
1969,6.222208293049647e-08,1.0103140084538609e-05
1970,5.4264954529870124e-08,9.353347195428796e-06
1971,8.529739581319973e-08,9.57437623583246e-06
1972,6.515286798958186e-08,9.43228769756388e-06
1973,6.61584478311994e-08,9.19988269743044e-06
1974,5.513060147288584e-08,9.234938261215575e-06
1975,5.3687912782152125e-08,8.768835868977476e-06
1976,6.684826192593363e-08,8.919387255446054e-06
1977,7.228441578632783e-08,8.855135092744604e-06
1978,6.237621030802387e-08,8.877025720721576e-06
1979,6.320131551440511e-08,8.781471478869207e-06
1980,7.163289805767192e-08,8.905788490665145e-06
1981,7.970192111850238e-08,8.679286111146212e-06
1982,7.573152649431591e-08,9.609834705770481e-06
1983,1.0041352405121273e-07,8.686717592354398e-06
1984,1.0670175765170598e-07,9.306828360422514e-06
1985,9.384270716061849e-08,9.040180884767324e-06
1986,8.392279449154216e-08,8.566718861402478e-06
1987,7.638521282160582e-08,8.82463064044714e-06
1988,8.814934182588274e-08,8.91507625055965e-06
1989,9.384688581803857e-08,9.13607709662756e-06
1990,8.281949703814462e-08,8.846974196785595e-06
1991,7.795748457883889e-08,8.367241207452025e-06
1992,9.146507246038382e-08,8.330484888574574e-06
1993,7.92106676361648e-08,8.208551662391983e-06
1994,8.91462617058636e-08,8.946275556809269e-06
1995,8.133676221433461e-08,8.36250364955049e-06
1996,1.0569422670414497e-07,7.962298695929348e-06
1997,1.1843389557952833e-07,8.207900464185514e-06
1998,1.1062059968036664e-07,7.865505722293165e-06
1999,7.312321673169642e-08,7.806817848177161e-06
2000,1.011729191535693e-07,8.19544857222354e-06
2001,1.0339659706204429e-07,8.035142855078448e-06
2002,8.105259902135842e-08,8.219609298976138e-06
2003,9.083891949757117e-08,8.222172255045734e-06
2004,9.117917998402447e-08,7.97223128756741e-06
2005,9.27772432213203e-08,7.833821655367501e-06
2006,1.0912408254792894e-07,7.663393262191676e-06
2007,1.0984818743509095e-07,7.545172138634371e-06
2008,1.1111917785910919e-07,7.534390988439554e-06
2009,1.2731074638949735e-07,6.960607606742997e-06
2010,1.294319345035433e-07,6.8088752414041664e-06
2011,1.3460380765550894e-07,6.317966381175211e-06
2012,1.46723297622664e-07,6.174973805173067e-06
2013,1.8045639493813326e-07,5.700413566955831e-06
2014,1.777830558324922e-07,5.487671387527371e-06
2015,1.5227872895984262e-07,5.4064489631855395e-06
2016,1.491364765016101e-07,5.650615548802307e-06
2017,1.363461390457843e-07,7.626830210938351e-06
2018,1.4301326078935972e-07,5.34647551830858e-06
2019,1.2168211926955053e-07,5.279779543343466e-06
