year,avait_VERB été_VERB,avait_VERB eté_VERB,avait_VERB pété_VERB
1854,0.00014630523219238967,1.776917173401671e-07,0.0
1855,0.00015599052130710334,1.0242388270853553e-07,5.306937111981824e-10
1856,0.00014809246931690723,1.418549828713367e-07,5.177189232874468e-10
1857,0.00014731808914802969,8.884346414106403e-08,1.4644527812635033e-09
1858,0.0001519398356322199,1.1402265442939097e-07,0.0
1859,0.00015217706095427275,1.0540799166847137e-07,0.0
1860,0.00015443144366145134,1.2175308938822127e-07,0.0
1861,0.00014579166600015014,8.818852137437716e-08,0.0
1862,0.00015374120266642421,9.804030298710131e-08,0.0
1863,0.00014727987581864,7.491931341974123e-08,0.0
1864,0.00014485447900369763,8.34282687378618e-08,0.0
1865,0.00014890902093611658,9.084209295906476e-08,0.0
1866,0.00015474887914024293,8.70944703024179e-08,0.0
1867,0.0001507681154180318,9.17181353088381e-08,0.0
1868,0.0001451433781767264,9.03996948409258e-08,0.0
1869,0.00014414633915293962,8.936839890338888e-08,0.0
1870,0.00015457964036613703,1.0780011905353604e-07,1.7202146374017957e-09
1871,0.00015183397044893354,8.496941461544338e-08,1.0621177271019633e-09
1872,0.00015214017184916884,7.982487915114689e-08,1.2094678591978436e-09
1873,0.0001423513749614358,8.08110627303904e-08,0.0
1874,0.0001480711216572672,7.109785116199419e-08,5.974609140757536e-10
1875,0.0001440606138203293,6.980263123068653e-08,0.0
1876,0.00013807948562316597,7.678438862512849e-08,0.0
1877,0.00013977251364849508,6.308512467967375e-08,6.184815992682502e-10
1878,0.00014393140736501664,4.7104890654736664e-08,0.0
1879,0.00013756062253378332,4.215434401544371e-08,0.0
1880,0.00014001879026181996,7.31634486328403e-08,0.0
1881,0.00014180198195390403,5.717456375009533e-08,0.0
1882,0.0001440937485313043,8.91821585469188e-08,0.0
1883,0.00013769775978289545,6.129759100304e-08,0.0
1884,0.0001373357663396746,7.393900602892245e-08,1.3203393933736152e-09
1885,0.00013548533024732023,6.123353557541122e-08,0.0
1886,0.0001377536973450333,6.905206362262106e-08,0.0
1887,0.00013077305629849434,6.985949596582941e-08,0.0
1888,0.00013835982827004045,7.291706793921549e-08,0.0
1889,0.00013479379413183779,5.200063668553412e-08,0.0
1890,0.00013325591862667352,6.292211196523567e-08,0.0
1891,0.0001294839894399047,5.736798058819659e-08,0.0
1892,0.0001269593194592744,7.020733505669341e-08,0.0
1893,0.00013264428707771003,6.959010789842068e-08,0.0
1894,0.000134256188175641,5.608369946230596e-08,6.301539290376468e-10
1895,0.0001359514717478305,6.379731587458082e-08,0.0
1896,0.0001326058991253376,7.371286159241208e-08,0.0
1897,0.00012708178837783635,7.574727334258569e-08,0.0
1898,0.0001296555419685319,7.865113360594478e-08,0.0
1899,0.00013101079093758017,6.964748422433331e-08,0.0
1900,0.00012569615500979125,6.748368974740515e-08,0.0
1901,0.00012789493484888226,5.756401222356544e-08,0.0
1902,0.00011254566925344989,6.874397229239548e-08,0.0
1903,0.00012522355245891958,8.370341220143018e-08,0.0
1904,0.00012394315854180604,6.23456486437135e-08,0.0
1905,0.0001259209675481543,7.947569002908494e-08,0.0
1906,0.00012015323591185734,6.790323681116206e-08,0.0
1907,0.00012085270282113925,6.47998277258921e-08,0.0
1908,0.00012162220082245767,4.7640472899956876e-08,0.0
1909,0.00012182588397990912,6.436150812305641e-08,0.0
1910,0.00011865777923958376,5.7716828649745366e-08,0.0
1911,0.00012125079229008406,7.608134922065801e-08,0.0
1912,0.0001223448198288679,6.668059171488494e-08,0.0
1913,0.00011578812700463459,6.946916641936696e-08,0.0
1914,0.00011975987581536174,6.428874144148722e-08,0.0
1915,0.00012366854934953153,5.772573175022444e-08,0.0
1916,0.0001232221839018166,5.0542325880087446e-08,0.0
1917,0.00012104849156457931,7.566833204464274e-08,0.0
1918,0.0001196937810163945,6.432370724951397e-08,0.0
1919,0.00011723248462658376,7.182121919413476e-08,0.0
1920,0.0001129511947510764,6.739286106949294e-08,0.0
1921,0.00011309140973025933,6.739745117556595e-08,0.0
1922,0.00011488109885249287,5.6810101511928224e-08,1.4755870969551665e-09
1923,0.00011165641626575962,4.564857647437748e-08,0.0
1924,0.00011092340719187632,5.672314884463958e-08,0.0
1925,0.00011110579362139106,4.7292164850887275e-08,0.0
1926,0.00010986191045958549,4.346993875969929e-08,0.0
1927,0.00011334636656101793,4.2367055641534535e-08,0.0
1928,0.00011163813906023279,4.4561559775502246e-08,0.0
1929,0.0001151182732428424,4.121950425428622e-08,1.1140406375176326e-09
1930,0.00011319628538331017,3.571225093423891e-08,0.0
1931,0.00010805662896018475,5.47457119637329e-08,0.0
1932,0.00011341914796503261,4.383814555808385e-08,0.0
1933,0.0001173724012915045,4.12943848004943e-08,0.0
1934,0.00010967099660774693,4.4331848414458364e-08,3.5944740517379614e-09
1935,0.00010506837134016678,3.111753699158726e-08,0.0
1936,0.00010335349361412227,5.092380206406233e-08,1.2124714565686645e-09
1937,0.00011254571290919557,4.658713592675667e-08,2.5182236296217297e-09
1938,0.00010400435712654144,4.019216603978748e-08,0.0
1939,0.00010172226029681042,3.8235125288110794e-08,0.0
1940,0.00010061226203106344,4.3108308034334186e-08,0.0
1941,9.885467443382367e-05,2.3612020783048138e-08,2.9515025978810172e-09
1942,0.0001035090972436592,6.978687139280737e-08,0.0
1943,0.00011157133121741936,6.096794180621146e-08,0.0
1944,0.00010788272629724815,5.7837350908584995e-08,3.2131861615880553e-09
1945,0.0001211662165587768,4.574858536443571e-08,0.0
1946,0.00011078554234700277,5.707652661612883e-08,4.1763312808029696e-09
1947,0.00011270349205005914,5.1259746669529704e-08,1.1920870957027319e-09
1948,0.00010309919889550656,4.240036233227329e-08,6.523132700664291e-09
1949,9.880622383207083e-05,3.141442661558358e-08,2.945102384188658e-09
1950,9.804739966057241e-05,2.5524867552917385e-08,2.1270722960764488e-09
1951,0.00010395079880254343,4.051332780363737e-08,1.0661401761424827e-09
1952,9.8211137810722e-05,4.428817490520487e-08,0.0
1953,0.00010076761100208387,4.201792691560513e-08,4.3095309543161875e-09
1954,0.00010163144179387018,3.8112890621277984e-08,9.772536113672459e-10
1955,9.700588998384774e-05,6.288357212724804e-08,1.8771215692936494e-09
1956,9.68439198913984e-05,4.360570926564833e-08,1.744228317335228e-09
1957,0.00010084312089020386,3.975766915687018e-08,0.0
1958,9.645849786465988e-05,4.4670112941957996e-08,8.272243445794913e-10
1959,9.838256664806977e-05,4.650448559573306e-08,5.425523585955716e-09
1960,9.525143104838207e-05,3.3220000972278285e-08,4.844583401109048e-09
1961,9.571715054335073e-05,5.072156383789661e-08,0.0
1962,9.899793803924695e-05,4.058852098864918e-08,2.5367825617905737e-09
1963,9.916533599607646e-05,3.297687101166957e-08,1.939815863494232e-09
1964,9.787097224034369e-05,4.1979379972190145e-08,3.6503808864551957e-09
1965,9.643491648603231e-05,7.004215518691126e-08,2.73602163147757e-09
1966,9.440965368412435e-05,4.0989153404780154e-08,0.0
1967,9.245069668395445e-05,3.3526280418527676e-08,2.9582012395223956e-09
1968,0.0001011929489322938,3.4134760795723196e-08,4.4914158503495116e-10
1969,9.595417213859037e-05,7.72098829315837e-08,1.3625273131978588e-09
1970,9.172387217404321e-05,4.2768142805016396e-08,2.7592350626548523e-09
1971,8.67479684529826e-05,3.9051819555879774e-08,1.0276794970565106e-09
1972,8.763419464230537e-05,3.642404422521395e-08,0.0
1973,8.850677113514394e-05,4.3554308604143444e-08,2.205281512956958e-09
1974,8.641777822049335e-05,7.031964344150765e-08,1.6876715580593782e-09
1975,8.705552318133414e-05,3.255543745694922e-08,2.2845920710778955e-09
1976,8.55657781357877e-05,3.25671045686704e-08,3.4281160132820787e-09
1977,8.248180529335514e-05,5.7004783116099134e-08,3.526069214387917e-09
1978,8.545481250621378e-05,3.9207904478644195e-08,5.940591352171509e-10
1979,8.702352351974696e-05,3.3356247541860284e-08,5.851973350345929e-10
1980,8.075699588516727e-05,3.865902442612423e-08,2.2740602734216964e-09
1981,8.111695206025615e-05,3.226030287351023e-08,1.2651099057237047e-09
1982,8.33226804388687e-05,5.5867520387664626e-08,3.7245013739806154e-09
1983,8.156546391546726e-05,3.599730291625747e-08,6.315316047889041e-10
1984,8.153173985192552e-05,2.609553817478627e-08,4.059305780401701e-09
1985,8.365295070689172e-05,3.9101127669027846e-08,3.609334831011779e-09
1986,8.428666478721425e-05,6.174320077434459e-08,8.392279760016663e-09
1987,8.084977162070572e-05,4.949761489569937e-08,3.0554083707556856e-09
1988,8.240403985837474e-05,3.358070088665954e-08,1.798966087207532e-09
1989,8.437109499936923e-05,2.9635859988275115e-08,3.2928733073589456e-09
1990,8.007010910660028e-05,4.6858399826987807e-08,4.90378582185258e-09
1991,8.068658644333482e-05,2.4618154625954958e-08,1.1722930404189924e-09
1992,8.136038377415389e-05,1.983579878128694e-08,4.958949695321735e-09
1993,8.420814265264198e-05,2.6034275180109034e-08,5.539207315052863e-09
1994,8.27794210636057e-05,1.9517228722065738e-08,5.802419433820205e-09
1995,8.142623119056225e-05,2.331653803366862e-08,2.1689803286761844e-09
1996,7.970626029418781e-05,2.3487604750016544e-08,7.473328622609188e-09
1997,8.138470002450049e-05,1.6782131240233866e-08,7.671831170341648e-09
1998,8.052702469285578e-05,2.1456582288692516e-08,5.72175506974304e-09
1999,7.897810428403318e-05,1.7823785114501334e-08,5.0272213059088244e-09
2000,7.683972944505513e-05,1.4137700787841823e-08,7.068850393920911e-09
2001,7.96521853771992e-05,1.9277331730904734e-08,5.695575122643959e-09
2002,7.933209417387843e-05,1.0076809608960957e-08,8.324320788233308e-09
2003,8.416933997068554e-05,9.58392298855415e-09,9.58392298855415e-09
2004,8.26241957838647e-05,1.0131019578807354e-08,7.928623979580607e-09
2005,8.163721940945834e-05,5.854874363109275e-09,7.656374201303606e-09
2006,8.135303505696356e-05,2.182481573242967e-08,1.2765458912156191e-08
2007,8.752623398322612e-05,9.98619853476157e-09,1.757570977645173e-08
2008,8.805662218946964e-05,9.79211112195344e-09,2.0435710013089192e-08
2009,9.408454207004979e-05,8.582746957586096e-09,2.5271420511785436e-08
2010,0.00010180671233683825,6.613310343794865e-09,4.345889692558558e-08
2011,0.00010166755964746699,4.206369030868018e-09,4.5505267110002023e-08
2012,0.00011758697655750439,6.468080293586809e-09,5.719144624549699e-08
2013,0.0001292285305680707,3.0680376017500066e-09,5.466685237820457e-08
2014,0.0001376283325953409,1.0827225782605865e-09,4.980524082043303e-08
2015,0.00013297834084369242,1.7732603163622684e-09,6.095581994713939e-08
2016,0.00013762149319518358,4.556948152156792e-09,5.406197445267935e-08
2017,0.0001256864779861644,2.264050280587071e-09,7.244960897878627e-08
2018,0.0001342463365290314,2.323319980845895e-09,7.74439996575893e-08
2019,0.00013023124483879656,1.7856913725466939e-09,6.632568272380013e-08
