year,sont_VERB à_ADP,sont_VERB a_ADP,sont_VERB pas_ADV
1849,2.676804069778882e-05,3.93832497280755e-07,0.00011180066940141842
1850,2.594414763734676e-05,3.0618371127388855e-07,0.0001080169968190603
1851,2.4925146135501564e-05,3.10218000620921e-07,0.00010858597670448944
1852,2.5815614208113402e-05,3.391994087831307e-07,0.00011226068454561755
1853,2.6564945073914714e-05,3.284562475336372e-07,0.00010923738591372967
1854,2.592532655398827e-05,3.585008463424799e-07,0.00010871096310438588
1855,2.5869725504890084e-05,3.231924559088384e-07,0.00010747078340500593
1856,2.583003333711531e-05,3.2771608537984775e-07,0.00010916983592323959
1857,2.5520528652123176e-05,3.3487152428790523e-07,0.00010261273564537987
1858,2.5801416995818727e-05,2.877481368734891e-07,0.00010562069655861706
1859,2.6055124180857092e-05,3.3761108220176084e-07,0.00010653794015524909
1860,2.695274815778248e-05,3.263532120101331e-07,0.00010442433267598972
1861,2.7516232876223512e-05,3.0040689180665936e-07,0.000110945402411744
1862,2.744224912021309e-05,4.364374643905933e-07,0.00010829477832885459
1863,2.6880050427280366e-05,3.396342069805769e-07,0.0001087014315999113
1864,2.6905136110144667e-05,3.202878158248268e-07,0.00011035305942641571
1865,2.719661824812647e-05,3.0265010431129724e-07,0.00010963511158479378
1866,2.633026451803744e-05,3.756253210696059e-07,0.00010807986109284684
1867,2.8654396373894997e-05,3.460054536219559e-07,0.0001105232659028843
1868,2.931914059445262e-05,3.141759786773335e-07,0.00010967607522616163
1869,2.6716756110545248e-05,3.682173559393931e-07,0.00011244448978686705
1870,2.5845651180134155e-05,3.7558019361227934e-07,0.00011103010911028832
1871,2.7067007977166213e-05,4.3121978610116685e-07,0.00011342461220920086
1872,2.616623169160448e-05,3.471172669300415e-07,0.00011248957889620215
1873,2.7649353796732612e-05,3.250400273380194e-07,0.00011387176346033812
1874,2.6825397071661428e-05,3.280060546506647e-07,0.00010911010758718476
1875,2.7225887606618926e-05,3.587397546800375e-07,0.00011064232239732519
1876,2.9764531063847244e-05,4.468004854984997e-07,0.00011332045687595382
1877,2.7430894988356158e-05,3.6490414989653885e-07,0.00011042617552448064
1878,2.6766449082060717e-05,3.949564111316306e-07,0.00011282406921964139
1879,2.8644182748394087e-05,4.679743037527828e-07,0.00011229611845919862
1880,2.6995387088391e-05,4.1908536219104064e-07,0.00010996530181728303
1881,2.7898397092940286e-05,4.4902947626823675e-07,0.00011287374218227342
1882,2.6642172088031657e-05,4.259446475529671e-07,0.00011082147830165923
1883,2.6818643164006062e-05,4.480411410767715e-07,0.0001131161698140204
1884,2.7233319997321814e-05,4.5155606720470587e-07,0.0001127530267694965
1885,2.7948275601374917e-05,6.200701430092437e-07,0.00011387053382350132
1886,2.6720566893345676e-05,6.014628119999088e-07,0.00011044393613701686
1887,2.809396210068371e-05,5.373305240752302e-07,0.00011890673340531066
1888,2.656273682077881e-05,5.237347799891268e-07,0.0001118142026825808
1889,2.8780159482266754e-05,5.131147116088641e-07,0.00011384693061700091
1890,2.757495894911699e-05,5.027214364794474e-07,0.00011833092867163941
1891,2.8420097805792466e-05,5.194989318724197e-07,0.00011732197890523821
1892,2.8409525839379057e-05,5.516291150531316e-07,0.00011626523337326944
1893,2.7315039915265515e-05,4.932891526365779e-07,0.00011804699170170352
1894,2.8622851459658705e-05,4.915200744193271e-07,0.00011629932123469189
1895,2.802868766593747e-05,5.723702392046448e-07,0.00011706987424986437
1896,2.809108809742611e-05,5.348605367494486e-07,0.0001183038330054842
1897,2.9560083930846304e-05,1.1612640644642624e-06,0.00011996504326816648
1898,2.8894955903524533e-05,8.312123593867682e-07,0.00012087434151908383
1899,2.8830190785811283e-05,6.284856741700651e-07,0.00012025578325847164
1900,2.8596474294317886e-05,6.317511824782684e-07,0.00011792411532951519
1901,2.9249782528495416e-05,6.013483018207921e-07,0.00012107555812690407
1902,3.0288103516795672e-05,5.745032156667662e-07,0.00011176395491929725
1903,3.0369219530257396e-05,6.285856515297894e-07,0.00012196613533888012
1904,3.0236566090025008e-05,5.283256632182542e-07,0.00012267098645679653
1905,2.9627917683683336e-05,6.151624569739056e-07,0.000123200225061737
1906,3.0436081942752935e-05,5.756342760232513e-07,0.00012272018648218364
1907,2.9843920856365003e-05,6.377126062773186e-07,0.00012257916387170553
1908,3.0394621717277914e-05,5.407439349625065e-07,0.00012203671940369532
1909,2.9722914405283518e-05,5.737526045379582e-07,0.00012192325084470212
1910,3.016345544892829e-05,5.793059405512224e-07,0.00012170073750894517
1911,3.0315492040244862e-05,6.166313823996461e-07,0.00012101988977519795
1912,3.0520437576342374e-05,5.798085664920904e-07,0.00012042410526191816
1913,3.167263639625162e-05,6.045408325050516e-07,0.00012080104352207854
1914,3.0232449717004783e-05,6.51593149214591e-07,0.00012206824612803757
1915,3.066532372031361e-05,5.442711978886905e-07,0.0001248525077244267
1916,2.957605101983063e-05,6.240878325236565e-07,0.00012508785584941506
1917,3.110187753918581e-05,6.064432938046593e-07,0.00012829838669858873
1918,2.9730188543908298e-05,4.95062806749047e-07,0.00011949277541134506
1919,3.0769868317293e-05,5.625995576075127e-07,0.0001196246812469326
1920,3.101434776908718e-05,4.7402170721966286e-07,0.00012236044858582318
1921,3.066053977818228e-05,4.7481127385395894e-07,0.00012065355258528143
1922,3.1708153983345255e-05,4.5005407089959704e-07,0.0001195992881548591
1923,2.935840529971756e-05,3.290943877409802e-07,0.00011997720139333978
1924,3.120288602076471e-05,4.060861638066626e-07,0.0001199410980916582
1925,3.0585932108806446e-05,3.7283823317579845e-07,0.00011928953608730808
1926,3.002435369126033e-05,2.7865344842670225e-07,0.00011785257811425254
1927,3.057563299080357e-05,3.1886782458911966e-07,0.0001168617163784802
1928,3.0472108846879564e-05,3.5649248530944533e-07,0.00011978604743489996
1929,2.91098822344793e-05,2.818522784053812e-07,0.0001172416377812624
1930,3.088794619543478e-05,3.214102548554365e-07,0.00012111284740967676
1931,3.189508061041124e-05,2.9767981857276027e-07,0.00011782303772633895
1932,3.019023461092729e-05,3.934473609135125e-07,0.00011397041089367121
1933,3.1536292226519436e-05,3.785318423155104e-07,0.0001153065386461094
1934,3.184823799529113e-05,2.7437818950204473e-07,0.00011691745748976246
1935,3.1639356166124344e-05,3.482770569718241e-07,0.00011654834815999493
1936,3.248696157243103e-05,3.5404165643626584e-07,0.00011873975745402277
1937,3.15029792545829e-05,3.575877451922338e-07,0.00011869773152284324
1938,3.1641604437027127e-05,3.409851272451192e-07,0.00012212713772896677
1939,3.228880086680874e-05,4.2517460219215764e-07,0.00011947865277761593
1940,3.146906601614319e-05,5.274428502843875e-07,0.00011725460353773087
1941,3.16342047881335e-05,5.578339994372072e-07,0.00011752588034141809
1942,3.212320007150993e-05,3.7927647511537543e-07,0.00011767583782784641
1943,3.277752693975344e-05,3.919367443927513e-07,0.00011756360618164763
1944,3.219612699467689e-05,3.8236914789990806e-07,0.00011837699275929481
1945,3.0851973860990256e-05,3.6163166683422787e-07,0.00011727976379916072
1946,3.129324977635406e-05,3.8839880467378407e-07,0.00012065978080499917
1947,3.157719402224757e-05,3.850441316899378e-07,0.00011888088920386508
1948,3.234169344068505e-05,3.8051608086675515e-07,0.00012170535046607256
1949,3.4022807085420936e-05,4.0053393135508486e-07,0.00012460532889235765
1950,3.28505047946237e-05,3.5522106855978564e-07,0.00012370201875455678
1951,3.2627089240122586e-05,3.9340572755008907e-07,0.00012031498772557825
1952,3.421999645070173e-05,3.9437566634603627e-07,0.00012262868403922766
1953,3.3478590921731666e-05,3.997090054497221e-07,0.00012531899847090244
1954,3.261779420427047e-05,3.9481045632783207e-07,0.00012391575728543103
1955,3.3485033782199025e-05,4.364307741866469e-07,0.00012401861022226512
1956,3.366099190316163e-05,4.0117251742799453e-07,0.00012465650797821581
1957,3.3886786695802584e-05,3.737220879429515e-07,0.00012222568329889327
1958,3.376481618033722e-05,3.2179027797951676e-07,0.00012665052781812847
1959,3.300810931250453e-05,4.541938238844523e-07,0.00012480563600547612
1960,3.2941090466920286e-05,4.0902126130504257e-07,0.0001228330220328644
1961,3.413352897041477e-05,3.9743470381381485e-07,0.00012622513168025762
1962,3.333776112413034e-05,4.122271519690912e-07,0.00012447610788512975
1963,3.3798060030676425e-05,3.5046008051153876e-07,0.00012413917283993214
1964,3.2506643037777394e-05,4.7150753346159036e-07,0.0001231814967468381
1965,3.2638548873364925e-05,7.009687479353488e-07,0.00012737439828924835
1966,3.272485264460556e-05,4.475572445983289e-07,0.00012615796003956348
1967,3.160739652230404e-05,3.2836034336014563e-07,0.00012247743143234402
1968,3.25443506881129e-05,3.8536348867523884e-07,0.0001248088083229959
1969,3.4196258638985455e-05,3.447194067973669e-07,0.00012575808796100318
1970,3.271257082815282e-05,4.1986360521661936e-07,0.00012847044854424894
1971,3.359432957950048e-05,3.6636775391230003e-07,0.00012623192742466927
1972,3.3312095183646306e-05,3.863000532788874e-07,0.00012832190259359777
1973,3.2693849789211527e-05,3.2858694964943425e-07,0.00012506537314038724
1974,3.368986290297471e-05,4.821114956143902e-07,0.0001293656532652676
1975,3.274391565355472e-05,3.701039119619054e-07,0.0001259232813026756
1976,3.2305422791978344e-05,3.565240760394772e-07,0.00012774360948242247
1977,3.279596785432659e-05,4.143131313583126e-07,0.00012950252857990563
1978,3.2398202165495604e-05,4.6990077962050236e-07,0.00012736034113913774
1979,3.288106745458208e-05,3.6574832051883277e-07,0.00012712241732515395
1980,3.338775422889739e-05,5.207598157142002e-07,0.0001271495275432244
1981,3.337233283673413e-05,3.687795242512948e-07,0.00012953206896781921
1982,3.412946898606606e-05,4.214893962739552e-07,0.00013252148346509784
1983,3.4223328839289024e-05,3.1639732434030066e-07,0.00013123289681971073
1984,3.352232670295052e-05,3.444611103020634e-07,0.00013181088434066623
1985,3.377856046427041e-05,3.4890237898821397e-07,0.00013174793275538832
1986,3.3730371796991676e-05,3.266994639261611e-07,0.00013049395056441426
1987,3.3948643249459565e-05,3.794817367008818e-07,0.00013137278438080102
1988,3.453175304457545e-05,3.442022009636503e-07,0.00013118841161485761
1989,3.375414598849602e-05,3.4355645794903467e-07,0.00013220118125900626
1990,3.445999391260557e-05,3.639698800128599e-07,0.00013213904458098114
1991,3.285702769062482e-05,2.983485867247282e-07,0.00013098616909701377
1992,3.354784712428227e-05,2.9863897132997863e-07,0.00013095980102661997
1993,3.3484509913250804e-05,3.029946453736443e-07,0.00013026443775743246
1994,3.321779513498768e-05,2.758786585843609e-07,0.00013279839185997844
1995,3.3836637157946825e-05,2.510594772076047e-07,0.000132597895571962
1996,3.374634979991242e-05,3.4003648075042747e-07,0.0001331731182290241
1997,3.39627185894642e-05,3.164630477670016e-07,0.00013551618030760437
1998,3.3953372621908784e-05,2.698761134567462e-07,0.00013702410797122866
1999,3.4148084523621947e-05,2.8380949856909865e-07,0.00013868823589291424
2000,3.519227175274864e-05,2.474097637872319e-07,0.00014002641546539962
2001,3.361528433742933e-05,2.251942818887187e-07,0.0001386806834489107
2002,3.420770008233376e-05,2.8828437859118594e-07,0.00014077083324082196
2003,3.477963764453307e-05,2.4709852741722216e-07,0.00014308879326563329
2004,3.4666147257667035e-05,2.3829921147466848e-07,0.00014092160563450307
2005,3.447440030868165e-05,2.913926113734533e-07,0.00014196854317560792
2006,3.4435030102031305e-05,2.97723439679487e-07,0.00013917643809691072
2007,3.33315329044126e-05,1.8254771338988007e-07,0.0001356313587166369
2008,3.447334165684879e-05,2.66089981160178e-07,0.00013494465383701026
2009,3.3929503842955455e-05,2.455619141361609e-07,0.00013302064326126128
2010,3.3965017792070284e-05,1.9367552028803914e-07,0.0001320843439316377
2011,3.521839971654117e-05,1.8049148386989344e-07,0.00012509703810792416
2012,3.374397419975139e-05,1.2697862900035162e-07,0.00011783889203798026
2013,2.9585922675323673e-05,1.285786670468525e-07,0.00011481182446004823
2014,2.8350874345051125e-05,5.326995111687438e-08,0.0001098160064429976
2015,2.8538408514577895e-05,4.6769742079177945e-08,0.00010844484495464712
2016,2.7851237973663956e-05,5.240490463798153e-08,0.00010732233931776136
2017,2.786920049402397e-05,5.7607501269263395e-08,0.00010994278272846714
2018,2.678297460079193e-05,4.69826940685536e-08,0.0001061597213265486
2019,2.6464456823305227e-05,4.617288040797973e-08,0.00010606113937683403
