year,tout_ADV à_ADP,tout_ADV a_ADP,tout_ADV pas_ADV
1877,0.00013781624875264242,1.3915836238886925e-07,3.401648940304369e-08
1878,0.00013375131629800308,1.5580848744534137e-07,2.7175898753561967e-08
1879,0.00013544679586630082,1.6556271387191401e-07,2.871382953628654e-08
1880,0.0001329270753558376,1.6493865340194702e-07,2.823852329747467e-08
1881,0.000138992057145515,2.210284916759342e-07,4.8807554942076337e-08
1882,0.00014284121061791666,1.7769878901674474e-07,4.126338848386979e-08
1883,0.00013893320101487916,1.9210790586088322e-07,5.2450511767165864e-08
1884,0.00014087558611208806,1.802263289718553e-07,5.479408393682661e-08
1885,0.00013081610904919216,2.0110383747162786e-07,3.4161868445181653e-08
1886,0.00013135573317413218,2.2845262354076468e-07,4.452889917905267e-08
1887,0.00013147817844583187,1.7758675180390426e-07,3.26446234488742e-08
1888,0.00013163432777218986,2.0226561381342378e-07,5.2627100899371726e-08
1889,0.00013277516154630575,1.9421923952434028e-07,5.2000635242244186e-08
1890,0.0001315537538175704,2.2022738027649424e-07,3.867088149700493e-08
1891,0.00012802430046576774,1.905891812148397e-07,3.44207886637804e-08
1892,0.00012835468487537582,1.9557758612620546e-07,3.635737222396074e-08
1893,0.00012789860738848802,2.1184952769814913e-07,2.9560399072980914e-08
1894,0.00012826090369344456,2.1425233187599702e-07,3.7179081147087345e-08
1895,0.00013051545556663768,2.2389246567833254e-07,2.8889350245364653e-08
1896,0.00012911957674077712,2.3057383380375995e-07,2.7716037021008333e-08
1897,0.00012863577603638987,2.2782449549119121e-07,5.2440421782762314e-08
1898,0.00012961310812897864,2.5066511699645133e-07,4.243766249523162e-08
1899,0.00012921599045512266,2.1612830813921846e-07,3.979856622038369e-08
1900,0.00012852684494646383,2.0504660169784472e-07,5.1391427113856025e-08
1901,0.00012670006208281848,2.352859079790548e-07,3.576792995119149e-08
1902,0.00011183269634784665,2.1507043429513928e-07,3.437198570210853e-08
1903,0.0001246268225258973,2.6029061106491724e-07,3.888158550680032e-08
1904,0.00012312459875829518,2.2788410269924952e-07,6.180818790113562e-08
1905,0.00012582962517626584,2.2242871244859685e-07,5.367189426230823e-08
1906,0.00012726609838864533,2.1605574884731027e-07,4.784091789389322e-08
1907,0.00012527966600828222,2.5199932374153633e-07,4.885701332391079e-08
1908,0.00013172542549000354,2.1855682019733536e-07,4.2237946473733246e-08
1909,0.00013066156179775135,2.447937701433034e-07,5.666013169758344e-08
1910,0.00013629241675516823,2.3353938893855286e-07,5.7716826762366225e-08
1911,0.00012526022737802123,2.6601870461995247e-07,5.213966691730576e-08
1912,0.00012767197222274262,2.2556793716210777e-07,4.063348651994758e-08
1913,0.00012890666403109208,2.2219526135680567e-07,3.075734078539227e-08
1914,0.00012534027200672426,2.2969831214858516e-07,7.031580767646872e-08
1915,0.00011946870654355735,2.049852542151953e-07,6.597226853699567e-08
1916,0.00011994792703262647,2.4611914817285196e-07,6.152978615503457e-08
1917,0.00012515322214312619,2.1494192115056876e-07,8.992468147894783e-08
1918,0.00011930209575439221,2.6074073389281693e-07,8.270190754444684e-08
1919,0.00011851973886223277,2.1085973350709608e-07,4.9722380102146246e-08
1920,0.00012195609542686725,1.8173356375328353e-07,5.5277292521083154e-08
1921,0.00013098656745569315,1.7190136447631232e-07,6.13392541204405e-08
1922,0.0001339936334261438,1.8813736119005497e-07,5.533451535866263e-08
1923,0.00013234159223429742,1.0828266949758358e-07,6.581887923573504e-08
1924,0.00013696963742404478,1.1344629291532016e-07,6.187979850746927e-08
1925,0.00013368395593715832,1.1768050467431124e-07,4.619234883485035e-08
1926,0.0001341460001640371,1.5047287083014282e-07,4.012609911008269e-08
1927,0.00013676307844434632,1.1260717058814151e-07,5.128643587593018e-08
1928,0.00012859438265877543,1.0397697403075057e-07,2.3994687015083116e-08
1929,0.0001318132835876895,1.1920234821438669e-07,4.9017788938954254e-08
1930,0.00012546134348667692,1.0398567562575067e-07,4.516549501065725e-08
1931,0.00012393972974678036,1.0949142570382264e-07,4.1059283084621256e-08
1932,0.00011971321328019258,1.2384276637522618e-07,2.7398841195847012e-08
1933,0.0001151918313553324,1.5141274323227094e-07,3.4411986149507356e-08
1934,0.00011605598410824314,1.258065900344718e-07,4.672816089623666e-08
1935,0.00011731671202142024,7.659701939388697e-08,4.787313656606784e-08
1936,0.00011730661026376765,1.2245961711343512e-07,4.243650142399247e-08
1937,0.00011173358234373154,1.0576539077877811e-07,4.0291579406215305e-08
1938,0.0001120596457440115,1.30948667909081e-07,3.500607925754906e-08
1939,0.00010515118765397347,1.0858776100519663e-07,5.352917575862648e-08
1940,9.424997779206024e-05,1.5214697701715352e-07,2.2822046030768206e-08
1941,0.00010349739250159473,9.444808135583571e-08,2.6563522936839945e-08
1942,0.00010788140070872032,1.2136847393762196e-07,5.4615812095093474e-08
1943,0.00010679841034288984,1.3354882133498336e-07,4.935499831049128e-08
1944,0.00011110233981526108,1.7993842149621742e-07,6.7476911169706e-08
1945,0.00011403161443013232,1.0238969050391233e-07,3.485606470121638e-08
1946,0.00011417811629144126,7.9350293447078e-08,4.5939645865189505e-08
1947,0.00012565074575832114,1.3351375849346425e-07,5.006765757542553e-08
1948,0.00011529854691616492,1.1959077084178205e-07,4.2400363442496314e-08
1949,0.00010179354012507247,1.7866955337453305e-07,3.5341230386620737e-08
1950,0.00010948785484288237,1.127348325802302e-07,5.7430953326331746e-08
1951,0.00011344584709149785,1.2047384045921206e-07,5.117472801074996e-08
1952,0.0001045875837917265,1.1282940282075771e-07,3.7961293553046005e-08
1953,0.00010033988428403973,1.1312518577444308e-07,5.386913581872932e-08
1954,0.00011115966481156647,1.1238416686154551e-07,7.32940237391233e-08
1955,0.00010034904244093923,8.916327454144835e-08,5.9129328100482326e-08
1956,0.00010362547891418217,1.1250272757834523e-07,7.500181675723638e-08
1957,9.567020470058196e-05,1.3605958354423464e-07,6.802978980147145e-08
1958,9.61805440056196e-05,1.0174859665923464e-07,5.956015308727913e-08
1959,0.00010010943151428364,9.688434510213284e-08,6.82065834922696e-08
1960,0.00010013891869675717,9.689166657889103e-08,6.64399988359321e-08
1961,0.00010300089888914954,1.0491720592309406e-07,7.01764107935432e-08
1962,0.00010203003103015362,1.0908165165579575e-07,7.356669540214966e-08
1963,0.00010246301690131077,8.535190354486133e-08,6.272071573221183e-08
1964,0.00010213096629740903,1.3384730268573009e-07,7.36160155057064e-08
1965,9.988065949073643e-05,1.0342162293230928e-07,5.6909251811010364e-08
1966,9.999359554058174e-05,1.362612397359797e-07,7.643923360944882e-08
1967,0.00010217084991381853,1.1832805490996634e-07,7.888536884825825e-08
1968,0.0001028453416438424,1.1453110193571092e-07,6.692209530978488e-08
1969,9.288757564718253e-05,1.0536878072842093e-07,8.447669758160359e-08
1970,9.542630641590222e-05,1.2048659972507814e-07,8.093755954341475e-08
1971,9.841007658906165e-05,1.3616753613554522e-07,7.039604554837098e-08
1972,9.356567352369893e-05,1.4056602493095482e-07,6.976999578078846e-08
1973,9.526540270599071e-05,9.978898884988041e-08,6.670976682165985e-08
1974,8.764978429098846e-05,1.0632330166293613e-07,8.325846256873604e-08
1975,8.432486674792017e-05,1.3079289340467426e-07,7.424924364229923e-08
1976,8.870650390235824e-05,1.279829981437608e-07,7.484720521144794e-08
1977,9.012221244120155e-05,1.0695742747035553e-07,9.637922016025868e-08
1978,9.222589869750664e-05,1.5742566872312125e-07,6.356432602494522e-08
1979,9.671147017797921e-05,1.515661109952049e-07,9.597236005909338e-08
1980,9.776412434803206e-05,1.4667688313929617e-07,7.163289805767192e-08
1981,9.65702652138134e-05,1.2271566185440008e-07,9.108791432232977e-08
1982,9.776691967999795e-05,1.4773855350203036e-07,1.0366528779837125e-07
1983,9.901846988213947e-05,1.0799190597321484e-07,1.023081166451334e-07
1984,9.858024804998422e-05,9.046453319783154e-08,8.524542227661414e-08
1985,9.535562048768043e-05,1.1068626715182717e-07,7.639758392574691e-08
1986,0.00010347381385145127,1.1269632627097792e-07,6.593934315235472e-08
1987,9.830654153120122e-05,1.234385004211802e-07,8.310710963854717e-08
1988,9.841004339250503e-05,1.283262502926874e-07,1.0973693664872997e-07
1989,0.00010243195902148727,1.2128749782291948e-07,1.0153026053227876e-07
1990,9.717124248709297e-05,1.149665357358387e-07,8.445408927748588e-08
1991,0.00010040338020189665,9.730032179966486e-08,9.730032268784328e-08
1992,9.551102812110912e-05,9.697501673899822e-08,8.59551270715464e-08
1993,9.770885253601591e-05,9.305868398090666e-08,9.250476118438655e-08
1994,9.773542524271761e-05,9.811363521627925e-08,8.176136323534422e-08
1995,9.461417585043819e-05,8.730145850677218e-08,7.374533161907948e-08
1996,9.110949167734361e-05,1.0943089145953877e-07,9.715328119774824e-08
1997,9.088243132282514e-05,9.781584908719054e-08,8.726707578787796e-08
1998,9.28173585634795e-05,1.0203796863006431e-07,8.582632227138731e-08
1999,9.056767976289848e-05,9.734528522153951e-08,8.317766164722684e-08
2000,9.004566936710034e-05,7.333932361408557e-08,7.908276167256645e-08
2001,9.268584790333989e-05,1.0733968455745035e-07,8.54336321687299e-08
2002,9.05265487745055e-05,1.121592694275364e-07,8.80625514732003e-08
2003,9.086975478567183e-05,8.458853301140934e-08,9.292238178915113e-08
2004,8.915121225072653e-05,7.135761950771702e-08,9.117917931789066e-08
2005,8.854551651893416e-05,1.0088399360341782e-07,7.521262013199248e-08
2006,9.019990784508991e-05,9.553504759507447e-08,9.059357619634056e-08
2007,9.583674955138122e-05,6.590891163393842e-08,8.907689164061594e-08
2008,9.650381298342836e-05,1.0217855250793662e-07,9.451515881053751e-08
2009,9.662741922511486e-05,8.964201825278906e-08,9.345657225878767e-08
2010,0.00010691738589230226,8.03044820085752e-08,1.105367579690153e-07
2011,0.00010672055577742867,5.735957830932392e-08,9.330491601566848e-08
2012,0.0001215747151945834,5.5148892896816903e-08,1.201701192998783e-07
2013,0.00012876469918410294,4.992533730874271e-08,1.1156499857278845e-07
2014,0.00013779052460449748,3.681256824372703e-08,1.0632336011617838e-07
2015,0.0001421935266989749,2.5712273865607926e-08,1.0395738470059257e-07
2016,0.00014599280984839424,3.314143981469897e-08,1.0190993360303935e-07
2017,0.00011775526036217343,2.6665480767906757e-08,1.0490099200399783e-07
2018,0.00013661018601851538,3.175203994176812e-08,1.1797302912341934e-07
2019,0.00013668983592651784,2.72955691382748e-08,9.617223689639687e-08
