year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP terre_NOUN
1935,2.2739740757060645e-08,2.393656828303392e-09,1.0602703071072028e-05
1936,2.3036957230715416e-08,0.0,1.0713397387007717e-05
1937,2.392312481447334e-08,8.813782592653752e-09,1.0994563979238592e-05
1938,5.186085783037697e-09,3.889564337278273e-09,1.1225282662508107e-05
1939,1.5294050470515685e-08,0.0,1.2297945715999958e-05
1940,1.0143131667916805e-08,1.7750480196809804e-08,1.1844641676361789e-05
1941,5.9030051957620344e-09,0.0,1.1879797682468052e-05
1942,1.2136847082899749e-08,1.8205270180260413e-08,1.2604115624981205e-05
1943,6.967764676346633e-08,2.9032352077962287e-09,1.2446169591839862e-05
1944,2.5705489292704442e-08,6.4263723231761105e-09,1.2219746849950752e-05
1945,2.6142048525912287e-08,2.178504043826024e-09,9.722663548927812e-06
1946,9.744772988540262e-09,6.960552134671616e-09,9.99535279788688e-06
1947,5.960435700558264e-09,7.152522796260996e-09,9.640408336508699e-06
1948,1.0871888278529696e-08,0.0,1.1150207740229234e-05
1949,9.817008539414473e-09,2.945102384188658e-09,9.839587391979876e-06
1950,2.3397795700930146e-08,1.0635361480382244e-09,9.773897090781247e-06
1951,3.5182626589858046e-08,8.529121298117559e-09,1.1610266369643796e-05
1952,2.8470971358274255e-08,2.1089607837865287e-09,1.0618617807267583e-05
1953,1.8315507332999914e-08,5.386913692895234e-09,1.10938096895552e-05
1954,1.07497895029951e-08,1.9545072227344917e-09,1.0011963468059548e-05
1955,2.0648336374051723e-08,9.385607846468247e-10,1.0603859436741914e-05
1956,1.0465369904011368e-08,0.0,9.3987741820456e-06
1957,2.738861759610245e-08,8.835037701437898e-10,1.0838824152870075e-05
1958,1.5717262158432277e-08,1.6544486891589827e-09,9.910147355185472e-06
1959,9.300897829689347e-09,3.8753737996444215e-09,9.960486522686551e-06
1960,2.353083417006019e-08,4.8445834566201995e-09,9.709929486234614e-06
1961,5.350082687982649e-08,1.3896318540318475e-09,9.744793374011351e-06
1962,6.976152100435229e-09,2.536782617301725e-09,9.64928665325715e-06
1963,1.2932106940866106e-08,6.466053248388448e-10,1.0224770335298672e-05
1964,1.9468698653213323e-08,3.041984220075733e-09,1.0208898629571195e-05
1965,9.849678406226303e-09,2.188817405102128e-09,9.874302349999198e-06
1966,2.6033651678858405e-08,2.8803187945847242e-08,9.712767223390983e-06
1967,1.5284040699725665e-08,4.930335639752315e-09,9.95977052298258e-06
1968,2.1558795637588446e-08,4.042274182047834e-09,9.32103500872472e-06
1969,1.6804504454626112e-08,3.179230406713529e-09,9.198876341542928e-06
1970,1.7015283404475667e-08,1.5175792539290356e-08,1.1966802617280337e-05
1971,7.193756701440179e-09,8.22143619849669e-09,9.533782304060878e-06
1972,2.1546616935097518e-08,7.695220183290274e-09,9.703672617433767e-06
1973,1.1577728109557484e-08,5.513203782392395e-09,9.367484437916573e-06
1974,9.00091468025721e-09,1.0688586127294286e-08,9.277130516238685e-06
1975,1.0851811893530794e-08,1.7134440533084216e-09,9.581007759607019e-06
1976,9.712995741040231e-09,2.285410749536254e-09,8.820543087040278e-06
1977,1.4104276857551667e-08,5.289103655048422e-09,9.069637712855183e-06
1978,1.128712323605896e-08,3.5643548113029055e-09,1.0344945394535898e-05
1979,9.363157360553487e-09,2.9259866751729646e-09,9.47785605376339e-06
1980,1.0233271119375331e-08,6.253665918443119e-09,9.812001223963307e-06
1981,1.5813874654213578e-08,5.060439622894819e-09,9.583840494542528e-06
1982,1.1173503899897241e-08,5.586752060970923e-09,9.673771160123579e-06
1983,1.1999100379966876e-08,6.315316047889041e-10,9.916309636537335e-06
1984,6.958810416790584e-09,4.0593059469351545e-09,9.786986652216001e-06
1985,1.3234227935754461e-08,3.609334831011779e-09,9.890178603200184e-06
1986,1.1389522214244607e-08,2.9972427317837003e-09,1.0580267030491086e-05
1987,1.3443797186596385e-08,2.4443267410134695e-09,9.923966899805237e-06
1988,1.679035044332977e-08,4.797243047249822e-09,9.826552741287742e-06
1989,6.036934507847036e-09,6.585746614717891e-09,9.496646271145437e-06
1990,2.397406362319998e-08,1.5256222840598355e-08,9.914910151564982e-06
1991,2.989347080983862e-08,5.861465202094962e-10,9.643868907005526e-06
1992,8.815910668147353e-09,1.6529832502776287e-09,1.151357923845353e-05
1993,1.3294098266669607e-08,2.2156829704300662e-09,1.0706179864428123e-05
1994,8.967375286772494e-09,6.329911872438032e-09,1.0674868576643348e-05
1995,1.4098372247417501e-08,1.0844901643380922e-09,1.0729946097853826e-05
1996,1.7081895009596337e-08,1.49466583554414e-08,1.1598606306506554e-05
1997,8.151320507465698e-09,3.3564261370244708e-09,1.085516146304144e-05
1998,1.3350762273489636e-08,4.291316191284977e-09,1.043695772295905e-05
1999,8.226361813967742e-09,3.199140841125825e-09,1.0983107131323777e-05
2000,1.4579503826439577e-08,1.3254094488601709e-09,1.0495475862626336e-05
2001,1.4896119893137438e-08,4.819333099259637e-09,1.0724768230829795e-05
2002,6.571832411594869e-09,0.0,1.0653378240021993e-05
2003,8.750538071922165e-09,2.9168460979889232e-09,1.0994009812748118e-05
2004,2.1583476339515073e-08,1.2333415178034102e-08,1.1228253129047516e-05
2005,8.557123898356167e-09,3.6029997874109654e-09,1.081080063158879e-05
2006,1.2765458912156191e-08,4.529678965248252e-09,1.0854345873667626e-05
2007,1.078509459517818e-08,3.994479552682506e-09,1.070200903541263e-05
2008,6.811903485726134e-09,1.7029758436759579e-09,1.0862005865419633e-05
2009,4.76819250749827e-09,1.430457752249481e-09,1.0038475238616229e-05
2010,8.97520635589899e-09,7.085689368580006e-09,9.257689953301451e-06
2011,6.500752380844688e-09,7.64794394481072e-10,9.545780812914018e-06
2012,1.05531832161887e-08,3.0638275250183256e-09,9.524077768219286e-06
2013,6.414987652192394e-09,2.2313000891394097e-09,8.760641549088177e-06
2014,1.0822894864759292e-06,1.5158116567492996e-09,9.009767609313712e-06
2015,4.654808538617772e-09,0.0,8.73907004006469e-06
2016,6.421154274960372e-09,6.21402013178951e-10,9.22201991215843e-06
2017,6.037467414898856e-09,2.7671724078803805e-09,8.1558634974499e-06
2018,6.711813327342497e-09,1.0325866828253538e-09,8.249593065556837e-06
2019,4.591778068885333e-09,0.0,8.232292600496294e-06
