year,en_PRON aille_VERB,en_PRON taille_VERB
1968,8.354033553814588e-08,0.0
1969,1.0128120209174085e-07,0.0
1970,1.1956684886627045e-07,0.0
1971,9.55741938923893e-08,0.0
1972,1.1183720260987684e-07,0.0
1973,1.1357199980466248e-07,0.0
1974,1.2938815530105785e-07,0.0
1975,1.0280664497486214e-07,0.0
1976,1.1141377598278268e-07,0.0
1977,1.0872046374288402e-07,0.0
1978,1.1465341032135257e-07,0.0
1979,1.1645426667428183e-07,5.851973350345929e-10
1980,1.3360103423565306e-07,0.0
1981,1.3536676135572634e-07,0.0
1982,1.502215525306383e-07,0.0
1983,1.402000151529137e-07,0.0
1984,1.2931788262449118e-07,0.0
1985,1.4978739670823416e-07,6.015558051686298e-10
1986,1.6065220620475884e-07,0.0
1987,1.466596017962729e-07,0.0
1988,1.193314176362037e-07,1.1993107618124554e-09
1989,1.3336136817088118e-07,0.0
1990,1.3403681009549473e-07,0.0
1991,1.6294873717015435e-07,0.0
1992,1.212187754617844e-07,0.0
1993,1.3183313285480835e-07,0.0
1994,1.3556561384575616e-07,0.0
1995,1.5128637187444838e-07,5.422450821690461e-10
1996,1.617441967027844e-07,0.0
1997,1.5295712785245996e-07,0.0
1998,1.4733520004028833e-07,4.768129224785866e-10
1999,1.5310173751004186e-07,0.0
2000,1.7627945680942503e-07,0.0
2001,1.81820283273737e-07,0.0
2002,1.6035271244163596e-07,0.0
2003,1.5750968884731265e-07,0.0
2004,1.4888193788920034e-07,0.0
2005,1.4727261543612258e-07,0.0
2006,1.330078447381311e-07,0.0
2007,1.6217586562561337e-07,0.0
2008,1.3070339832665923e-07,1.7029758714315335e-09
2009,1.378007681296367e-07,0.0
2010,1.3132144260907808e-07,0.0
2011,1.1854313441972408e-07,0.0
2012,1.1302118707590125e-07,0.0
2013,1.294153975095469e-07,0.0
2014,1.2927708326060383e-07,0.0
2015,1.1703517799332985e-07,0.0
2016,1.0232420066813575e-07,0.0
2017,1.627600596521006e-07,0.0
2018,1.151334174664953e-07,0.0
2019,9.948852408570019e-08,0.0
