year,on_PRON a_VERB,on_PRON va_VERB
1949,0.00019041755876969546,9.19166495805257e-06
1950,0.00019486960809445009,9.584587587596616e-06
1951,0.00019162057287758216,9.61871660365432e-06
1952,0.00019792386592598632,8.798584531177767e-06
1953,0.00019677318778121844,9.574700243319967e-06
1954,0.00019105797400698066,1.0031508281826973e-05
1955,0.00020149679767200723,9.291751666751225e-06
1956,0.00020351132843643427,9.874948773358483e-06
1957,0.00019815930136246607,8.875678986441926e-06
1958,0.00020223981118761003,9.428702924196841e-06
1959,0.00019629854068625718,9.348952062282478e-06
1960,0.0001969233198906295,9.68709036897053e-06
1961,0.00019190467719454318,9.343884585177875e-06
1962,0.00019302886357763782,1.0205476201008423e-05
1963,0.00019555284234229475,1.0378662182120024e-05
1964,0.0001987237046705559,1.0508230161576648e-05
1965,0.00019018634338863194,1.009592028822226e-05
1966,0.00019930588314309716,1.092471734409628e-05
1967,0.00019938918558182195,1.0858077985176351e-05
1968,0.0001934883912326768,1.1254140645178268e-05
1969,0.0001898913542390801,1.0752157322713174e-05
1970,0.00018040752183878794,1.0758257303677965e-05
1971,0.00018517654098104686,1.1254118135184399e-05
1972,0.00018632334104040638,1.1022120588677353e-05
1973,0.00017968137399293482,1.1481247156552854e-05
1974,0.00017378178381477483,1.1236517138968338e-05
1975,0.00016847096048877575,1.0694746606532135e-05
1976,0.00016773258175817318,1.121736772802251e-05
1977,0.0001692971563898027,1.186639815387025e-05
1978,0.00016529695494682528,1.19685089430277e-05
1979,0.00016853566557983868,1.1731451195373666e-05
1980,0.00016832025357871316,1.2914388435092405e-05
1981,0.00016461609993712045,1.304518036704394e-05
1982,0.00017023889085976407,1.3177286291465862e-05
1983,0.00016174724078155123,1.2972922377230134e-05
1984,0.0001637755958654452,1.2489904975154786e-05
1985,0.00015561647160211578,1.312955646426417e-05
1986,0.0001602889460627921,1.4292052128439536e-05
1987,0.0001550888664496597,1.3173698789614718e-05
1988,0.00015480823276448064,1.3455666703521274e-05
1989,0.00015484188043046743,1.3370163287618198e-05
1990,0.00015362580234068446,1.4250401363824494e-05
1991,0.00014962386194383726,1.4950253444112604e-05
1992,0.00014643117174273357,1.4264143374020932e-05
1993,0.00014552993525285274,1.4953644040360814e-05
1994,0.0001483087835367769,1.4901667782396544e-05
1995,0.0001419331929355394,1.4559822830051417e-05
1996,0.00013958043200545944,1.4298079804575536e-05
1997,0.00013740776921622455,1.4659910902992124e-05
1998,0.00013725346070714295,1.4698712220706511e-05
1999,0.0001369538440485485,1.444366353098303e-05
2000,0.00013520192442229018,1.5256346614478389e-05
2001,0.00013424515054794028,1.5178708054008894e-05
2002,0.00013309099085745402,1.4926383300917223e-05
2003,0.0001342299219686538,1.536719491923577e-05
2004,0.00013168211808078922,1.5581068055325886e-05
2005,0.00012655806858674623,1.5899136997177266e-05
2006,0.00013137427959009074,1.684958169789752e-05
2007,0.00012346057701506652,1.780419415808865e-05
2008,0.00012521513053798117,1.893283388199052e-05
2009,0.0001223637373186648,2.0391175439726794e-05
2010,0.00012151390546932817,2.4592538466094993e-05
2011,0.00011850603550556116,2.652918738021981e-05
2012,0.0001228012661158573,3.0233849429350812e-05
2013,0.00011975247616646811,3.094896783295553e-05
2014,0.00012429439084371552,3.285218554083258e-05
2015,0.00012130630420870148,3.134503549517831e-05
2016,0.00012640642671613023,3.1248443519871216e-05
2017,0.00011881735190399922,3.714526610565372e-05
2018,0.0001229322842846159,3.9438617022824474e-05
2019,0.00012416856770869344,3.924796692444943e-05
