year,étudiant_VERB en_ADP,étudiant_VERB dans_ADP,etudiant_VERB en_ADP,etudiant_VERB dans_ADP
1966,3.5450078428311826e-08,7.477751240436703e-08,1.3515342478509496e-07,3.877352328096606e-09
1967,3.303324902503846e-08,6.015009379467529e-08,4.930335606445624e-08,7.888536934785861e-09
1968,4.626158300879979e-08,8.713346572042369e-08,9.701458053568146e-08,4.0422742653145605e-09
1969,3.724241537383932e-08,8.72017497099975e-08,8.31141687140935e-08,4.541757636644661e-09
1970,6.25426608280577e-08,7.082036504457712e-08,6.346240435939343e-08,5.978342543233595e-09
1971,3.853797991837382e-08,6.47438094247832e-08,5.960540916394308e-08,6.166077093361366e-09
1972,2.7702792948502974e-08,6.617889303228708e-08,9.695977620793883e-08,2.565073486948677e-09
1973,3.6387145740945925e-08,7.553089420575532e-08,6.781240979858438e-08,7.718485461882807e-09
1974,3.037808582462276e-08,8.325845990420078e-08,1.1644933595178486e-07,2.2502286700643026e-09
1975,4.512069295969923e-08,7.539153967783818e-08,6.511087402572002e-08,2.2845920710778955e-09
1976,2.7996280849151844e-08,6.51342091373408e-08,8.798831652168104e-08,3.4281161798155324e-09
1977,3.408533544302372e-08,6.053085233048705e-08,7.169673799101162e-08,7.052138428775834e-09
1978,5.287126469966097e-08,5.2277204010131584e-08,8.910887128177336e-08,8.910887139279566e-09
1979,4.271940667877061e-08,5.266775959800185e-08,6.905328298056901e-08,2.3407893401383717e-09
1980,3.581644847372445e-08,6.424220133638414e-08,8.982537780255484e-08,7.959211123509391e-09
1981,2.84649726012276e-08,8.223214248426203e-08,2.1696634455725672e-07,6.325549528618524e-10
1982,4.779776929808577e-08,6.890327353126224e-08,5.9592021872667544e-08,1.8622506869903077e-09
1983,4.104955309003344e-08,5.810090664137846e-08,7.894145359621518e-08,2.5261264191556165e-09
1984,3.76935567203418e-08,6.26292886996005e-08,6.668859503511371e-08,2.3196033982486597e-09
1985,5.113224332831123e-08,7.038202909370739e-08,7.098358667523286e-08,3.007779025843149e-09
1986,4.076250093021372e-08,5.454981755192989e-08,6.533989282964114e-08,4.795588426365072e-09
1987,4.766437200487417e-08,4.522004531937185e-08,8.188494365901633e-08,1.8332451112712533e-09
1988,5.396898572485043e-08,8.395175388198339e-08,7.435726678828303e-08,5.396898483667201e-09
1989,4.280735410588932e-08,7.079677288857056e-08,8.396827000378693e-08,1.0976244357863152e-09
1990,4.195461400513523e-08,5.448650874928518e-08,8.881300878060827e-08,7.628111475810329e-09
1991,5.0408601737217396e-08,6.330382218422415e-08,6.330382074093421e-08,1.7584396161396398e-09
1992,8.430214393229107e-08,6.171137356680845e-08,7.162927617709869e-08,5.509944056569793e-09
1993,3.600484888011124e-08,5.649991585698899e-08,8.031851095324782e-08,0.0
1994,5.433174266045171e-08,5.644171330310144e-08,7.648643624014184e-08,2.637463358823311e-09
1995,5.2055526111871586e-08,6.235818394983994e-08,5.964695998228464e-08,5.9646960148818096e-09
1996,4.6441403611652277e-08,5.978663164540876e-08,6.245567529816753e-08,2.6690460952494277e-09
1997,5.7059242664081467e-08,6.616954395521901e-08,4.986690316233222e-08,5.753873488778538e-09
1998,5.387985879679036e-08,6.627699500327822e-08,4.9111732014495146e-08,2.86087753487152e-09
1999,5.347135356714716e-08,6.12406939604071e-08,1.7549572528530177e-07,7.312321637087393e-09
2000,6.494506266108147e-08,9.18950529005258e-08,5.831801452860219e-08,4.4180314962005696e-10
2001,6.177508282689814e-08,6.352756809491211e-08,4.600272268673322e-08,4.3812117822561447e-10
2002,5.564151450698773e-08,6.966142129805064e-08,6.30895898856565e-08,3.504977197366088e-09
2003,5.583676809806093e-08,7.042099686715986e-08,4.45860748321536e-08,2.500153695184082e-09
2004,7.223857778626552e-08,6.430995558304176e-08,3.920264052270639e-08,2.2023955992267474e-09
2005,6.755624326615361e-08,7.65637393485008e-08,4.909087181204086e-08,3.602999676388663e-09
2006,5.3120778886750486e-08,7.123949341547586e-08,7.12394949697881e-08,4.529678965248252e-09
2007,5.7919951501617106e-08,7.869124818427053e-08,3.754810792844232e-08,1.5977917877663117e-09
2008,6.386159867588503e-08,8.983197785639163e-08,6.599031654452858e-08,1.7029758714315335e-09
2009,5.14964781928029e-08,7.581426375580236e-08,2.384096209340214e-08,9.53638501499654e-10
2010,5.007220593711281e-08,8.12492384483221e-08,2.45637233331486e-08,4.723793023408973e-10
2011,4.8182048573153224e-08,9.292251657022632e-08,2.02670511206815e-08,3.82397197240536e-10
2012,4.255315744217114e-08,7.01276063885814e-08,1.8042539906559796e-08,1.0212758139171996e-09
2013,4.406817666335883e-08,7.000703550197329e-08,1.4503449996539075e-08,1.1156500168141292e-09
2014,5.067141728432034e-08,7.102660160018814e-08,1.494157193804302e-08,1.2992671383216248e-09
2015,4.543979414961541e-08,6.272908126270238e-08,8.644644111654998e-09,8.866301581811342e-10
2016,4.950502585643335e-08,6.027599463998001e-08,1.304944241553585e-08,2.0713400439298368e-10
2017,4.880286041952786e-08,8.955576302760448e-08,1.1571812230659617e-08,2.515611330355938e-10
2018,4.8531575203014654e-08,6.918330885952173e-08,9.29327992338358e-09,0.0
2019,4.3876990929447857e-08,6.198900237563976e-08,1.071414901243628e-08,5.1019755087367e-10
