year,était_VERB en_PRON,était_VERB dans_ADP,etait_VERB en_PRON,etait_VERB dans_ADP
1929,7.129860080112849e-08,7.66682751418557e-06,1.1140406375176326e-09,7.798284462623428e-09
1930,6.722306267192835e-08,7.247486337291775e-06,0.0,8.402882833991043e-09
1931,5.5886246741465584e-08,6.973235031182412e-06,0.0,1.1405356659111021e-08
1932,9.863583017022393e-08,6.991088412178215e-06,0.0,1.5343351700281005e-08
1933,9.291236580111217e-08,6.898456376802642e-06,0.0,1.261772819560747e-08
1934,4.7926320689839486e-08,6.624615707551129e-06,0.0,5.990790086229936e-09
1935,5.984141893122796e-08,6.927242793608457e-06,0.0,1.3165112555668657e-08
1936,7.63857030960935e-08,6.0938814385735895e-06,0.0,1.091224355320719e-08
1937,1.0702450481403503e-07,6.571304766112007e-06,0.0,5.0364472592434595e-09
1938,8.557041297763135e-08,6.4968689912348054e-06,0.0,2.2040865133021725e-08
1939,8.258787431714154e-08,6.377619229169795e-06,0.0,1.6823455517567254e-08
1940,1.572185368559076e-07,5.776513262389926e-06,2.5357829169792012e-09,2.789361186472661e-08
1941,1.0625409174735978e-07,6.34277921562898e-06,0.0,2.3612021227137348e-08
1942,7.888950648293758e-08,6.5023159550037235e-06,0.0,1.8205270846394228e-08
1943,9.290352664947932e-08,6.599053449463099e-06,0.0,1.1612940831184915e-08
1944,9.318240046241044e-08,7.065796580718597e-06,0.0,1.927911696952833e-08
1945,1.3071024795863195e-07,8.402490493608639e-06,2.178504043826024e-09,1.089252021913012e-08
1946,1.2111360092603718e-07,6.906259841343854e-06,0.0,1.2528993842408909e-08
1947,1.3232167361820757e-07,7.418358109134715e-06,0.0,1.7881305991451768e-08
1948,1.2937546500779717e-07,6.513348125736229e-06,0.0,6.523132922708896e-09
1949,1.6198063690353592e-07,5.983466508041602e-06,0.0,1.1780409536754632e-08
1950,1.4570444761830004e-07,6.129158919065958e-06,0.0,7.444752814222966e-09
1951,1.5565646549475787e-07,6.89792705088621e-06,0.0,9.595261696304647e-09
1952,1.2021077111512568e-07,6.602101620956091e-06,0.0,1.0544803918932644e-08
1953,1.1635733443426943e-07,6.391034276020946e-06,0.0,1.0773827274768166e-08
1954,1.5538331865627697e-07,6.515349923574831e-06,0.0,5.86352189024808e-09
1955,1.2858282616434735e-07,5.851926289324183e-06,0.0,9.385607846468247e-09
1956,1.5610842751812015e-07,6.287070846155984e-06,8.72114158667614e-10,1.5698055078061657e-08
1957,1.5726367053048307e-07,6.257857421587687e-06,0.0,1.4136060322300636e-08
1958,1.546909516036976e-07,6.316684903140413e-06,8.272243445794913e-10,8.272243334772611e-09
1959,1.875680908369759e-07,6.02000591243268e-06,0.0,1.3176271629333769e-08
1960,1.8201791363026132e-07,6.363014108501375e-06,0.0,6.228750015768725e-09
1961,2.0636032616039302e-07,6.304759608610766e-06,0.0,1.459113496693476e-08
1962,1.934296705030647e-07,6.66285950501333e-06,1.2683912808952869e-09,1.585489073363533e-08
1963,2.0109425236114475e-07,6.565630428667646e-06,0.0,7.1126584622049904e-09
1964,2.2206484118214576e-07,6.411285994545324e-06,0.0,1.277633332463779e-08
1965,2.2216495665361435e-07,6.29941632723785e-06,5.472043373977442e-10,1.4227312661319047e-08
1966,2.3374894908556598e-07,6.9903121584502514e-06,0.0,8.308612020613282e-09
1967,2.3123273251712817e-07,6.751108685421059e-06,4.930335584241163e-10,7.888537156830466e-09
1968,3.0361971425918455e-07,7.003464816079941e-06,4.4914158503495116e-10,2.649935337828424e-08
1969,2.2799623877745034e-07,6.387982466549147e-06,0.0,1.4079449051074278e-08
1970,2.7500374244482373e-07,5.8302634897700045e-06,0.0,1.6095538069027526e-08
1971,2.7387659429223277e-07,5.824373602081323e-06,0.0,9.762955333059153e-09
1972,2.9293138936736796e-07,5.604172656603623e-06,5.130146862875051e-10,1.128632343139202e-08
1973,3.192145072716812e-07,5.481227162817959e-06,2.7566018356850464e-09,1.3231688744674841e-08
1974,3.1221921403812303e-07,5.244157819106476e-06,5.625571675160757e-10,1.3501372020385816e-08
1975,3.169871547470393e-07,5.101494025439024e-06,5.711480177694739e-10,1.1994108373158952e-08
1976,3.153866714455944e-07,5.239304300630465e-06,0.0,9.712995741040231e-09
1977,3.3438888635828334e-07,5.078714821138419e-06,0.0,1.0578206977029936e-08
1978,3.790097196088027e-07,5.613858775177505e-06,5.940591352171509e-10,1.603959731699689e-08
1979,3.4117005043299287e-07,5.7612678574514575e-06,0.0,1.1118749698724173e-08
1980,3.774940182665887e-07,5.152452104084659e-06,0.0,1.3075846294618998e-08
1981,4.320350228681491e-07,5.2970153774367645e-06,1.2651099057237047e-09,1.5813874210124368e-08
1982,3.892103848102124e-07,5.561301350098802e-06,6.207502289967692e-10,9.932003552926005e-09
1983,4.086009539605584e-07,5.409699951997027e-06,0.0,1.894594836571173e-08
1984,3.8795366208432824e-07,5.396557298809057e-06,2.8995041922996734e-09,1.6237223565696013e-08
1985,4.2349529394414276e-07,5.237746336206328e-06,1.2031116103372597e-09,1.3835783629900789e-08
1986,4.513847500220436e-07,5.713943664886756e-06,5.994485463567401e-10,1.3187867908825979e-08
1987,4.53422615009913e-07,5.342076292436104e-06,1.2221633705067347e-09,1.2832715334809564e-08
1988,4.119632421861752e-07,5.592985871771816e-06,1.798966087207532e-09,9.594485872455039e-09
1989,4.3081757894469774e-07,5.699414941773284e-06,1.0976244357863152e-09,1.1525056686778612e-08
1990,4.587764124153182e-07,5.456824055727338e-06,5.44865097484859e-10,1.6345953479657283e-08
1991,4.982245513929229e-07,5.557255008170614e-06,0.0,9.37834432335194e-09
1992,4.744061925521237e-07,5.691772457794286e-06,0.0,8.815910779169656e-09
1993,5.079453444523097e-07,5.638359198201215e-06,1.1078414852150331e-09,1.384801839865446e-08
1994,4.92150661557389e-07,5.554497874982189e-06,0.0,1.0549853213248639e-08
1995,5.059146701569261e-07,5.498907285073074e-06,1.626735190995987e-09,9.760411145975922e-09
1996,5.151259188096446e-07,5.276704087009421e-06,5.338092190498855e-10,6.4057106285986265e-09
1997,5.049024025538529e-07,5.394735580921406e-06,1.917957792585412e-09,1.7741109359370455e-08
1998,5.46904402654036e-07,5.837620392412646e-06,2.86087753487152e-09,2.1456581844603306e-08
1999,5.100344537822821e-07,5.5669620451226365e-06,2.285100553223174e-09,1.508166375119302e-08
2000,5.235367552813841e-07,5.524306743609486e-06,1.7672125984802278e-09,1.1928684817696933e-08
2001,5.266216476229602e-07,5.808172318211291e-06,4.3812117822561447e-10,6.133696300869573e-09
2002,5.371377369556285e-07,5.775764293503016e-06,0.0,7.009954394732176e-09
2003,5.300325938151218e-07,6.3128882175078616e-06,4.1669229178253886e-10,7.917153710401692e-09
2004,5.439917458716081e-07,6.22352945356397e-06,4.404791253964646e-10,8.3691032992661e-09
2005,5.134274374540837e-07,6.087268047849648e-06,4.5037495954858286e-10,1.216012401883404e-08
2006,5.295606229083205e-07,6.567210675711976e-06,4.1178899179428186e-10,8.647569216257978e-09
2007,5.788000976281182e-07,7.170889603003161e-06,3.994479469415779e-10,9.187303195989927e-09
2008,5.555958750846912e-07,7.15547867002897e-06,8.514879357157668e-10,1.1069342942260363e-08
2009,5.955472488494706e-07,7.950007784529589e-06,9.53638501499654e-10,8.105927040702454e-09
2010,6.362949420690711e-07,9.298314580519218e-06,4.723793023408973e-10,8.502827775203059e-09
2011,6.355441541927576e-07,1.0066988579637837e-05,1.911985902935953e-09,1.6060681617968697e-08
2012,7.217015536298277e-07,1.2543309821921866e-05,6.808505426114664e-10,6.808505315092361e-09
2013,7.639413297511055e-07,1.363519550068304e-05,2.789125042035323e-10,6.136074981455408e-09
2014,7.832415462871722e-07,1.4151184586808085e-05,2.1654451842767486e-10,4.76397932214212e-09
2015,6.86916735048726e-07,1.4738896425114945e-05,8.866301581811342e-10,2.43823286560918e-09
2016,6.727712502652139e-07,1.4986352653068025e-05,1.0356699942093428e-09,3.107010093650331e-09
2017,7.657520768589166e-07,1.419785894540837e-05,2.515611330355938e-10,3.0187335409159743e-09
2018,8.312322847814357e-07,1.533700924483128e-05,2.5814667070633845e-10,1.5488800131358005e-08
2019,7.933571737339662e-07,1.4949808246456087e-05,0.0,2.55098775436835e-09
