year,veut_VERB étendre_VERB,veut_VERB etendre_VERB,veut_VERB détendre_VERB
1930,7.562594817045465e-08,1.0503603542488804e-09,0.0
1931,6.044839295782367e-08,0.0,0.0
1932,5.918149881267709e-08,0.0,0.0
1933,6.76769076335404e-08,0.0,0.0
1934,6.949316855298093e-08,0.0,2.3963160344919743e-09
1935,7.061287732312849e-08,0.0,0.0
1936,6.426098764222843e-08,0.0,0.0
1937,7.428759829508635e-08,0.0,1.2591118148108649e-09
1938,6.093650739558143e-08,0.0,1.2965214457594243e-09
1939,6.576441791139587e-08,1.5294050470515685e-09,0.0
1940,3.803674530900025e-08,0.0,0.0
1941,3.246652724442356e-08,0.0,0.0
1942,7.888950648293758e-08,0.0,0.0
1943,6.967764676346633e-08,0.0,0.0
1944,3.855823393905666e-08,0.0,0.0
1945,5.010559434026618e-08,0.0,0.0
1946,5.4292307538617024e-08,0.0,0.0
1947,6.794896734163558e-08,0.0,1.1920870957027319e-09
1948,7.610321262063735e-08,0.0,0.0
1949,5.988375306742455e-08,0.0,0.0
1950,8.720996191868835e-08,0.0,1.0635361480382244e-09
1951,4.584402901741669e-08,2.1322803522849654e-09,0.0
1952,6.326882129314981e-08,0.0,2.1089607837865287e-09
1953,7.97263197682696e-08,0.0,2.1547654771580937e-09
1954,5.961246785091134e-08,0.0,1.9545072227344917e-09
1955,3.848099083825218e-08,0.0,0.0
1956,7.412970148834575e-08,0.0,0.0
1957,6.361226922990681e-08,0.0,1.7670075402875796e-09
1958,6.121459961150322e-08,0.0,0.0
1959,6.820658171591276e-08,0.0,0.0
1960,7.33608302994071e-08,0.0,0.0
1961,4.933193054057483e-08,0.0,0.0
1962,6.024858834052793e-08,6.341956404476434e-10,6.341956404476434e-10
1963,6.660035012373555e-08,6.466053248388448e-10,1.2932106496776896e-09
1964,6.814044439806821e-08,0.0,0.0
1965,6.511731953651179e-08,5.472043373977442e-10,0.0
1966,7.92087675449693e-08,0.0,0.0
1967,8.184357369600548e-08,0.0,1.9721342336964653e-09
1968,5.479527231955217e-08,4.4914158503495116e-10,4.4914158503495116e-10
1969,6.040537670060075e-08,0.0,1.8167031212712459e-09
1970,6.576176758699148e-08,0.0,4.5987250119061684e-10
1971,6.217460679636133e-08,0.0,3.5968783507200897e-09
1972,5.591860130493842e-08,5.130146862875051e-10,1.0260293725750103e-09
1973,4.3002987837326145e-08,0.0,5.513203782392395e-10
1974,5.906850120140916e-08,5.625571675160757e-10,5.625571675160757e-10
1975,4.283610266497817e-08,5.711480177694739e-10,1.7134440533084216e-09
1976,5.599256169830369e-08,0.0,1.7140580066410394e-09
1977,4.995264646368014e-08,0.0,0.0
1978,4.455443658457625e-08,0.0,1.1881182704343018e-09
1979,4.9156575698816596e-08,0.0,5.851973350345929e-10
1980,4.2638628627855724e-08,0.0,0.0
1981,3.415796712147312e-08,6.325549528618524e-10,6.325549528618524e-10
1982,4.221101690404794e-08,0.0,0.0
1983,5.1785590926556324e-08,0.0,0.0
1984,4.233276129639307e-08,5.799008495621649e-10,1.1598016991243298e-09
1985,4.4515129360434e-08,0.0,0.0
1986,4.615753823600244e-08,5.994485463567401e-10,1.1988970927134801e-09
1987,5.7441678080749625e-08,0.0,0.0
1988,4.257553243292023e-08,0.0,5.996553809062277e-10
1989,5.927171997655023e-08,5.488122178931576e-10,1.0976244357863152e-09
1990,6.156975729254555e-08,5.44865097484859e-10,3.2691906959314565e-09
1991,5.4511627212150415e-08,0.0,5.861465202094962e-10
1992,4.7936513425383964e-08,0.0,5.509944167592096e-10
1993,4.2097976660215863e-08,0.0,2.2156829704300662e-09
1994,5.485923537662529e-08,5.274926606624319e-10,0.0
1995,4.825981392286849e-08,0.0,1.626735190995987e-09
1996,5.124568502878901e-08,0.0,1.067618438099771e-09
1997,4.5551498573104254e-08,0.0,9.58978896292706e-10
1998,5.292623583841305e-08,0.0,1.43043876743576e-09
1999,5.210029385693815e-08,0.0,4.570201161957499e-10
2000,5.787621404351739e-08,0.0,2.2090156370779823e-09
2001,5.87082382708104e-08,0.0,4.3812117822561447e-10
2002,6.747080760760582e-08,0.0,1.3143663935011318e-09
2003,5.625345878002008e-08,0.0,1.2500769308587678e-09
2004,3.920264290968589e-08,8.809582507929292e-10,4.404791253964646e-10
2005,6.035024568973313e-08,0.0,9.007499190971657e-10
2006,4.735573355674205e-08,0.0,0.0
2007,4.7134857794617346e-08,0.0,3.994479469415779e-10
2008,3.746546894944913e-08,0.0,1.2772318758180745e-09
2009,3.623826216880843e-08,0.0,1.430457752249481e-09
2010,3.590082542359596e-08,0.0,1.4171379625338432e-09
2011,3.020937811015756e-08,3.82397197240536e-10,2.2943831279320648e-09
2012,2.9616998631354363e-08,0.0,3.404252713057332e-10
2013,3.151711425175563e-08,0.0,1.1156500168141292e-09
2014,2.9450054839230688e-08,0.0,1.0827225782605865e-09
2015,3.524354852402212e-08,0.0,2.2165753954528356e-10
2016,3.4798514292333493e-08,0.0,2.899876117012923e-09
2017,2.9432651871275084e-08,0.0,1.509366853724714e-09
2018,2.917057351226049e-08,0.0,2.323319980845895e-09
2019,3.9285211528294894e-08,0.0,2.5509878653906526e-09
