year,tout_ADV à_ADP,tout_ADV a_ADP,tout_ADV bas_ADV
1848,0.00012545236177174957,9.332457018285112e-08,3.057184372323718e-08
1849,0.00013009125450480497,9.971503911465618e-08,6.452149392544015e-08
1850,0.00012350541419436922,1.5343131121170472e-07,2.987158254086353e-08
1851,0.00012202789821458282,9.80314658338699e-08,3.353708066811123e-08
1852,0.00011970158493568306,1.4453410646098064e-07,6.380334838240742e-08
1853,0.00013033382310823072,1.3735443404883085e-07,5.912212586167698e-08
1854,0.00012854229908043635,1.3456770964204168e-07,2.909572138776184e-08
1855,0.00013001359366171528,1.1675261646360013e-07,4.82931277190346e-08
1856,0.0001332561955678102,1.4962076833047178e-07,5.7984518520015627e-08
1857,0.00014055670726520475,1.513267823272102e-07,3.856392183365642e-08
1858,0.0001448121965950122,1.3115051933354493e-07,6.85114613929727e-08
1859,0.00014625536550738616,1.4054398800311674e-07,6.619825398956891e-08
1860,0.00015165446711762343,1.4784304203097065e-07,9.703629899604493e-08
1861,0.0001457020548514265,1.5091083738205668e-07,3.7256114637784776e-08
1862,0.0001443722539988812,1.5090074245716067e-07,3.7047488632424574e-08
1863,0.00014179428853822174,1.2186874803754577e-07,4.545104914654985e-08
1864,0.00014899808820700855,1.308960722035124e-07,2.828889478223573e-08
1865,0.00014870568656988326,1.6332749636083221e-07,7.295609094626343e-08
1866,0.00014458412306339596,1.6007866254774683e-07,4.5736761933312664e-08
1867,0.00014644620114268037,1.4461378583519036e-07,2.91168689159349e-08
1868,0.0001453874083381379,1.4029242401125686e-07,4.989272639477349e-08
1869,0.00014983906567067606,1.484589858824492e-07,5.323035878745941e-08
1870,0.0001450955105610774,1.9381084337410925e-07,2.6376625328339287e-08
1871,0.00013902164846513188,1.2851624475729295e-07,3.823623728749226e-08
1872,0.00014662136345577892,1.6630182919641356e-07,3.4469834986339265e-08
1873,0.00014542338885803474,2.0651715659791847e-07,3.23244258026989e-08
1874,0.00014453058065555524,1.601195289135937e-07,3.4055272379873713e-08
1875,0.00014738997560925782,1.630635239613376e-07,2.9179789251543298e-08
1876,0.0001441116019123001,1.505457676298505e-07,3.264847947548333e-08
1877,0.00013781624875264242,1.3915836238886925e-07,5.690030846494665e-08
1878,0.00013375131629800308,1.5580848744534137e-07,2.6571990829893366e-08
1879,0.00013544679586630082,1.6556271387191401e-07,3.1157558311178946e-08
1880,0.0001329270753558376,1.6493865340194702e-07,3.4656370218044685e-08
1881,0.000138992057145515,2.210284916759342e-07,2.8587281875047665e-08
1882,0.00014284121061791666,1.7769878901674474e-07,2.994923420374107e-08
1883,0.00013893320101487916,1.9210790586088322e-07,2.7173157945981075e-08
1884,0.00014087558611208806,1.802263289718553e-07,2.6406787867472303e-08
1885,0.00013081610904919216,2.0110383747162786e-07,3.867381437316908e-08
1886,0.00013135573317413218,2.2845262354076468e-07,3.291266637006629e-08
1887,0.00013147817844583187,1.7758675180390426e-07,3.003305337756501e-08
1888,0.00013163432777218986,2.0226561381342378e-07,3.043495055976564e-08
1889,0.00013277516154630575,1.9421923952434028e-07,3.4458253139746375e-08
1890,0.0001315537538175704,2.2022738027649424e-07,2.0974036729626278e-08
1891,0.00012802430046576774,1.905891812148397e-07,4.0157587477551715e-08
1892,0.00012835468487537582,1.9557758612620546e-07,2.5074049503359674e-08
1893,0.00012789860738848802,2.1184952769814913e-07,2.46336657738766e-08
1894,0.00012826090369344456,2.1425233187599702e-07,2.142523314319078e-08
1895,0.00013051545556663768,2.2389246567833254e-07,2.467631965430428e-08
1896,0.00012911957674077712,2.3057383380375995e-07,2.299841384001411e-08
1897,0.00012863577603638987,2.2782449549119121e-07,1.4566784223291052e-08
1898,0.00012961310812897864,2.5066511699645133e-07,1.3580051749784161e-08
1899,0.00012921599045512266,2.1612830813921846e-07,2.4874102777516782e-08
1900,0.00012852684494646383,2.0504660169784472e-07,2.9589003247565415e-08
1901,0.00012670006208281848,2.352859079790548e-07,2.459045056468767e-08
1902,0.00011183269634784665,2.1507043429513928e-07,2.553347577816112e-08
1903,0.0001246268225258973,2.6029061106491724e-07,1.0800440541913758e-08
1904,0.00012312459875829518,2.2788410269924952e-07,1.0211787859759625e-08
1905,0.00012582962517626584,2.2242871244859685e-07,2.37394921498435e-08
1906,0.00012726609838864533,2.1605574884731027e-07,1.9033482345776065e-08
1907,0.00012527966600828222,2.5199932374153633e-07,3.4971336049238744e-08
1908,0.00013172542549000354,2.1855682019733536e-07,2.9468335327464956e-08
1909,0.00013066156179775135,2.447937701433034e-07,2.8605114721358404e-08
1910,0.00013629241675516823,2.3353938893855286e-07,3.90122991689168e-08
1911,0.00012526022737802123,2.6601870461995247e-07,2.553779587799454e-08
1912,0.00012767197222274262,2.2556793716210777e-07,3.229841283314272e-08
1913,0.00012890666403109208,2.2219526135680567e-07,1.2727175757731857e-08
1914,0.00012534027200672426,2.2969831214858516e-07,1.2054139020278853e-08
1915,0.00011946870654355735,2.049852542151953e-07,5.890381071793627e-09
1916,0.00011994792703262647,2.4611914817285196e-07,1.0987461607214755e-08
1917,0.00012515322214312619,2.1494192115056876e-07,1.315970976634162e-08
1918,0.00011930209575439221,2.6074073389281693e-07,2.2972752589112133e-08
1919,0.00011851973886223277,2.1085973350709608e-07,2.1178051312631396e-08
1920,0.00012195609542686725,1.8173356375328353e-07,2.3473917920568965e-08
1921,0.00013098656745569315,1.7190136447631232e-07,2.9533714140939082e-08
1922,0.0001339936334261438,1.8813736119005497e-07,1.770704471937279e-08
1923,0.00013234159223429742,1.0828266949758358e-07,2.441668023323018e-08
1924,0.00013696963742404478,1.1344629291532016e-07,2.3204924204378585e-08
1925,0.00013368395593715832,1.1768050467431124e-07,3.8493624288094e-08
1926,0.0001341460001640371,1.5047287083014282e-07,1.89484357093761e-08
1927,0.00013676307844434632,1.1260717058814151e-07,2.6758140592164636e-08
1928,0.00012859438265877543,1.0397697403075057e-07,2.5137291359556002e-08
1929,0.0001318132835876895,1.1920234821438669e-07,1.6710609784809094e-08
1930,0.00012546134348667692,1.0398567562575067e-07,2.3107928015519974e-08
1931,0.00012393972974678036,1.0949142570382264e-07,2.8513390759599133e-08
1932,0.00011971321328019258,1.2384276637522618e-07,8.767629289252454e-09
1933,0.0001151918313553324,1.5141274323227094e-07,2.1794258842078307e-08
1934,0.00011605598410824314,1.258065900344718e-07,1.0783422155213884e-08
1935,0.00011731671202142024,7.659701939388697e-08,2.6330225111337313e-08
1936,0.00011730661026376765,1.2245961711343512e-07,1.8187071404440758e-08
1937,0.00011173358234373154,1.0576539077877811e-07,2.2664012888640173e-08
1938,0.0001120596457440115,1.30948667909081e-07,2.5930429359277696e-08
1939,0.00010515118765397347,1.0858776100519663e-07,9.176430282309411e-09
1940,9.424997779206024e-05,1.5214697701715352e-07,1.7750480196809804e-08
1941,0.00010349739250159473,9.444808135583571e-08,2.3612020783048138e-08
1942,0.00010788140070872032,1.2136847393762196e-07,2.1239483061208375e-08
1943,0.00010679841034288984,1.3354882133498336e-07,2.322588166236983e-08
1944,0.00011110233981526108,1.7993842149621742e-07,1.927911696952833e-08
1945,0.00011403161443013232,1.0238969050391233e-07,1.3071024262956144e-08
1946,0.00011417811629144126,7.9350293447078e-08,1.9489545977080525e-08
1947,0.00012565074575832114,1.3351375849346425e-07,1.3112957830685446e-08
1948,0.00011529854691616492,1.1959077084178205e-07,1.0871888278529696e-08
1949,0.00010179354012507247,1.7866955337453305e-07,2.1597418964347526e-08
1950,0.00010948785484288237,1.127348325802302e-07,1.1698897850465073e-08
1951,0.00011344584709149785,1.2047384045921206e-07,2.5587365115598004e-08
1952,0.0001045875837917265,1.1282940282075771e-07,1.1599284199803606e-08
1953,0.00010033988428403973,1.1312518577444308e-07,2.2625037843226892e-08
1954,0.00011115966481156647,1.1238416686154551e-07,1.8567819282111486e-08
1955,0.00010034904244093923,8.916327454144835e-08,9.385607846468247e-09
1956,0.00010362547891418217,1.1250272757834523e-07,1.1337483840634377e-08
1957,9.567020470058196e-05,1.3605958354423464e-07,1.501956425897788e-08
1958,9.61805440056196e-05,1.0174859665923464e-07,1.3235589513271862e-08
1959,0.00010010943151428364,9.688434510213284e-08,1.6276571201956358e-08
1960,0.00010013891869675717,9.689166657889103e-08,1.6610000486139143e-08
1961,0.00010300089888914954,1.0491720592309406e-07,1.80652133252579e-08
1962,0.00010203003103015362,1.0908165165579575e-07,1.6489087428794846e-08
1963,0.00010246301690131077,8.535190354486133e-08,1.6165133231993423e-08
1964,0.00010213096629740903,1.3384730268573009e-07,2.1293889318485526e-08
1965,9.988065949073643e-05,1.0342162293230928e-07,1.3680108601477059e-08
1966,9.999359554058174e-05,1.362612397359797e-07,1.7171132071780448e-08
1967,0.00010217084991381853,1.1832805490996634e-07,2.3172576746333107e-08
1968,0.0001028453416438424,1.1453110193571092e-07,1.5719955115400808e-08
1969,9.288757564718253e-05,1.0536878072842093e-07,6.358460868938209e-09
1970,9.542630641590222e-05,1.2048659972507814e-07,8.7375777724219e-09
1971,9.841007658906165e-05,1.3616753613554522e-07,1.3873672877195986e-08
1972,9.356567352369893e-05,1.4056602493095482e-07,1.487742551375959e-08
1973,9.526540270599071e-05,9.978898884988041e-08,7.718485406371656e-09
1974,8.764978429098846e-05,1.0632330166293613e-07,6.750686232237513e-09
1975,8.432486674792017e-05,1.3079289340467426e-07,8.567219822452898e-09
1976,8.870650390235824e-05,1.279829981437608e-07,4.570821499072508e-09
1977,9.012221244120155e-05,1.0695742747035553e-07,6.464460078348111e-09
1978,9.222589869750664e-05,1.5742566872312125e-07,1.3663360221016774e-08
1979,9.671147017797921e-05,1.515661109952049e-07,1.0533551808578068e-08
1980,9.776412434803206e-05,1.4667688313929617e-07,9.096241093686785e-09
1981,9.65702652138134e-05,1.2271566185440008e-07,8.223214109648325e-09
1982,9.776691967999795e-05,1.4773855350203036e-07,6.828252629986764e-09
1983,9.901846988213947e-05,1.0799190597321484e-07,5.052252838311233e-09
1984,9.858024804998422e-05,9.046453319783154e-08,8.118611560803402e-09
1985,9.535562048768043e-05,1.1068626715182717e-07,5.414002135495366e-09
1986,0.00010347381385145127,1.1269632627097792e-07,4.196139880008332e-09
1987,9.830654153120122e-05,1.234385004211802e-07,9.777306964053878e-09
1988,9.841004339250503e-05,1.283262502926874e-07,4.197587610832443e-09
1989,0.00010243195902148727,1.2128749782291948e-07,5.488121956886971e-09
1990,9.717124248709297e-05,1.149665357358387e-07,2.179460389939436e-09
1991,0.00010040338020189665,9.730032179966486e-08,7.033758464558559e-09
1992,9.551102812110912e-05,9.697501673899822e-08,3.856960972825618e-09
1993,9.770885253601591e-05,9.305868398090666e-08,6.093128224193833e-09
1994,9.773542524271761e-05,9.811363521627925e-08,6.857404422078162e-09
1995,9.461417585043819e-05,8.730145850677218e-08,4.337960657352369e-09
1996,9.110949167734361e-05,1.0943089145953877e-07,6.4057106285986265e-09
1997,9.088243132282514e-05,9.781584908719054e-08,5.274384040632185e-09
1998,9.28173585634795e-05,1.0203796863006431e-07,4.291316191284977e-09
1999,9.056767976289848e-05,9.734528522153951e-08,9.140402212892695e-09
2000,9.004566936710034e-05,7.333932361408557e-08,5.3016377954406835e-09
2001,9.268584790333989e-05,1.0733968455745035e-07,2.6287270138425356e-09
2002,9.05265487745055e-05,1.121592694275364e-07,1.0953053575235572e-08
2003,9.086975478567183e-05,8.458853301140934e-08,9.167230530238157e-09
2004,8.915121225072653e-05,7.135761950771702e-08,6.166707589017051e-09
2005,8.854551651893416e-05,1.0088399360341782e-07,8.106749049829887e-09
2006,9.019990784508991e-05,9.553504759507447e-08,4.117890028965121e-09
2007,9.583674955138122e-05,6.590891163393842e-08,6.391167151065247e-09
2008,9.650381298342836e-05,1.0217855250793662e-07,8.940623352771127e-09
2009,9.662741922511486e-05,8.964201825278906e-08,1.0013204487790972e-08
2010,0.00010691738589230226,8.03044820085752e-08,8.97520635589899e-09
2011,0.00010672055577742867,5.735957830932392e-08,1.4531093661673822e-08
2012,0.0001215747151945834,5.5148892896816903e-08,2.4510619311968185e-08
2013,0.00012876469918410294,4.992533730874271e-08,2.2034088331679413e-08
2014,0.00013779052460449748,3.681256824372703e-08,2.2087540685333806e-08
2015,0.0001421935266989749,2.5712273865607926e-08,3.8568412463746427e-08
2016,0.00014599280984839424,3.314143981469897e-08,4.0391132216655024e-08
2017,0.00011775526036217343,2.6665480767906757e-08,1.3584300795344006e-08
2018,0.00013661018601851538,3.175203994176812e-08,2.220061290358899e-08
2019,0.00013668983592651784,2.72955691382748e-08,2.9336359119724875e-08
