year,mon_DET août_NOUN,mon_DET doute_NOUN
1956,0.0,6.540856301029407e-08
1957,0.0,6.007825525955468e-08
1958,8.272243445794913e-10,6.452349854413342e-08
1959,0.0,6.355613102471125e-08
1960,0.0,5.3982499803595374e-08
1961,0.0,5.836453631502536e-08
1962,0.0,6.215117398511438e-08
1963,0.0,5.690126902990755e-08
1964,0.0,5.597250751776528e-08
1965,0.0,7.168377180732932e-08
1966,5.539074754423723e-10,5.0405581930590415e-08
1967,0.0,7.642020172227149e-08
1968,0.0,7.365922183311113e-08
1969,0.0,4.9505159971374724e-08
1970,0.0,5.334521002708925e-08
1971,5.138397485282553e-10,6.834068777550328e-08
1972,0.0,3.8989115491716575e-08
1973,0.0,3.804110537686256e-08
1974,0.0,2.925297204470212e-08
1975,0.0,3.826691674646554e-08
1976,5.713526873840635e-10,4.7422273663499936e-08
1977,0.0,4.172515044587044e-08
1978,0.0,5.227720567546612e-08
1979,0.0,4.213420679022306e-08
1980,0.0,4.604972092536741e-08
1981,0.0,3.985096164171864e-08
1982,1.8622506869903077e-09,4.407326503752529e-08
1983,0.0,4.673333808824509e-08
1984,0.0,6.204939273501964e-08
1985,0.0,4.030423994549892e-08
1986,5.994485463567401e-10,4.1961399688261736e-08
1987,0.0,4.827545385666099e-08
1988,5.996553809062277e-10,3.1182080029168446e-08
1989,5.488122178931576e-10,3.73192299285563e-08
1990,0.0,4.41340715084948e-08
1991,5.861465202094962e-10,4.8064014990245596e-08
1992,0.0,4.793651608991922e-08
1993,0.0,4.6529343045165206e-08
1994,0.0,4.008944198830022e-08
1995,5.422450821690461e-10,4.392185282142691e-08
1996,0.0,3.736664488940278e-08
1997,4.79489448146353e-10,3.835915540761903e-08
1998,0.0,4.148272392257013e-08
1999,0.0,5.0272213947266664e-08
2000,0.0,4.5947525784129084e-08
2001,0.0,3.8992786777214405e-08
2002,4.38122149670761e-10,3.680225990621011e-08
2003,0.0,4.291930721933568e-08
2004,0.0,3.303593487657963e-08
2005,0.0,4.053374658141706e-08
2006,1.2353669198716943e-09,4.076711057621196e-08
2007,0.0,3.155638861329635e-08
2008,0.0,4.640609363448789e-08
2009,0.0,4.4344190541778516e-08
2010,0.0,4.015224197573275e-08
2011,0.0,4.5505266221823604e-08
2012,6.808505426114664e-10,5.821272042183523e-08
2013,0.0,6.359205073636076e-08
2014,0.0,6.171518762698724e-08
2015,0.0,5.4971069030074204e-08
2016,0.0,6.731855384245478e-08
2017,2.515611330355938e-10,5.710437722683537e-08
2018,5.162933414126769e-10,6.99577489271519e-08
2019,0.0,6.045840983404105e-08
