year,en_ADP émission_NOUN,en_ADP emission_NOUN,en_ADP démission_NOUN
1930,3.781297108762516e-08,0.0,2.100720708497761e-09
1931,5.930785462737731e-08,1.1405356659111021e-09,1.1405356659111021e-09
1932,7.123698964051073e-08,0.0,0.0
1933,5.047091433674211e-08,0.0,0.0
1934,9.70508011732818e-08,0.0,4.7926320689839486e-09
1935,1.1250187359479469e-07,0.0,1.196828414151696e-09
1936,2.9341808538418945e-07,0.0,1.2124714565686645e-09
1937,1.0450627740965501e-07,0.0,5.0364472592434595e-09
1938,1.8021647463228874e-07,0.0,2.5930428915188486e-09
1939,8.105846749373313e-08,1.5294050470515685e-09,6.117620188206274e-09
1940,5.122281514502447e-07,0.0,1.5214697057785997e-08
1941,5.607854767220033e-07,0.0,8.854508237732261e-09
1942,2.3363431012057845e-07,0.0,3.034211770724937e-09
1943,2.0032322844976136e-07,2.9032352077962287e-09,0.0
1944,4.0807465317982405e-07,0.0,3.2131861615880553e-09
1945,1.0892519952676594e-07,0.0,0.0
1946,9.605561590575462e-08,0.0,0.0
1947,1.1801662491706111e-07,0.0,9.536696765621855e-09
1948,1.1632919849624557e-07,0.0,4.348755133776194e-09
1949,9.326157701661231e-08,1.9634016634739737e-09,5.890204768377316e-09
1950,2.5524867197646017e-07,1.0635361480382244e-09,8.508289184305795e-09
1951,2.0256663824103072e-07,0.0,0.0
1952,2.731104191688871e-07,0.0,2.1089607837865287e-09
1953,2.9735762652194353e-07,0.0,6.464296653518886e-09
1954,2.853580585160387e-07,0.0,9.772536113672459e-10
1955,4.3830787888055056e-07,1.8771215692936494e-09,6.569925492527773e-09
1956,3.36636065245699e-07,4.360570571293465e-09,5.232684952005684e-09
1957,2.6240062145355125e-07,0.0,3.534015080575159e-09
1958,3.887954413972494e-07,0.0,6.617794756635931e-09
1959,2.759266122254189e-07,2.325224457422337e-09,5.425523585955716e-09
1960,3.259712610947929e-07,6.920833350854139e-10,4.844583401109048e-09
1961,2.1122404270101924e-07,6.948159270159238e-10,1.320150300188061e-08
1962,2.409943342662757e-07,6.341956404476434e-10,1.0781326054143392e-08
1963,2.0691370838932244e-07,6.466053248388448e-10,7.1126584622049904e-09
1964,2.616106415942454e-07,9.734349326606662e-09,9.734349326606662e-09
1965,2.790742046343553e-07,4.377634699181954e-09,5.47204326295514e-09
1966,1.6672615110735478e-07,1.6617224263271169e-09,3.8773522170743036e-09
1967,2.9434103598902084e-07,1.479100675272349e-09,7.395503320850594e-09
1968,1.7696178078452363e-07,8.982831700699023e-10,7.635406973349745e-09
1969,2.6750952197840405e-07,2.725054598640142e-09,5.450109252791435e-09
1970,9.703309589159659e-08,9.197450023812337e-10,4.1388523719376735e-09
1971,1.8600999529549966e-07,1.0276794970565106e-09,3.083038491169532e-09
1972,1.4210507104372994e-07,0.0,3.5911027485013847e-09
1973,1.9185949584610285e-07,1.102640756478479e-09,4.9618833486420044e-09
1974,1.2432512908056026e-07,0.0,2.812785782069227e-09
1975,1.9647492432994795e-07,5.711480177694739e-10,5.140332159925265e-09
1976,1.5026575139742704e-07,5.7135269293517865e-09,7.998937512354587e-09
1977,1.0695743268840374e-07,1.7630346071939584e-09,9.990529292736028e-09
1978,8.07920410572649e-08,2.3762365408686037e-09,4.752473081737207e-09
1979,1.0357992863418986e-07,0.0,9.363157360553487e-09
1980,1.2962143292050143e-07,2.2740603289328476e-09,1.0233271119375331e-08
1981,1.1132967037141839e-07,1.2651099057237047e-09,8.223214109648325e-09
1982,9.807853329490968e-08,3.1037510339615437e-09,1.0552754226011984e-08
1983,1.1430721746918948e-07,1.8945948143667124e-09,9.47297440490047e-09
1984,1.0438215536368034e-07,5.799008495621649e-10,8.118611560803402e-09
1985,1.0828004226581811e-07,1.8046674155058895e-09,6.015557829641693e-09
1986,7.732886248001947e-08,1.7983456945813714e-09,8.392279760016663e-09
1987,1.58881242384723e-07,1.2221633705067347e-09,5.49973533381376e-09
1988,8.994830830166833e-08,5.996553809062277e-10,4.797243047249822e-09
1989,9.65909534578202e-08,0.0,7.134558721588746e-09
1990,9.97103108968389e-08,5.44865097484859e-10,6.538381391862913e-09
1991,4.982245577211941e-08,5.2753188484189195e-09,2.9307325455363298e-09
1992,1.1019888201957428e-07,5.509944167592096e-10,4.4079553340736766e-09
1993,5.539207492688547e-08,1.1078414852150331e-09,1.1632335983335906e-08
1994,1.1552089018707079e-07,5.274926606624319e-10,8.967375286772494e-09
1995,6.506941063744165e-08,3.253470548525428e-09,7.0491861237087505e-09
1996,5.7651394547164614e-08,0.0,1.1209993822092201e-08
1997,6.712852085311027e-08,3.3564262480467733e-09,4.315404922294874e-09
1998,5.62639237422502e-08,1.43043876743576e-09,6.675381136744818e-09
1999,5.758453336390801e-08,0.0,9.140402212892695e-09
2000,3.4902447265672265e-08,8.836062992401139e-10,4.418031274155965e-09
2001,4.64408433376029e-08,8.762423564512289e-10,6.133696661692056e-09
2002,4.337409365007261e-08,0.0,5.257465574004527e-09
2003,5.5420076527923356e-08,1.6667691671301554e-09,5.000307723435071e-09
2004,3.655976898997437e-08,0.0,6.607186797680242e-09
2005,6.485399184352758e-08,4.5037495954858286e-10,5.404499514582994e-09
2006,8.153421715562104e-08,0.0,7.823991232669414e-09
2007,4.5537064619072254e-08,1.1983438685803094e-09,4.393927444112933e-09
2008,5.832692329121869e-08,8.514879357157668e-10,6.811903485726134e-09
2009,8.773474546863724e-08,0.0,6.675469510497578e-09
2010,7.369116805655551e-08,4.723793023408973e-10,8.502827775203059e-09
2011,8.106820525988212e-08,7.64794394481072e-10,5.7359579308524644e-09
2012,1.1472331484796428e-07,0.0,3.4042526575461807e-09
2013,7.753767605755968e-08,0.0,5.578249862026041e-09
2014,5.2620317436691266e-08,0.0,5.413613113347537e-09
2015,5.851759099506637e-08,0.0,6.64972610309178e-09
2016,4.515521201398087e-08,0.0,6.628288140575478e-09
2017,5.7859060653697725e-08,0.0,9.056201122348284e-09
2018,4.5691959771332336e-08,0.0,8.518839855753413e-09
2019,3.1122051658005745e-08,0.0,5.101975730781305e-09
