year,en_ADP oeil_NOUN,en_ADP deuil_NOUN
1937,0.0,1.021139723889064e-06
1938,1.2965214457594243e-09,1.177241529148887e-06
1939,3.058810094103137e-09,9.635251672079903e-07
1940,0.0,1.1867464309034403e-06
1941,0.0,1.269146082449879e-06
1942,3.034211770724937e-09,1.3229163187133963e-06
1943,0.0,1.2745202866426553e-06
1944,6.4263723231761105e-09,1.4073755210119998e-06
1945,2.178504043826024e-09,1.2983883834749577e-06
1946,2.7842208538686464e-09,1.1401384654163849e-06
1947,1.1920870957027319e-09,1.0144660791411297e-06
1948,2.174377566888097e-09,1.0578346518741455e-06
1949,0.0,9.218171044267365e-07
1950,0.0,9.869615951174637e-07
1951,0.0,9.669890914665302e-07
1952,0.0,9.68012955127051e-07
1953,3.232148326759443e-09,9.911921097227605e-07
1954,0.0,1.044684154294373e-06
1955,1.8771215692936494e-09,8.615987781013246e-07
1956,3.488456634670456e-09,9.052545237864251e-07
1957,8.835037701437898e-10,9.002903311738919e-07
1958,4.1361216673863055e-09,8.272243690043979e-07
1959,0.0,9.014119655148534e-07
1960,6.920833350854139e-10,9.903712907544104e-07
1961,2.08444772553662e-09,8.775525088822178e-07
1962,1.9025869768540815e-09,8.307962957587733e-07
1963,7.759263453976928e-09,9.595622714186902e-07
1964,1.8251904432275978e-09,9.837776815402322e-07
1965,1.6416130677043839e-09,9.707405297376681e-07
1966,2.769537488234164e-09,9.499512998445425e-07
1967,2.9582012395223956e-09,1.1260885912633967e-06
1968,1.3474247273492779e-09,1.070304392669641e-06
1969,2.7250546263957176e-09,8.615714364168525e-07
1970,2.2993624781975086e-09,8.912329008126108e-07
1971,2.0553589941130213e-09,1.0055844086309662e-06
1972,1.5390440033513642e-09,9.321476568402431e-07
1973,1.6539611902288698e-09,8.710861720828689e-07
1974,3.937900228123681e-09,6.593169814550492e-07
1975,2.2845920710778955e-09,8.430144475823909e-07
1976,3.9994687561772935e-09,7.856099273340078e-07
1977,8.22749424145286e-09,6.623133117500402e-07
1978,1.0099005187669263e-08,8.435639529125183e-07
1979,5.266775904289034e-09,8.028907245716255e-07
1980,8.527726080842513e-09,8.237783504227991e-07
1981,2.5302198114474095e-09,8.109354325824825e-07
1982,2.483000915987077e-09,7.889735229582584e-07
1983,5.052252838311233e-09,7.925721661194984e-07
1984,2.8995041922996734e-09,7.944641424728616e-07
1985,4.812446441349039e-09,8.313501211887342e-07
1986,1.6185110141009318e-08,8.176478445420798e-07
1987,6.110816741511371e-09,8.487924674227543e-07
1988,1.0793796967334401e-08,7.885467994128703e-07
1989,7.134558721588746e-09,8.188278570742114e-07
1990,8.172976073694826e-09,8.352781719622726e-07
1991,9.37834432335194e-09,9.460404726269189e-07
1992,3.856960972825618e-09,9.763621164893266e-07
1993,9.970573700002205e-09,8.918124194678967e-07
1994,4.2199412852994556e-09,9.531792102279724e-07
1995,7.0491861237087505e-09,9.191053891299816e-07
1996,2.6690460952494277e-09,9.747355989020434e-07
1997,2.3974471297094624e-09,9.522660207039735e-07
1998,3.814503379828693e-09,9.684069937065942e-07
1999,1.3710603763428253e-09,8.975874834504793e-07
2000,3.97622823555821e-09,1.048840658768313e-06
2001,5.257454027685071e-09,1.020384274852404e-06
2002,8.76244299341522e-10,1.0777804391182144e-06
2003,8.333845835650777e-10,1.0279799198542605e-06
2004,1.3214374039449694e-09,9.990066018872312e-07
2005,3.602999676388663e-09,1.0588315717541263e-06
2006,2.4707338397433887e-09,1.0447087106513209e-06
2007,2.7961355453243186e-09,1.050548121384054e-06
2008,8.514879357157668e-10,9.562209015712142e-07
2009,3.337734755248789e-09,1.1500879963932675e-06
2010,1.4171379625338432e-09,1.103950467040704e-06
2011,0.0,1.1208061323486618e-06
2012,6.808505426114664e-10,1.382467075927707e-06
2013,1.1156500168141292e-09,1.5086377516126959e-06
2014,8.661780737106994e-10,1.4941572317184182e-06
2015,1.5516027351836215e-09,1.588619625181309e-06
2016,2.0713400439298368e-10,1.6748855387049844e-06
2017,7.54683426862357e-10,1.4988012253525085e-06
2018,2.5814667070633845e-10,1.5248723457261804e-06
2019,5.1019755087367e-10,1.4714097460455378e-06
