ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ton;ton;DET;air;air;NOUN;nerf;nerf;NOUN
ton;ton;DET;an;an;NOUN;nan;nan;NOUN
ton;ton;DET;aval;aval;NOUN;naval;naval;ADJ
ton;ton;DET;aîné;aîné;ADJ;néné;néné;NOUN
ton;ton;DET;aîné;aîné;NOUN;néné;néné;NOUN
ton;ton;DET;oeuf;oeuf;NOUN;neuf;neuf;ADJ
ton;ton;DET;ombre;ombre;NOUN;nombre;nombre;NOUN
ton;ton;DET;or;or;NOUN;nord;nord;NOUN
bien;bien;ADV;être;être;VERB;naître;naître;VERB
bien;bien;ADV;ôter;ôter;VERB;noter;noter;VERB
bien;bien;ADV;ôté;ôter;VERB;noté;noter;VERB
en;en;ADP;air;air;NOUN;nerf;nerf;NOUN
en;en;ADP;air;air;NOUN;nerfs;nerf;NOUN
en;en;ADP;aire;aire;NOUN;nerf;nerf;NOUN
en;en;ADP;aire;aire;NOUN;nerfs;nerf;NOUN
en;en;ADP;airs;air;NOUN;nerf;nerf;NOUN
en;en;ADP;airs;air;NOUN;nerfs;nerf;NOUN
en;en;ADP;an;an;NOUN;nan;nan;NOUN
en;en;ADP;ans;an;NOUN;nan;nan;NOUN
en;en;ADP;aîné;aîné;NOUN;néné;néné;NOUN
en;en;ADP;aîné;aîné;NOUN;nénés;néné;NOUN
en;en;ADP;aînée;aîné;NOUN;néné;néné;NOUN
en;en;ADP;aînée;aîné;NOUN;nénés;néné;NOUN
en;en;ADP;aînés;aîné;NOUN;néné;néné;NOUN
en;en;ADP;aînés;aîné;NOUN;nénés;néné;NOUN
en;en;ADP;hectares;hectare;NOUN;nectar;nectar;NOUN
en;en;ADP;oeufs;oeuf;NOUN;noeud;noeud;NOUN
en;en;ADP;oeufs;oeuf;NOUN;noeuds;noeud;NOUN
en;en;ADP;oie;oie;NOUN;noix;noix;NOUN
en;en;ADP;oies;oie;NOUN;noix;noix;NOUN
en;en;ADP;ombre;ombre;NOUN;nombre;nombre;NOUN
en;en;ADP;ombre;ombre;NOUN;nombres;nombre;NOUN
en;en;ADP;ombres;ombre;NOUN;nombre;nombre;NOUN
en;en;ADP;ombres;ombre;NOUN;nombres;nombre;NOUN
en;en;ADP;or;or;NOUN;nord;nord;NOUN
en;en;ADP;os;os;NOUN;noce;noce;NOUN
en;en;ADP;os;os;NOUN;noces;noce;NOUN
en;en;ADP;âge;âge;NOUN;nage;nage;NOUN
en;en;ADP;âges;âge;NOUN;nage;nage;NOUN
en;en;ADP;ère;ère;NOUN;nerf;nerf;NOUN
en;en;ADP;ère;ère;NOUN;nerfs;nerf;NOUN
rien;rien;PRON;être;être;VERB;naître;naître;VERB
rien;rien;PRON;ôter;ôter;VERB;noter;noter;VERB
rien;rien;PRON;ôté;ôter;VERB;noté;noter;VERB
en;en;PRON;ôtez;ôter;VERB;notez;noter;VERB
