ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
en;en;ADP;oies;oie;NOUN;loi;loi;NOUN
en;en;ADP;oies;oie;NOUN;lois;loi;NOUN
en;en;ADP;ouïe;ouïe;NOUN;louis;louis;NOUN
en;en;ADP;yeux;oeil;NOUN;lieu;lieu;NOUN
en;en;ADP;yeux;oeil;NOUN;lieues;lieue;NOUN
en;en;ADP;yeux;oeil;NOUN;lieux;lieu;NOUN
en;en;ADP;âme;âme;NOUN;lame;lame;NOUN
en;en;ADP;âme;âme;NOUN;lames;lame;NOUN
en;en;ADP;âmes;âme;NOUN;lame;lame;NOUN
en;en;ADP;âmes;âme;NOUN;lames;lame;NOUN
en;en;ADP;égalité;égalité;NOUN;légalité;légalité;NOUN
en;en;ADP;être;être;NOUN;lettre;lettre;NOUN
en;en;ADP;être;être;NOUN;lettres;lettre;NOUN
en;en;ADP;êtres;être;NOUN;lettre;lettre;NOUN
en;en;ADP;êtres;être;NOUN;lettres;lettre;NOUN
rien;rien;PRON;imiter;imiter;VERB;limiter;limiter;VERB
rien;rien;PRON;eu;avoir;VERB;lu;lire;VERB
on;on;PRON;avait;avoir;VERB;lavait;laver;VERB
on;on;PRON;essaie;essayer;VERB;laissait;laisser;VERB
on;on;PRON;imite;imiter;VERB;limite;limiter;VERB
on;on;PRON;ira;aller;VERB;lira;lire;VERB
en;en;PRON;avais;avoir;VERB;lavais;laver;VERB
en;en;PRON;avait;avoir;VERB;lavait;laver;VERB
en;en;PRON;avez;avoir;VERB;lavez;laver;VERB
